P38251 P06780
Q06135 P32892
P52593 P11076
P53036 P32585
Q03373 P47058
P41920 P46954
Q02795 P25043
P52960 P38428
P53236 P38111
Q03661 P39936
P23059 P07703
P53271 P40456
Q12692 Q00873
P36116 P35172
Q07921 P20486
P38749 P36147
P38788 P47090
Q12034 Q03697
P39540 P42935
P34241 Q03012
P32341 P09032
P18851 Q08975
Q99382 P32912
P38871 P32559
P13365 P33339
P35210 P28834
P38351 P32793
P32830 P38729
P11747 P00854
P40352 Q12255
P11746 P35189
P27705 Q12432
P47822 P46655
P22543 P52960
P38922 P43542
P49334 Q06640
P10834 P32773
P26754 P40095
P36018 Q06218
Q02866 P26343
P37302 Q06815
Q12432 P38270
P41543 P36161
P32832 P42934
P38629 P32341
Q12432 Q06409
P38286 P24813
P16522 P38257
P40187 P24482
P41940 P48439
Q08749 P53174
P40471 P22140
Q07528 Q03702
P40518 P36520
P38316 Q02784
P13393 P20604
P38744 P47150
P40960 P47171
Q02732 P35056
P47045 P16547
P39076 P38920
P33201 P47027
Q06411 P25441
P33767 P32773
Q05785 P28004
P39987 P26798
P53961 P40960
Q07904 P42846
P38254 P38699
Q99176 P38838
Q99190 P32480
P40160 P07703
P38590 P38781
Q03162 P50090
Q03792 P21827
Q04930 Q02159
P53628 P00431
Q06169 Q08980
P39685 P45818
Q02608 P20795
Q06644 Q06631
P53823 P35177
P51601 P38351
P40020 P38759
Q08975 P47160
P53622 P25376
Q03125 P54786
P32767 P42944
P37838 P40018
P54791 Q04894
Q03661 P31382
P39101 P53731
P32582 P49334
P47083 P32807
P23337 P06780
Q06096 P00817
P39101 Q06163
P32564 P48232
P15367 P19882
P40529 P07273
P13586 P39552
P53865 P32805
Q05998 P34161
P07256 P35210
P27472 Q12443
P53861 Q08683
Q06598 Q06673
P15424 P35189
P09440 Q02204
P10863 Q03735
P40090 P16892
P38702 P33411
P40693 Q08749
Q08032 P53924
P33296 P03965
Q02776 P50111
P45818 P23287
P39990 P32916
Q12262 P41805
P53116 P40064
P38313 P05375
P17442 P04050
Q04338 P40187
P41318 P22138
Q03655 Q07508
Q03081 P38953
P00331 P38337
P18963 P32569
P53961 P38615
P53168 P53901
P53211 P53108
P41546 P53100
P40565 Q12071
P54790 P50945
P32855 P40885
P53253 P36006
Q08972 Q02721
P00358 Q02159
P40014 P53910
P23179 P33328
P32944 P36161
P38627 P53236
P14681 Q02784
Q05881 Q03944
P33334 P34227
Q06631 P33421
Q12030 P53136
P23202 P53265
Q06675 P07270
P47089 P38967
P16451 P32864
P47822 Q12336
P40957 P38301
P28000 P35497
Q12402 P31412
P34730 Q03465
Q12159 P47054
Q99344 P53600
P38910 P05318
P01119 P49686
P53628 Q02336
Q04636 P09959
P29468 P53100
P53252 P40510
P38702 P38163
P40048 Q12396
P36165 Q05911
Q02630 P38304
Q02794 P24719
P38827 P19097
P25358 P26449
Q12349 P47068
P43545 P20133
Q03455 P10592
P08518 P53043
Q92316 P19146
P49956 P21243
P13186 P22035
Q12161 P53905
P53389 P08153
Q99190 P40095
Q03435 P39079
Q04149 P25045
P25302 P12611
P08964 Q08204
P40070 P53437
Q03940 P20449
P25369 P25301
Q99344 Q12380
P38744 Q06644
P39101 P40507
P50105 P00431
P34218 P22804
P38820 P36121
P38276 P38881
P07347 P38112
Q02795 Q12224
P27895 Q06488
P12683 Q12243
Q12098 P48510
Q08492 P25371
P45976 P53297
Q07921 Q04493
P16522 P13185
Q03761 P23968
P87284 P43583
Q08966 P28496
P39994 P46669
P07278 P25045
P08518 P22141
P17442 P32319
P11745 P53337
P30283 P05453
P32354 P39707
P40087 P08539
P39958 P32570
P32354 P30656
Q03081 P36100
P36129 P27614
P32496 P40478
Q03976 P25604
Q01217 P53735
Q06340 Q05911
P12954 P18963
Q03860 P38863
P08456 P32911
P40217 P32367
P25045 P43132
P53116 P39744
P53252 Q12083
Q12024 Q05359
P20486 P42944
P08018 Q08749
Q06598 P32602
P32495 P21190
P40563 P02294
P33200 Q02892
P05626 P38257
P32803 P28743
P19955 P25502
P32628 Q12336
P48813 P43603
Q03697 P22138
P07256 P25358
P17709 Q12083
P46676 P36973
Q03162 P53740
P47167 P32793
P53261 P50105
Q06344 Q03758
P35691 P32902
P53032 Q02516
P38776 P32336
P40456 P07560
P25453 P32787
Q9URQ3 P46948
P53108 P07264
P53142 Q06178
P40314 P53878
P16451 P40468
P32796 P46974
P53168 Q12692
P38691 P38111
P39987 P12684
P53551 P43569
P33311 P16151
P48525 P25580
P32838 P40079
Q04002 P22082
P53755 P23337
P32898 P36520
Q07468 P38072
Q06224 P43638
P35691 P23595
P32805 Q04195
P53108 P40992
P35194 P43572
P32597 P35181
P39734 P53604
Q06675 P50944
P53973 P20435
P27705 P39875
P38920 P32786
P25046 P10834
P13663 P03069
P43594 P32913
P33204 P41912
P07272 P38779
Q03784 P38240
P40077 P32381
P04386 P60010
P33332 P19736
P23255 P52910
P38821 P40496
P23644 Q03702
P47074 P32263
P38247 Q02574
Q12174 P00359
P32569 P06781
P07834 Q04110
P34162 P20433
P38344 P04051
P40565 P46954
P38717 P25390
Q06697 P53254
Q12050 P54861
P32486 P38254
P12611 P39534
P41695 P48562
P20050 P38886
P38920 Q02866
P54784 P53145
P32641 P35198
P23337 P38333
P40453 P38727
P13574 P40478
Q07921 Q12082
P25376 P20052
P30619 P00420
P07213 P38636
P00420 Q01329
Q06644 P05085
P40541 P33304
Q03957 P38523
P47115 P23639
Q99382 P47052
P32832 P20081
P13902 P22147
P02294 P38837
P40352 P53949
Q02208 P53068
P36036 Q04175
Q06200 P38749
P33204 P17898
Q04847 P36147
Q08726 P32583
P53091 P38992
P40456 P38708
P21182 Q12004
P38811 P47089
P40352 P53685
P36062 P38907
P53212 P14832
P38121 Q03776
P53959 P23202
P32588 P25376
P38123 P47064
P38867 P41546
P20434 P53886
P38811 P42846
P42934 P16521
P22517 P01119
P38153 Q07458
P41817 P38863
P39563 P53176
P48439 Q03558
P39011 Q12488
P40475 P07170
P53924 P53259
P38287 P32833
P38138 P25454
P39744 P54837
Q03012 P27476
P32479 Q12396
Q02555 P36017
P23639 P40496
P39010 P14681
P22579 P38742
P38429 P14736
P13393 Q12328
P39550 P35193
P50105 P38692
P46682 P40187
Q04958 P26448
P32468 P13433
Q04368 P32387
P39723 P33335
P49018 P47176
P25371 P10659
P32387 P32328
P36118 P32453
P38720 P10961
Q02208 P46949
Q03976 P29465
P47117 P32787
Q12452 P53233
P40541 P28320
P15436 P40341
P27692 P25657
Q12263 P53616
P38879 Q05931
P36019 P22276
P39101 P32634
Q06616 P21651
P50091 P21339
P53552 P32859
P15367 P32855
P27895 P39547
P40453 P47123
P45976 P38203
P33301 P46671
P39730 Q03697
P39524 P32629
Q04978 P07248
P38988 P28707
P53883 Q02608
P22140 Q01080
P39101 P06704
Q03323 P32773
P47166 P16151
P40167 P02294
P36017 P32259
P40856 Q12749
P21827 P32501
P40077 P33328
P40529 P43604
P23595 P53191
P47038 P00830
P50104 P42935
P38181 P53236
P19735 P40352
Q99382 Q03322
P43605 P53039
P50946 Q04673
P47057 P13382
P12294 P20436
Q12734 Q01722
Q12142 P21957
Q03323 Q02892
P38313 P17505
P20434 Q12107
P53044 P12383
P38744 P40455
Q03656 P16370
Q03177 P53045
Q03337 Q04226
P25644 P12294
Q06091 P40527
P17065 Q02574
Q02256 P38968
P38274 Q12216
P38727 P14291
P06775 P38998
P53070 Q06102
P10834 Q00582
P43594 P48524
P40475 P49573
Q03280 P43545
Q12035 P48581
P38861 P23776
P10507 Q06216
P32832 Q00776
P36973 P32916
P36034 P43639
P23585 Q12301
P32793 Q12233
Q03900 Q03579
P24384 P32453
P39520 Q03862
Q02793 P32585
P22139 Q07471
P34162 P53855
P35206 Q08245
Q12347 P40969
Q12233 Q02199
P22543 Q06339
P39925 Q02775
P22133 P32807
P38757 P32910
Q05775 P11710
P31384 P20095
P36022 P16649
P26343 P32912
P04821 P29468
P53147 Q06580
Q08496 P39004
Q00711 P22517
Q08873 P12887
P23641 P32528
P32529 Q04868
P40970 P40956
P40518 P39928
P53863 P49334
P53061 P16661
Q07921 P35203
Q02908 P43542
P32349 Q08749
P53184 Q12396
P47166 P42846
P39730 P32830
P39935 P39875
P16522 P38276
P24813 P38304
P40355 P32521
Q05947 P53233
Q12349 Q06102
P38144 P38779
P13433 Q08817
P25579 P32325
Q05946 P04050
P43596 Q12473
P19882 Q02895
P39004 P29469
Q12306 P39992
Q08746 P11978
Q02574 P00445
P07261 Q12365
P34227 P11745
P20435 Q12224
P38911 Q03503
P25657 P08539
Q12208 P32828
Q08683 P38070
Q08278 O14455
P40069 P38439
P40518 P35206
Q02794 P47005
Q03834 P47038
Q08004 P38751
P25376 P06839
P16370 P22224
Q04368 Q06224
P06780 P35180
P21672 P40020
P34160 P52917
Q03944 P39962
Q12216 P14737
P53011 Q12321
P43604 P40457
P28791 P33339
P39003 P32783
Q12468 P04050
P38822 P53851
P04817 Q04359
P33306 P40885
P40314 P36104
P22214 Q99385
P25376 Q03697
P30283 P00358
P14922 Q12309
P53735 Q08911
P38112 P32855
Q00416 P38842
Q12038 P34224
P07272 P41810
Q02805 P23595
P36116 P32565
Q12100 P40343
P38237 Q12464
P47822 P53974
P43621 P32364
P12294 Q12019
P32832 P41901
P26754 P38736
P38627 P47115
Q02892 Q12309
P46682 P36009
P36160 P38729
P40510 P32783
P38429 P41912
P33420 P23585
P28743 Q12216
Q06677 P40339
P35056 P50090
P38630 P39929
P46964 P32605
P38138 P26448
P38881 P07262
P38811 P07274
P46954 P33204
P38817 P46964
P53939 P35187
P53254 P40341
Q12066 Q04461
P32494 P47185
P53061 P25046
P39720 Q08966
P53070 P21190
P54786 Q01852
P32571 P16649
P53259 P38993
P40475 P38217
Q03455 P35207
Q06580 P38776
P40069 Q07350
P29055 P43583
P35210 Q06178
Q04697 P07250
Q02932 P38298
P32468 P53044
P52910 P43621
P38960 P32855
Q12349 P39685
P36147 P53244
P53540 P38630
Q04226 P35180
P40434 Q01389
P29703 Q08109
Q03063 P53237
P39706 P47103
P53551 P39936
Q12192 Q12100
P30656 P39521
Q12692 P22147
P34238 Q08886
P39990 Q03177
P36047 Q01080
Q06624 Q02774
Q06451 Q06554
P36017 P38264
Q02932 P26755
P39730 P25632
P36168 P16474
P40475 P47124
P53181 P32790
P38705 Q06205
P04076 P35179
Q12315 P47027
P40355 P39952
P39101 P46677
P00410 P19659
Q99186 P53253
P54861 P07248
P53754 P26449
P39713 P22135
Q07657 Q00772
Q07468 P38907
P40355 P25646
Q03920 Q12309
P53231 P07991
P09457 P49435
Q02825 P32559
Q99186 P21339
P53169 P38819
P47115 P40064
P39968 P36034
P50278 P38298
P41817 P29509
P18239 P38960
P00729 Q02774
Q12060 Q02931
P40958 P28007
Q02100 P31111
P53973 Q08746
P32333 Q12255
P21957 P32504
P53905 P41912
Q12222 P42934
P40020 P53145
P32571 Q06208
P35191 P34161
Q06706 Q12174
Q06449 P25301
Q03330 Q06339
P06103 P00128
P47134 P38817
P32828 P49573
P40890 P14242
P32897 P39969
P21538 P00830
P38726 P28000
P53437 P53252
Q02732 Q12206
P12294 Q12390
P39685 P11154
P09959 Q07980
P00445 P41815
P40355 P40413
P15303 Q03148
Q06673 P26309
P32571 P38086
P47185 P21242
P10863 P01123
P38996 P22140
P40013 Q12443
Q06324 P38702
P22082 Q12349
P13393 Q03661
P07273 P32478
P25567 P36125
P38821 Q04636
P06775 P53851
Q03435 P39073
P53115 P40480
P13433 P38782
P04076 P53299
P32481 P53174
P53878 Q03774
Q12021 Q08465
Q06449 P53750
P32597 P38886
P38788 P35206
P47025 Q12243
Q02776 Q12230
P04786 P34162
Q12044 Q12372
P14682 Q03976
Q12157 Q12265
P53389 P53904
P40167 P53171
P31377 P53244
P53070 P40495
P18238 Q12380
P41896 Q12186
P47025 P38823
P47005 P20676
Q03455 P32867
Q12194 P34730
P43592 P07276
P53893 P39011
P04386 P38629
P32478 P40438
P38072 P20133
Q12060 P39073
P18239 P38774
P47167 P41808
Q04477 P21339
P34218 P24482
P38181 P28834
Q04412 P47152
P32494 P53965
P25569 P46974
P32366 P43560
Q03435 P53552
P40970 P25582
P38301 P21691
Q92331 P39955
P32562 P02309
P37838 P89102
P32479 P07834
P53322 Q06405
P38766 Q08923
P32854 P14064
P16521 P39003
P39702 P38867
P39875 Q12734
P53044 P35193
P25441 P53086
P46676 P50090
Q06339 Q03785
P27692 P53313
P32504 P40478
P53616 P38810
P40151 P01120
P39720 P41807
P08964 P47058
Q12222 P20434
P10834 P07703
P53824 P08638
P81450 P53952
Q12102 P33418
Q07904 P11914
P39944 P11747
P35169 P13434
Q08683 Q6Q547
P38337 Q12389
Q08601 Q05998
P33301 Q04370
P52918 P39875
P19812 P54854
P38720 P32797
P36121 Q08438
P38717 P38930
Q03768 P07272
P32486 Q03503
P23776 P36224
Q03103 Q03981
Q06815 P21827
P53910 P32485
P45976 Q12306
P53115 P32468
P35179 P52491
P32793 P21827
Q08683 Q03758
P15424 P19880
P38353 P23638
P50106 P40517
P38988 Q12134
P60010 P38082
Q12035 Q04562
P40890 Q08729
P25567 Q12361
P39734 P54861
P39727 P13902
P48568 P07703
P10592 P16451
P25336 Q12415
Q06142 P38298
P43602 P39727
Q12019 P47135
Q06632 Q12124
P39563 P32829
P53068 P39515
Q12004 P15705
P25579 Q03330
Q08217 P16370
P42934 Q12044
Q04264 P36104
P53855 P53093
P40992 P33759
P53863 P36120
P36520 Q03776
P53823 P33892
Q08004 P40969
P43561 P47090
P40362 P36009
Q12691 Q03935
P53142 Q08287
P38181 P39984
P23776 P32599
Q07914 P53538
P00410 P24719
P28004 P53265
P33122 P15873
P38265 P38272
P35191 P36139
Q08683 Q99257
P32558 P14907
Q12349 P19524
P53281 Q08465
P28239 P36027
P29311 P38993
Q12527 P25346
P53437 P19073
P32910 Q03148
P32788 P25656
P07342 P28004
P38112 P53265
P15442 Q04437
P25515 P47027
P22214 O13565
Q12050 Q03071
Q12009 P14906
P39928 P11972
P38194 P28000
P53389 Q03323
P36009 P52490
P87284 Q08911
Q05568 P07276
Q03323 Q06406
Q06137 P36100
P53250 Q06001
P14922 P33301
Q06697 P34087
P07390 Q06032
Q03973 P23585
P32838 P39715
P38910 Q02939
P47167 P00724
P50875 P53941
Q12174 P53211
P53941 P54862
Q03792 P38736
P32855 P47152
P41912 P19657
Q06208 P38959
Q12208 P38819
P53079 P39113
Q12233 P13902
P34226 P57744
P28239 P32367
Q06135 P38310
P23585 P38792
P38717 P08431
Q08492 P48439
Q03920 P34161
P38759 P36104
P33339 P32432
P53163 P54854
Q04493 P32259
Q06344 P39081
P39702 P38291
Q12336 P38697
Q06549 P38699
P32803 P53905
P38272 P38193
P38204 Q12248
P38785 Q03323
Q03323 Q03900
P18238 P47090
P32898 Q02159
P38789 Q02336
P40496 Q01560
P04076 P32916
Q12026 Q05931
Q12004 P53893
P25847 P48606
P41816 P35206
P32354 P38967
Q03954 P38827
P53823 P47012
P38203 Q03935
P39702 P17695
P25632 P25656
P06782 P25045
P53924 Q06224
P47132 P25646
P34240 P43560
P10081 P39011
Q03750 P00175
Q07914 Q01590
Q03691 Q99394
P35201 P32794
P43568 P40527
Q06200 P07213
P36017 P37366
P46669 Q07688
Q03435 P23968
Q12223 P26793
P39706 Q08273
P39743 P32529
P06242 P38781
P06774 P39003
P28239 P40217
Q12260 Q06208
P27351 Q12321
P53552 Q01329
P38692 Q12309
P32524 P53750
P46682 P13574
Q08208 P40987
P28241 P32895
P32559 Q06411
Q04121 P25358
P53851 P33323
P38274 Q01080
P43682 Q04675
P25299 Q05900
Q06406 P53750
P33891 P39955
Q02196 P07213
P53290 P40341
P39523 P28241
P40565 P07248
P32634 P33303
P08638 Q05958
P06775 P46675
P40303 P40475
Q07381 P53215
P43605 P33303
P40355 P40078
P12887 P15807
P07261 Q12208
Q04225 P38288
P42846 Q04110
Q12495 P38842
Q03834 P53894
P47167 P47061
P40016 Q03263
P39928 P36130
P36120 P29496
P16661 P32380
P11154 P11076
P24814 P01097
P08524 Q03290
P40565 P36147
P22209 P38877
P47160 P39678
P23179 P38622
P10863 P43563
P38068 P28707
P40357 P31111
P53253 P20435
P31688 P47187
P36029 Q08271
P33767 P40574
Q12157 Q04322
P04046 P36100
P40450 P40048
Q04562 P08518
Q08004 P30606
P40507 P32499
Q04739 P34224
P40456 Q06604
Q00772 P40155
Q02795 Q05580
P35177 P40541
P53061 P23776
P09938 P53857
P28241 P40202
P40890 Q12192
P39003 P26263
P38351 P06782
P32836 P36162
Q12004 P32453
Q03750 P43638
P47074 P43593
P42934 Q04636
P43596 P25342
P47822 P07342
P53628 P36057
P25302 P13574
P08431 P40075
P40055 P36009
Q12389 P40987
P29461 P36016
P36029 P32558
P53142 P26798
P18238 P53064
P47053 P15790
Q04562 P52491
Q03834 Q12199
P54790 Q05080
P11972 P40468
P22139 Q03690
P80428 P48415
P36168 P19097
Q02555 P38334
P19812 P38703
P22579 P33313
P53914 Q02793
Q08235 Q04603
P47166 P31109
P39720 O14455
Q03944 P32337
P38337 P38904
Q05785 P40090
Q99260 P21304
P40073 P15992
P19358 Q12518
P53115 Q07468
Q12138 Q04651
P38805 P16370
Q06160 P12887
P38781 P38627
P39944 P39952
P28006 P35187
P48439 Q07963
P25376 P50875
P25558 P53616
Q06644 P22137
P40478 P37303
P35191 Q06679
Q12336 Q08729
P38165 P16474
Q12318 P19146
Q99190 P29055
Q08004 P39552
P50108 P09457
P38112 P06103
Q02776 P51996
P53209 P14737
Q04601 P52488
P09119 Q12033
P32788 P53955
P38247 P38993
P40038 P52917
P38792 P42944
P23595 P47912
Q07844 Q02939
P39966 P38163
P08456 P45818
Q12335 P39954
P39954 P54861
P38716 P38992
P40020 Q08271
Q08245 P39547
P50104 P38998
P40970 P15790
Q12174 Q08732
P43682 P43568
P47165 P40496
Q04636 P27515
P38960 P34244
P40355 P21951
P38273 Q12059
P49956 P12753
P53954 P07834
P31385 Q03944
Q12329 P06838
P38265 Q99207
Q08685 P43574
Q08018 P38814
P33759 P17891
P38353 P53297
P53616 Q12222
P17065 Q12006
P35206 Q05080
P38630 P53299
P43560 P53953
P35201 P36161
Q02574 P38272
P42839 P25580
P38208 P25632
P39987 Q03690
