P17505 P39936
Q12264 P47110
P40032 P53968
Q01590 Q07914
Q06108 P38428
P42945 P00420
P53823 P49435
Q12464 Q08817
P32558 Q12365
P04147 P40360
Q02608 P34226
P53176 P54885
P38153 Q07458
P25376 Q06631
Q12154 P06777
P45976 P53297
P38789 Q02336
P32805 Q12389
Q03761 P53933
P41814 Q06490
Q06644 Q01939
P26755 Q12449
P53959 P40457
P38826 Q04491
P32558 P39010
Q03735 P12954
Q12494 P38204
P53824 P37302
Q08215 P48439
P32505 Q02721
P26798 P18480
Q12363 P36027
P22276 P27636
P41546 Q00362
Q06815 P40892
P40475 P32578
P04050 P40357
Q08496 Q12223
Q12030 Q99189
P08431 P40075
P52960 P38346
Q06178 P53142
P07251 P26449
P39011 P46964
P41920 P53750
P53823 P35177
Q03063 P06104
P53086 P25441
Q03148 Q03656
P21957 Q04048
P23644 Q03702
P37366 P43682
P23285 P09232
P38821 Q05911
Q05031 P00410
Q02775 P38801
P13393 P20604
P33754 P38910
P47012 P43560
Q03012 P27476
P53259 P53323
Q08746 P53973
O13297 Q08649
P53261 P14064
P47150 P25847
P21304 P32504
Q12415 Q12434
P40319 P41911
Q12389 P45818
P32618 P32597
P43609 P17709
P37366 P60010
Q06032 P07390
P49166 P11710
P38288 Q12389
Q07921 P53323
Q12396 P32479
P38962 Q06675
P32859 Q08685
P47037 P43601
P39958 P32570
P32605 P38703
P27692 P25657
P33296 Q04004
P53886 P53079
P32913 Q12149
P38712 P06781
Q08949 P38130
P19454 P47187
P22213 P47821
Q12224 P39962
P27692 P38774
P00431 P38194
P40009 P53176
P40483 P57744
P40478 P41940
Q12102 P40473
Q03656 P39954
Q03690 Q05359
Q07986 P47025
Q12450 Q02767
P13382 P07866
Q02630 P43682
Q12336 P32558
P35178 P42934
P40518 P47185
P39704 P32899
Q12443 P53191
P38298 P24719
P40969 P25567
P38358 Q08271
Q12310 P53209
Q06616 P50104
P41815 P47017
Q02804 P11747
P38181 P53236
P38315 P50104
P43581 P28708
P21306 P38353
P40496 P38286
Q03697 Q02208
Q03619 P29539
P39720 P41807
Q02892 P33200
P41815 P38723
P32945 P53735
P38153 P45976
P35842 P38112
P26798 Q06102
P40087 P08539
Q06616 Q08553
P38820 Q12216
Q02256 P38968
P40341 P35184
P39534 P08524
P09798 P53215
P36024 P32564
P35191 P25389
P53271 P38286
P36057 Q00381
Q04217 P32341
P38720 P10961
Q06135 P47176
P25632 P25656
P06780 P23337
P32494 P53965
Q06525 P32500
Q03690 P22276
P40314 P53878
Q12427 P53209
Q07914 P40202
P53313 Q08387
P50277 Q03263
P14741 P53244
P15790 P40970
Q07657 P25453
P07262 P41896
P81450 P36094
Q08649 P54837
P23776 P53061
P12887 P15807
P38333 P23337
P28241 P53389
P16151 P38932
Q02825 P32559
P05085 Q06644
Q07986 Q04225
P53181 P19263
P46680 P38262
P53115 P32468
Q12019 Q12527
P23585 P33420
Q12161 P53905
P36165 P29539
P26448 Q04958
P13711 P53174
Q07896 P40992
Q04660 P34241
Q12038 P35189
P47132 P53845
P36121 P38820
P45818 P00729
P41815 Q02205
P39081 P40885
P39550 P32564
P80428 P12611
P46682 P53115
P54854 P24719
P38298 Q06142
P30771 P38251
Q12018 P25297
P46954 P33760
P39702 P40314
P36036 P25341
Q7LIF1 P32588
P32855 P38112
P38860 P40482
P07248 P23561
P32453 P53904
P33311 P40356
P32499 Q03697
P53045 P53549
Q08685 Q04930
Q12035 P00931
P46956 P22515
P00431 P27636
P38757 P32910
P20434 P11745
P39729 P48581
P39001 Q04195
P37370 Q07921
P47171 P39112
P38261 P53231
P24783 P53824
Q06135 P38310
P23301 Q07509
P48240 P32914
Q12450 P30822
P16474 P53388
P47166 P12684
P41800 P32788
P40970 P40018
P38068 P45818
P43555 Q12328
P38703 P25646
P28239 P32367
P46974 P25569
P47052 P33329
P39524 P32629
P53823 Q02908
P53316 P46964
P04912 P46964
Q03776 P36520
P39517 P07272
Q03435 P39073
P47049 P06244
P25333 P38123
Q03656 P04911
P00420 P32578
Q12335 P32479
P32332 P32563
Q03177 P53045
Q12518 Q12192
P10566 Q12411
P53840 P25302
P25294 P40958
P08566 P53901
Q05580 Q02795
P80428 P30657
P14242 P38850
Q06169 Q06205
Q12396 P38302
P00330 Q02939
Q06102 P53070
P80667 P53116
P13574 P07213
P43609 P38132
P50108 Q06005
P53919 P38439
Q08911 P87284
P40527 P27476
Q03834 P53894
P33297 Q08902
P25584 P38962
Q07540 P39083
P38622 P38811
P14922 Q04195
P38431 Q99382
P07347 Q02608
Q03973 P36034
P47061 Q04491
P13586 P39552
P53968 P36129
Q99382 Q03935
P32381 P39720
P25441 P12904
P36224 P39515
P22276 P53851
Q03435 P23968
Q12168 P25441
P38702 Q08271
Q03435 P39079
Q03691 P53032
Q08492 P38719
Q04636 P27515
P40352 Q12018
P22804 P38262
P32528 P23641
P38992 P40515
Q02884 P36009
P06775 P25632
P12294 Q07887
P34162 P53830
P53622 P01149
Q07834 P27476
P12695 P38138
P37366 P38319
P35179 P18963
P21957 P49166
Q07904 P11978
P38291 P39702
P38191 Q12363
P32494 P39730
Q06405 P20436
P22007 Q03661
Q07478 P36172
P53211 Q12174
P13902 P53616
P40348 P05986
P26570 P25648
P53604 P26188
P40007 P07272
P30619 P53039
Q03944 P39962
P16151 P34238
P38439 P25298
P38191 P40340
P25376 P36000
Q12158 P36024
P11747 P39715
P53954 P06700
P16387 P39111
Q03579 P46674
Q08109 Q06091
P33301 P14922
Q05931 P40565
P32453 Q04067
P06775 P33334
P35691 Q04636
P38165 P16474
P19658 Q03935
P05626 P42073
Q04225 P12683
P46974 P53233
P50874 P38149
P52910 Q12300
Q06208 P11076
P33203 P21705
P32915 P33411
P32828 P35727
P46948 Q9URQ3
Q99278 P14164
Q12390 P53115
P41834 P33296
P53259 P32939
P38085 Q06632
P36116 P35172
P32828 P49573
P50090 P35056
P33401 P53236
P16658 P40971
P50278 P38298
P53147 Q00578
P38068 P30822
P22517 Q00711
P80428 Q02767
P34240 P47042
P38181 P42846
P07257 Q03656
P40561 P34252
P47132 P40038
Q12024 P53265
P52918 P39875
Q07478 P40005
P42884 P04817
P47129 P38265
Q02159 P38339
P25390 Q04847
P14742 P39996
P21192 P13434
P40362 P38910
P43609 P40038
P47012 P38251
P33329 P33335
P11154 P11076
P32610 P40456
P02294 P40563
P53265 P38764
P34909 P30605
P38801 P39112
P02293 P40890
Q05933 P39112
P13433 P20604
Q06490 P31412
P08638 P47116
P41912 P47029
P07261 P15790
P38998 P50104
P38904 P38337
P11484 P47123
Q07986 P40518
P39952 P53323
P33401 P32389
Q12306 Q02206
P53176 P00330
P34224 P00549
P30619 P11914
P38249 P10964
Q12330 P25346
Q08273 P38086
Q03148 P38266
P38068 P53256
P46947 P89105
Q12004 P32453
P32912 P26343
P32332 Q04493
P39929 P38064
P28000 P38726
P33328 P23179
P28274 Q12341
P35180 P18851
P39011 P40462
P50108 P09457
Q08975 P53286
P53954 P07834
Q12102 Q05580
P14906 P38344
P42843 P40360
P32566 P38736
P52553 P87284
Q07986 P39008
P47090 P43561
P50874 P35206
P40355 Q04477
P38904 P53272
P46671 Q06449
P12294 P38302
P32379 P04786
P32793 P21827
Q03860 P38863
P39011 P38637
Q08119 P40968
Q08273 P39706
Q04004 P21651
P50874 P13259
P53212 P22135
P47074 P25646
P40582 Q02804
P23585 P30657
P53959 P23561
P38826 Q08162
Q12440 P35718
Q05931 P41805
P43555 P00560
P17695 P39702
P38695 P22224
P38204 P20486
P18239 Q04062
P53857 P39994
Q08773 Q08550
Q05949 P32529
Q12161 P32939
P54999 P29056
P38144 P36013
P07250 P53855
P25657 P16387
P18963 P32569
P41544 Q02336
P18410 P53750
P25376 P53622
P06774 Q08649
Q12263 P53616
P52553 P53181
Q99181 P33122
P21827 P11927
Q12159 Q02948
Q08749 P40693
P14922 P32900
P43574 Q08685
Q12262 P40555
P35497 P40992
P43602 P07390
P53538 P10834
P18962 P38630
P32793 P45818
P40438 P32478
P04817 Q12330
P14242 P40890
P38149 P12887
Q12336 P35203
P32599 Q12019
P32786 P38920
P40007 P38968
P06775 P35207
P41543 P08431
P38123 P36129
P38627 Q06168
Q03558 P40968
P28274 P22140
Q12199 P15938
Q08746 P53952
Q12083 P38627
P47104 Q06631
P25579 P29311
P48836 P28519
P32324 P89105
P32908 P40693
P29496 P40077
Q92317 Q04110
P53096 Q03338
Q03940 P20449
P25376 P32588
Q12335 P53437
P41546 P25043
Q03976 P29465
P43616 P35206
P15367 Q06488
P38705 Q06205
P34224 P35181
P40541 P33304
P53740 P32349
P53091 P47042
P53045 P18852
P53150 P32830
Q12030 Q04233
P38883 P39552
Q12102 P47038
P46963 P46961
P20436 P25360
P00546 P38072
Q02775 P32486
P50090 P38293
Q00772 P38705
Q12035 Q04562
P38920 P38272
P19882 Q02895
Q12434 Q01217
P25382 P33335
P38439 P40069
P14737 P53209
P38130 P23968
Q02630 Q03406
Q07921 Q12082
Q04636 P38821
P23776 P07272
P07261 Q02776
Q06411 P32559
P32909 Q01454
P39563 P46678
P53108 P38063
P38700 Q05031
P32387 P40316
P53740 Q03785
P38352 P29311
P38334 P53389
Q02784 P46995
P25358 Q04121
P38788 P35206
P33754 P57743
P01149 P34110
P42846 P32334
P38911 O13565
P14908 P39108
P38111 P14126
P37370 P12683
P11075 Q02336
P38872 P30606
P53968 P36147
P25453 P33750
P04821 P29468
P40348 P38182
P43592 P07276
P36015 P39706
Q02732 P35056
Q02100 P43602
P32259 Q04493
P08964 Q08204
P09119 P39520
P53851 P43621
Q01159 P40991
P38805 Q06677
P08638 P38987
P38959 P39928
P52593 P11076
Q03920 Q12157
P38261 P53973
P40217 P32367
P26449 P53691
Q12335 P38682
P32641 Q02100
P36116 P28006
P32569 P06781
P40987 Q12389
P40352 P38348
Q01722 P48606
P32618 P81449
Q06679 Q07914
P53286 P32788
P47822 P32481
P32828 Q06449
Q08921 P48234
P17065 P32807
P12695 P38792
P38165 Q03834
P87108 Q03263
P22213 P50105
P39987 P32912
P47104 Q00711
P36009 P48566
Q04675 P06777
P54861 Q12050
P14681 P39010
P53633 P47116
Q12336 Q12315
Q05027 P05375
P26448 P29539
P00958 P21651
P07249 P38720
P36018 Q02204
P46675 P32807
P27476 P40316
P32838 P39715
P31380 P22140
P38911 P32898
P08431 Q01217
P23291 P25569
Q12424 P38121
P40518 P43562
P26798 P53142
P39730 Q03697
P32829 P31378
P53959 P47012
P38070 P10961
P04051 P53549
P47113 P12887
Q03768 P07272
Q04338 P46974
P50094 Q03406
Q04461 P53258
Q00684 P47037
P43542 P43569
P38872 P38288
P53901 P53277
P50113 Q12482
P53231 P53738
P38700 Q12450
P40352 Q08492
P53061 Q06644
P53096 P53237
P09440 Q12495
Q12019 P29465
P53955 P32788
Q05610 P38144
Q99383 Q02206
P29295 P50106
Q08119 P10834
P35189 P27636
P32797 Q03407
P39001 P38829
P35180 P22517
P52919 P39996
P41546 P17891
Q03919 P39955
Q07993 P38085
Q04601 P52488
P40480 P14242
P53552 Q01329
P35210 P07256
P28834 P38181
P23337 Q08109
Q12749 Q04002
P47083 P54854
P13902 P38682
Q12349 Q12527
P53914 Q02793
P04386 P87284
P38111 P53236
P25655 P38877
P32318 P21304
P32786 P38353
Q12499 Q12157
P11709 P38064
P36130 Q04935
P53959 P32341
P35734 Q02208
P38992 P38716
P25045 Q02260
P00431 P50946
P16522 P32380
Q07786 P53093
P32618 Q08004
P19454 Q99382
P41544 P32327
P25575 P22214
P39685 P11154
P43565 P26343
P20436 P38910
Q12449 Q06168
P25454 P28004
P38960 P20449
P53207 Q06525
P53081 P38112
Q03308 P54862
P38132 Q08387
P14736 P38957
P38920 P46671
P32588 Q12402
P13259 Q12159
P53685 P47123
P38249 P52491
P38328 Q12349
P40856 Q12749
P07248 P40565
P53261 P33122
Q03162 P50090
Q06488 P35182
P38853 P50106
P42934 P40469
P38634 P34238
P40527 P48837
P35179 P06773
P40555 Q03691
P12383 P53044
P00899 P47185
P33304 O13563
P40187 P17898
P33421 P42884
P40328 Q03655
Q02775 P53900
P38627 P38902
Q00582 Q99382
Q00772 Q07657
Q03944 P06839
P38967 P30902
Q05359 P53238
P07248 P54861
P27895 Q06488
P20133 P38072
P22082 P47134
P53953 P39702
P43596 P00950
Q00684 P01097
P33891 P53389
Q03750 P43638
P25046 P38717
P40561 P38910
P39935 P39875
P53930 Q04935
P40077 P48836
Q01217 P38726
P11978 P38329
P23287 P38699
Q99314 P01097
P50090 P46676
Q03976 P36162
P40509 P15646
P32387 Q12691
P40160 P16474
P39984 P18238
Q12306 P45976
P46669 Q04002
Q07471 P22139
P40151 P01120
P08518 P28007
P38702 P38163
P32524 P53750
P32828 P07149
Q03579 P22035
P41912 P19657
Q08749 P16370
Q08911 P28004
P39552 P38144
P38082 Q08285
P53823 P53152
P53961 P35842
P38744 P14359
Q06208 P53861
P39101 Q06163
Q02825 Q08683
P41695 P20437
P34161 Q03920
P15367 P32855
Q06677 P40339
P47093 P39552
Q04461 Q03774
P53900 P40348
P23561 Q08204
P24869 Q00711
P36139 P04386
P35842 P11075
Q08215 Q12402
P53096 P40959
P46949 Q03290
P40482 P34161
Q08109 P40060
Q07478 P38962
P41810 P50106
P38785 P38957
P50108 P15367
Q02793 P32585
P10869 P10834
P38827 P38956
Q03280 P51534
P40541 Q02784
P32486 P38149
P47822 P46655
P32803 P15938
P32341 P40327
Q03655 Q01217
P40965 Q02784
P17505 Q06078
P38193 P40032
P32641 P54885
Q07442 P46674
Q06245 Q12050
P20434 P53286
P39723 P53259
Q08683 P53861
P40038 P06700
Q07468 P38072
P46954 Q03899
Q08749 P08018
P36125 P21965
P38637 P39010
Q05931 P33297
P40348 P30624
P42944 P57743
P38903 Q04847
Q00711 P39520
Q08902 Q04231
P32349 P14906
Q12038 P34224
P53093 P43586
P38820 P11710
Q12060 P35497
Q12026 P22204
P06774 P39003
Q06665 P33441
Q08214 P16862
P57744 P31412
P32801 P47049
Q12243 Q04067
Q03455 Q04377
Q05016 P40070
P17709 P36147
Q08921 P40356
P53250 P47061
P03069 P00830
P16664 Q04636
P32581 P14291
P34226 P40060
P32628 P32641
P32913 P15938
P40202 P28241
P47150 P33767
Q06696 P53616
P40167 P02294
Q02516 P53049
P23639 P29539
P08431 P34227
P52488 P50078
P38931 P40479
Q01454 P40885
Q06200 P07213
P40518 P20484
Q02208 P53068
P41815 P36120
P53254 P39735
P49573 Q06675
P16521 P25346
P53912 P20457
P38990 Q02732
Q02256 Q12019
P25389 P40478
P08678 P15992
P00410 P43560
Q03280 P17255
P22141 P32585
P25502 P19955
P36172 Q04935
P36107 P16649
P35723 P32264
P54862 P04386
P37366 P40096
Q02895 P38999
P35189 P11746
P47029 P32387
P12294 P20436
P40302 P38351
P19358 Q12518
P34162 P47017
P53549 P35177
P38699 Q06549
P52491 Q04562
Q02805 Q04067
P38838 P36015
Q12396 P53184
Q03862 Q03323
P22139 Q03690
P38729 P38720
P41544 P38826
P40355 P40327
P38992 Q02908
P33421 P38821
P09440 P38915
P32796 P15424
Q04004 P53633
P00817 P15367
P40957 P25336
P40518 P39928
P30619 P23833
P34238 Q08109
P40960 P02294
P38304 P24813
P38988 P32529
P32605 P46964
P41940 P48439
Q99176 Q12270
P41546 P54786
P33303 P53316
P39734 Q03337
P40328 Q02774
P53254 P40341
Q05580 Q03213
P52919 Q02805
Q12194 Q07622
Q03435 P41832
P00431 P50105
P32803 P32628
P19882 P15367
Q00916 Q06675
P53115 P38968
P24813 Q07478
P35191 Q03048
P26263 P39003
P32911 Q12749
P33338 P22035
P36009 P05318
P25604 P25046
P19263 P07260
P40087 P53233
Q12256 P08638
P38163 P39743
P38631 P42942
P32793 P38351
P53973 P33298
Q08271 Q08949
P23337 Q12328
Q06405 P53322
Q03954 P20095
P36104 Q06408
P40496 P47165
P47005 Q03373
P32793 Q12233
P53900 P32368
Q06644 Q06631
P38240 Q6Q547
P26798 P25582
Q03944 Q03619
Q06160 Q12050
Q02775 P06779
Q99186 P21339
P26798 P39987
P38911 Q07915
P13393 P38353
P04051 Q08732
P47104 Q12026
P38708 Q12216
P46678 P12683
Q03177 P46673
Q04673 P32571
P36012 P38781
P38304 P32464
P38702 P53437
P21957 P25296
Q02100 P48568
P52960 P39014
P07248 P00359
P42946 P38867
P10863 P38989
P01119 P53215
Q12066 P12383
Q12018 Q06815
P07256 Q06091
P32610 P01149
P53280 P11710
Q02775 P39925
Q02794 P32566
P40555 P11978
P22082 Q04005
P41546 P53100
Q07904 P38690
Q06676 P38182
P43638 P47171
P38156 P25646
Q04067 P38084
Q06677 P38859
P47074 P53231
P28834 P35210
Q04226 Q03337
P18238 P47090
Q03012 P08638
P54790 P29295
P32528 P43555
Q99344 Q12118
P48568 P37838
P53116 P41546
P08431 P07257
P34226 P57744
P32504 Q03373
P23285 P53549
P25358 Q03818
P03069 P13663
P38838 P40494
Q12223 P24867
P46948 P53389
Q05166 P53215
P33296 Q04693
P47912 Q06525
P23594 P81449
P38068 P07866
Q03898 Q02204
Q12224 P39968
P25344 Q02939
Q03579 P39744
P11709 Q01217
P12294 Q12019
P38249 P35177
P25579 P41800
