P32835 P38431
Q04675 P53043
P05453 P38319
Q02890 P33297
P53082 P33895
Q04894 Q00618
P32578 P40483
Q04121 O14467
P25344 P57743
P23585 P38717
P38229 P09032
P33203 P00817
Q12390 P41807
P40555 P35210
P46962 P48559
P53549 Q01590
P39940 P40413
Q12118 P32911
P53212 P40453
Q06704 P32639
P39073 Q04437
P39079 Q12265
P23644 Q06217
P39730 Q12327
Q03532 P36421
P41832 P47049
P25389 P37370
P42884 P53261
P07866 P24004
P40963 P46675
P23202 P05694
P40495 P32838
P38886 P20457
P53100 P27614
P15891 P50277
Q03919 Q12149
P53847 Q04233
P00358 P50095
Q12418 P28707
P53323 Q07986
P33399 P53861
P38703 P42846
P38149 P38080
P38287 P00044
Q03063 P06634
P36049 P53011
O13530 Q99210
P40092 P47104
P40061 P51601
P18888 Q07508
Q04004 P40009
P49687 P40055
P13663 P08018
P40151 P21705
P37012 P32563
P15442 P01123
P12684 P11746
P29509 Q12149
P07283 P39715
P38726 Q00916
P06101 P38990
P17119 P53965
Q12277 P38203
P32450 P38070
P25591 P25635
P12383 Q12488
P38129 Q12328
Q12151 P23644
Q03900 P38682
P00549 Q05610
P53283 P35729
P34909 P53691
Q08162 P46681
P42073 Q12380
P40024 P33322
Q03920 P32634
Q08444 P17536
P38785 P20081
P38590 Q08004
Q03919 P13185
P32601 Q08972
P40453 Q12165
P41544 P38298
P33313 P46985
Q05874 P19073
P19736 P09798
P40507 P53858
Q99260 P04821
Q01590 P50086
P39715 Q99299
Q02804 P53100
P39073 P28004
P32800 P39720
Q08229 P40956
P09624 P31385
Q12343 Q07786
Q12469 P31539
P40892 P57744
P50277 P32854
Q06142 P32867
P18888 P52490
P26188 P32356
P38822 P25367
P41816 Q12734
P25582 P02293
P40096 P25657
P34730 P14359
P47122 P48232
P38615 P12383
Q06819 Q03407
P00331 P12962
P22213 P38886
P21672 P53032
P36012 Q06412
P40079 P32899
P53036 P53272
P39925 P38862
P40061 P41921
Q03619 P21192
P36145 P04147
Q99189 Q01389
Q12241 P04807
P40512 P36172
P36080 Q06551
P38590 P40554
Q12034 P52593
P16467 P22204
P25343 P38346
P23293 P53344
P20133 P38013
P46957 P47116
P32912 P39083
P32349 P42942
P40014 P18410
P28708 P39904
P40512 Q12344
Q05022 P38788
P32523 P32590
P43583 P41816
P38334 Q12390
P19454 P49704
P16862 P24004
P36094 P25454
P43568 Q03330
P38352 P47050
Q12499 P53978
P25043 P38840
Q99189 P38348
P36005 P47005
P22224 Q06409
Q07657 P06773
P40465 P00431
P38822 P53865
P20081 Q06163
P23644 P25303
P07272 O13530
P25043 P33760
P04821 P21374
Q08726 P40574
Q03619 P18410
Q12154 Q12749
P32263 P53086
P39008 P52910
P53036 P25357
P40529 Q12154
P47029 P38814
Q06677 P53847
Q00816 Q04792
Q07904 P07262
P38344 Q6Q547
P40014 P38182
P32491 Q03081
P28743 Q06406
P36094 P31539
P47057 P31385
P41896 P18494
Q04377 P38261
Q00816 Q04002
Q05022 P16467
P18963 P04147
Q02608 P32356
P53600 P50108
P36009 P40327
P29469 P40468
P24279 Q04601
P38429 P19262
P32589 P12754
P38689 P22213
P38217 Q04839
P12754 Q12248
P38720 P07560
P36000 Q7LIF1
P32767 P22202
P39929 P38959
P00359 P53032
P50277 Q12280
P53941 Q12041
P41814 P53221
P53176 P23059
P18494 P32634
P38339 P36103
P40151 P21657
Q03768 Q07824
Q05080 P89105
P38889 P38753
P40555 Q04839
P32505 P53267
P11433 P22517
Q00816 P32505
P04147 P53930
P07273 Q04411
P53169 Q12411
Q04195 Q06340
Q04359 P38820
P39079 P00549
Q04562 P31383
P25584 P16658
P38956 P38228
P38861 P10592
Q02767 P38810
P11154 P38788
Q12017 Q04149
P33411 P36139
Q04693 Q06479
P38229 P32790
P05453 P38829
P38287 Q03897
Q03898 P33204
P32582 Q12310
P15303 P32496
P12754 P53731
P38631 P47116
P20606 P43565
P36172 Q12280
P38132 P14736
P19454 P53221
P11927 Q12427
P34077 Q06549
P47054 Q04003
P34077 P46988
P21374 P40362
P38113 P41816
Q06648 P17695
P32492 P02400
P32786 P10869
P36421 P39958
P40563 P25043
P40092 Q06644
P35691 P32264
P31382 P25342
Q06324 P40060
Q12222 P05986
P53859 P09624
P00359 P38232
P39108 P40541
P25694 P38623
Q06142 Q06409
P53036 P40003
Q01590 P28707
P07149 P38113
P39107 P25515
P53040 P23059
P48510 P34241
Q06704 P41816
P53136 Q08817
P32588 Q02866
P38334 Q04002
P25342 P14832
P43619 Q08920
P07278 P40567
P15873 P22147
P27351 P47041
P33411 Q12468
P33311 P06100
P53236 P27796
Q04651 Q12129
P36047 Q06436
P24583 P04786
P48582 Q07381
P20604 Q12277
Q12256 P47019
P38129 P35729
P33334 P33760
P17555 P53112
P36131 P33311
P38013 P53954
P32525 P53243
P27472 P50278
P32642 Q12527
P50874 P23293
P02400 P35718
P38217 P42942
P04051 P40479
P18898 P43603
P38283 P17442
P53840 P14681
P38821 Q04272
Q12527 P00817
P06242 P53283
Q08144 P53739
P32573 P46678
P39081 P23287
P02400 P39990
Q03558 P48361
P36008 P46947
Q02884 P32801
Q12418 Q03656
P20459 Q06644
P38149 P53221
P13045 P11927
P38838 P38932
P13712 P05318
P33307 Q07471
P31244 Q12248
P89886 P38146
Q05778 P43603
P39952 P40483
P39730 Q99385
Q12341 P38333
P32523 Q03897
P28795 P40096
P49435 Q12060
P32481 P15790
Q12222 P38850
P42839 P53093
P39008 P32776
Q06679 P46682
P38696 P16140
P43572 Q12468
Q06568 P32793
P48363 P32458
P39729 Q08144
Q05583 P39937
P16521 Q12020
P40078 P32911
P53043 P39076
Q03981 P09232
P40164 P40857
P00958 P04046
Q12248 P53221
Q05946 P14291
Q12285 P42935
Q08217 P40413
Q07786 Q04894
P30822 Q06163
P40014 P27796
P22203 P25644
P32801 P20133
P39108 P36161
P89886 P38622
P22202 P36103
Q02260 P53010
Q06648 Q12134
P47122 P18852
P38310 P40892
P35169 P53628
P35688 P09938
P33891 P38200
P20795 Q00582
P47165 P38786
Q02932 Q12449
P13517 P32835
P53829 P32911
P38720 Q05787
P32491 P07269
P53163 P25045
P40480 P40167
Q99186 P48562
P23202 P38636
Q02197 P25584
P40010 P25360
Q12477 Q00764
P15873 P53540
Q03323 P15646
Q08162 P43588
Q03125 Q05024
P00812 P40554
P40095 P35723
P47134 P06784
P33891 Q06169
P32561 P13856
P13712 P53169
Q07930 P32639
P38757 P32565
P36094 P20967
P32786 P25357
Q03096 Q06324
P22517 P53252
P08431 P39720
P53322 P07251
P46963 P33306
P31244 Q00245
P40965 Q06151
P48581 P39735
P25294 P40005
Q08956 P47011
Q04562 P25043
P24813 Q06479
P00359 P38266
P34240 P53176
Q12285 P24813
Q06440 P37370
P36010 Q12241
P14736 P39904
P39682 P40413
P32480 P53100
P15807 Q03920
P38959 P53068
P39960 P12945
P35210 P53049
P35169 P25296
P36084 Q08496
P16661 P36165
P53280 P23624
Q07980 P22224
Q07478 P41911
P40473 P25293
P32492 P46672
P19454 P34730
P23594 P32565
P32336 P40048
Q02196 P38922
Q03322 P17891
P53169 P00546
P38324 P09798
P38013 P38316
P31377 P32468
Q02260 Q06628
Q04005 P41813
P30902 P47050
P22517 Q03063
P27636 P41318
P33334 P14741
P38889 P53914
P32573 P27895
P36005 P38431
P34216 P53277
Q04651 P50106
P17065 P38358
P53829 P53129
P33401 Q06217
P23624 Q12045
P40204 P21374
P45976 P23201
Q12038 O13297
P06773 P38931
P38287 P53845
Q04562 Q12495
P39904 P31383
Q12055 Q03981
P40204 P53129
Q03619 P12945
P32591 P35190
P23287 O13539
P38229 P12962
P08018 Q12417
P52910 P38889
Q07914 P38149
Q04412 P53145
P28320 P35203
P40020 Q12390
P40350 P17123
P53036 P40010
Q12033 Q05610
P19736 P36160
P38352 P05694
P30822 P32590
P31539 P46988
P15891 P46682
P33298 P46682
P25582 Q12327
Q07657 P53277
Q04739 P41911
P53834 P36024
P32571 P38690
P32571 P50942
P54999 P80667
P25454 P41895
P53855 P50111
P13517 P32263
P32453 P39107
P49955 P53924
Q04031 P17709
P40096 P33895
Q12517 P36003
P23202 P12385
P20424 O13559
P36010 Q12297
P29366 Q12250
P07991 P38690
P53540 P06773
P50275 P38886
P25659 P14747
P33332 Q12078
Q04307 P53971
Q08965 P41921
P10659 P39523
O14455 Q08972
P53834 P53743
P53064 Q02196
P34216 P43565
P36005 Q05874
P53136 P39944
P53910 Q12310
P19524 P39014
P04807 P43568
P47167 P25569
P00724 P15303
P25045 P51862
P32263 P53283
P52910 Q03899
P40892 P38348
Q04048 P13185
P34758 P38346
P53145 P39966
Q12082 P53742
P39682 Q07442
Q04005 P38622
Q04338 P24869
Q03862 P40087
Q00578 P49435
P32802 Q99299
P38313 P36421
Q03690 P32074
Q03323 P38960
Q12372 Q04491
P25344 P23394
Q04562 Q01590
P13586 P32898
P52910 P25515
P49435 Q12513
P20604 P32836
P32264 P19735
Q12754 Q04562
Q04411 P53043
P39925 P40509
P39935 Q08229
Q12009 Q08923
Q03956 Q04839
Q12499 Q04272
P38283 P38232
P43593 P08018
Q07381 P39925
P25582 Q05471
P40096 P32783
P38768 P36024
P37302 P38274
P38774 P38998
P38991 P38232
P39929 Q00362
Q06108 P53086
Q05874 Q12377
P39940 Q12420
P33400 P53939
P21243 P25333
P38862 Q99299
P24279 P53252
P53322 Q12344
P05318 P11484
P47012 P53691
P53628 P25615
P31109 P38786
P38789 Q03735
Q12495 Q03373
Q06103 P32264
P33891 P36172
P53738 P18962
Q12452 P13711
P40892 P89886
P12962 P35181
P53840 P09232
P13712 Q04411
P35729 P19658
P32263 P53043
Q07824 P28834
P40413 P53091
P32481 Q00582
P13574 Q07657
P39718 P54199
P06103 P25591
P17157 P32490
P41277 P32835
P27692 Q08438
P53169 P39073
P35177 P48525
Q04377 P39925
Q12151 P47103
Q12009 Q03898
Q02629 P18759
Q04264 P36421
P23585 P16664
P27472 P06843
P36131 Q12368
P32854 P19735
P29056 Q99176
P41832 P36103
P25296 P38113
P17255 P14724
P15442 P54790
P60010 P36421
P11154 P38429
P47012 P41800
P06103 Q03338
P42839 P32807
P48361 P52490
Q08685 P39944
P22216 P40555
P32496 P32867
Q12055 P38636
P32525 P41940
P32828 Q04338
P38850 P39111
P09798 P38316
P38282 P25615
Q12175 Q07381
P47116 Q12017
P46655 P40009
P42951 Q04693
P32854 Q01939
P53910 P49704
P37302 P40070
P25655 P53199
P05986 P40561
Q01389 P42945
Q04062 Q05583
P16892 P25719
P35056 Q03063
P40013 Q05024
P54999 P34160
P38324 Q07834
P24783 P46948
Q03899 P06169
P37302 O14467
P31109 P34217
P53551 P29703
P38615 Q06604
Q04121 P39723
Q04004 P40204
P38774 Q08966
Q99207 P47113
P38785 Q12055
P38193 P09435
P38276 P53738
P00724 P43612
P40069 P46970
P33895 P06738
P41834 P17709
P27895 P48232
P25644 Q12424
Q05471 P49166
P06103 Q04053
Q12277 P17121
Q02866 P32607
P27705 P00729
P00560 P10592
P25555 P48239
P16522 P52593
P15303 P35197
P38805 P25555
P39927 Q04368
P34216 P19882
P38634 P39014
P38273 P39966
P38708 Q06679
P38615 Q00955
P38282 P35203
P53834 Q06409
P36094 P53322
Q12460 P40202
P38310 P20676
P36165 P36003
Q03690 P32562
P53256 P39968
P41811 Q06696
P35734 P20424
Q12344 Q03957
P52910 P38753
Q12152 Q03503
P10869 P25341
Q02100 P53322
P40164 P35184
Q02875 P11709
P23642 Q08550
P35728 P22543
P39727 P04821
P38766 P53152
P40693 P17121
P25646 P53743
P00546 P25293
Q04491 P38634
P37302 P20053
Q12285 P15790
Q05568 P12611
Q03081 O13539
P32911 P32854
P17065 P53261
Q03768 P40956
P38768 P41808
Q04411 P32598
P32773 P19657
P47134 P32634
P11745 P06103
P37012 Q03656
Q05958 Q06648
P52918 Q08972
P07260 P50113
P40465 Q12315
P32898 Q03081
P31109 Q06696
Q02773 P05318
P28320 P42945
Q02767 P54861
Q06108 P38823
P53865 P38991
P39925 Q04031
P38615 Q08911
P17891 P35197
P53184 P38270
P47083 P25569
Q00582 P36003
P29340 P48412
P19454 P43565
Q12335 P39079
P36107 Q00381
P39984 P53281
Q99189 P36100
Q05583 P38217
P33419 P53091
P29056 P40573
Q08601 P38287
P06839 P29703
P23624 Q03774
Q12301 P32911
P35203 P32565
P21306 P18494
P53743 P32471
P34218 Q07887
P33333 P34217
P42073 P38690
Q12341 P15790
Q03337 P53043
P36005 P53628
Q06169 P03965
P38329 P04840
P36005 P53068
P33891 P40555
Q12277 P40956
Q05874 P25584
P53277 Q08438
P42846 P53221
P50275 P32571
P06243 P52910
P07560 P14126
Q04978 P06104
P07283 P33333
P34252 P53267
Q03532 P23642
P38696 Q06679
P38871 Q08496
Q07930 P53740
Q00816 Q99207
P32492 P38200
Q00816 P40018
P39944 Q12208
P32561 P36103
Q05166 P00729
P47012 P33322
Q03322 P20052
P40103 P41816
P34160 P25605
P20081 P00546
P32561 P40350
P40473 P38690
Q12390 Q7LIF1
Q12473 Q03088
P28795 Q05947
P20435 P33204
Q02354 P38705
P46655 P31374
P09232 P05317
P46957 P22133
P38310 P53091
P37296 P38911
Q08444 Q04792
P39904 P06844
P38334 P36003
P53552 Q08144
P32642 P32389
P38339 Q03862
Q99189 P50094
P15790 P32588
P06774 Q04067
P23585 P18759
P15705 P23542
Q06412 P04456
Q00539 P38624
P53829 Q05610
P53283 P38748
P35178 P14741
P53939 P06101
P36094 P33301
Q12406 P40061
P20053 Q03208
Q07657 Q12420
P51996 P54199
P04807 P43638
Q06704 Q12427
P35169 P33400
P53169 P47005
P32380 Q04031
Q06160 P32790
P32571 P47041
Q05778 P38957
P53886 Q08446
P46948 Q03782
P38801 P23642
Q03774 P38748
P32855 P42846
P16140 P53261
P27999 P38806
P35184 P32259
P38766 O13297
Q08966 Q00381
P38757 P15790
P39008 P06103
Q04562 P54861
Q03862 P38814
P53086 P48525
P54860 P53142
P53735 P53865
P40335 Q12328
Q12434 P38431
P23624 P28817
Q05778 P38070
P13517 Q05024
P25605 P23642
P13712 P32600
Q08236 P46678
P38692 P38705
P36047 P47017
P38339 P38801
P43321 P25559
P40078 P38229
P30624 P43563
P32495 P40574
Q12256 P50104
P38339 P38344
P40965 P32861
P42845 P38789
P28791 P42951
P38291 P38956
P34223 Q01939
P22543 Q99385
Q08444 P41834
P33296 Q04675
Q12241 P47019
P38837 Q06102
P36124 P46680
P33895 P35189
P32767 P24869
Q00764 P38042
P32350 Q12734
P48361 P38748
P53032 P25558
P53549 P33895
Q12301 P33329
P40517 P33203
Q12344 P43588
Q12107 P18759
P53840 P53924
Q08962 P38316
Q08649 P32854
P07347 Q08920
P53604 P10592
Q06218 Q06406
P38996 P53124
P39682 P27614
P11745 P36224
P53886 P38692
P23287 Q04377
P40495 P33203
P36124 P25359
P33755 Q04373
P39107 P32318
P20052 Q03782
Q08956 P47064
P34087 P52553
Q08236 P18963
P32447 Q99299
P24719 P40564
P07251 P29340
P32787 P21182
P02994 P39563
P46963 Q06525
Q03691 Q05933
P32802 P25649
P47912 Q08273
Q08215 Q12163
P06782 Q12026
Q12417 P27801
P38874 P40055
P40512 P34758
Q12468 P08638
P33122 Q12477
P22137 P41940
P38063 P32836
P38682 Q08723
Q00955 P50942
Q06679 P21182
Q06164 P46948
Q03012 P21965
Q12154 Q12527
P32581 P25615
P40465 P32450
Q12176 P22204
Q07786 P06100
Q08217 P32350
Q12206 P54199
P40554 P38705
P53082 Q05933
Q12163 P40005
P40963 Q08004
Q12024 P40567
P38794 Q00723
P38862 P47104
Q08729 P39107
P40091 P24583
P27895 P38873
P38793 P40096
P39935 P35497
P38276 P53278
P53549 P24004
P43561 Q00723
P46672 P47132
Q04675 P13517
Q00578 Q06160
P54837 P39960
P36131 Q12297
P38766 P21965
P36000 Q06651
P42843 P12611
P53064 P46682
P38726 P43609
P38156 Q07381
P40462 P43593
P28795 Q08726
P20438 P06105
P34162 P46680
P32864 P20484
P38282 P38829
Q05947 P47050
P32578 P06844
P47054 P26570
P46957 Q04199
P37012 P24004
P40078 P25454
P08431 Q03784
P39929 P25808
P38310 P47017
P39073 P38219
P53169 P32380
P39531 P23644
P41277 P38788
P33892 P28707
Q07471 P21965
Q05080 P49955
P38814 P38716
P48582 P38862
P38769 P20449
P50094 P32345
P50104 P00924
Q08873 P34160
P32807 P36068
Q03862 P40555
P32578 Q08920
P32345 P38932
P32345 P38970
P43583 P40413
Q03619 P09798
P25367 P41911
P32485 P38427
P34160 P53930
P09938 P43563
P36015 Q08920
P53036 P06774
P20604 P12684
P38622 P22804
Q12151 P39531
Q12241 P32899
P36048 P40167
P31539 P23293
P40971 P17629
Q04964 P16892
Q04067 P50095
P39703 P38786
P39984 P32800
P20081 Q08229
P53082 P35193
P00549 P41697
Q06677 P27636
P06243 P36049
P43603 P32074
Q12175 P41895
P15873 Q07786
P46949 P39081
P30902 Q08931
P28707 P16861
Q05958 P20053
Q04195 P38324
P19812 P38823
Q00416 Q07786
P32599 P35182
Q08562 P00044
Q12241 P47079
Q03619 P39523
P48581 P32802
P32773 Q05785
P35728 P53197
P38757 P09938
P15442 P40013
P39994 P53538
Q03774 P39073
Q12276 P26570
Q08956 Q04792
Q08726 P31412
P19145 Q04511
Q99314 P38903
P13517 P27637
P06244 Q03656
P16862 P38696
Q12335 Q02256
Q08162 Q12427
Q04601 P39960
P53743 P07264
P22336 P53043
Q07896 P07866
Q00582 P38130
Q08236 P42845
P35688 Q12009
P23776 P33419
P38310 P32366
P32802 P53750
P40507 P07260
P08431 P21672
Q03125 P39990
Q04978 P50277
Q06177 P39936
P32447 Q05933
P47057 Q12365
P38631 Q12488
P47029 P33303
P36068 P38879
P15790 P14126
P33895 P14904
P48836 Q12424
P06775 Q03898
P40187 P12684
Q12041 Q04067
P39706 P50113
P00931 P25604
Q12084 P06169
P53094 P47120
P36005 P15442
P33311 P27796
Q99260 P38760
P38282 P38814
P47054 Q12220
P32913 P40339
P39944 P36103
Q04217 P14908
P41811 P47083
Q06679 P22204
P53254 P36118
P40090 P02829
P24004 P36029
P38749 P38735
P35729 Q12415
P11154 P14747
P36049 P38886
P32794 Q12310
P00729 Q12440
P17536 Q08438
P25343 P09435
Q08723 P25491
P10659 P32366
P24004 Q03785
P49687 Q06479
P33891 P39935
P25719 P25615
P38794 Q03010
P48566 P43621
P40079 P41811
P53036 Q08911
P39940 P41816
P46947 P35497
P57744 P23059
P24867 P32328
P40092 P38840
Q04493 P53281
P36005 P20052
P41811 P38860
P47122 P48525
P39994 P30657
P53086 Q07824
P39073 Q06102
P39531 Q99383
P53064 P53847
P17536 Q12276
Q03532 P28000
P32491 Q06706
P53754 P40518
P43592 Q12417
P43592 P20424
P09624 P43569
Q08236 P38070
Q08979 Q12028
Q05881 P39517
O13539 P16140
Q07896 P40048
P52488 P40357
P38872 P35207
Q12100 P31109
P38689 P53112
P32807 P53129
P35178 P25491
P40892 P53252
P38324 P39682
P00958 P20449
P32485 P22133
P47057 Q12427
P35728 P15303
P40988 P32264
P39960 P42843
Q04199 P53011
P07258 P00044
P15442 Q06673
P30656 P38149
Q12517 Q12329
P40079 Q12149
Q06324 Q12265
P31382 Q01389
P39101 P38838
P53739 P38348
Q03071 Q12344
P40164 Q08491
P10961 P17121
P53082 P40202
P32561 P53248
Q04264 P32796
Q08966 P47054
P34164 P25635
P46673 P50108
Q00684 P38262
P53280 P32801
P33891 P38165
P32588 P07264
P53040 P30665
P32911 P40988
Q12045 P30657
Q12277 P38348
P38692 Q04437
Q03558 P34226
P27472 P24870
P47029 P11746
P41811 Q06665
P25605 Q12280
P38631 P53604
P10363 P53159
Q02260 P18888
Q12241 P32776
Q04964 Q03954
P02829 P38801
P53067 P32939
P02829 P53032
Q07834 P09032
P00724 Q06163
P40565 P46985
Q03532 P19145
P40314 P37012
P28817 P30657
P54199 Q02866
P00958 P53202
Q04491 Q06409
Q02773 P53271
P53865 P38153
Q04217 Q99260
Q06479 Q12255
P52919 P38859
P40693 P02309
P31384 P33311
P20437 Q12446
P32327 Q08601
P50108 P35181
P33339 Q12365
Q12176 P35197
Q12734 P14904
Q08965 P34241
P32899 P38872
P15303 P23644
Q07688 Q03973
P36049 P22147
P43637 P40091
P39935 P41940
Q06819 P36017
P38431 Q12038
Q08817 P36160
P20435 Q08217
P53600 P80667
P40959 P28007
P34223 Q12477
Q08193 Q06708
P07270 Q06640
P40483 P21951
P32835 P32457
P39743 P38716
P42845 P33203
P53599 P35497
Q6Q547 Q05024
P40087 Q12248
P38329 P32607
P53067 P35197
P32802 P38931
P38310 P40005
P01120 P28007
P47005 P16658
P36047 P40204
Q03898 P38853
P40092 P34758
P43616 P36118
P07149 P23561
Q02256 Q00955
P20606 P36161
Q08387 P36103
P13902 Q02554
P47089 P53337
P40473 Q04921
P40484 P51996
P33891 P41814
Q04031 P47050
P31382 P47054
P32336 P40988
P33331 P32328
P32629 Q04511
P38237 Q04272
P07149 P53278
P04147 P35190
P32491 P12754
P21705 P32634
P38990 P41808
P17119 P38990
P12611 Q08550
P39107 P31374
P40339 P38806
Q08873 P53829
P32591 P32450
P38301 P39962
P14907 P20967
P14737 P23059
P46669 P04147
Q08729 P40468
P33311 P53125
P53939 Q08004
P53283 P46995
P38310 P40368
Q01389 P11746
P38737 P38764
P40565 P08458
P32528 P06738
Q12468 P23542
P40087 P32873
P43616 P32832
P32350 P25369
P39079 P25341
P50946 Q00955
P48606 P25644
P32854 P39523
P38708 Q12488
O13553 P41895
P32491 P31688
P07262 Q06479
P25296 Q06708
P14681 P32912
Q03691 P46680
P36094 P53927
P38692 Q00578
Q02890 P38872
P38850 P45819
P40303 P25357
Q12330 P32835
Q04359 P43565
Q04978 P53168
P17891 P38247
P36145 P00044
P38153 P06105
Q03220 P38959
Q12044 P38930
P53136 P38823
Q03898 P17255
Q08979 P03965
P27705 P38682
P37302 P06780
P53100 P53043
Q04031 P25451
P27514 P48415
P17555 P35688
P22336 P07283
P35187 Q03792
Q03322 P40204
P39940 P53313
Q08217 P25659
P38998 P38814
P19657 P40413
P32263 P25604
Q08215 P32074
Q12124 P33203
P32793 P10862
P53203 Q04272
Q12206 P39079
P12945 P38203
P43593 P48239
P40956 P28007
P48566 P30902
P38757 P40857
Q05670 Q03735
P35688 P39515
P12954 P38013
P07273 P38786
P15442 Q03081
Q03758 Q03081
Q00816 Q07896
Q12306 P29509
Q08746 Q04233
P39073 P50113
P39717 P53199
P33420 Q05874
P31244 P40061
P32911 P07260
P38182 P17121
P53152 P32264
P47150 P40202
P32582 Q03656
P36029 Q12168
P32571 P38903
P53883 P39523
P17536 P32597
Q04978 Q12344
P38132 P51601
P33311 P53978
P25604 P38627
P20604 Q7LIF1
Q04411 P40316
P23624 P19735
Q02608 P23287
Q03096 Q05785
P13856 P11484
Q12468 P43569
P53152 P34730
P07149 P40509
P41834 P32855
Q05785 P53973
Q03220 P00331
Q03860 P25491
Q02825 P34160
P27895 Q00578
Q04005 P32589
P40434 P06774
P12945 P38274
P34252 Q08886
P32855 P53248
P40151 Q05636
P50104 P38634
P22336 Q06451
P08458 Q06137
P00958 P33338
P10659 P50108
P22517 Q08949
P38156 Q05024
P54790 Q04934
P27515 Q12734
Q03148 P39940
P47012 P39967
Q02825 Q03558
Q06525 P38873
P25343 P40554
P38861 Q07786
Q08966 P52593
P47117 Q12020
P38861 P53196
P47124 P19882
Q12514 P09734
P29056 P25451
Q12427 P32602
P34252 P32345
P50086 Q06340
P06242 P50094
Q04493 Q05027
P32598 Q06648
P12688 P39968
P53628 Q04264
Q08962 Q02825
P32835 Q00362
P02293 Q03254
P47053 P38903
P12688 P38149
P29496 P38429
P38757 P06787
Q07381 P33311
P23776 Q12518
