P34252 P33399
P53258 Q04461
P32341 Q02260
P40541 P41818
P39723 P53259
P35181 P34224
Q06178 P35210
P27351 Q12321
Q06616 P21651
Q04199 P00128
P47166 P32898
Q04264 P89105
Q08975 P17695
P40484 P32902
P39010 Q12447
P38156 P32562
P38146 P57744
P53863 P54791
P35191 P32641
Q04493 P32332
P08431 P87108
P10507 Q12028
P48559 P34241
Q01217 Q12230
P09734 P41817
Q07688 P10355
P52488 P07260
Q06451 P12684
P40055 P36009
P43596 P40965
P23595 Q12349
Q12262 P53169
Q08492 P48439
P38274 P46678
Q12060 Q06665
P54784 P32610
P53389 P53904
P49955 Q12406
P38751 P38759
P46655 P36160
P33331 P14908
P08456 P38953
P40352 Q06648
Q03792 P21651
P40362 P36009
P32628 P32641
Q08601 P38953
Q12035 P48581
P07262 P53243
P25569 P23291
P47166 P12684
P17629 Q08553
P54861 P34227
P07170 P40527
P39994 P35201
P47115 P36094
P40988 P19659
Q12464 P11914
P43622 P38953
Q05080 P47052
P47074 Q07084
Q99278 P19097
Q08208 P08678
P46678 P18759
Q12396 P32479
P16649 Q07509
P32387 P47029
P53965 P40357
P53147 Q00578
P53215 Q05670
Q01217 P38726
P40890 P34217
Q08921 P48234
Q12347 P40969
P14724 P21705
P53750 P41920
P39550 P35193
P10591 P25648
Q08773 Q03976
P01149 P39717
Q12063 P53337
Q99176 P28519
Q12469 P40187
P38301 P21691
P40460 P53256
Q12034 P25297
P34218 P36013
P38717 P25390
P40187 Q03785
P33335 P25382
P41546 P53100
P43569 Q03465
P23585 Q03973
Q03656 P39954
P32564 P22141
P39079 Q06224
P38270 Q12432
P39552 P21306
P49334 P09064
Q99344 P38822
P20052 P25376
P53952 Q05949
P08638 P38987
P10834 P33760
P41318 P22138
Q01852 P36116
P12294 P46957
P08456 P28707
Q12019 Q02256
P07149 P36027
P52553 Q07904
P04050 P53949
P47822 Q12336
P22213 P24384
P39563 P46678
P53965 P04819
P18239 Q04062
P32832 Q12028
P46961 P39875
P53322 P32915
P40038 Q01852
P10834 Q08119
P33892 P53147
P23561 P39515
P36036 P25341
P22224 P16370
P38699 P38254
Q06205 P48813
P41805 P53243
Q12396 P04912
P81450 P87284
P40965 P08678
Q07442 P25632
P16370 Q08217
P53437 P19073
P38720 P07249
P21339 Q12018
P22133 P32585
P39003 P32783
P39720 O14455
Q12004 P21182
Q12018 P32333
P22276 Q03690
P35817 P06242
Q03081 P34161
Q12019 P38789
P17106 P47120
Q06676 P36224
P31380 P48582
P43132 P25045
Q12224 P39962
Q02336 P38713
O14467 Q08980
P11076 P11154
P33767 P32773
P28320 P11709
Q99382 Q00582
P12684 P06786
P32480 P26188
P43568 P43682
P52491 P07269
P53108 P39081
P07170 P40475
P53091 P38712
P07703 P40160
P30771 P38523
Q12450 P38329
P27692 P53313
P23337 P06780
P47090 P18238
Q03761 P26570
P47821 P38883
P39101 P40087
P33767 P27801
P28320 Q05931
P38826 P50101
P40327 P35189
P13185 P40475
P32602 P25847
P53181 Q08951
P38719 P43594
P14906 P38344
P32939 P16451
Q06344 P40507
P36121 P38820
Q06169 Q06205
Q04338 P53125
P36036 Q06177
P25441 P34730
P32849 P38784
P47116 P53633
P25604 P25046
P40518 P20484
P32892 Q06135
P53965 P32494
P43682 P32783
P46678 Q08601
P40151 P01120
P39702 Q05785
P43622 P14680
Q12327 P25651
P26798 P25582
Q06224 P38904
P19812 P39678
Q08214 P16862
P35207 Q06632
P32318 P21304
Q06631 P53847
P16151 P38932
Q08685 P53740
P38872 P03069
Q12199 P28241
P53551 P40073
P53337 P33755
P28834 P53093
P40009 P53176
P38228 P23255
P35203 P40360
P40014 P25644
P53261 P47052
P53973 Q12306
Q08245 P39702
P10566 P08566
P50946 Q04673
P46965 P25655
P10961 P32642
P53633 P38113
P53115 P32468
P15442 P08518
Q06102 P53070
Q08096 P14682
P47160 P39678
P08678 P15992
Q04004 P33296
Q12157 P06169
P25389 P35191
Q06451 Q06554
Q12024 P33754
P40352 P53685
P53971 P38781
P51601 Q12300
P40352 P38348
Q12473 P28241
Q12035 Q05778
Q92331 P41817
P39113 Q12206
P38910 P40362
Q99207 P24384
Q05359 Q05778
P19358 P48361
P09959 P46964
P00128 P32480
P33421 P38774
P38156 P53858
P38112 Q04003
P39004 P07251
P49334 P43638
P50113 Q12482
O74700 Q00955
P53115 P40963
P23595 P53191
P22140 Q04089
Q04048 Q01159
P53971 P38995
P42935 P39540
Q06409 P43605
Q06651 P39706
P53096 P40959
P53253 Q12343
P26755 P50091
P23179 P33328
P47110 P23641
Q06624 Q12349
P39524 P32797
P07274 P28519
Q03697 P34227
Q08214 P47134
P21304 P48363
P81450 P21192
P47052 P11154
P29461 P36016
P38911 P53685
P25454 P33441
P40957 P25644
P53930 P38111
P06779 P47058
Q08581 P06786
P29539 Q03619
Q03782 P38817
P32389 P02309
Q12035 Q12315
P35190 P35189
P40529 Q08278
P34238 Q03776
P53044 P40167
P39108 P38784
Q03956 P39987
P40573 P38782
P53910 P48582
P36131 Q01684
P32803 Q06217
P46682 P13574
P53045 P50875
Q06344 P25342
P14737 P25358
P32833 Q07963
P43560 P32366
Q12464 P36165
Q05874 P33754
Q07478 P24813
P43560 P00410
P52960 P38428
P38156 Q02875
P32833 P53011
P32838 P49687
P47187 P31688
Q03103 P32529
P32610 Q04461
Q03208 P40343
Q12241 P40510
P33420 P38112
P40341 P35184
Q12157 Q04272
Q02805 P23595
P39720 P41807
Q12223 P38705
Q08162 P38265
P53851 P48566
Q06096 P00817
P32911 P25382
Q07844 Q02939
Q12691 P02294
P32379 P22276
P12904 Q07509
P29311 P43545
P38637 P40456
P22515 P48813
P23255 P41815
P40016 Q03263
Q02908 P43542
P38329 P11978
Q03697 P07342
Q03322 P54867
P53290 P40341
P80428 P22140
P25655 P07276
P07261 P26570
P11710 P53280
Q12206 Q03750
Q03935 P38203
Q05946 P33759
Q08215 Q06525
Q08732 P04051
P33314 P34252
P16474 P36168
P11710 P38877
P53181 P39954
P25579 P40069
P35842 P00724
P40518 P43562
P10961 P36029
P40009 Q12083
P31111 Q12285
P21651 Q00246
Q03750 P00175
P14736 P07257
P36125 P25567
P39010 P14681
Q05021 Q03455
P41811 P21951
P32341 P40327
Q12194 P32356
P38315 Q12343
P38111 Q01389
P32588 P47027
P25649 P38121
P33203 P21705
Q04031 P35180
P40541 P33304
P39904 P34227
P39534 P40484
P33332 P11978
Q12059 P46985
Q06091 P39552
P04386 Q05022
P38068 P32909
P54837 Q02908
Q12138 P53550
Q07509 P16547
Q12060 P39073
Q04461 Q12066
P33334 P34227
P40434 P00729
Q12224 Q02795
P10863 Q01217
P21651 P80667
Q02100 P48568
Q02775 P38801
Q06324 P38702
P16661 P07283
Q07914 P38842
Q12071 Q12236
P36168 P50104
P38147 P39517
P38272 P38193
P20050 P54999
Q08465 Q06549
P23644 Q12297
P12383 Q12066
P46675 P32618
P53207 P40077
Q12035 P42944
P38821 P49956
P40475 P40066
P53082 P53243
P40217 Q02516
Q12469 P32334
P21339 Q04477
P32836 P40512
P33204 P41912
P36018 P36034
Q02336 Q00723
P38842 P25559
Q12082 P53540
Q07914 P53538
P40151 P06100
P33441 Q06665
P38077 P38351
P36224 P23776
P54786 Q03125
P38729 P32801
P29311 P25579
P27895 P39547
P40478 P37303
Q08032 P50091
P53735 Q08911
Q12450 P38700
P06774 P39003
P20052 P17106
P32333 Q12255
P43562 P33311
P07272 P02293
P40513 P43561
P13365 P33339
Q05900 Q03148
P53959 P40457
P31111 P35172
P16474 P38165
Q02774 Q06624
P40395 P39992
P40693 P38826
P53181 P38251
P48606 Q01722
P50106 P38853
P46965 P38636
P39112 P47171
P47042 P34240
Q12380 P22082
P38429 P41912
P11484 P11978
P33441 Q99394
Q12138 Q07963
P40360 P53045
Q12494 P32332
P49435 P40341
P47090 P43561
P39944 P39952
Q08032 P50113
Q12034 Q03697
Q03862 P39520
P38720 P32803
Q06339 Q05787
Q12477 Q08018
P32571 P53824
P33338 P54862
P18239 Q03018
P53181 Q06630
P47166 P16151
P52491 P38249
Q12363 P38191
Q12071 Q08096
Q08921 P04050
P40485 P32916
P11710 P26343
P53130 P53115
P20050 P38886
Q99344 Q12118
Q05900 P46671
P14291 Q06440
Q08562 Q08886
P36121 P38428
P53061 P18494
P36145 O13530
Q01684 P32917
Q06525 P53207
P53152 P40496
P27705 Q00873
P39727 P43602
P46954 P41920
P38703 P31539
P53740 P53171
P16521 P32787
P53250 P47061
P38792 P12695
P30283 Q08446
P23179 Q12517
P01119 P32563
P39720 P40438
P38288 P06778
P32899 P39704
P23639 P32570
P40356 P13856
P50090 P38293
P53316 P46964
P39552 P38883
P35177 P53823
Q06616 Q08553
Q03465 P34730
P46954 P06780
P40164 P53243
P25299 P33419
P32524 Q9URQ3
P50106 P29295
P39926 P32838
Q06632 P38959
P34226 P32657
Q12306 P45976
Q12411 P10566
P32366 P42942
P08431 P34227
P38072 P20133
P39004 P53750
P47134 P38817
P47037 P24004
Q08032 Q04749
P38817 P53269
Q06815 P53061
P32319 P25301
P10355 P53865
Q06490 P04147
P23644 Q03702
P32855 P38112
Q02732 P32642
P04912 P46673
P32432 P04819
P32328 P32387
P16370 P38805
Q08746 P53973
P21801 P38723
P52490 P32914
P32828 Q12208
Q12372 P53600
P32319 P35198
P47083 P38960
P40167 P02294
P40495 P43604
P45818 P39685
P22135 P53212
P38068 P16387
P40971 P25651
P46985 Q12102
P47115 P39713
P38182 P40348
P39967 P43581
Q07350 Q04067
Q12035 P29295
Q03697 P39730
P40555 P38695
Q06697 P43621
P25346 Q04110
P12294 Q12390
P46964 Q03048
P02309 P32562
Q12432 P38113
P41813 P04786
Q01329 P28834
P30619 P39928
Q02208 P46949
P43562 P39998
Q03455 Q04377
Q12006 P17065
P36017 P32259
P39704 P06701
Q00711 P47104
Q03465 P34227
P40453 P38112
P20606 Q12343
Q06102 Q08902
Q07921 P00331
P28000 P38726
P25382 P32913
Q12691 Q03935
Q03071 P06778
Q06815 P21827
Q05933 Q12050
P32589 P35817
P38152 P20134
Q04412 P47152
P38288 P38872
P32468 Q02795
P40413 P40355
P39967 P24384
P11972 P39928
P17123 P38064
P26449 P41832
P40509 Q06091
P53955 P47027
P40069 P38439
P38153 P32494
P49018 Q03532
P40856 Q12749
Q00711 P49435
P28320 P38872
Q04601 Q02784
Q12161 P47165
Q02784 P38316
Q03012 Q02159
Q12055 P06774
P33754 P37838
O13297 Q12176
P53973 P33298
P34241 Q04660
Q12192 P53628
P38627 P38781
P32561 Q12349
P53277 P53901
P53253 P20435
Q12341 P53823
P38153 P53171
P20437 P25301
P53740 Q03162
Q04697 Q12021
P10834 P53538
P53924 Q06224
Q02774 P38132
P32327 P41544
P38811 P43562
P25808 Q00772
Q03220 P54862
Q12035 Q08817
P36006 P14242
P40064 P53877
P26343 P53549
Q07376 Q07540
Q06488 Q06490
P39936 P17505
P25297 P53933
P39720 P21192
P32902 Q06410
P32835 P21190
Q04307 Q12734
Q03579 P22035
P38229 P22209
Q12071 P35193
P38156 P39521
Q03834 P46949
Q12310 P32387
P32897 P34758
P38352 P40094
P40325 Q07509
P00445 P46678
Q07376 P38085
P49435 P53823
P07260 P25302
Q12004 P48415
Q05080 P35206
P38827 P53840
P46956 P35178
Q06675 P38962
Q08986 Q12142
P42846 P47166
P43562 P06634
P36165 P29539
P39001 P13517
P14741 Q06339
P09440 P38915
P48581 P25359
P38086 Q07834
Q99382 P38431
P46677 P27999
P19659 P22135
Q6Q547 P29056
P32571 P16649
P46965 Q02804
Q12060 P20438
P38744 P30822
P47041 P10823
P40014 P53910
Q06001 P06700
P38298 P24719
Q12124 P43572
P35201 P36161
P36520 P32898
P08456 P39081
P30283 P38200
P41546 Q00362
P35497 P40992
P32859 Q9URQ3
Q07914 Q02197
P36165 Q05911
P32471 P37366
P40529 Q01454
P35723 P34240
P07149 P43621
P38123 P32776
P52491 P35179
P07272 P40007
Q12443 P34161
P08518 Q06440
Q07478 P40005
P34241 P47064
P32629 P38144
P38953 P53323
P53297 P38353
P32263 P47074
P46961 P53323
P42934 P32832
P36048 P35189
P43563 P38784
P25359 P00128
P53549 P35177
P20486 P38204
Q04121 P20448
P38989 P10863
Q06644 P22137
Q08773 P23624
P38822 P35180
P23641 P39723
P39952 P42945
P23968 P38130
P33338 P22035
P29469 Q03290
Q12309 Q12462
P02400 P38744
Q05931 P38879
P00830 P03069
P42935 P32838
P40438 P32528
P38759 P40438
P54837 P04051
Q02196 P24384
P32571 Q06208
P40164 P25580
P07347 P36121
Q03691 Q99394
P38970 P34224
P31377 P32334
Q02776 P38682
Q05027 P05375
Q05021 P48582
P53599 P38152
P19358 Q07084
Q12389 P45818
P53212 P46681
P50091 P43545
Q08732 Q12174
P40856 P49956
P53904 P32916
Q08204 P35056
Q12450 Q02767
P32828 P35727
Q12154 P33441
P35184 P18900
P32859 P53890
P53115 P25376
P52488 P34216
Q02516 P35178
P53108 P25341
P38959 P38064
P34224 Q04739
P53070 Q12098
P32859 P53552
P32447 P32803
Q08966 P40970
P00358 Q04958
Q06675 P50944
P38769 P36116
Q08975 P38270
P43545 Q06673
P35191 P34161
P07256 P32776
P42841 P40020
P10834 P25046
P40510 Q03254
P53952 P28496
P38967 P30902
P40565 P07248
P18239 Q12469
Q06344 P39081
P25357 P35191
P33421 P38821
P47129 Q99344
P53551 Q07887
P07274 Q01454
P27796 Q12402
P53145 P05375
P40005 P38953
P47090 P40959
Q08975 P47160
P42934 P41911
P40518 Q07986
P38729 P38720
P14922 Q04062
P38265 P40202
Q04935 Q05610
Q06436 Q12233
P47822 P47150
P32832 P20081
Q12024 Q05359
P38911 Q04964
P39520 P09119
Q06644 P25605
P07272 P38779
Q01080 P38274
P27796 P04912
Q99383 P04786
P40360 P04147
Q12060 P32325
P38826 P40155
P53955 Q12050
Q04930 P30606
Q00539 P53115
P34164 P39112
P38859 Q03579
P36129 P50942
Q03860 P47019
P39016 P53167
P14922 Q04195
Q12100 P23776
Q08902 P36037
P42941 Q01649
P40988 Q12059
Q12159 P47054
P39112 P06169
Q12365 P32558
Q06169 Q08980
P36421 P32618
Q03790 P32803
P48232 P28519
P10863 Q12060
Q05931 P33297
P25579 P47083
P32333 Q00955
P27636 P35189
Q02804 P40582
P33301 P46671
Q03465 P23638
Q12157 Q12265
P40890 P18562
Q12432 Q06409
P47068 Q12349
P53738 P47042
P41546 P38960
P13185 P47090
P53600 P28004
P53974 P47822
P19880 P15424
Q06490 P06704
P17709 Q12083
Q04307 Q04439
P15891 P00410
P32828 P07149
P53094 Q02776
P38623 P04817
P09440 Q02204
Q12300 P17106
P39540 P48234
P40327 P25346
P60010 P38082
P53211 P26570
P05318 P36009
P46655 P38811
Q07381 P53215
Q02630 P53269
P35206 P50874
P53886 P40073
P06243 P00410
P36147 P40565
P25302 P53840
Q08144 P43132
Q02608 P22202
P38070 P32569
Q12208 P53633
P36036 P13259
Q08966 P28496
P47135 P42942
P53893 P38995
P53974 P48568
P37838 P38774
P15938 P32803
Q02732 P54837
P32796 P46974
P42934 P14736
Q02608 P20795
P53954 Q03900
P32367 P28239
P39729 P48439
Q03784 P41544
P10869 P10834
P48837 P38351
Q12158 P40492
P25604 P35842
Q06340 P43555
P40352 Q00246
P38819 Q06479
Q03503 P19358
Q03063 P53237
P10507 P32916
P53108 Q08956
P36013 P32788
P14242 P06784
P27692 P38774
P39966 Q02775
P32334 P06700
P39101 P53740
P38293 P22579
P29703 P35723
Q06251 Q04603
P25303 P07250
P25298 P42946
Q08387 Q06696
Q08387 P38132
P40483 P32529
P50275 P21657
Q06091 P40527
P40038 P43609
P53973 P53169
P12683 P37370
P53265 P28004
P14906 Q05778
P38072 P38346
P48232 P20457
P53269 P35187
P32341 P53959
Q05021 P49334
P39730 P46676
P06844 P30605
P34218 Q06451
Q06632 Q00381
Q04264 P04786
P17157 Q08773
P32854 P32558
Q12071 P10961
P39968 Q12224
Q99190 P31382
P38931 P40479
P32807 P17065
P40471 P23833
P21651 P22213
Q04958 Q03702
P47027 P39904
P32805 Q12389
P40970 P41896
P53116 P38821
P27692 P38989
P40957 P25336
P42934 P16521
P53215 Q12434
Q08685 Q04930
P39540 P33297
Q07508 Q03655
P20676 P02293
P38077 Q12343
P32828 P53248
P38735 P53823
P22140 P28274
P53108 P38689
Q01217 Q03330
P38713 P50623
P22214 P47049
P38251 P49704
Q12199 P43609
P23968 Q03761
P53267 P36120
Q06644 Q01939
P38821 P40496
Q12009 P14906
P39682 Q03661
P43603 P38703
P53389 P08153
P32349 P14906
Q04322 Q00873
P24384 Q08723
P34161 P60010
P53551 P31412
P38776 P36165
P22224 P43562
P40303 P40475
P32618 P32597
P53147 Q04697
P50104 P00044
P07276 P38748
P35718 P00431
Q05031 P89102
P38911 P04076
Q07800 P39534
P53337 P25575
P25649 P34238
Q12363 P36027
P52917 P38082
P40478 P32504
P39515 Q03957
P26798 P08153
P38344 P04051
P53286 P32788
Q06632 Q12124
Q04675 P43682
P25615 P38163
Q05027 P00854
P39967 P40890
P32333 P50875
Q12433 Q03148
P53551 P43569
Q01560 P40496
P04386 P36139
P04050 P12612
P25579 Q04749
P20436 P11914
P40857 P28274
P54861 P07248
Q12004 Q03654
P26448 Q04958
P40187 P09435
P01119 P49686
P53905 P32803
P36100 Q07540
P34162 P04786
P47110 Q12264
P46956 Q01649
P38251 P47012
P22276 P27636
P11075 P08539
P40340 P47053
Q02908 Q92316
Q12250 P07261
P25659 P25376
P07250 P38774
Q12734 P39875
P02400 Q02775
Q08902 P33200
Q03407 P32797
Q04930 Q12060
P48566 P36009
Q02732 Q12270
P32499 Q04964
Q03455 P35207
P38717 P25046
O13297 P00924
Q06137 P22135
P16474 P40160
P32589 P05375
P32588 Q12402
Q06200 P38749
Q12361 P45819
Q06001 P25648
Q99260 P53272
P53010 P32387
P47134 P53878
Q12045 P53233
Q12159 Q03691
P38705 P39720
Q04749 P32797
Q12327 P40339
P41805 P35180
Q12494 P03069
P38123 P25333
P29056 Q04359
Q06005 Q04921
P53277 Q12174
Q12019 P29465
P38304 P24813
P38627 Q12083
P39744 P32902
P53953 P39955
P40574 P04911
Q04002 P22082
P46672 P46669
Q12264 Q06490
P38086 P80667
Q08817 Q02805
P25655 P38877
P32912 P26343
P43545 P20133
P32581 P43572
P22007 Q03661
P52488 Q04601
P35691 Q04636
Q12243 Q04067
P32855 P15367
P46954 P49573
P53893 P07703
P53389 P46948
P36121 P09119
Q08465 P53901
P25382 P48524
P40971 P16658
P22137 P43581
P40957 P28495
Q12518 Q03935
Q04370 P33301
P33332 P40496
P39001 P41816
P39101 Q06411
Q07914 P32605
P53231 P32491
Q12149 Q08004
P36006 P53253
Q05933 P39112
P30283 P00358
P38826 P32328
P47042 P38784
Q08278 P39007
P09119 P16861
P18239 P38960
P53961 P38261
P38240 Q06251
P38957 P23255
P36130 P46681
P32835 P02294
P32389 P09734
P31382 Q03661
P28000 P23285
P32364 P23285
Q12449 P00128
P29311 P38993
P29055 Q04062
Q06200 P10622
Q02159 P38783
Q02774 Q05016
P41805 P21957
Q07914 Q06679
P21827 P49686
P53236 P33401
P01097 P24814
Q07350 P40069
P07703 P53238
P41544 Q07824
Q12262 Q08496
P36010 P00410
Q12223 P22219
P28496 Q04673
P43682 P42941
Q03103 P47134
P38272 P39713
P46682 P40187
P34238 P16151
P87108 P40528
P40453 P53823
P38988 Q12134
P38153 P12954
Q06640 P53823
P40475 P32578
P19657 P48568
Q03220 P39992
Q12142 P21957
P47027 Q12315
P32328 P48568
P04076 P35179
Q04307 Q05958
P40455 Q04062
Q12328 P13393
P39958 P23833
P53174 P42942
P39962 P41695
Q05874 P38751
P41808 P47167
P53061 P46676
P14682 P08678
P39994 P48568
P15303 P06786
Q04964 P53070
P38523 Q01649
P04821 P20484
P32588 P25376
P38907 Q07468
Q01684 P38789
Q04004 P21651
Q06488 P27895
P00330 Q02939
P53971 P36053
Q99190 P32480
P42935 P36160
P50875 P39717
P40517 P39678
P32788 P25656
P53616 P36010
Q12157 Q04322
P40574 P40060
P38782 P38219
P32354 P39707
Q00772 P26188
P47171 P38249
Q02574 P39515
P32793 P38351
P38826 Q08980
P38328 Q12349
P53212 Q06628
P47027 P30771
P39534 Q06245
P22140 P40089
P40480 Q02204
P53941 P50875
Q04636 P27515
P26755 P53176
P40892 P49956
P30624 P39548
P39720 P32381
P07390 P43602
P25389 P40348
P53952 Q07986
P36107 P16649
P40970 P40018
P16370 O13565
Q06616 P50104
P32944 P36161
Q08817 P13433
Q08032 P39517
P12294 P38302
P20436 P12754
P40060 Q08109
P42934 P53243
P11484 P47123
P40360 P23202
Q08923 P38766
P39523 P28241
P25299 P47029
P39704 Q03337
P38886 P53344
P38705 P46974
Q08902 P25648
P11938 P39112
Q08465 P53281
P38727 Q06412
P22140 P53281
P14906 Q08550
P38768 P39548
P05085 Q06644
P47011 P53633
P40483 P57744
P28320 P39107
P49687 P15367
P32787 Q12124
Q05946 P25580
P16474 P00899
P54786 P36100
P36129 P53968
P38086 Q08273
P40957 P50078
P40314 P36104
P46674 P33299
P39685 Q12349
P33339 P40494
Q02630 P01119
P41815 P00445
P20484 P40462
P30619 P23833
P32912 P38719
P40473 P40075
Q12100 P40343
P39743 P38163
Q00711 P39016
P40164 P00420
P36147 P53244
P13259 P38194
Q08956 Q06598
P39081 P40885
Q05946 P40434
Q06091 Q12082
P40970 P25582
P15992 P43594
Q04978 P07248
Q04964 P16522
P39107 P04817
Q02256 P04911
P53212 P40512
P20434 P11745
O13563 P33304
Q12157 P42073
Q03834 Q06108
P36016 Q01939
P05318 P38910
P25808 P16151
P39955 P33891
P42941 P53867
P53171 P33760
P11972 Q04121
Q06412 P40073
P21538 P05317
P38328 P32641
P50108 Q06005
P26755 Q12449
P53824 P49960
Q06677 Q03177
P53079 P38262
P39958 Q01217
P46948 Q9URQ3
P32605 P46964
P36147 Q06525
Q12495 P06100
P53953 P39702
Q02630 P43682
P53914 P43612
P20486 Q07921
P25656 P25632
P10566 P16862
Q02774 P00729
P32600 P38993
P38085 P34252
Q12138 P53115
P39523 P10507
P38112 P53265
P46673 Q03177
P53961 P25648
Q05911 P29366
P25579 P32325
Q99382 P48562
Q02721 Q12129
P06773 P35179
P38794 P36036
P39954 P16861
Q05471 P32807
Q08446 P17505
P53181 P32790
P47083 P15938
P23639 P34241
P35718 P25615
P04050 Q06169
P07703 P37303
P53824 P39009
P38837 P28274
P38970 P02294
Q7LIF1 P18480
P47171 P43638
P53389 Q03323
P25298 P38439
P32341 P38629
P47019 P10823
P40204 P14908
P39682 Q7LIF1
P53221 P40020
P40468 P16451
P21827 P38181
P25657 P13902
P38138 P36015
P47185 P36124
P19812 P02294
Q04067 P38084
P26263 P39003
P21801 Q06005
P32319 P47123
Q12006 P25376
P38634 P34238
P33314 P25297
P32797 Q03944
Q03435 P47113
P39111 Q12343
Q08273 P39706
Q02336 P38240
Q12192 P22147
P32333 P42945
P33754 P38910
P38910 P50091
P23394 P36520
P13517 P46681
