P27796 P12383
P40564 P49686
P14741 P32524
Q07657 P14904
P54199 Q04053
P53068 P36147
P36049 Q05636
P32447 P30619
P39531 P28791
P54860 P53600
P06839 P40574
P15442 O14467
Q12028 P39706
P48582 P27514
P33122 Q02825
P05626 P16649
P36131 P00175
P36006 P52286
P38590 P32481
P32590 P07258
Q12165 P25586
P52553 P33750
P53893 P32327
P43321 P38853
P00546 P08638
P38872 P47054
P35207 P31382
Q12495 P28708
P35688 P38850
P38334 P37303
P32790 P21672
P38690 P32523
P36224 P33418
Q04053 Q04491
Q04749 Q06224
Q12420 P43581
P39718 P32912
P40988 P40565
P38334 P39682
Q12365 P40468
Q12280 P21243
Q99299 P34160
Q04377 Q12427
P34087 P47054
P38871 P32607
Q08886 Q06679
P48415 P25719
P18851 P48525
P48232 Q02932
P40302 P47134
P30665 P52286
P53221 P10964
P06843 P47176
P53136 P32562
P40453 Q00582
P05318 P32569
P47029 P32490
P40565 Q12250
P38805 P33329
P38823 Q06479
P32867 P27351
Q12380 Q12462
P53742 P89102
Q08966 Q04511
P33314 P32642
P25558 P38217
P38753 P19882
P38358 P23968
P36165 P22139
P38013 P43592
P50101 P52286
P20486 P41808
P19524 P02557
Q12377 P39996
Q06411 P25558
P53112 P29366
P15442 P33891
Q00245 Q06406
Q05670 P32634
P38863 P32917
P41544 Q03533
Q12368 P47029
Q06679 P04912
Q07623 Q92331
P17442 Q04005
P50278 Q03619
P53740 Q08558
P48415 Q03898
P38822 P40316
P39705 P47089
P40327 Q04792
P32480 P38789
P49334 Q06406
P18852 P38903
Q03503 P38287
P38631 Q12102
P35182 P16862
Q12380 Q05568
P53955 P32380
P38690 P32786
P10363 P53238
P40316 P53738
Q06178 Q03308
P38070 P11745
P31412 Q08245
Q08215 P35190
P20081 O14455
Q12250 P23968
P53010 Q08492
Q12107 Q99385
P11745 Q04493
P39994 P48412
Q02206 P30657
P32562 P04387
P15705 P02557
P46673 P38820
P39994 P00830
P00330 P40892
P25586 P32898
P53163 P36010
Q06549 P47150
P53847 P20133
P53968 P40091
P29340 P33420
P05318 P33760
Q12368 P25333
Q12199 P27895
P40164 Q06406
P53865 Q02767
P46995 P34110
P38276 P15807
P32349 Q12102
P24814 Q08931
P16467 P40494
P15303 P48524
P32863 P38786
P03965 P53159
P46957 Q08911
Q12434 P38249
P32571 P40005
Q12098 P38249
P33419 Q00816
Q12297 P38903
Q12468 P25615
P40413 P50108
Q06616 Q08726
P33892 P40564
P35182 P53755
P53894 P32854
Q05947 P38310
Q05670 Q04930
P18888 P26263
P38084 P09435
P04821 P10862
P36018 P21268
P17555 P40555
P28320 P20433
P47019 P40567
P23394 P11927
P42839 P32899
P15442 P34252
P39682 P38959
Q12330 P33760
P53221 P51601
P52919 P47122
P07283 P09938
P32345 P52286
P38129 P40202
O14455 Q00684
Q12495 Q04792
P24482 Q00618
P53152 P16649
P29340 P53141
P08431 P41813
P36018 P38129
P36421 P89102
P09064 P47045
Q06624 Q04673
P19524 P31384
P25584 P24783
P34164 P32524
Q06679 P49166
P33399 P40528
P22204 P27614
P37012 P33328
P27614 Q02875
P40395 Q03776
P40512 P53159
P40303 P46988
P38999 P33323
P40340 P38237
P38757 P25344
P53739 Q12084
P32588 P39954
P20459 P20484
P07261 Q12041
P15108 Q03322
Q08732 P38623
P39994 P43569
P32481 P25370
P18852 P20438
P27796 P30902
P00812 P53883
P36034 Q08931
P40339 P39935
P24279 P38959
P32561 Q05775
P38200 Q12020
P53322 Q01329
P46675 P39076
Q03758 P40061
P11709 Q05583
P25303 P52910
P22202 P38339
P43603 P33329
P41808 P38555
P18851 Q12344
P40090 P47045
P22224 P34252
P36421 O14455
P25296 P11746
P40350 P50104
P40164 P53755
P38063 Q12118
P38431 P38788
Q06604 Q05871
P53236 P22202
P20459 P22147
Q02260 P34909
P40512 P38801
Q12468 Q12347
P36049 P48239
P47110 Q08726
Q06406 P41816
P35718 P31383
P40087 Q04493
P32327 P25336
Q08465 P52286
P47029 P34730
P27351 P18494
Q12372 Q07468
P33329 P33401
P53252 Q06673
Q08817 P47124
P33411 P31385
P33891 P21192
Q12176 P11154
P60010 P39954
P38856 P48363
P46985 P40010
Q07508 P12962
P22203 P25333
P46675 P42942
Q08204 Q03125
Q06216 Q03897
P01123 P52918
P39966 Q03954
P40515 Q12329
P25333 P53124
P53834 P07866
Q12418 P53243
Q99299 P11075
O13553 P32336
P32600 P22336
P53100 P38749
P14242 P25515
P09624 P25294
P38247 P41895
P40314 P14359
Q12433 P38990
P39926 P19454
P41814 P38995
P14724 P34730
P19524 P40340
P40507 P09032
P08153 P36005
P38889 P40507
P06838 P50094
P33895 P38689
Q12041 P47134
Q02892 P40078
Q03897 Q08438
Q12483 Q06251
P53258 Q00916
P32525 P39083
P22140 P40515
P32629 P38623
Q03774 P09734
P39079 P18759
Q07471 P46974
P33203 P47054
P46954 P32318
P13663 P36172
P38283 P42073
P36120 P23638
Q08920 P46957
P41832 P38624
Q04562 Q06479
Q07471 P40095
P40956 Q08285
Q08931 P38760
Q12163 P08458
Q06644 Q08886
Q00362 P25694
P42846 P38850
P06738 P11745
P53181 Q12038
Q12063 P00817
P40395 P53032
Q06631 P17555
P09798 P23059
P40988 P04840
P40395 P53199
P12962 P31374
P22137 P19658
P53136 P39515
P00546 P38247
Q12310 P11433
P38862 P09032
P41318 Q06673
P35691 P38786
P32345 P53939
P38313 P32842
P23639 P38862
P17536 P09624
P52553 P15303
P14359 P43593
P40465 Q08229
P53739 P21374
Q04004 P47176
Q12460 P40092
P32349 P00937
P38219 Q99394
P39076 P29366
P23255 P06779
Q06216 Q12134
P07991 P25649
Q08729 P40518
P38794 Q04411
Q03096 P40565
P52553 Q12055
P40302 P15705
Q03012 P09624
P36107 Q12318
P38334 P53939
P53905 P33204
P14680 P40005
P27796 P38960
P40014 P30619
P53894 Q02100
P31374 P17065
P32573 P43561
P22517 P47042
P53129 P23337
P38699 P09624
Q04195 P32591
P33306 P40991
P26449 Q00816
P24868 P27514
Q02196 P38011
P36103 P41816
P32364 Q08446
Q03533 P38786
P38716 Q04439
P32905 P46963
P53248 P35189
P15436 P20606
Q03455 P40089
Q04199 P47041
Q12260 P06100
P13185 P32327
P50946 P26449
P39968 P31377
Q12518 P53039
P20676 P26793
P25343 P41818
P16140 P33313
Q06411 P46974
P13856 P38886
Q06616 P12962
P32490 P36000
P28708 P40005
Q12055 Q02825
P22216 P43616
Q04359 P32468
P46985 P32457
Q08162 P38590
Q04491 P39960
P38748 P40484
Q12250 P30902
P39014 P35179
P43583 P33420
P05453 P38786
P00330 Q06410
P43565 P19657
P39523 Q03654
P29366 P25719
P39936 Q12098
Q08685 P40574
O13539 P25367
P42951 Q12734
P05986 P32523
P53924 P22543
P11710 P53131
P49704 P40340
P38288 P34758
P35193 P43568
P39958 P20133
P32793 P27472
P38806 P12684
P33306 Q03322
P38247 P53248
Q01159 Q12256
P40155 P32496
P53199 P22141
Q06151 P53600
P38070 P53859
Q12163 P53941
P53628 P39547
P51996 P24583
Q08119 P00431
P40066 P33401
Q04792 P21182
Q06137 P33441
P32527 P35734
P05085 P17121
Q06616 P20967
Q03655 Q05568
P39925 P32327
P39994 P07283
Q08119 Q01560
P36062 O13559
P38627 Q04062
P38313 P32599
P32800 Q02256
P42935 Q7LIF1
P20437 P53313
P25341 P53254
P06844 Q12424
P53290 Q06177
P33299 P38998
P14742 P11746
P03965 P19073
P19524 Q04491
P23394 P40510
P38348 P29295
P16892 P53254
P38153 P38270
P39936 O13559
Q12499 Q00776
Q06549 P06101
P36421 P25694
P50275 P40160
P40455 P48239
Q08963 P46957
P53974 Q08245
P32786 P39935
Q04004 Q07844
P23287 Q04493
P42839 Q06177
Q02256 P36085
P38757 Q12318
P09798 P36012
P40091 P06100
P38555 Q92331
P43637 Q02931
Q12222 Q04491
P40515 P39715
Q12241 P38249
P25655 P40515
P20437 Q12175
P25502 O13553
Q99299 P38042
P14742 P33760
Q12149 Q04067
Q04935 P38149
P27614 P38967
P47012 P47124
P33298 Q12256
P51534 Q03785
Q04053 P38793
Q03162 P34160
P19145 P26448
P08458 Q05636
Q06676 P35181
Q00246 P32602
Q12149 P11747
P40054 P43593
P53968 P32501
P28000 P09734
P39929 P30665
P38193 Q06648
Q08581 P00549
Q12028 P12868
P32263 P36047
P38276 Q12518
P36068 P15303
P38555 P32502
P36018 P38990
P36029 P25586
P27472 Q12044
Q08963 P26449
P40328 Q06245
P34253 Q12098
P07258 P32528
P53924 Q12018
P14742 Q12021
P40554 P35179
P38856 Q99383
P39563 P09435
P39727 P29509
Q02574 P53248
Q00578 P35734
P53159 P47079
P33338 P21192
P40471 Q12186
Q04412 P39955
P31377 P36094
P36145 P38805
P14291 P38768
P38334 P39935
P38063 P40965
P20052 P52488
P33328 P00958
P48240 P53313
P47012 Q03048
P39944 Q04373
P07264 Q05166
P33331 P53298
P21243 Q12427
P05085 P38689
P53277 P27705
P40483 P38310
Q06704 Q07458
P12612 P38194
Q02256 Q06644
Q12154 Q03177
P38358 P08431
P40009 P09435
P34234 P15108
P27796 P19097
P57743 Q06216
P53145 P37370
P43583 Q04673
P09734 P21306
Q04964 P35729
P32491 Q04693
P40988 P40555
P32589 P40857
P25646 P11927
Q12063 P34909
Q08817 Q05949
Q99210 Q07930
P40965 P38313
P32787 P07251
P38627 Q04004
P40555 P47068
P22137 Q12517
Q02100 P32835
P54860 P25719
P17536 P22202
P02400 P38631
P15436 P34217
Q02100 P38249
P41805 P53243
Q12175 Q12343
P41811 P53750
P14359 Q07508
P21192 P29366
O13553 P18759
P29496 P53196
Q05670 P36003
P13712 Q12517
P25342 P39960
Q12310 P12945
Q01217 P38237
P12688 P09032
P16892 P38011
P40479 P33338
P27796 P53207
Q08817 P38742
P01123 Q12335
Q07528 P25360
P32571 P35056
P18410 P38871
P53277 P38631
P53893 Q02196
P05694 P02829
P40484 Q04792
Q04359 Q12033
P39108 Q06217
P23255 P05453
Q08162 Q07930
P18410 P27636
P46948 P38855
Q12368 P07260
P32854 P32591
P00830 P32468
P14904 P33203
P07283 P38805
Q12449 P41814
P13185 P23287
P38805 P38310
P54199 P39517
P38620 P30771
P53196 P43563
Q04411 P20437
Q05900 P10862
P18851 P38987
P38822 P39966
P38276 P17065
Q12280 P06773
P28007 P35201
P14742 P53248
P27636 P24583
Q92317 P38716
P39952 P29366
P19657 P25719
P38883 P32562
Q08746 P50108
P32863 P00549
Q12518 P38287
Q12265 Q06406
P38620 P38879
P22224 P39940
P41808 Q06665
O13539 P04456
P22336 P26570
P38276 P00729
P35688 P53036
P15807 Q02890
P04386 P38555
P12612 Q12344
P19454 P40517
Q04272 P22141
P52891 Q03630
P41814 P00044
Q99260 P38723
P39014 P32607
P53280 P36085
P38153 P35184
Q03148 P00958
Q00362 P40507
P37012 P41807
P38757 P38723
P39702 P09798
O13553 Q04377
P47089 P47019
P50277 Q12363
P33299 P53196
Q04272 P19262
P53855 Q03373
P32793 P41808
P22224 Q03619
P32345 P38810
P12754 P38903
P12754 Q12151
P38748 P38232
P38324 P14747
P00958 P05453
P48559 P30619
P48232 P54861
P38793 P38011
P38690 P53738
Q07914 P32801
Q02825 Q08601
P25584 Q12018
P32911 P00899
P17442 Q04089
Q04121 P25719
P14741 Q03048
Q06411 P36139
P38716 Q02256
P17709 P34244
Q06708 P24871
Q12118 P40494
P12754 Q12452
Q12417 P32578
P51601 P26570
P40434 P53298
P40507 P36124
Q08215 P32561
Q04067 Q06078
Q05670 P40473
P20459 P39990
Q12021 P39008
P40564 P24004
P28743 P43603
Q12513 P32480
P45819 P00817
Q03973 P38886
P53974 Q05580
P53159 P32485
P24004 Q12424
P51996 Q12256
P38334 P16522
P53277 Q12434
P25644 Q05636
P38862 P40010
P41813 P50945
P15646 Q04087
P12612 P46957
P11484 Q04121
Q07657 P38990
P38193 P50108
P35203 Q07834
P11484 Q03071
Q01590 Q08931
P38084 P31688
Q08215 P38013
Q04935 Q12248
P27796 Q03784
P21672 P43593
P53104 P37370
P25586 Q12315
P53236 P40164
P13663 Q07084
Q04002 P32783
P07347 P38871
P53930 Q03690
P16862 P38723
P32573 P07251
Q12009 P38276
Q03497 P38200
P31111 P32895
P53941 P38922
P38871 P25343
P39108 P25580
Q08972 Q06568
P38959 P43619
Q05583 P38149
P24783 P38766
Q01560 P48363
P53082 P50094
Q03899 P53829
P38748 P22139
P43132 Q08119
P36018 P21672
P41800 Q06409
P36049 Q12107
P01149 P19882
Q08119 Q06679
P39707 P47104
Q99210 P32562
P19657 P43535
P46655 Q06436
Q08726 P38853
Q99189 P32855
P29703 P20133
P49955 Q06406
P14680 P38853
P43563 Q12734
Q00245 P13186
P53743 P02829
P39940 Q03981
P14904 P04387
P38181 P25719
P00812 P26793
Q02554 Q03654
P38855 P23394
Q02892 Q04005
P39705 Q12055
P40092 P40462
P14736 P29461
P46682 P18852
P28817 P25605
P38826 P30771
P32900 Q08236
P27637 Q04175
Q04272 P00950
P54199 P11745
P16658 Q12417
Q12460 P22133
P53971 Q04053
P36068 P11484
P48232 P53243
Q08215 P32505
P15790 P00724
P32628 P38063
P32495 P34218
Q05871 P53277
P46672 P40494
P38886 P33322
P32561 Q12499
Q12310 Q08685
P33418 P32324
Q12499 Q05080
P36049 P32854
P38705 Q12118
P37012 P14741
Q06549 P38232
P34234 P15646
P53550 P23561
Q04087 P00950
Q08562 P40480
P39929 Q04792
P48566 Q04377
P06838 Q03558
Q03162 Q05949
P46988 P24868
P49955 P38257
P53973 P17123
Q12260 Q08911
P04147 P42951
P38153 Q00381
P46948 P38219
P46985 Q06479
Q08921 Q08931
P43569 P31688
P22517 P06103
P53202 P46673
P43588 P53100
Q05636 P39013
Q06616 P39515
P43321 P38310
P25341 P25567
P38696 Q03096
P25644 P33329
P38862 O14467
P53130 P07834
P12753 P38793
P21243 P53298
P47166 P36047
P23968 O14467
P38247 P35688
Q08245 P35187
Q12518 O13553
Q03096 P46962
P07262 Q03071
P53252 P40548
P38769 P31109
Q06408 P23638
P53100 P00549
P33895 P40963
Q12527 Q06436
P28708 P47064
P32917 P36139
Q03792 Q06648
P28708 P24004
P25694 Q08972
P49955 P53184
P22336 P32599
P20081 P40167
P38826 P53086
P20459 P11484
P32495 Q05871
P32523 Q08287
P10863 Q12175
P53136 Q04233
P02400 P17119
P42884 P34087
P32500 Q03920
P25303 P41814
P42843 P46957
Q05471 P53298
P40555 P47134
P14904 P47041
P32453 P29295
P25333 P41834
P53847 Q12152
P53129 Q03012
Q12377 P24004
Q08204 P22543
P38696 P38720
P25369 P40202
P48412 P40515
P22203 P27472
P32867 P38329
Q08144 P38690
P32345 Q03690
P18759 P38082
Q00916 Q12276
P51996 P12383
Q06819 P25341
P28834 P50113
Q12434 Q04439
P40010 P15807
Q06340 P35734
P36049 P32917
P24783 P53159
Q06525 P38324
P41834 P04387
P28000 P40484
P02309 P25615
Q12118 P34758
P22515 P53540
P25635 Q05022
P36018 P39107
P48606 P41901
P27636 P38198
P13517 Q99210
P13517 P32590
P41811 Q02629
P32525 Q06624
P41816 P38786
P39682 P53739
P32494 P53086
P53322 P47019
Q03096 Q04149
Q12034 P60010
P25344 P32835
P38149 P40462
P41940 P20081
P02400 P34077
P54885 P25646
P38705 P12754
P28743 P17695
Q12522 P38766
Q06216 Q12468
P42935 P36005
Q02932 P32917
P36012 P18963
P32899 P22543
Q05610 P47093
P40303 Q03792
P25655 Q00245
P46985 P23594
P17442 P35056
Q08285 P30902
Q00578 P41921
P41811 P38867
P47083 P20081
P38334 Q12365
P39107 P14126
Q04601 P47165
Q12477 P40010
P40003 P31385
P23639 Q07844
P19735 P30657
Q12483 P32364
P25655 P33298
P06844 P35181
P18759 P39517
Q06679 P22133
P26263 P46673
Q07468 P33313
P35691 P32909
Q99260 P33755
Q12347 P20449
P32634 P00729
P37302 P38903
P47122 P13712
P50277 P33339
P23561 P46962
P33418 P43593
Q06616 P41808
P42845 Q03558
Q04307 P40959
P53949 P38749
Q12163 P42845
P39966 P50108
P38822 Q07844
P31111 P53743
P53129 P11484
P12754 Q06679
P38768 P43613
Q03774 P32501
Q02196 P00924
Q01590 P24870
P40413 Q03532
P38749 P36005
Q08746 P34223
P13185 Q99394
P53974 P38991
P50094 P27636
P53168 P38789
P53322 P36144
P38970 O13559
Q07376 P41808
P32767 P46963
P38324 P17255
P31382 P32350
Q05778 P32767
P32913 P39969
P11075 Q03125
Q12280 Q08601
P39926 P07258
P35181 P51534
Q04005 P22133
Q12241 Q08886
Q12363 P24583
P06244 Q03691
P20424 Q12263
P00817 Q06340
P38794 P47029
P38555 P06105
P08018 P06105
P27796 P33311
P07149 Q03981
Q04272 P04821
P17555 P38959
P40164 P36034
P29311 P39107
P52919 P32629
P47017 P33323
P53068 P53904
P28006 Q02629
P32264 P25342
Q04087 P07866
P53152 P11433
P25303 Q05080
Q12513 P25385
P34087 P40555
P43682 P46974
Q03973 P10659
P14741 P53250
P25357 P09798
P32790 Q12446
P36068 P39958
P32787 Q7LIF1
P53290 Q04839
P39940 Q06479
P53115 P33311
P47012 P48582
P53068 Q06177
P04076 P33322
P32345 P09032
Q02866 P24813
P24783 P07264
P38823 Q05871
P53093 P22202
Q12368 P20967
P38070 P38339
P40455 P38886
P50945 O13530
P07278 Q04894
P00331 P40020
Q12363 P29496
P38291 P38615
P22543 Q04110
P48232 P23642
Q06644 P23059
P27895 P41834
P20436 P50108
Q06677 Q00955
Q05881 Q02884
P40573 Q00578
P23644 Q06673
Q02884 P41807
P33306 P33400
P40460 P22515
Q08746 P22133
Q02821 P34160
Q04651 P10964
P07274 P20424
P38883 P36161
Q12477 P47017
P39520 P48562
Q07688 Q03048
P37296 P22219
P40202 P32773
P28274 P35729
P38871 Q06696
Q07657 P46962
P32589 P38254
Q08444 P38228
P38247 P48566
P53855 P38270
P40574 Q06078
P53743 P35056
Q06665 P39706
P51862 P39925
P20081 P12611
P32505 Q07824
Q08217 Q03898
P53974 Q00381
P53965 P16649
P50105 P41920
Q05775 Q12462
P20424 P15873
Q00816 P39715
P33298 P32485
P53068 P38838
P53258 P17119
P25579 P53256
Q03558 P25336
Q05610 Q00578
P24482 Q04307
Q08949 P23642
P41277 P43612
Q04053 Q12263
P20437 P27472
P25333 P39904
P39551 P53248
P32349 Q03860
P53267 P25336
P17123 P40462
Q03322 P40087
P28817 P08964
P32571 P47122
P53082 P32786
P50090 Q12349
P53136 Q04739
P32828 Q04368
P32561 P40988
Q03656 Q07622
P36062 P21182
P53933 P04840
P34252 P38959
Q08438 Q03322
P53267 P53091
P40960 Q03654
P52490 P43603
P46985 P38346
P38856 Q08438
P32863 Q03280
P00358 P20449
P40003 P39937
P48606 P36015
P32899 Q04031
P12754 Q05785
P05085 Q12301
P40038 P47150
P40960 P40507
Q02892 Q12315
P20459 Q06512
P32836 P36139
P10869 P20433
P35203 P36018
P53742 P43603
Q12522 Q03957
Q04199 P05453
P40204 Q08873
P25558 P48239
P12904 Q03071
P32581 P35056
P14741 P32898
P36049 P38316
P38620 P11484
Q00362 P32528
P40991 Q08873
P16892 P22336
P16892 P53125
P52593 P22007
P53622 P47064
P39111 O14467
Q08491 Q05568
Q04368 P29366
P32364 P52910
Q00723 P38113
P21182 P25555
P22202 P35187
P50277 P33400
P25359 P32854
P25515 Q06160
P53924 Q03661
P43568 P20433
P07274 P38793
P14724 P38768
P53755 P40959
P53924 P21374
P32490 P38886
P43586 P89102
P53974 P40078
P40160 P22133
P38042 P19454
Q07442 O74700
Q05670 P27796
P25649 P32873
P25359 P46962
P18962 P25580
P41277 P23594
P38856 P53203
P32562 Q12129
Q00723 P06103
Q04121 P39715
P20459 Q02884
Q12050 P33204
Q12310 P38070
P39969 P89102
P32074 Q03407
P42935 P27999
Q05930 P32776
Q03976 P40187
P32389 P49687
P47027 P35056
Q01560 P17119
Q12380 P24869
P43574 P19454
P38822 Q06648
Q05946 P05694
Q06216 P41813
P15938 P01120
P41318 P23561
P05318 P50091
P80667 Q12020
P32610 P38219
P35207 Q04004
P32796 P48363
P38344 Q03220
Q06616 P53939
P53865 P37302
Q00381 P38853
P38697 P52910
P43565 Q12018
Q12411 P38821
P32786 P20424
P53861 P39962
P32491 P34909
P53865 Q12517
P48234 P10592
Q04675 P09938
P53904 P13186
Q06324 P06101
P35718 P06843
P54784 P05453
P38287 P17255
P40483 P40005
P53978 P25615
P22517 O74700
Q12055 P38786
Q03792 Q99176
P38247 P27796
P23287 Q04437
P32349 P32504
P41805 Q08920
P35193 Q03656
P53845 P37370
P07991 P53212
Q12522 P33420
Q05874 P47042
P53974 Q06677
P38291 P32381
P40573 Q04673
P04456 P32797
P32867 P35169
Q04839 P38861
Q12433 P53927
Q99299 P16862
P35169 Q01649
P13186 Q06651
P31109 P53238
P35688 P48566
P39715 P30902
P00830 P15442
P39108 Q12347
Q06451 P32490
P52919 Q12460
P35691 P38838
P52553 P00044
P17536 P40091
P38084 P38682
Q12250 P40494
P47017 P40368
P53159 P39998
P32525 P50277
Q12222 P07258
P53904 Q03862
P53254 Q05568
Q00618 P38261
P53112 P38689
Q07896 P38786
P38959 P07262
P40164 P38759
P53955 P53094
P48559 P48415
P04456 P41814
P53968 Q05785
Q12380 Q03898
Q06632 P06777
Q03012 P32602
P53079 P32639
P42839 P53086
P38959 P54790
P11484 P53100
P53965 P40340
P53082 P53049
P33411 P40465
P39534 P22543
P25591 Q08601
P53250 P36013
P37012 Q12277
P39944 Q02256
P25655 Q06479
P10869 P40565
P28795 P25043
P32464 P13185
P32527 P33401
P31539 Q02197
P53267 P53965
Q12165 Q02260
P43565 P40202
Q00362 Q12098
P27692 P38191
P38084 P36019
P53886 Q12028
P30771 Q12129
Q06549 P40160
P22137 P13711
P38801 Q01159
P24482 P43563
P14164 Q04792
Q03899 P46970
P53267 P36145
Q06216 P53196
P43637 P89102
P38713 Q12118
P50108 P41814
P39705 Q03308
P10863 P38217
P53549 Q03860
Q02100 Q12517
P33328 P40368
P40204 P53277
Q08921 P53254
P01123 P33401
P39706 Q03919
Q04868 P12868
P19735 P33328
P38785 Q12168
P10363 Q02895
P32380 P06787
P36224 P03965
Q12754 P32895
P52919 Q04693
P38358 Q02890
P23394 P33296
P09734 P25454
P40302 Q07896
P12611 P80667
P47113 Q12344
P39730 P47912
P14742 P24814
P36145 Q04491
O13539 P32366
Q12499 Q04693
P40054 P40492
P22007 P29469
P32559 Q08235
P14904 Q12514
P46655 P25644
P43593 P53867
Q02931 P07251
P38620 P28834
P38991 P26570
P32364 P52593
P32478 Q12255
Q06644 Q06108
P38753 P39720
Q12328 P53549
P17555 P38232
Q06324 Q07508
P35197 P38862
P53939 Q06648
P36019 P48582
P43565 P21801
Q00578 P32767
P14741 P25491
Q08162 P32380
P49704 P19882
P32800 P08964
P11978 P53600
P17555 Q06568
P53900 Q07844
P37012 P36124
P34223 Q12754
P33204 P38623
Q05471 P02829
Q06604 P25694
P53152 P49956
Q06137 Q06704
P40314 P38149
P36027 Q07468
Q01159 Q99394
Q99299 P30656
Q07376 Q08550
P54786 P49166
Q06411 Q12055
Q03503 Q06263
P25808 P39008
P53159 P32457
