P26639 P81172
Q12802 Q13571
Q92934 P62913
Q9Y262 Q86VN1
Q8TDM6 Q13772
Q9UKR5 O75208
P04843 Q00403
Q09472 P09693
O15514 P30154
P01375 P10809
P09669 P27695
Q14974 Q8IU60
P35222 Q9UKG1
Q9H1I8 O60282
P04278 O75716
Q13563 Q99081
O15446 Q96G25
Q5T3J3 P68400
Q9Y5K6 P20273
Q09472 P08519
O14745 Q12874
P24385 Q9BTY7
P02766 Q7Z7C8
Q99967 Q12772
A0A5B6 P34981
P17987 O00198
Q9HAW4 Q9NSA3
P68400 Q96EY7
Q9H0Q3 Q12834
Q15751 Q13200
Q9Y294 P49450
P15531 P18124
O14727 P61604
Q15393 O43426
Q15834 P49247
O00311 P08574
Q12888 O43493
Q9NXU5 Q8TDR0
Q9UKR5 P51843
Q5RL73 O14745
Q15102 P09693
P17509 Q9UJW9
Q14643 O15144
P31785 P51398
O95793 O15085
Q96RU7 Q02363
Q9BTY7 P08700
P54253 O75817
O43747 Q96FZ7
P54253 Q9HCB6
Q07666 Q9NP84
Q96RU7 O15372
Q8NB91 Q9Y4E5
P35221 Q9ULU8
Q9UBU8 P06213
P78527 O60610
Q5TCY1 Q99973
Q92989 O14737
Q16594 P20916
Q5T3J3 P37198
P01375 P15248
Q02978 Q06190
P21246 P35869
P40855 P00813
P35222 Q03181
Q7L5N1 O00220
Q9BRX9 Q9UPW6
Q9Y3C7 O43561
P68400 Q02817
Q13794 Q9NP50
P35222 P47224
P51617 Q99741
P02686 P35869
Q96ID5 P17509
P78536 O60232
P26678 P04180
Q13432 O15379
O14920 Q7Z7C8
O95163 P62906
Q9BVJ6 P53618
P27694 P16871
Q9NRG1 Q9NNW5
P36542 Q14181
Q7L5N1 P39019
Q08945 Q9UMX1
Q15185 O15379
Q5RL73 Q5T3J3
P61764 Q15118
P49720 Q9P2M1
Q13421 Q07507
Q8TE02 Q9BXR0
O14777 Q9Y3C7
Q96HW7 Q8IYF3
Q9GZT8 P03950
Q9Y2H0 P30291
P15927 Q14254
Q12834 P78536
O14980 O75448
Q5RL73 O14976
P61289 O15371
P12956 Q96HA8
O75916 Q9BQ70
P60002 Q12874
Q12959 Q96CS2
P49736 Q16666
P48645 Q13228
Q07820 P63220
P51809 P63241
P54253 O14746
Q9Y3C7 P40933
P50616 Q92859
P62753 Q12959
P19438 P27701
P24588 P46379
Q8WWV3 Q96ID5
Q08211 P52701
P37198 Q9BQ66
O00267 P00451
Q9UGJ1 Q9Y5X5
Q13765 Q96RL1
Q9Y3C0 Q9H9C1
Q16533 P02652
P21246 Q9NP79
P56537 P19838
O60613 Q92994
Q5T3J3 P03372
P49792 Q9Y2J2
P15927 Q13620
P03372 P28715
Q9Y624 Q13228
O95990 P08519
P68400 P51116
P03372 Q03933
Q13888 O60383
Q15464 P21673
P06400 Q15528
P03372 Q99436
Q09472 Q9Y6B7
Q92597 Q53H80
Q9GZR7 P67870
P78536 Q86VN1
P20963 O76003
P32780 P06213
P68400 Q9UHD2
Q9UBD5 P16473
Q15834 Q9UKA2
O14920 P20742
P15927 Q9Y275
P62487 P19447
P51946 Q8NDV3
Q9BQD3 Q6PJP8
O60566 Q12824
P17480 Q14181
O95163 Q15008
Q00610 Q8IXH7
Q9GZT6 P03372
P60228 Q99572
Q92979 P50454
P21246 Q9UKJ5
O75971 Q14181
Q8TDM6 Q9Y4Z0
O60282 Q8IZD4
P09884 P04183
Q9NP79 P29460
P03372 O60763
P27701 Q9H633
Q9NQT5 P35613
P54253 Q6PJT7
P47914 Q15124
Q9NX74 Q6QNY1
Q9Y239 O14775
Q8NEV9 Q15361
P16150 Q92499
P49736 Q8TEW0
P12004 P05067
Q13190 P49768
P15927 P08887
P35249 P30519
P12004 P68400
Q09472 P03372
Q96QZ7 P02649
P54253 Q08E93
Q9NP97 Q93033
Q6P2C8 Q8NB12
P68400 P15151
Q9H0Q3 P78345
Q5RL73 Q96G25
P29084 P35222
Q86SG3 Q00610
P04437 P49757
P37198 Q7Z7C8
Q13432 Q13200
O75052 Q86VN1
O75419 P21854
Q9P1U0 Q9HC73
Q9BXW9 Q9UKF6
P54253 Q9UHX1
Q15834 Q96PN7
P36542 Q96G25
P49407 O14579
Q15025 O60921
O95999 Q96L91
Q7Z7C8 Q03468
P35222 Q969E8
Q16891 P07737
Q9H0Q3 Q99081
Q8TDC3 Q96RP7
P98164 P67870
Q99689 Q12846
Q86UU0 Q03167
P35244 Q13772
Q99689 Q16594
Q8TDM6 Q9UHV9
P68400 Q9BQ66
A0A5B6 O14717
Q16665 P58340
Q86X55 Q99689
O14727 O95163
P61201 P08865
P16284 P03372
O43929 Q9UN74
P49768 O15287
Q15102 Q86WX3
Q9NY61 P15151
Q9P2H0 O60232
P18858 Q9UMS4
O00257 Q16531
Q5T3J3 Q86X83
O43294 Q9H668
Q13416 Q7L590
Q8IZH2 P49903
Q00403 Q9NPJ4
Q8IZH2 O15304
Q14005 Q8N2I9
Q13888 Q03013
Q08945 Q14512
Q16891 Q14974
O60760 P09012
P17509 Q8TAA9
Q9H6J7 Q8NBJ4
Q9NRG1 O15553
Q14739 O94910
P13232 Q9NS69
Q9Y3A3 Q08334
Q99558 O14745
P04114 Q9BU64
O60925 Q9UNE0
P16284 P13051
O95163 O00311
Q9Y3C7 P19447
Q9Y3C0 Q9H0R4
P19419 P11137
Q92729 Q9UBC2
P49736 Q13042
Q4J6C6 Q12923
Q15834 Q99081
Q9H8T0 Q9UP83
Q99828 P05067
P05067 Q9HB89
Q07820 Q14181
Q8N668 Q06495
Q8IYB3 Q9P086
Q92597 P99999
Q9UKR5 P05067
P21246 P49754
O75446 Q99700
Q9UJX6 P50454
P68400 Q9NQT5
Q10570 Q9H2X0
Q9UFN0 P19838
P35222 P03372
P68400 Q9UJW3
Q92945 O15498
P62258 O95180
P23396 P54253
P62487 O43426
Q9BWC9 P40855
P11940 Q8WVK7
P02545 Q9P2M7
P21589 Q96MX0
Q13112 Q9H079
P15927 O95251
P30519 P49247
P12004 Q8TEW0
Q16891 Q5JY77
P78406 Q8IUW5
O95059 O60613
P35222 O00716
P13693 Q5FBB7
Q9GZR7 Q00610
Q9UKX7 P09874
P12956 O96020
O75419 P58753
P63208 Q14181
P04278 A0A5B6
Q9HC73 P12272
Q16514 P12956
P61970 Q9UL45
P06213 Q12929
Q9H0Q3 O43390
O75146 O95084
O76031 P25054
Q00610 O14744
P06213 O75381
Q10570 P06746
P68400 Q99627
Q9Y6M9 Q86UU9
Q9UHI6 P57740
Q96D46 P61626
Q9NQW7 Q5T5C0
Q16665 P63208
Q9Y6D9 P01185
P62753 P62280
P28715 Q02363
Q8NBJ4 Q15274
O15116 Q99726
P13010 P04004
Q8IZH2 Q9NNW5
Q92989 P62258
Q9Y5B9 P12956
P15927 Q9Y3C7
P02768 Q4G0F5
Q15834 Q12906
O95163 Q9BSH4
Q03113 O94777
O75528 Q14181
Q7L5N1 Q9Y6R4
Q9BV38 P15018
O60566 Q96A72
O75419 Q5T681
O95347 O60238
Q14191 Q9H0R3
Q13571 Q9UBU3
P36542 P06401
P11717 P51610
Q15834 Q13416
P63241 P22674
P27694 Q9Y3C0
O15379 Q9NPJ1
P63208 P11717
Q9UBW8 P22234
O75787 P55010
P98164 Q9Y3F4
P16284 Q12972
P36542 Q969R5
P49768 O60566
P38432 P07766
O15360 P50454
Q96G25 Q9Y5Q8
Q8WU20 Q99259
P30260 P15313
P68400 Q7Z6G3
O75553 P40855
P02766 P60002
Q9UHI6 P68400
Q969Y2 Q92973
P13693 Q92994
Q9HBZ2 O00253
Q15528 Q15650
Q9GZT8 P55789
P02545 Q9BXR0
P24385 O60763
P29083 Q99567
Q9Y3C7 P57739
Q9HCM1 Q15257
P25054 P49755
P68400 Q14738
Q05586 P49755
Q16891 Q16790
O15379 P78559
P52630 Q9ULW0
O43715 Q9BZW8
Q14134 Q13901
O14777 Q9Y4H2
Q5VVH5 Q8WXI7
P48147 P04075
P13010 P68400
O95999 Q8WV28
Q9UKR5 Q9UBS8
Q9UNZ2 Q9NQB0
Q6ZMJ4 P58340
P24385 P54852
O60583 O14793
P13693 O14662
O60671 Q9Y6H5
P30260 Q9NSA3
Q8NDB2 Q8IZD4
Q07889 Q99623
Q96L91 O14775
Q9Y2X7 Q86X76
P12272 P06307
O14980 O95251
P50502 Q7L2K0
P03372 Q99598
P09874 Q9GZT8
Q9Y2X7 Q9GZT8
Q9BXW9 P00813
O95544 Q9UGL9
Q99558 P20618
Q5JY77 Q12923
P15509 O14793
Q7L5N1 Q07820
P17480 P04553
P27694 Q5TCY1
Q9Y3F4 O76080
P42345 Q9Y6X1
P24385 Q99436
Q9UFN0 Q9UIF7
P12004 P63208
Q9BQ52 Q9NZ52
Q92597 Q92598
P02654 Q9Y275
P05556 Q9P2H0
P49005 Q13571
P17181 Q9UFG5
Q01629 O15519
Q9NZD8 O43572
O15235 Q03181
P51116 P20618
Q15185 Q00341
Q9GZR7 Q11203
Q9HCU9 Q6ZVM7
Q9Y6R4 Q86XP6
P53618 Q9H814
P15927 Q7Z628
P11940 P06401
Q9UKF6 P63208
O43747 P46527
P35869 Q9HCY8
P54253 Q9Y4G2
P42701 Q9UJC3
Q5JY77 P46379
O14746 Q15650
Q08999 Q15572
Q5FBB7 Q11203
Q7L5N1 Q9GZM8
Q96CG3 Q9GZX9
P62875 P40855
P07766 O60502
P13686 P98082
P25054 Q92994
P30305 Q9Y272
O95251 P46527
Q9UBU8 O14717
Q99689 P48551
P01579 Q13569
Q96SB4 Q5VWN6
Q9BQ66 P36543
Q09472 Q8TEW0
P23921 Q9Y4P9
P09466 Q8NHQ1
P03372 Q13323
P21673 Q96FZ7
Q70Z53 Q92878
P03372 P54253
P32418 P04746
Q13569 O43257
Q9NP98 O75330
Q9NZL9 P55085
Q07021 P01242
Q9BQ66 P27930
Q13077 Q86Y56
P06213 Q9Y678
Q969Y2 Q96CW5
Q12846 P13807
P21673 O00203
P15927 Q12889
P54253 P04437
P60228 Q13571
Q09472 Q6P1K2
P06400 Q9Y272
P19419 P50454
Q01081 Q9Y2B0
Q9BQ66 O14737
O95793 Q9H8Y5
Q14974 O00257
Q9NZ42 Q13563
P27701 O95059
Q8TDM6 P05067
Q16533 P20618
P13612 P08519
O95747 P21359
P04114 P02649
Q96FZ7 Q8WV28
Q6P1X5 P22466
P12956 Q6WBX8
O94875 O95424
Q969G3 Q9UKR5
Q96T60 P39905
Q9P2H0 Q9HCE9
Q96ID5 P67870
O60232 Q92535
Q13888 O15446
P35222 O14737
Q8IYD8 O15379
Q00403 P46379
P29084 Q09472
Q9BVJ6 O15519
P15927 Q5T3J3
Q96CG3 O60238
Q5TCY1 P52434
Q6P1K2 P35869
Q5TCY1 P52657
P00558 Q96RL1
Q13432 Q7L590
Q15834 Q9BXR5
Q09472 P62701
P37198 O15273
Q15465 O60282
Q9Y3C0 O43561
Q16665 O14745
O60763 Q9UL45
Q7L5N1 P49720
P61289 Q6UX01
Q15834 Q6NSW5
Q13190 Q14738
P27824 Q8IY81
P13010 Q15834
P49720 Q99523
P21246 Q96ES7
Q8TAE8 P61201
O60895 Q13572
Q08211 P68400
Q15102 Q9UJX2
Q99689 Q9P2G9
O14745 P78347
P03372 Q1MX18
P12004 Q15633
P04278 P01258
Q14669 P23258
P03372 Q12834
Q05048 Q5JVS0
P30990 P51610
Q9GZT6 Q92597
Q9BT78 P20742
Q15633 O95445
O60282 Q96HA8
Q9NRI5 O75947
P31323 Q9NPI5
Q00403 Q9UKN7
Q00597 Q9UFG5
P47756 Q96BD8
P23921 P48444
Q96PN7 P80075
P13010 O94776
Q7L5N1 Q00403
O00165 Q13285
Q00403 P06400
Q9UKA2 Q6NSW5
P0CAP2 Q9BQ66
P54253 Q9GZZ8
P15509 Q9NP59
A0A5B6 Q96FZ7
P15927 Q8IYF3
P03372 O15371
Q07666 O43426
Q5T3J3 Q9BVJ6
Q5T3J3 P35222
Q9UPT5 Q8TDH9
O60671 P62424
Q9UPT5 P09466
P49454 Q96HA8
P52701 Q9NYV6
P35268 Q9UK99
P49757 O14717
P15509 O96007
Q9P1U0 Q16478
Q96ID5 Q9Y6K8
P33402 O14773
Q9UHD2 Q9Y2T3
Q96HA8 Q02509
Q13200 Q9GZU0
A0A5B6 Q9BTY7
Q9UBW8 P49815
P15927 Q15406
Q7L5N1 P03372
Q9H467 Q99731
P24385 Q9UBU8
Q15834 Q12972
O94875 P03950
Q9UKR5 P20382
O95163 Q00610
Q13077 Q6IA17
O43147 Q12906
Q9GZT6 P07602
P56159 Q9UKN7
P12004 P13725
Q96ID5 Q96FF9
Q9H081 Q9BTY7
Q9NRA8 Q5T5C0
Q9UHI6 O75446
P46379 Q9Y3C7
P35222 P17540
P17480 Q13901
P23921 Q9H0Q3
P10827 P16298
Q08999 P40855
P42345 Q5RL73
Q15102 Q8IZH2
P02775 P15927
Q9P2B2 Q92499
Q9Y294 Q9UFN0
Q5T3J3 O14980
Q15834 P33897
Q92597 Q6P1J9
Q9BQ66 O15315
Q6P2C8 P14324
Q13569 Q92466
P59665 Q9GZM8
Q9UDY2 Q9BSH4
Q9BQ66 Q8NBJ4
P23921 Q8N8Q3
P01579 Q13285
Q9P2S2 O15117
P27701 Q96G25
Q15464 P98164
O95251 Q9UKR5
P12004 Q969X2
Q99967 Q03468
Q14181 Q9P253
Q9UKJ5 Q96HE7
P32780 P78346
Q16891 Q9UL45
Q9NPI8 P10827
Q16665 O95707
P30876 P17540
P49736 Q16514
Q15834 P40855
O94985 P40855
Q96G25 P11532
Q09472 Q9GZX6
O14745 Q99700
Q9BVJ6 Q9Y657
Q969H6 O95229
P12004 P49736
Q16790 P02753
Q9BVJ6 Q13017
P62258 Q86UW1
P67870 O94777
Q09472 Q9BTT4
Q5JY77 P16581
Q9UHI5 Q9UN74
Q13190 Q15834
Q5RL73 Q5JVS0
P15927 Q09472
P41091 Q5T6C5
O95163 P62913
Q8N612 P29475
O95793 P54136
P10827 Q9UL40
Q9GZM8 P20742
P35869 Q99607
P27695 Q9GZX6
Q96JB2 Q6WBX8
Q7L5N1 Q8NHU6
Q13432 O95425
P51116 P09327
Q5JY77 P20963
Q15465 Q03167
P19438 P21359
Q9H8T0 P52630
Q96ID5 Q9Y678
P61313 P02549
Q969G3 Q02363
O15116 P62906
Q92624 Q8IZD4
P26639 P59998
Q8N612 Q9Y3F4
Q9UKV8 Q9UHX1
P13569 P61619
P60002 Q15102
Q15102 O95059
Q96PN7 Q9UBD5
Q03013 Q9Y2T3
Q8N668 Q8NBJ4
Q9Y2H0 Q13442
P21549 P34981
Q5JY77 A0A1B0GX56
O43541 P18206
P15151 Q02224
P38432 Q9Y6D9
Q09472 Q9H2C0
P46379 Q15078
Q00610 P04406
Q96ID5 P98164
Q15645 P04406
P49454 Q9Y3C7
P03372 P20930
P20382 Q92973
Q16666 P05067
Q13561 P22314
Q9Y262 Q15078
O60925 P04035
Q7L5N1 P49736
P49736 Q5FBB7
O75352 Q86Y97
Q13190 P40855
O14980 Q13873
P17480 O60232
P02647 Q6P1X5
O75460 O95070
Q9NRX4 Q9Y2X7
Q5RKV6 P55058
Q92844 Q10570
O60383 Q9H5Q4
P05556 Q99572
Q01780 Q9BWG6
P78527 O95373
O43390 O15144
P13686 Q03933
O14920 Q53GS7
Q7L5N1 Q8WUW1
Q9P2H0 Q15750
P02818 Q14524
O75925 Q9Y624
Q8TAP6 Q8IY81
O14920 O14717
Q96QZ7 P10809
Q9UBS8 Q9NRX3
O43747 O75923
Q13561 Q9NX08
P03372 P51587
Q9H5J8 O14777
P49005 O96020
Q9NXU5 Q99700
P03372 P20382
P10451 O95070
Q5RL73 P60002
P78559 Q07820
Q15800 Q99062
Q8WU20 Q9GZY0
P30305 P62304
O15360 P48681
Q9Y6H8 Q13888
Q9H081 O75069
Q08211 Q7Z7C8
P35222 Q9H0R4
Q13200 Q9NQC3
P13010 Q9UNS2
Q96HA8 Q99259
P40933 Q4U2R8
O14617 Q9BZW8
P21246 Q96RU2
Q9UBW8 Q8WUM0
P02647 O00214
P63241 O43572
P21246 O96006
Q9UBD5 O75330
P06400 Q09428
P67870 P16150
Q15102 Q9P2W9
Q92878 P08574
Q15025 Q86XR8
A6NE52 Q969N2
O95251 P29475
Q15834 Q5T6C5
Q6PIZ9 P57739
Q13285 Q14789
P07814 Q7Z7C8
P13010 Q8N2H9
Q8TD16 Q9Y262
Q9UPT5 P13611
P17480 Q96EY7
O43913 Q9UIA9
P08603 Q9UP83
P17480 P50502
P52701 Q9H6R7
O14727 O60238
Q00610 O15160
P51116 P12272
P13611 Q13228
P02766 Q15750
O75528 Q96MT8
P49736 O15379
Q9P2H0 Q9Y678
P02686 Q14186
Q96ID5 Q00597
Q16611 P20916
P15927 P49454
Q9H211 Q9BYC9
Q13285 Q9BQD3
P21580 Q9Y3C0
Q86YF9 Q8TDC0
Q02878 P61626
Q9GZT8 Q96T58
Q15102 Q9Y262
Q969Y2 Q9Y2X7
O14920 Q13371
Q12959 Q14181
P35658 Q12874
Q9ULW0 Q07021
Q8IYD1 O60244
P07814 O14744
P68400 Q9UNE0
Q12772 P59998
Q9H840 Q9UBU7
O00623 P00491
P06400 P62258
Q7L5N1 Q14990
Q9GZT8 A0A5B6
Q06265 P09693
P04114 Q8TDC3
P68400 Q9UBZ9
P35869 Q9Y2X7
Q13190 P05067
P54253 Q8TDC3
P02766 Q6NUQ1
P52272 P84090
P54253 O43541
Q9NZ42 P49454
Q9UBD5 P98082
P23378 P26368
Q00403 Q15834
P17509 P20618
Q13569 Q96PN7
Q15834 P12956
Q6P1K2 Q13416
P04406 Q9NQZ2
P63208 Q13620
Q15596 P13051
O60566 P80108
P04183 Q9GZT8
Q7L5N1 Q15645
P32780 P56537
P03372 Q9Y2X7
Q9H1I8 Q7Z3B3
Q9P1U0 Q9BT78
Q9BYG5 Q9UKA2
Q8IYF3 Q96EY5
Q96T76 Q15834
P02647 Q9Y6R4
P49792 Q14919
Q9BYM8 Q96DF8
P54136 Q12874
P21246 Q99700
Q15102 Q9H1I8
Q99607 Q9HC16
Q13347 P0C870
P16473 P50502
P21246 Q9H7E9
Q96ID5 Q02363
Q8IYF3 P14866
P15927 O60610
Q9BXW9 Q9H422
O43148 Q99572
Q5T3J3 Q9H1D9
Q86YF9 P49356
Q9P2H0 O43676
Q99933 Q02223
P13010 Q9BQ66
Q09472 O75925
P12004 Q9Y2B0
P14866 P00395
P68400 P49792
O60568 Q9Y678
P54253 Q9UBZ9
O95786 Q5JR98
Q8NBJ4 O43292
Q9UHF0 O43752
P27694 Q02223
P35244 Q9BQD3
P36542 Q6ZVM7
P30519 Q99828
P42345 Q5T3J3
P17480 Q6QNY1
Q86SG3 Q15751
Q5JY77 P16150
O14980 Q96ID5
Q01780 P15151
Q00610 Q9UKT4
O75506 O75665
Q05586 Q92572
P54253 Q9GZX6
O75534 Q8NF91
Q00597 Q13042
Q9Y3C7 P02649
Q09472 Q07507
O14737 Q9H3H1
Q9H0Q3 P04053
P03372 Q6P1K2
Q9BVV2 O75884
P43034 O15534
P15927 P20366
O00311 O94875
P52948 P53618
Q99547 P35222
P17540 Q9BRV8
Q15834 P07737
P31350 Q08334
P02647 Q15102
O14980 P03372
Q9Y6H5 Q9P086
Q13563 O75716
P68400 P29475
P0CAP2 Q9BTY7
P46777 P16070
Q5JY77 Q9HCU8
Q14789 Q99497
Q96N16 Q9H8M7
Q969G3 Q13480
Q7L5N1 Q9UPT5
P68400 P09669
O00203 Q12834
O15379 Q9H8Y5
P67870 Q01629
Q8NBJ4 P62277
Q13620 P21583
Q9BSF8 Q96AT9
P13569 P24390
Q13285 P18545
P35222 Q9UNS2
P20273 Q92934
Q12959 Q96G25
O15273 P58753
P28908 Q9H0R3
Q9GZR7 Q9UJX3
P07814 Q5UIP0
P01375 P21583
Q9UHD2 Q15528
P06400 Q00796
P12004 Q9Y2X7
P14784 Q15714
Q8N2H9 P01589
Q9BT78 Q5T3J3
Q92844 P63241
Q99497 Q96BT3
Q5T3J3 O14976
Q5RL73 P14209
Q9UKJ5 Q15583
O95149 Q96A83
P35869 Q9UNE0
P19438 O14745
O14980 P49768
Q6NUQ1 O43427
Q53TS8 O43390
Q9H1D9 Q86VN1
P62258 P21583
Q92597 P30533
O00220 P13612
Q99547 P37198
Q8IZH2 Q9UM13
P03372 P20916
P02751 Q07820
Q13432 Q96KG9
Q9UJW9 P30291
Q14134 Q9HCB6
P21589 Q99572
P03372 P04004
P14784 Q14627
Q9NY33 Q9Y3C7
P68400 Q6NSW5
O14777 P20916
Q9H7Z7 Q07817
O00623 Q9Y3C7
Q9HAV4 Q96EC8
P02647 Q13077
O75460 Q5RKV6
P14784 P46783
Q9GZR7 O14713
Q03135 P68400
P61201 Q02363
P78346 Q12929
Q8WUM0 Q7Z6G3
O43261 Q9UM13
P05556 Q8NHQ1
P00558 Q9NRH1
Q9NV56 P04114
Q9UHF0 Q53FE4
Q5T3J3 P80188
P52657 P16070
Q86U86 P04114
Q9BWH2 Q9UHX1
Q03167 Q9HBZ2
P63272 P67870
P15927 Q9UNL2
O14745 Q9UBD5
Q13416 Q9BVC4
Q8IZH2 Q9P086
P38432 Q9P2H0
P48357 P11137
P03372 Q7L590
Q92466 Q5JSZ5
O00499 Q6ULP2
P31785 Q99081
Q13200 Q6IB77
Q15257 Q8IYL3
Q9NPI8 P20366
Q99627 Q5T0L3
Q9NZ42 Q8TDC3
P27695 Q9H0E3
O00161 P46976
Q08211 Q96ES7
P62701 Q9HCM1
Q92838 Q9NRW7
P61201 Q8NCW5
P07202 Q12923
Q12981 Q13442
Q9P2H0 Q12959
O43427 P50579
Q05586 O95707
P21673 Q9H1I8
P41252 Q8TDC3
Q16891 P06401
Q9GZT6 P52948
O15169 O00161
P55058 O95259
Q13200 P00491
Q13029 Q9UNL2
Q9H1Y0 P37268
Q96HR9 Q09428
P60228 P05067
Q12888 Q96EC8
P98164 P43034
P07737 P46098
P50542 O96011
Q08945 Q9GZT8
O14836 P50579
Q13432 Q9Y3C0
Q9UHQ9 P49721
Q8IW19 Q8N0X2
P51617 P51116
Q9GZT8 Q9Y3B2
P78536 O43752
P09874 O43747
O95163 Q9UNM6
Q13432 Q9UGJ1
Q92945 Q15834
P21580 Q13873
Q9NX01 Q6P1X5
Q92598 P08922
P12004 O43261
P10809 Q8N3U4
P30519 Q15596
P51946 P30260
P35222 O43676
O95994 Q9Y624
P02751 Q9BQD7
P55060 Q12788
O60566 Q9NV58
Q9NYS7 Q00597
Q92597 Q9UI26
O14920 Q09472
P12004 P41227
Q9Y2L1 Q86UK7
Q9UMX1 P30533
Q13190 Q13765
Q00597 Q9BXY8
Q9UGP4 Q9Y262
P46527 Q9UBQ5
Q9H081 P42702
Q01780 Q9Y678
O95163 Q8IYD1
P10515 Q07326
Q9Y3A3 O15014
Q9H8T0 O43427
P30519 Q9NRX3
Q8NBJ4 O75943
Q9GZT8 Q12874
O95251 P20963
P62875 O15131
Q13077 Q03393
Q9BT78 P05067
P15918 P29475
P0CAP2 O15169
Q9H0I2 Q9Y6K8
Q15393 P34741
P20963 Q4KMG0
P13569 P00451
O43427 Q96RR1
Q8WVM8 Q9BVJ6
Q9Y6J0 Q15642
P21246 P67870
P20807 P06400
P30154 O95180
P12004 P04062
Q92966 P67870
Q04837 O94906
O15169 Q9UN74
P01579 O15085
P62753 Q7Z6Z7
Q96EK5 Q9BV38
Q9UPY3 O43493
P21673 P06753
Q8WVM8 O75446
Q5RL73 O14773
Q99547 O75330
P49675 P11717
P05067 Q9UNN4
Q12834 O15455
P21246 P50542
Q9UNS2 P49792
Q15542 P12956
P46777 Q14191
P29084 P60033
P31785 Q96QK1
Q99558 P13612
Q08999 O60566
Q00403 Q5RKV6
Q06265 P02649
P49736 P49903
P41159 Q9NRM2
Q13563 Q9Y4Z0
Q13868 O75553
Q96QZ7 Q9H1I8
Q05586 P02808
Q07021 P15509
O60383 O15160
P27701 Q13563
O43752 Q05519
P51116 Q14919
P42345 Q13765
Q9NZD8 O14717
P62258 Q9H1I8
P18428 Q99497
Q8TDM6 Q9Y5Y5
P98164 Q9BZW7
Q9BVJ6 P31323
O00264 Q8WUW1
Q9NQX5 Q149N8
O14777 P21359
Q15648 O14713
P16455 P58753
Q05586 Q9C0J8
Q9UKJ5 O15455
P10071 Q9BTV4
P24385 Q70Z53
Q9BVJ6 P17480
P13569 Q9Y678
Q9UN86 P46379
Q9UN74 P08133
P68400 Q9BQ52
Q9UKV8 P35520
Q14061 Q00610
P05556 Q5T3J3
P03372 O00422
P19419 O75943
P21246 Q9UJX6
Q12959 O43541
P54105 P01042
Q9UHR5 P43034
Q7Z7C8 O60238
Q8WXD5 Q7LFX5
Q9UBD5 Q9NRI5
Q9BXW9 O60566
Q5T3J3 P53621
O43747 Q8NF91
P04437 P78406
O75052 Q9BQ52
Q14940 Q14690
Q9C0A6 P33241
Q07021 Q9BVC4
P51116 O43147
P21246 Q9UJW3
O95807 P00540
P21673 P48552
Q08211 Q99689
P19438 P05067
O14746 O75964
P21246 Q9BXY8
P00558 Q9NRX3
P01258 Q5T681
P06400 Q9UGJ1
O15379 Q9UQE7
Q9UBW8 P03372
O96006 Q00610
Q9H269 Q5JTD0
