P40010 P38353
P11978 Q05934
Q02630 P34730
Q03063 P38877
P48560 Q08448
P38874 P39945
P43563 Q06708
Q02629 P12754
P21538 P19659
O13297 P25385
P25297 P21243
Q04603 P47171
P46677 P22139
P25454 P47135
P47079 P16370
Q02554 P39718
P32449 P53243
P32803 P35497
P32911 P07251
P38203 P14904
P36012 P33299
P22137 P12689
P29295 P43572
P38129 P53141
P47135 Q05567
P25299 P32458
Q04431 P39518
Q12432 P47045
P53861 P13099
P39743 Q07623
P43593 Q06390
P54839 Q02354
P38244 P33335
P20434 P51601
Q02199 P17106
P53040 P48232
P38842 P51534
P38264 P53306
P25336 Q02931
P40350 Q12446
P11076 Q12004
P24814 Q12277
P06774 P40988
Q99216 P42944
P22204 P40513
P48837 P38291
P57743 Q06604
P06105 P37263
P02557 P34223
Q01159 P29055
P53894 P21524
Q03761 Q12009
P38356 P07256
P33759 P26188
P32565 Q04922
Q12306 P38960
P30822 P07248
Q06410 P15303
P16151 P38264
P02994 P32610
P32485 Q99260
Q12154 P22133
P34078 P47113
P16522 P38987
Q03697 P23641
P52891 P38431
P25567 P27999
P40164 Q06629
P06701 P24719
Q12349 P52918
P29055 P46672
Q06169 P26755
Q99395 P53249
P16474 Q08601
P00830 P33322
Q12464 P39721
P53934 P38930
P39718 Q08273
P12695 P17558
P16387 P26188
P38708 Q12024
P38691 P38708
P06839 P38266
P39743 Q12019
P39729 P23776
Q01389 Q07438
P46965 P89105
P25694 Q12522
P38633 P18562
Q03308 P07251
P53333 P14540
Q02892 P47076
P43321 P40055
P08518 P38792
P19659 P22134
P22137 P53243
P47135 P25343
P25635 P53973
P40509 P39008
P40217 P25046
P38811 P36018
P47135 Q08204
P40054 P36124
Q04697 P25344
Q07684 P32367
P02994 P32565
P29468 P53050
Q03330 P36022
P53070 P50105
P39729 P32495
P00830 Q08032
P47135 Q02794
P10127 Q12412
P39081 P32564
P05694 Q12377
P35727 P33308
P18239 Q07350
P39743 P13259
Q03532 P49573
P38789 P40009
P31374 P25371
P39009 P04161
Q02630 Q06512
P40364 P47135
P12753 P15790
P38064 Q12749
Q06208 P29295
P19262 P20449
Q00684 P39937
P39108 P53337
Q02630 P38691
P22216 P34216
P37838 Q00916
P20424 Q02574
P40956 Q03559
P06782 P38352
P28000 P12709
P25591 P20459
P53045 P39718
P47079 P15891
P18414 Q08683
P32793 Q05942
P16140 Q04748
P43563 P38068
P39743 P29496
P20053 Q99181
P53905 P36520
P24719 Q07980
P14724 Q12300
P16370 P07251
Q07824 P37838
P14724 Q01590
Q12464 Q02795
P06168 P36520
P00924 P40340
P00830 P15315
Q07623 P37366
P25694 P39970
P38123 P23748
P16474 P22134
Q08273 P38615
Q02630 P25045
Q03790 P33334
Q02630 P30822
Q06436 Q02961
P41695 Q12506
Q04217 P38130
Q12136 P53939
P19262 P38615
P04397 Q04660
P54790 P50101
P36062 P36164
P41940 P38236
P21268 P22215
P34160 P29055
P43571 P47135
Q12236 P25367
Q02821 P33748
P22216 P38316
P47037 P39073
P54791 P15442
P53093 P38708
Q99394 P19736
P34730 Q12464
P38993 P00560
P47117 P28320
P20134 Q12154
Q03761 Q03899
P08518 P32854
Q12372 P32496
P25342 P32790
Q02821 P22353
P15442 P06197
Q12030 P06103
Q06169 P32830
P39923 P53259
P39742 P42938
P47135 P05626
Q03497 Q12158
Q00246 Q04868
Q12035 Q03012
Q08496 P04050
Q02795 P53738
Q04675 Q12125
P38264 Q12517
P32366 P25638
Q08723 P14742
P14291 P36068
P53914 P32502
Q01919 P40339
P34110 Q12749
P53910 P36144
Q08208 Q06135
P15992 Q04311
Q12464 P04173
P32324 P29055
P50944 P53875
Q04437 Q07896
P38129 P23394
P32381 P05986
P32628 P40073
P34730 Q06675
P36087 P39009
P38191 P46954
P21264 P32591
P00358 P32911
P38882 Q08649
P36016 Q06411
Q06337 Q12274
P36160 Q12692
P28000 P20459
Q12527 P38928
P25586 P50264
P07703 P53070
P06777 P13902
Q03834 P17558
P38129 P38276
P39996 P30620
Q12446 P36100
Q04511 Q03323
P52593 P38624
P36130 P38874
Q12289 Q12389
Q12004 Q12175
P42834 P36046
P05150 P33334
P53934 P32842
Q07655 P42946
P07251 Q06440
P32318 P25303
P53243 P40540
P09624 P33299
P40054 P25298
Q12349 P31688
P06839 Q08271
P20053 P42942
P26755 P30657
P21264 Q04373
P30665 P38074
Q05636 P47057
P35723 P24279
P28495 Q07381
P19882 P08566
P38262 P47011
P38274 P36077
P14741 P47135
P32805 Q07508
P16140 P36040
P38286 P48235
Q08235 P39979
P43588 P28003
P33297 P32569
P53040 P17629
P42843 P39551
P32569 P39927
P41940 P38868
P41811 Q07508
O13329 P25293
P39723 Q02821
P40533 P25586
P38819 P17065
P39683 Q08045
Q99247 P32786
P25582 P33301
P06738 P47042
P34111 Q03944
P15790 P53919
Q12164 Q06410
P32473 Q12152
P20434 P11747
P15873 P06786
Q02821 P08524
P02994 P25580
P12695 P52917
P13186 Q12440
P26188 Q08729
Q03697 P38333
P47140 P33308
P32366 P20676
Q07418 P40548
P32074 P33759
P38624 P53043
P08458 P07807
P36000 P06777
P38987 P40464
Q12250 P21951
P32318 P24719
P38262 P06100
P10964 P46943
P53008 P08518
P04147 Q03790
P38691 P40567
P38361 Q12692
Q03957 Q03508
P34215 P38695
P39702 P33895
P38987 Q03750
P49704 P53322
Q12248 P38953
P06782 Q04373
Q08920 P29468
P35817 Q12024
P32558 Q00816
P25385 P40450
P02557 P39935
P47093 Q03792
P53290 Q08496
P31334 P40483
Q02554 P38308
P18239 P43123
P08566 P36056
P02994 P46956
P32787 P38874
P40078 P37838
P49704 P32337
P38985 P12385
P11076 P40352
P15938 P38990
P07149 P36022
P00830 P40413
P19659 Q05934
P38789 P40057
P38871 P40580
P27999 O13574
P20134 Q03935
Q05031 P47128
P87284 Q03330
P30656 P50277
Q03697 P17967
P40018 P25639
P25303 P39534
P38871 P14164
Q04697 P38744
P39078 Q02795
P25694 P32074
P40422 P02309
P23644 P22219
P40988 P38886
P32353 P53068
P07703 Q12531
P53290 P53897
P47064 P35194
P27515 Q06001
Q03897 Q04751
P38310 P36130
P16474 P22007
Q12349 P49704
P43619 P23292
P53196 P15367
P43586 P40856
Q02574 P38074
P39946 P38861
P20424 P40009
Q00776 Q06146
P27801 P38237
P38826 Q12134
Q08387 Q06149
P53112 P38283
P53039 P25626
P40073 P36068
Q04329 Q07471
Q04847 P38931
Q02721 Q06208
Q12349 Q04373
P25584 P15790
P33311 P17558
P38822 Q06451
P47126 Q07738
P50108 Q07623
Q04697 P18414
Q04675 Q12347
P53633 P10080
P20676 P47037
Q04370 Q12499
P25567 P38853
Q04746 P40157
P47135 Q03954
P38263 P53128
P25454 P40561
Q05791 P47026
Q07807 P35194
P36048 P36161
Q01389 P38217
P40963 P53038
P46671 P49018
P32473 P32902
P14741 P32458
P32529 P53323
P28795 P36049
P40513 P52918
P32863 P38354
P38265 P21147
P38921 P15646
P22147 Q00764
Q03195 P47117
P12709 P38264
P48237 P39958
P08458 Q04195
Q12250 P32859
P39998 P53125
P22137 P22579
P32529 P46956
Q08822 Q03532
P02829 Q12324
P41800 Q12230
P40028 P40352
P34730 P38836
P16474 Q02950
P23595 P38153
P28519 P11076
P38822 P42838
P24719 P46984
P32527 P32892
P20433 P07149
P53905 P53871
P39011 P38249
P41811 Q12327
P20050 P38293
P38217 P23641
P48232 P32844
P25367 P32319
P31244 Q07930
P53927 P38931
P28496 O13553
P32796 Q00816
P32912 Q03920
P53927 Q12324
P04385 P32493
P53933 P47073
P22204 P07251
P25491 P36087
Q07376 P39928
P40054 P32639
Q12142 P07991
P38822 P25386
P47093 P21304
P20053 Q05022
P47135 P38348
Q12464 Q08726
Q12349 P38843
P53861 P38873
P08018 P28320
P38286 Q06604
P25298 P38682
P46674 P46984
Q02821 Q12168
P53965 P53136
Q12493 Q06813
P53290 P06786
P21825 P40465
P17157 P53971
P29055 Q04748
P07703 P47154
P32793 P39013
P07342 P32861
P38929 Q03831
P25299 Q08650
P02829 P47129
Q02821 P36082
Q08271 P38710
P47037 Q07350
P36108 P39970
Q04377 P40988
P36130 P25342
P53196 P52917
Q04226 Q03782
P40991 Q12274
P22141 Q03655
P32381 P38249
P12695 P38700
P40164 P38337
P32910 P46957
P38737 Q06675
P19882 P40368
P40089 Q12412
P02557 P50944
P11745 Q12367
P53112 Q12033
P40069 Q06629
P32861 P47184
P36130 P42941
P14904 P53914
P47135 Q02208
P80667 P12685
P22214 P21304
P53280 P49686
P38260 Q12341
P07257 P13382
Q12329 P31111
Q12124 P53243
Q00816 P53622
Q04675 P28627
Q12136 P25046
P81449 Q07350
P24719 Q12446
Q02931 Q12046
P36047 P40323
Q03063 P33334
P40356 P12385
P32381 P38277
P29055 Q02770
Q02260 P36108
P08518 Q03790
Q02630 Q99247
P06839 P25302
Q04199 P38798
P32585 P07260
Q02825 P05318
P38286 Q12223
P12709 P39946
P53082 P53313
P24384 P16661
P53934 P42843
P14904 Q08204
P47017 P53197
P38931 P34228
P06700 P36048
Q06704 P47075
P29295 P39993
P19659 P28274
P02557 Q12223
P35197 P32873
P02994 P36112
Q08004 P38764
Q99325 Q06344
P52286 P06243
P48837 P32844
P09119 P32873
P40003 Q03406
P53849 P26786
P38863 P36104
Q06632 P47172
P54784 P35688
P42073 Q08622
P40991 Q03559
Q03048 P49018
P32565 P08539
Q01217 P34162
P38930 P39013
P11076 O13534
P33122 P40004
P14680 P40561
P38822 P32463
Q12071 P25694
Q04149 P32582
P07560 P40339
Q02574 P53197
P08678 P40327
P16522 P34087
P11746 P51534
P32639 P25441
P25694 Q06672
P32562 P33750
P22214 Q02774
P13393 P08566
Q03654 P40570
P53333 P21192
P04385 Q03433
P12954 P25045
P33399 P53300
P53622 P30657
P04397 Q08756
P32337 P19736
P52553 Q12161
P06701 P22579
P53927 P13365
Q08235 P26188
Q08754 P32523
P22137 P04385
P22138 P14540
P32478 Q05778
P40501 Q99210
P47079 P22579
P53070 Q99176
P20676 P40340
Q12330 P41832
P15992 P48234
P47135 P11747
P25586 P32449
P38810 P25491
P22204 Q12265
P06777 P43572
P34087 P39735
P53747 Q12380
P43592 P49018
P16140 P32793
P39743 Q12373
P39078 P38080
P40991 P42846
P25644 Q99207
P31334 P53196
Q00362 P47036
P34730 Q03973
P32599 Q07980
P25635 Q12059
P19880 P47057
P22147 P05453
P16603 P38928
P34240 Q08387
P53045 P21951
P06778 P25559
P46983 P14904
P53927 P53845
P07251 P40494
P08518 P40513
P38930 Q08496
P12954 P38682
P32803 P06839
P33767 P32582
P16474 P25586
P40089 P31381
P39077 P29295
P53886 P07251
Q12349 Q12255
P25358 Q12330
P22204 P50874
P21264 Q03973
P07703 Q04651
P36149 P53196
P39743 P10863
P36006 P38147
P47079 P41811
P00830 Q12452
P41543 Q12379
P47079 P38151
P32318 P09798
P38260 P33297
P16474 Q06204
P47017 P31334
P50105 P32607
P32074 Q04533
Q12223 P25630
Q06624 P43567
Q07951 P03962
P39723 Q02574
P13517 Q05934
P25389 P53322
P40582 Q12245
Q06675 P07170
P19735 Q06010
P53550 Q05080
P39108 P53905
P36010 P40991
P38523 P38886
P05066 P40339
P25694 P38348
P38930 P32805
Q12329 P06787
P32641 P32447
P47135 P47150
P38265 P57744
Q04062 P32892
P47135 P28274
P36160 P40561
P39998 P38700
P53129 P46678
P39008 P38144
P39743 P22804
Q02630 Q02821
Q08227 P38987
P39707 P24583
P04385 Q00684
P53550 P15705
P49704 Q08496
P17106 P40040
P40302 P47122
P32481 P53089
P32318 P49573
P29055 P32773
Q04477 P43639
P53322 Q99257
Q12402 P25491
P38238 P39534
P11745 P34227
P29056 P22214
P43601 P47821
Q02260 P38970
P21957 Q12216
Q99394 P40856
P40917 P38791
P36006 P53070
Q03935 Q12749
P31244 P48837
Q06497 P41811
P25344 P38302
P38203 P38691
Q12199 P53728
P22137 P05317
P53039 P38042
P32602 P41896
P35206 Q02866
P14908 P25298
Q03654 P11927
P38839 P32829
P40364 Q03497
Q12248 P35191
Q03673 P08431
Q03954 P46954
P25651 Q02749
P27515 Q07623
P47075 P38555
Q04201 P33892
P53323 Q08729
P40303 Q12495
P36010 P33313
P27999 P28496
P57743 P40991
P18239 Q12424
Q12152 P43572
Q02725 P02309
P32368 O13550
P47017 P19262
Q08278 Q06103
P38203 P22137
P35177 Q12306
P38286 P32605
P53394 P38150
Q02892 Q12263
P81449 P32854
P37838 P38361
P27801 P38820
Q06406 P39013
Q00772 P38883
P40482 P08964
P39078 P11633
P28241 P53238
P11986 P52290
P38959 P25349
P25491 Q03338
P22216 P21304
P07342 P38439
P15873 P33748
P40054 P02994
P23595 P39940
P04397 Q12199
P47054 Q00947
P02994 P07149
P50091 P06787
P25303 P38427
P20053 P21264
Q12402 Q03213
P53541 P34221
P35206 P32791
Q02336 P38358
P15992 P07251
P25635 P17064
Q04934 P39013
P08431 P53914
P34230 P38843
Q06096 P40327
P32837 P23641
P39078 P34730
P08518 P32915
P40303 Q12446
P40515 P46963
Q04437 Q06410
P40364 P53254
P42845 P40106
P53599 P38822
P39682 Q05080
P32264 Q06813
P26364 P25639
P38875 P40991
P28320 P25562
P13902 Q03525
Q04121 Q08208
P47035 P53854
P40362 Q12021
P09880 P32562
P36060 Q12004
P53846 P53141
Q04149 P16603
Q04767 P47129
P36131 P47050
P46970 Q99383
P15790 P06787
P06100 P39542
P25646 P53058
P39940 P38993
P47135 P38344
P13099 Q01329
P18239 P53281
P38874 P39935
Q02821 P38615
P38769 P40069
P04173 Q01477
P17157 P47027
P38129 P39007
P25382 P40494
P17157 P32458
Q08496 P40469
Q06410 P32499
P04385 P26755
Q08496 P53717
Q00816 Q12161
P53129 Q12336
Q06217 P37263
P47135 P47115
P07703 P38682
P19882 P36022
Q03151 P02309
P25298 P15180
Q02630 Q02574
Q99257 Q07410
P39743 Q12206
P40302 P46956
P17629 P34077
P18900 P19880
P33419 P87263
Q12251 P39551
P25569 P25580
P32790 P38333
P40350 Q12250
P25358 P33322
P15442 P39955
P15442 P06839
P40010 P17157
P53253 Q12206
P05150 P07260
Q03532 Q04746
P40465 P48412
P34253 P43577
P25635 Q04675
P06701 P52891
P39014 P40352
Q04477 P04173
Q03921 P16861
P38929 P06778
P06838 Q03954
P07703 P25046
P04050 P43132
P25358 P32565
P38261 P46678
P16140 P40217
P19736 P22133
Q07350 P13365
P00830 P17967
P29055 P32844
Q02795 P32364
P25639 P38920
P22141 P06839
P49687 P06838
P23639 Q08465
Q99332 P06782
P34234 Q12310
P40460 Q12280
Q06706 P40055
P32380 P25649
P32334 P50947
Q99190 Q12013
P49686 Q06628
P34730 P40413
P08458 P32324
P29055 P39677
Q04305 P47073
P04385 P35191
Q07508 Q03373
P43321 P32559
P35191 P38699
P47037 P07251
P15992 P41808
P35723 P22141
P29056 P32902
P47135 Q12018
P12385 P27654
P19880 P38957
Q02821 P52917
P15992 Q02574
P32366 Q02630
P23255 P07149
P04147 P53628
P08153 P38429
P40482 Q06142
Q06675 Q12230
P22696 P02309
P47068 P49018
Q06162 P24814
P14291 P33331
P35203 Q02574
P32910 P53846
P54790 P47161
P53045 P32570
Q12349 P47135
P25569 P48232
P61829 Q12460
P25615 P47045
P25342 P33399
P17709 P53197
P53927 P33334
P39078 P32908
Q04969 P53261
P29469 Q12352
P48837 P36531
Q08215 P22804
P30822 P20095
P39112 P32569
Q06410 P32263
Q06188 P28320
P21560 Q04964
P15992 P32565
P48232 P53091
P07703 P37838
Q03707 P07271
Q02732 P38953
P34730 Q02932
P40513 Q12734
Q06644 Q03195
P32861 P53115
P33419 Q08904
P25694 P46947
P49704 P17119
P40054 P48560
P16603 P20437
Q12052 Q12443
P33201 Q02354
Q02630 Q03690
P38902 Q00772
P36130 Q07800
P38353 Q04477
P20967 P36057
P25454 P50944
P53632 Q12161
P52286 Q07350
P32468 P38885
P14922 Q05791
P22804 Q12186
P39078 P25491
Q00362 Q12017
Q12071 Q00684
Q07376 P40477
P16151 P22515
Q12468 P48569
P53894 P50101
Q99190 Q08929
P39968 P19812
P38203 P40352
P40160 P32864
P25297 P25045
P35691 Q12089
P33767 P29469
P24814 P04817
P40991 Q03323
P22137 P53394
Q06644 Q12309
Q04675 Q04364
P38286 P07256
Q01926 P53073
P32366 P18851
P32368 Q03790
Q02821 P36123
P38064 Q04748
P16140 P47133
P40303 P38042
P06787 P53339
P53050 Q04533
P40054 P38886
P17709 P21374
Q06217 P22804
Q02821 P19882
P07270 P87282
Q05636 Q04693
P22138 P48232
P38346 P32854
P20676 P07259
P39940 P38144
P34730 P53916
P25343 P21951
P32790 P43639
P04802 Q04062
P49704 Q02749
P39729 P53261
Q04675 P38555
P38077 P07260
P53890 P43622
P20606 P49573
Q08227 P53632
P12683 P43612
P47135 P13902
P25569 Q04429
P39076 Q12046
P32481 Q03677
P38930 P46970
P32524 P32641
P43592 Q12373
P38987 P40018
P07246 P12754
P20448 P38820
P38987 P32806
P38275 P38789
P24583 P38629
P12709 Q08949
P46655 Q03655
P34087 P46946
P81450 P38748
Q08496 P16120
P40078 P54964
P30822 P00812
P20424 P22804
Q02821 P20107
P40971 P46984
P33334 P34217
P47035 P12385
Q04660 P38849
Q03973 P53962
P06168 P40010
P43321 P07249
P53043 P06787
P38968 Q04964
Q08004 Q00764
P53045 P38993
P26188 P53147
Q02821 P53163
P38261 Q08911
P38931 P22517
P54790 Q06706
Q00582 P38930
P19882 P39960
Q07623 P40352
P20134 Q00362
P41811 P15303
P32495 P38915
P04050 P38268
P43592 Q12306
P31378 P22214
Q03433 P21373
Q04062 P32497
P53209 P38068
P25342 Q12224
Q12464 P43567
P02829 P40693
P39743 P36018
P50091 Q01159
Q12349 P53127
P50102 P53168
P41800 P49686
Q06665 P38351
P53039 P12904
P35177 P40460
P14742 P33759
P02309 P38293
P06774 Q12680
P02829 Q12223
P32468 P25045
P29295 Q07622
Q07657 P32602
P38011 P21304
P38282 P41811
P53045 Q06675
P36125 P38042
P38286 Q02574
P04051 P06843
P25635 P39923
P09938 P25343
P53859 P53292
P38691 Q08562
P38859 Q03899
P28320 P39979
P32790 P40018
P04385 P48582
P34730 Q04226
P52553 P40167
P22082 P53261
P40548 P40955
P00830 P32337
P32565 Q12358
P42841 Q00723
Q02795 P39011
P04173 P38827
P07703 P53622
P29469 Q03954
Q08955 P46956
P20134 Q08004
P00358 P07806
P43682 P38147
Q04437 P32641
P40078 Q00578
P32381 Q07887
P13393 P07251
P39718 P14682
P32854 P54867
Q07508 P19659
Q04231 P19541
Q06344 Q03655
P26448 P38147
P23639 P21524
P40356 P40038
P38788 Q12440
Q06208 Q06538
P15891 P22209
P38439 P40460
P25644 P40460
O13329 Q12083
P36520 P08524
Q06217 P32803
P32767 P54072
Q12272 P38814
Q05636 P07703
P02994 P32389
P53549 P30822
P05150 P53897
P53323 Q02794
P38316 P25604
P47135 P38361
Q04660 P53259
P32606 Q01590
P15646 P00899
Q08270 Q08207
P38064 P12945
P46965 P07703
P38959 P21243
Q02732 Q05934
P38910 P40505
P21190 P38768
Q04659 P33314
P53905 P07246
P32432 P02400
Q12382 P36130
Q12230 Q06695
Q12420 P33301
P15873 P43598
P20448 P07251
Q05471 Q04773
P23595 P34223
P07259 Q05785
P53935 Q12390
P48837 P25573
P40364 Q12154
P40161 Q05080
P27692 Q03375
P22139 Q04062
P46682 P33122
P16522 O13518
P04147 P40485
P36160 P36124
Q12124 P30822
P30822 P39937
P32844 P0C0X0
P36160 P39713
Q02630 P53207
P21538 P53965
P16661 P19735
Q08004 P40495
P38842 Q05040
P46655 Q12377
Q06538 Q05518
Q02821 P25615
P53091 P15436
P25491 P40077
P32863 Q08419
P48837 P33892
P20434 P42836
P07703 Q03973
Q04305 Q12407
P38523 P47065
P16474 Q12489
Q12018 P32569
P38244 P06777
P22141 P41543
P40007 P23900
P53954 P07248
P32641 P53918
P28320 Q06142
P49018 Q99299
P38111 P22353
P37296 Q02197
P36108 Q08490
P29055 P40991
Q12464 P40557
P53196 P38288
P53934 P06786
Q08273 P53741
P40051 P49018
P38764 P06787
Q04697 P53285
P39935 P38427
P46673 P53875
P35817 P09798
P26343 P41832
P06105 P38129
P38837 Q06604
P15992 Q12116
P02994 P53632
P48837 P32902
P38121 P40054
P38992 P53181
Q00684 P40988
P04173 P19735
P38886 P42945
Q05946 P48743
P40073 P29055
Q12039 Q00916
Q02574 P26754
P04397 P38251
Q02630 Q06137
P38930 Q03723
P38041 P53740
P25343 P34241
P53127 P45976
P32602 P38920
P17709 Q06411
P53861 P48234
Q99190 P23180
P38286 Q00772
P25367 P53729
P53168 P38885
Q03655 Q12102
P38868 P43124
O13297 P38316
Q12152 P06243
P36108 P32458
P12683 P52286
P32582 P03069
Q12223 P38229
P34730 Q06164
Q07376 P32790
P89105 Q99383
P39076 P22209
P29055 P05453
P07257 P53271
P38356 Q99344
P36130 P39944
P04173 P40507
P36015 P16140
P38886 P38042
Q12176 P53901
P07257 Q00772
P30665 P32481
P41896 P36068
P40970 P07251
Q06169 P53864
P07703 P38264
P00358 P50277
P29055 P53254
P05318 P38074
Q05583 P18852
Q00362 Q12223
P53112 Q04228
Q12060 P43579
P38197 Q08647
Q05863 P52891
Q04675 Q06208
P04173 Q01560
P38806 P18634
P53959 P26754
P04840 P23748
P18239 P07251
P40988 P32833
P32259 Q12186
P02829 Q05027
Q12329 Q04602
P32629 P41808
P04050 P53717
P30822 P87274
P32861 Q12445
P06774 Q12272
P36048 Q04660
Q03761 P40018
P53739 Q12158
Q12426 P10869
P02309 P32639
Q12517 P01149
P38842 P39108
P06243 Q06689
P38282 Q06406
P32628 P53974
P38877 P54885
P18239 Q06411
Q01649 Q12329
P36160 P21268
P38217 P40477
P38334 Q03690
P25303 P34110
Q12440 P40445
P36070 Q12223
P38811 Q12046
P46677 Q12329
Q08273 P12385
Q12329 Q04947
P47135 P38316
P25343 P19735
Q02630 P22137
P21242 P39935
P32790 P32494
P46964 Q06632
Q07807 Q08273
P32565 P29055
P22214 P53127
P07270 P41930
P47135 P38041
P16151 P43604
P46956 P53044
Q03648 P34216
P40055 P30283
P38555 P40459
Q02821 P07248
P02829 Q04307
P32494 Q04305
P30822 Q07350
P32639 Q08446
Q03954 P07259
Q02892 P49956
Q99190 Q12250
Q04868 P42838
P41911 Q01476
P38842 P32898
P32381 Q08729
P08458 P05694
P32529 P32791
P07560 P02994
P20435 P53130
P02994 P46949
P39970 P53130
P32569 Q03973
P53933 P32527
P25337 Q12024
Q07418 Q12245
P32803 P20676
P14291 P40089
P32381 Q06628
P31384 Q03388
P53930 Q03435
P40038 P38729
P32828 Q03516
P32494 Q06623
P52891 P22082
Q02630 Q07478
Q03018 Q06667
P32911 P48510
P13393 Q12285
P05694 Q08032
Q04437 P38729
P39743 P53733
P38843 Q05775
P39992 Q12110
P06839 P32639
P40364 Q12495
P16151 P47122
P32569 P52917
P53091 P07702
P22138 P43132
Q12223 P39938
P18851 P02557
P17255 P49955
P41811 P34760
P18239 P29295
P54999 P11076
P53633 P47092
Q07623 P27351
Q04660 P53156
P38843 P00912
P16370 P28274
Q06675 P24814
P53239 O13518
P53599 P38042
Q12301 P21243
Q12377 Q12243
P16474 P24719
P25046 Q12175
P31334 P25045
P32905 Q12261
P22804 P19735
P16370 P41940
P53927 P05150
P32893 Q06682
P38342 Q02891
Q12389 P35184
Q03532 P53540
P19358 P40958
P53927 Q12510
P38810 P53112
P12962 Q02805
Q00772 Q12280
P15992 P40164
Q02821 P26188
P27344 P53980
P80667 P40956
Q12199 P26188
Q01722 P04046
P25339 P06103
P07272 P30283
P29055 P47050
Q12191 P22082
P53156 Q02939
P32787 P36070
P38237 P39009
P53108 P32494
P12709 P47120
P36160 P23255
P20436 Q08207
Q12102 P39735
P00830 Q07350
P25303 P35206
P39706 P51601
P32861 P38707
Q00684 P38431
P53222 P40583
P30822 Q04411
P16658 P53322
Q00578 P32911
P28241 Q04411
P32618 P32523
P38842 Q04373
P02994 P26754
Q12265 P09440
Q02336 Q08965
P39723 P29055
P32569 P30822
P38203 P39077
P38962 Q12445
P53222 P09798
P02994 P39926
P37267 P32618
P53196 P38750
Q99383 Q03835
Q03322 P14540
P25344 P32263
P32479 Q12255
P08153 P53049
P47017 Q07963
P06774 Q03690
P14741 P11075
Q03290 Q06339
P20606 P40483
P30656 Q04418
P52286 P38330
P04173 P07263
P38957 P32794
P39081 Q07623
P16140 P32828
Q06815 Q99383
P40473 P39730
P12753 O13567
Q02630 P02293
P16151 Q08754
Q08004 Q07623
P07149 P25591
P40413 P11433
P39008 P43580
P38792 P53319
P25635 P34252
P36000 P43612
P25358 P87108
P12612 P13186
P40856 Q02196
P11710 P53048
Q07878 P11978
P53196 P32610
P20795 P39705
P57743 P38705
P40318 P32911
P03069 Q06142
Q02630 P40959
P22141 P36066
P50091 P08518
P47068 P40582
Q04697 P00924
P38254 P38797
P47135 P25297
P35723 P33754
Q07732 P35193
P25635 P21538
P27999 P40895
P32381 Q12379
P38987 P32591
P25491 Q07528
P40416 Q03899
P32464 P49955
P38310 P40055
P09436 P53060
P38793 Q06631
P12753 Q02892
P53918 P12612
P26754 P04050
P47135 Q12181
P25586 P14682
Q08215 Q08273
P16474 Q12046
P32331 P34760
P38811 P40693
P25491 Q01389
P53197 P32588
P25635 P06738
P39734 P53738
P25580 P23394
P20424 P40048
P32793 P29295
