P04076 P40960
Q06142 Q06679
P25555 P40413
Q03758 P32571
P32800 Q02197
P38861 Q06604
Q08972 P25586
P05085 P32345
Q01684 P53919
P47089 P39742
P07213 P52553
P43592 Q12301
P32457 P30665
Q02884 P39936
P41800 P36100
P40960 P25298
P48581 Q05166
Q12285 Q12477
P36012 Q05958
P53082 P53086
P37296 P38989
P39926 P53100
P43561 Q12427
P06101 P42841
P46655 P39743
P25558 P53941
P38072 P25296
Q12084 P33420
Q03012 Q06169
P39967 P22219
Q08649 P31109
P35197 P40155
Q02196 P50111
P38995 Q05871
P31688 P53628
P35182 P18480
Q07980 Q12499
Q12420 P35181
P21242 P13663
P21538 P32485
P53082 Q12420
P33332 P40457
Q12363 P50095
Q08723 P14904
Q08144 Q04195
Q12363 P37296
P25808 P11484
Q03940 P32578
P27796 P40528
Q07930 P06101
P22082 Q03081
P40010 P26263
P33401 Q12118
P53859 P42944
P22517 Q04792
P25333 Q12377
Q02866 P35729
P53941 Q03322
P25808 P53271
P39960 P43593
Q08217 Q07657
P42846 P40335
Q07508 Q04087
Q12021 P43593
O13539 Q12473
P02293 P24482
Q02773 P32895
Q04368 P25454
P15891 P32578
P43588 P28795
P38764 P05318
Q03308 P39077
Q08963 P21965
P38324 P20435
Q00578 P53036
P25341 P47019
P47104 Q04792
P38822 Q12420
Q04491 P38042
P39081 P32607
Q00684 P32495
Q03081 P53267
P40529 P23293
P23644 Q00916
P53141 Q04493
P33411 P19454
Q12161 P38228
P53914 P08458
P38753 P41834
P32528 P41807
Q12084 P40316
P06774 P39743
P53865 P38783
P46682 Q06078
P28007 P12611
P38959 P40091
Q06217 P18480
Q12263 P00950
Q12449 P34217
Q00416 Q07963
P43619 P50091
Q12084 P38287
O14467 P32500
P32767 P28795
Q04062 P29509
P32588 P33203
P40480 Q12527
P18898 P15436
P38329 Q08649
Q00578 P35729
Q04601 P57744
P05453 P38427
P31688 P32905
Q00416 P38742
P00937 Q04359
P38344 P41901
P53082 Q04693
P40013 P06105
P38749 P40473
P15108 P33313
P12754 P40959
P33322 P41813
P21965 P18410
Q03758 Q03322
Q06102 P10659
P12962 P53184
P13517 P43572
Q04195 P14164
Q12033 P39682
P33419 P24279
P41318 P38837
P33332 P02994
P11745 P50277
P32855 Q92317
P40541 O13553
P53082 Q12248
Q12260 Q05871
P18759 P19657
P53271 P38903
P25360 P35193
P40455 P49686
P53622 P36010
P38726 P48232
Q03308 Q03497
Q02931 P39929
P39704 P39998
P25293 P25298
Q07896 P36048
Q04002 P32774
P43569 P47029
P05986 P25649
P28006 P18961
P25357 Q02199
P38785 Q02197
P38147 P47089
Q04087 P53248
P12904 P12383
P43581 P28708
Q03956 P31382
P17442 P36130
P18851 P33411
P13186 Q12264
P48240 P43568
P36160 P20052
P52286 Q12527
P25808 P34110
P39925 P31539
Q04067 P38152
P27895 P36139
P50278 P25454
Q12033 P36062
P35197 P32336
P32581 P25655
Q04149 P29311
P28007 P50277
P13712 P53893
P38146 P53185
P32263 P38957
P32642 P25580
P13186 P40422
P40965 Q08444
P39743 P25657
P28007 P28006
P38291 Q04739
P19735 P38276
P53540 P36003
P15436 P40340
P13712 P06781
P23776 P53847
P53845 P04051
P53124 P39534
P38146 P31382
P12962 Q03897
P38219 Q03010
P35169 Q12315
Q06819 P38959
P36015 Q00362
P32074 P53254
P20604 P38850
P40202 Q12417
P39520 P15790
Q12009 Q06137
P13434 P25344
P40567 P36018
P38631 P53086
P12754 P35817
P38334 P13711
P40512 P47116
Q06624 P39547
P48415 P53221
P52488 P53905
P35169 Q03010
P40319 P46963
P53933 P50113
P39960 P40186
P32800 Q12343
P38823 P32563
P40202 Q05080
P38822 Q03654
P07991 P39937
P21242 P52286
P16664 P46985
Q03768 P42846
P28000 Q03898
P00958 P40480
P35197 P47054
P06844 P29465
P43593 P21957
Q03900 P32501
Q04368 Q04053
P18851 P43321
Q06102 Q12418
Q03973 P38873
Q08920 P38228
P38823 P38333
P53199 P39998
Q08746 P25569
P32328 P53221
P23594 Q00723
P21957 P00724
Q12754 P38922
P32325 Q04048
Q06436 P38200
Q12199 O13539
P38823 P39682
P15442 P50277
P52286 P28320
P38348 P32521
Q06677 Q03900
P40069 P19524
P33332 P40007
Q03691 Q12165
P36017 P33204
Q04675 Q04377
P29509 P20438
P36003 Q04199
Q04004 Q12418
P33306 P38042
P06103 P34244
Q12241 P53912
P32805 P38011
P46675 P38873
P40461 P38789
P32571 Q12402
Q06169 Q06340
P32774 P11154
P32944 Q04272
P53238 P35817
P51996 P32591
P38147 P27637
P09938 P53010
Q06665 P28817
Q08746 P33750
Q99181 P21190
P33755 Q08562
P41832 P40473
P50944 P35729
Q02206 P39081
Q03860 Q07657
P25635 P02293
P34238 P53968
Q00816 P35497
P43583 Q02196
P27796 P38855
P27637 Q04437
P36015 P25584
Q08732 Q12499
P33329 P35197
Q08873 Q12341
P32491 P38193
P02294 P33304
Q04121 P32337
P36165 P33204
P47053 P52488
P53974 P53886
P39107 P07283
P19882 P31385
P20435 Q03900
Q07657 Q08245
Q12277 Q12330
P14724 P06243
P15442 Q02196
P31385 Q08921
Q08746 P39107
P28795 Q04217
P40087 P27514
Q03792 P40314
P39925 P38699
Q03619 P10363
Q12034 P25719
P39682 P53893
P32563 P14736
P38352 P39682
Q04964 P39547
P38273 P38970
P28795 P23724
P32468 P38631
P32523 Q04792
P32854 P47160
P36010 P40455
Q04439 P03965
Q04005 P24871
P53855 P46985
P28000 P25303
Q12310 P28006
P31385 P53011
P47074 P53091
Q04368 P26793
Q12035 P40048
P39979 P47089
Q04921 Q99181
P40563 Q06624
Q08956 P38153
Q12044 P36131
P38555 Q06409
P38276 P38716
P35201 P41814
P47012 P38346
Q04978 P41814
P38113 P34216
P36149 P53067
Q05787 P13902
P38959 P15807
P47089 Q06408
P32502 P24004
P40461 Q04493
P20438 P51534
Q06160 P53840
Q02516 P17709
Q02554 Q12055
P38764 Q12433
P25808 P07272
P53551 P12868
P53124 Q12518
P11154 P24583
P53628 P41834
P29295 Q12418
Q04031 P02400
P40010 Q12328
Q02721 P25294
P06169 P46988
P40477 P39927
P07262 P18963
P33760 P32905
Q03957 P40485
P38785 Q12433
Q02196 Q06819
P25333 Q04964
P09938 Q08963
P16664 Q7LIF1
P34162 P22147
Q00246 P31539
Q08496 P25584
P38631 P32914
P08431 P13712
P17536 P38873
Q05933 P00931
P45819 P39727
P42839 P34216
Q12194 P47122
P38080 P38735
P37838 Q12328
P39968 Q05580
P53082 Q12450
P08018 P22202
P40066 Q06251
Q03619 P53256
Q05947 P53867
Q06406 Q12163
P32905 P33328
P04821 P53910
Q12285 P20053
P41832 P08458
P16521 P32559
P38339 P24871
Q99210 Q07623
P52593 Q03558
P40204 P39713
P33201 Q12518
P19735 Q99299
P32581 Q7LIF1
P00812 P53271
Q08931 Q02256
P40567 P39998
Q05568 P16892
Q03048 P21576
P24004 P30624
P25367 P38319
Q03790 P53196
P43612 Q12168
P41818 P40857
P10622 Q04373
P33201 P26263
P33420 Q12477
P39994 P07866
P38690 P38863
P40453 P08458
P38132 P38970
P36130 P08524
P09734 Q12368
Q06108 O13563
P51534 P19262
P25644 P12611
Q08144 Q12055
P33891 P38041
P46655 P50095
P39994 P40541
P20604 P32502
P13856 P25296
P20606 P46963
P53295 Q08562
P53743 Q00416
P38313 P27796
Q7LIF1 Q05636
P43561 P43638
Q12513 Q04749
Q12280 P40079
P35182 P43569
Q03899 Q12017
P30771 P23639
P43568 P35734
Q05080 Q04053
P38729 P27472
P54790 P47113
P38194 Q12277
P40573 P25298
Q08962 P38699
P25341 P22213
P53283 P47019
P32468 P20606
Q12004 P32458
P10081 Q07913
P23394 P32350
P50091 P40959
P24783 P19262
P53261 P46949
P30771 Q04307
P23059 Q06216
P41940 P39969
Q12044 Q06451
P38219 Q04233
P38334 P53965
P15790 P00044
P19882 P38631
Q03768 Q03220
P46674 P41921
P40573 P38346
P25369 P06738
P40096 P12383
P07270 P40565
Q03862 P38149
P20604 P41832
P32793 P32776
P47083 P39010
P06775 Q07381
P40469 Q03656
P36149 P28708
P51601 P53865
Q12380 P42843
P43583 P15790
Q08931 Q08491
P39929 Q03048
Q03976 O13553
Q12186 P00724
P53552 Q04305
P53150 P53941
P53965 P38316
Q12206 P07262
Q04002 P36013
Q04675 Q03322
P47176 P15646
P36124 P14904
P38823 P32504
P40339 P32802
P14306 P10659
P50278 P35729
P40573 P07991
P53750 P40054
P32491 P33329
Q01939 Q02630
P47041 P53086
Q99314 P32629
P57744 P38615
P38348 Q12473
P40693 P47029
Q04412 P53750
Q04601 P40340
P11745 Q04217
P19882 Q12168
P37370 P35193
P25333 P25584
P40477 P53867
Q12045 P28006
Q06551 P38987
Q02825 Q12041
P00330 P32642
P32944 P36048
Q12377 P40357
Q12468 P38254
P20604 P25655
P38358 P40495
P53082 P20052
P39001 P23561
Q12176 P60010
Q08162 P50944
P32900 P25657
P32776 P53086
P53540 P14742
Q04368 Q06551
P38274 P35728
P53316 Q7LIF1
P38276 Q7LIF1
Q00578 Q05949
P38823 P32916
P38823 P06787
Q03497 P39008
P15891 P41911
Q12513 Q05580
P53032 Q12415
P38624 P40960
Q92331 Q12517
P18851 P32895
P19735 P38631
P38814 P36037
P36015 P22203
P47104 Q04087
P53094 P32854
Q08649 P23301
P38013 P38957
P35734 P27614
P36029 P38873
P43583 Q03782
Q12468 P14747
P35197 P24867
P33891 P40155
P40010 P38149
P38590 P38637
P40335 P35172
P21268 P32500
P33411 P32464
Q00955 P46947
P38957 P53221
Q06549 Q08873
P00958 P38793
Q05583 Q01590
Q08723 P40555
P48837 P12383
Q06160 P53941
P53755 Q08215
P49435 P27514
P39077 P38113
P48525 P19657
P39108 Q99299
Q06551 Q12222
P53739 P25694
P53738 Q12368
P40567 P00175
Q06616 P33419
P38794 P38063
P46655 P06844
P46655 P53152
P40010 P40302
P53742 P38874
Q02555 Q12377
P40048 Q04601
P53152 Q01329
P36005 Q04792
Q04217 P53267
P38850 P40991
P52491 P22141
Q05568 P38637
P35497 P53067
P18410 Q02775
P29461 Q12199
Q06704 P53904
Q03088 P34244
P21242 P14736
P05085 P19524
P36047 P22141
P25357 Q02805
P07260 P41805
P40066 P06843
P48232 Q07623
Q07468 P47135
P10964 P39101
P13186 P53685
P47093 P14907
Q08920 P09938
P30619 P38011
P38316 P38789
Q08119 P37012
P53169 P38200
P43535 P40507
P38339 Q06163
P53159 P38113
P41921 Q12691
P40090 Q12452
P46675 P36162
P38855 P40510
P38208 Q12377
P39960 P54861
P39730 P33892
Q12165 P18480
P07270 P40036
P39729 Q07963
P29703 Q04894
P50094 O13559
P04456 P53124
P04840 P47019
P36421 P41895
Q04562 P41834
P40186 P01120
P53735 P43621
P23594 P06103
Q03768 P39081
Q07896 P50945
P02829 P33307
Q12754 P31382
P33401 P38990
P32601 Q12176
P48412 Q12044
P54790 P32561
P13185 O13297
P38682 P33201
P17536 P38957
Q03630 Q08550
P13902 P38634
Q03071 P23059
P12754 P39990
P11745 P20967
P36049 P43565
Q00916 P40186
Q00916 Q12427
Q04411 P35197
P25657 P33201
Q04002 P07170
P45819 P18759
P53743 Q99299
P40529 P36068
P39966 P39743
P06844 P32578
P39534 Q12518
P14682 P27472
P38805 P25586
Q02804 Q03774
P16862 P32642
Q12691 P20459
P40055 P53100
Q12276 P25333
P39962 P30902
P39925 P32581
P32601 P35729
Q08972 P38874
P38903 P25343
P53145 P10862
P38821 P07991
P20604 Q12100
P20604 P12753
P41813 P38837
P12754 P19524
Q04894 P34110
Q06479 P42846
P40548 Q01590
P31382 Q99278
Q12045 Q6Q547
P12962 Q03558
Q00955 P53290
P32324 Q03330
P18480 P13711
P40494 P32350
P38622 P53254
P47104 P11075
P36015 P28274
P39520 P54860
P35194 P24871
Q06568 P53248
P32854 P14742
P38801 P42944
P19658 P40164
P39730 P19882
Q03497 P47045
Q12098 Q08873
Q06216 P25515
P34160 P38555
Q05947 Q04868
P39969 P38041
P53954 P32786
Q04002 P42839
Q06479 P14681
Q12411 P11709
P07261 P53100
P28817 Q12017
Q06648 P48837
Q12045 P38283
Q07468 Q12175
P31688 P34244
P39101 P39994
P40555 P39998
P48525 Q06151
P33760 P09064
P38821 P12611
P19414 Q03792
P48562 Q12129
Q06436 P21951
P00958 P06843
P21801 P24279
Q08217 P22543
P32349 P38692
P36103 P02400
P39969 P41811
Q02804 P25343
Q03010 Q07508
P32913 P54786
Q02875 P54199
P32468 P23639
P06242 P38132
P47041 Q03018
P39081 Q03897
P17121 P16892
P12611 Q99207
P38208 Q04964
Q12098 P32855
P38805 P06781
Q04002 P50278
P39730 Q01560
P16664 P06243
Q12030 P39936
Q00723 P49573
P40529 P34223
P48239 P38689
P39729 Q12499
P38313 Q07824
P53599 Q9URQ3
P40541 P28707
P31109 P20133
P53968 P25694
P38889 Q12028
Q12330 Q06568
P19524 P25694
Q02825 Q08496
Q12427 Q08491
P30619 Q12297
P22204 P13711
P53271 Q06624
Q05947 P47135
P50108 P53196
P42935 P33199
Q08949 P32867
Q12277 Q12329
P36018 P16451
P47117 P35723
P40350 P14681
P38788 P06101
Q12035 P31539
P23642 Q03697
P53894 P14126
P20052 P38814
P29461 P41807
P07251 P22219
P32783 P24870
P00175 P32642
P53322 P42839
P46962 P43321
P53865 P38287
P23642 P38856
P39958 P40468
P21965 P38555
P41816 P12688
P46962 P47150
P41805 P28708
P32263 P25586
P12754 P14126
P40303 P00931
Q07915 P32873
P50086 P14747
Q03406 Q05636
P38348 Q06163
P53540 P38987
Q07084 P53169
P20486 Q02793
P50086 Q12165
P53049 Q00381
P28004 P33331
P39925 P08524
P47050 P40091
P38427 P36131
Q05022 P17119
Q03656 P41811
P12753 P08458
P16658 Q04651
P32900 P32492
Q08162 P06738
P33301 Q12118
P14742 Q05080
Q08162 P05453
P32767 P48606
P19073 Q05933
P07260 Q08921
P35497 P47165
P38786 P33307
Q05900 P00924
P38838 P38859
P30283 P53159
P20459 P23624
Q03337 P53735
P32379 P38879
P35169 P38132
P53081 P53185
P20433 P48562
P53865 P42845
P26755 P30902
Q06673 P38862
P40565 P47089
P32582 Q06169
P38324 P89886
Q06436 Q12078
Q04930 Q12024
Q05670 Q00362
Q08217 P17119
P41277 P36037
Q04002 P24783
P40078 P00724
Q03406 P14742
Q06160 P38742
Q08931 P32855
P40573 P38768
P27999 P07866
Q03619 P41808
P12753 P25454
P25558 P38636
P23594 Q12517
P35729 P15108
P32471 Q08773
P21672 P29461
P40512 P53221
Q04031 P19454
Q03897 P40422
Q06251 P38859
Q06673 Q03012
Q07508 P31382
P38261 Q06137
P32366 P53258
P40956 P39715
Q08920 Q04199
P38165 P04050
Q05568 P47029
P38301 P32458
P52490 P39742
P47160 P49687
P38637 P31374
Q06142 P49573
P46675 Q12241
Q06479 P13663
P38287 P43586
P39960 P38862
P31385 Q12250
Q05636 Q01329
Q12157 P11154
P38631 Q12365
P32349 P36224
P09734 P60010
P33400 P24783
Q03630 P46655
P35056 Q05881
P38823 P36068
P53036 P37296
P38194 O13539
P38228 P38863
P50091 P46675
P07272 P07262
P48412 P06103
P38265 P15108
Q04002 P54784
Q03012 Q05471
P48836 P41277
P35718 P14064
Q06479 P39718
P25584 Q02100
Q06568 P19524
P32588 P33311
Q03735 P20438
P04456 P32917
P21243 Q08204
Q04412 P40507
P25389 P28707
P50086 Q04868
P11484 P32468
P23255 P39705
P50277 P07342
P18494 Q12424
P12754 P20081
Q04031 Q08931
P53847 Q08444
Q99394 P07283
P06843 P40061
Q06406 P40494
P37370 Q04377
P20438 Q04894
P38853 Q07623
P20424 Q06679
P25357 P52553
P36047 P39073
Q12026 P25043
Q07963 P32861
P46675 P27476
P39966 P53550
Q07418 P25559
P51996 P38113
P19882 Q03010
P06782 P20134
Q04675 Q07623
P18852 P46948
P38861 P38838
P29509 P21182
P13185 Q12365
P32491 Q05670
P06773 P46985
P53032 P20606
Q03954 P32447
Q12206 P25294
P32854 P13185
P53738 P07278
P02557 P13711
P35817 P14164
P25649 P38903
P38013 P32458
P39984 P06634
P36008 P50095
P39563 P28834
P40515 P53378
P22543 P18410
Q12199 P40422
P32457 P60010
P19735 P52490
P30619 P53159
P38810 P20486
Q06604 Q02908
P22133 P12611
P53168 P53267
P21242 Q12315
P33401 Q02199
P12611 P36421
Q05947 P33314
P42935 P00924
P35688 Q04601
P32911 P53549
P50944 Q06640
P39517 P13711
Q05670 P53221
P43593 Q12306
P22216 Q04437
P38249 P14742
P14724 P38089
P53280 P53221
Q04934 P33299
P53939 P35184
P28274 Q12499
P32074 P08524
P53731 P38310
Q12045 P53930
Q04411 Q03081
P48363 P38237
P38872 P10591
P40167 P36520
P19735 P47150
P50108 Q08235
Q03558 P40564
P39969 Q05670
Q07732 Q05021
P25299 Q06169
P25632 Q01590
P53739 P20795
Q03010 P38193
P38788 P32578
Q92317 P40092
P50278 P40564
P20081 P32797
P38623 P14907
Q06549 P27796
P53622 P33203
P53933 P41318
P40070 P40462
P38149 P32867
P53893 P25296
Q12033 P22543
P38769 P08964
P53865 P38970
P53199 P53855
P41832 P12385
P52286 Q06568
P28007 P38217
P33411 P43603
Q03012 P28817
P39940 P40991
Q6Q547 P42839
P38872 P40541
P28007 Q02197
P43682 P43563
P15790 P19524
P47166 P40010
P00830 P47041
P40970 P22204
P38922 P32600
P10592 P40350
Q06616 P53124
Q12263 P04456
Q00955 P34223
P48836 Q00245
P38257 Q02793
P32793 P38431
P32802 Q04792
P07260 P47079
Q04675 P33401
P53142 P40574
Q02100 P39083
P07991 P27614
Q12157 P15442
P38339 P32854
P50944 P40164
P10081 P00931
P38827 P43638
P32600 P00724
P38149 P08524
Q04601 P35181
Q12377 P38291
P39984 Q12107
Q12754 P14126
P38622 P38555
P53894 P29461
P38823 P40357
P24870 P25615
P11745 P47017
P12383 Q08387
P53840 P31382
P38254 P36144
Q04675 P25515
Q04368 Q06554
P13711 P42951
Q12469 P32573
Q12469 P23201
P38165 P32501
Q08746 P53169
Q06479 Q06604
P38324 P25582
P41800 P38042
Q12424 P38298
P24868 Q06624
P32628 P49435
P40529 P38287
P53199 P28707
Q12406 P18410
P38229 P30902
Q02199 P21801
Q04338 P32800
Q12028 P39936
Q12063 P28320
P53941 P33313
P32591 P54786
P32328 Q08949
Q06624 Q08726
P34758 P38749
Q99207 P39717
P48412 P22141
P11484 P32776
P37370 P22543
P40055 Q07844
Q07381 Q99299
P04147 P40036
P36068 Q12460
P17536 P53622
P23561 P32873
P33891 Q02884
P42846 Q08931
P39523 P53112
P17121 P20606
P54885 P14126
P06773 Q12477
P26754 Q08817
P00546 P53150
P39723 P25632
P25333 Q08921
P38713 P32468
P40484 P40567
P40003 Q12041
P20424 P53894
P32491 P12904
P06101 P35718
P32802 P47079
P39730 P36421
Q02199 P30822
P08458 P38737
Q06406 P22147
P38690 Q03081
P27636 Q04149
P32561 P47054
P38998 P19812
Q02767 P16370
P38153 P09435
P47104 P35497
P38156 P22202
P50086 P53261
P32563 Q05166
P00358 P43593
P28000 P40991
P32468 P38080
P46682 Q12168
P21306 P32607
P20435 Q05022
P53163 Q08444
P23639 Q12517
P32464 P38806
P36029 P23059
P35184 P53036
P40453 P33334
P14242 P47017
P39717 P54861
P07347 P23638
P39682 Q12264
P41695 Q12380
P36084 Q05636
Q08965 P53691
P15442 Q07732
P47017 P39706
P22133 Q03981
P46970 Q12347
Q04493 Q04199
P21192 P38286
P39531 P42841
Q06406 P40167
P33203 P14742
P38720 P38328
P23724 P53886
P38883 Q04894
Q07381 P39730
P40956 P33297
P40339 P34909
P36103 Q03018
Q12206 P53845
Q08685 Q12194
P53163 Q06436
P38821 P38555
P41816 P32495
P53971 P53131
P25043 P53169
P18961 Q12433
Q04217 P39717
Q08444 Q03018
P15807 Q12297
P38270 P04046
P06243 P53256
P39101 Q04121
Q04978 P07347
P35197 P35734
P38862 Q03774
P06779 P36048
Q01217 Q04377
Q04062 P28320
P22213 P40350
P37303 P38346
P36049 P32481
P38247 P38310
P43612 P53124
Q06616 Q00362
P40090 Q12265
P20053 Q04739
P38229 P21182
P21672 Q05636
P00359 P19657
P38970 Q12152
Q03532 P40479
Q04934 P46677
Q04233 P22141
Q04031 P32336
P34226 P43592
P20967 P06105
P38352 P38716
P31688 P46949
Q06102 P33750
P51601 Q00582
Q08972 P40339
P53754 P40483
P28795 P38615
Q12033 P41808
P38339 P53735
P34226 P27476
P39705 P32464
P38283 Q12527
P09119 P47176
P07274 P39081
Q06631 Q00416
Q04233 P33750
Q02932 P47079
P32523 Q02884
P20424 Q01939
P32599 P43616
P40960 P40494
P39016 P36048
P39730 P40335
P53939 P17119
P25454 P17123
P25555 P11433
P53939 P38821
Q05881 P40483
P28743 P14741
P12962 P00924
P38431 P53685
Q12260 Q04792
P43637 P15108
Q12377 P53248
P06844 P17629
Q00245 P39730
P28274 Q02884
P25367 P10863
P42942 P50094
Q03981 Q04493
P32793 Q04651
P25294 P41800
P37370 P06103
Q03308 Q04149
Q02795 Q07623
P43587 Q06525
Q12151 P02293
P47053 Q92331
P34218 P41808
P15873 Q00618
Q12098 P47068
P22515 P19097
P07260 P20133
P00358 P48559
P53267 P47150
P53865 Q04693
P18851 P32571
P27796 P28817
P39108 Q12518
Q03330 Q04322
P21182 P06103
P36015 P47064
P32523 P35178
Q07844 P28708
Q07657 O13559
P53971 P50277
P53010 Q03900
P12962 P21182
P38689 P25615
Q12277 Q00582
P25293 P38989
P47122 P47054
Q12344 P43603
P50275 P39077
P39729 Q07376
P35688 P40548
P22203 P47103
Q06616 P38590
P53094 Q06704
Q07508 Q05933
Q12021 Q04868
Q12033 P17123
Q12477 P27472
P41814 P39715
P52593 P38334
P39979 Q03220
P38855 Q04373
P25558 P39077
P41832 P53927
P18851 P40857
P53271 P40079
Q02767 P25694
P12385 P34253
P21965 P32337
P32911 P53212
P50095 P38991
P33760 P46673
P32389 P40479
P17442 Q04749
P48239 P02293
P40078 P19524
P23394 P53267
P32581 P48361
Q08119 P14359
P06839 P06844
Q12329 P38334
Q00723 P27999
Q12488 P33339
P43593 Q04894
P46962 P38863
P22007 P22133
P41318 P37303
P12754 P47012
Q03920 P39929
P25719 P16140
P40187 P18410
P38798 P34087
P25491 P32607
P21965 P21374
Q12468 P30822
P38689 Q12433
P53197 P35688
P38429 Q06177
P25357 P28495
P32945 P19657
P02829 Q04978
P22203 P40078
P23293 P07170
P17536 P39083
P17442 P41921
P14724 P22202
P38873 P34252
P19735 P06169
Q03619 P53538
P32854 P46985
Q12028 Q05580
Q02732 Q12494
P26570 P22517
P38690 P47124
P36149 P13517
Q04934 P49960
Q03630 P35177
