P25657 P27692
Q06580 P53147
P53754 P43572
P04386 P38629
P40494 P38838
Q04673 Q07904
P40492 P38953
Q06339 Q03785
Q02795 P40856
Q03750 Q12151
P36008 P10507
P80428 P38273
P46669 P46672
Q12222 P20434
Q08886 P53551
P32634 P33303
P39960 P21190
P27692 P47029
Q12285 P32529
Q08193 P53211
Q12158 P36037
P40328 P34241
P53952 P41921
P54786 Q01852
Q05568 P07276
P87108 Q03263
P05626 P38257
P39984 P18238
P10834 P38717
P38723 P39730
P38063 Q02732
Q04264 P36104
P14359 Q02608
P40095 P41543
P46673 P32657
P39552 P32900
Q03177 Q06677
P10081 P39011
Q12380 P18238
P38086 P80667
P21705 P32945
P47089 P38967
Q04089 Q12100
P43562 P19736
Q07540 Q12477
P38957 P03965
P29461 P36016
P35172 P36116
P33891 P39955
Q12158 Q06488
Q12692 Q06405
Q04368 Q00711
P26755 Q01590
Q06640 P53823
P04786 Q06410
P39702 P38867
O14467 Q08980
Q12223 P22219
P38077 P32641
Q99181 P41544
Q07540 P39083
P38696 Q12396
Q07921 P35203
P38960 Q08962
P06777 Q00362
P38703 P43603
Q08562 Q08886
P06700 P23285
P22209 P32380
Q08109 P35184
Q12265 P33759
Q08492 P48439
P11710 P36145
P07251 P32570
P04817 P39107
P14906 Q08550
P53163 P38988
Q07963 P48439
P35691 P32902
P34162 P32793
P53181 P38620
P18963 P35179
Q12341 P28274
Q03406 P09119
Q12447 Q03323
P38699 P25389
Q02206 Q99383
P25371 P10659
P32601 P11978
P35210 P32832
Q12692 P53168
P40482 P07273
Q99382 P47052
P53633 Q12208
P47027 Q12038
P35187 P53269
P54784 P53010
P38779 P07272
Q06091 P07256
Q12157 Q12265
Q12224 P22804
P53740 P53551
P40529 P43555
P38149 P32486
Q03944 Q03619
P23285 P13259
P38298 P53104
P40352 Q00246
P00931 Q12035
P40529 P36168
Q04005 P32367
Q12243 P21957
Q12280 P22214
Q07540 Q08018
P38785 Q03323
P41697 P11914
P29465 Q12019
P32855 P40885
P40453 P38727
P38339 Q02159
P38111 Q03010
P22007 P37838
Q00711 P22517
P40496 P42841
P53961 Q04978
P09435 P00410
P38826 Q04305
Q12343 P20606
P35189 P11746
P38705 P39720
P06775 P38998
P26188 P32480
Q03162 P40968
P48361 P45818
P53939 P35187
Q08119 P40968
P08456 P00950
Q99278 P38863
Q08886 P33421
P52919 P39001
P28320 P21801
Q06001 P50105
P33411 P31380
P24719 P53316
Q07509 P12904
P47132 P25367
P41811 P39987
P42073 P05626
Q06091 Q02256
P36121 P20606
P07272 P23776
P35197 P81449
P53437 P53252
Q08208 P08678
P35497 Q12060
Q04673 P50946
P09064 P47035
P35177 P40541
P07261 P32588
P25346 P08679
P26343 Q02866
P27476 Q03012
Q06208 P31109
Q12158 Q07844
Q12377 P20436
P21705 P53197
P07278 Q12464
Q12175 Q06344
Q08949 P26309
P21374 P53954
P40453 P53823
Q06676 P21304
P39112 P40073
P47132 P53845
P39717 Q01852
P53168 P53259
P25376 P25575
P38735 P53823
Q08649 O13297
P38156 P25646
P38842 Q00618
Q02784 P38316
P40325 P21827
P30619 P53039
P47049 P36116
P47116 P08638
P20457 P53912
P32453 Q12168
P18239 P38960
Q04199 P00128
P33754 Q05874
Q02884 P36009
P36034 P24870
Q01217 P11709
P11076 P54791
P40554 P32499
P46678 P39563
P43562 P06634
P22203 P09119
P40517 P50106
Q12192 Q08986
Q03263 P40016
P11938 P53115
P39734 P26309
Q12157 Q03920
Q03690 Q12224
P38703 P32629
P38853 P50106
Q12138 P53550
P53124 P25297
P53236 Q04373
P10863 P43563
P19358 Q12443
P53840 P46974
P43605 P38783
P17442 P32319
P38266 P26309
P38822 P35180
P38817 P53269
Q12100 P23776
Q00723 Q02336
P00445 P41815
Q06178 P53142
P38276 Q06224
P29311 P38352
P14832 P32529
P53147 Q06640
P38351 Q07528
P36107 P01119
P17065 P41544
P52919 Q02805
P38310 Q06135
P39524 P32797
P40455 P38315
P22137 P43581
P35056 Q02732
Q04749 P25579
Q08245 P39702
P39702 P32478
P52960 P05318
P40958 Q02773
P22139 Q12071
P38270 Q08975
P46674 Q03579
Q04305 P53901
Q05022 P48439
P38744 Q06644
Q99176 Q03860
P40529 P43604
P36120 P53267
Q03656 P07257
P53244 P14741
P22135 P39713
P18239 Q06479
P07703 P53238
Q12264 Q12297
P34238 Q03776
P32381 P39520
P25390 P25358
P53124 P10961
P38630 P53540
P53108 P07264
P40456 P38708
Q04368 P32387
P47038 P15891
P32529 Q04868
P40957 O13554
P00549 P53181
Q06339 P22543
P35206 P50874
P32350 P53344
P39958 P53231
Q04636 P38821
P24814 P01097
P22133 P32807
P47042 P53091
Q06551 P09457
P33307 P20050
P20484 P40518
P00729 P23595
P02829 P38181
P23833 P30619
Q03954 P20095
P05085 P32333
P23641 P39723
P32803 Q03790
P39112 P53742
P38837 P38068
P38344 P42944
Q02908 P43542
P20795 Q02608
P33301 Q04370
P28834 P38181
P13711 P25358
P38111 P38691
P36172 Q02794
P38112 P40453
P11978 Q99383
Q03834 P46949
P04386 P60010
Q05933 Q06677
P47822 P07342
P04786 P38953
P40517 P40319
P47104 Q00711
P25045 P25385
P22082 Q12380
Q06339 Q12264
P40325 Q06135
P35207 Q03455
P35169 P13434
P39112 Q04601
Q03177 P39990
P35206 P23642
P26343 P36123
P38634 P34238
P07256 P38703
Q07921 P38111
P28239 P40167
P39952 P39944
P47152 P40541
P38798 P25045
Q12024 P33754
Q00772 P47152
P33299 P43596
P38041 P38181
Q12335 Q12462
P42934 Q12222
Q02100 P38842
Q07732 P32832
P33328 P40890
P43545 P33311
P53628 P53093
Q06551 P32558
P53616 P13902
P04050 P41920
P37370 P39987
Q08465 P40480
P48837 P40885
Q12223 Q08496
Q12224 P38968
P38719 Q08492
Q02204 P22517
P38699 P40960
P32828 P49573
P33296 P41834
P34244 P47074
Q03940 P20449
P43682 P11972
P80428 Q01939
Q03010 P32787
P39001 Q12424
P27692 P18962
P53323 P39952
P32341 P40327
P34238 P10566
Q04149 P25045
P46655 P38811
P07273 Q03010
Q12129 Q02721
P53973 P38152
P25299 P33297
P36421 P32618
P09457 P49435
Q03776 P36520
P40885 P33306
Q12026 Q05931
P41901 P32832
P42846 P38181
P40475 P38217
Q12262 P18851
P06102 P46678
Q08096 P40094
P36172 Q07478
Q02336 P11075
P38276 P38881
P07991 P53231
Q12321 P25491
P53212 P14832
P38720 P07249
P38881 Q08553
P53061 Q07442
P38881 P34226
P11710 Q05775
P53286 Q12192
P53904 P53389
P38766 P16451
P43609 P22213
Q08215 P48439
P32558 P25333
P38988 Q12134
P23202 P12684
P32905 P02294
P25441 Q12483
Q02825 P32559
P38883 P26309
P31378 P22214
P16521 P32787
Q12129 Q03103
P38630 P53299
P08431 P41543
P19073 P38085
P07273 P22007
Q08902 P25648
P43545 P38208
P39969 P06783
P17505 P39682
P25046 P53061
Q02630 Q02574
Q03697 Q12034
P04786 P41813
Q04048 P39011
P25045 P80667
P39079 Q08685
P38153 Q07458
P14682 P08678
P38863 Q03860
Q12216 P38274
P34227 Q12098
Q12045 P53233
P30902 P39678
P28320 P11709
P38344 P04051
Q02100 P31111
P41318 P22138
Q06451 Q06554
P53893 P38995
P19263 P07260
P40357 P51996
P40485 P32916
Q04359 P29056
P09119 P16861
P42941 P39935
P32786 P38353
Q06405 P06778
P38132 Q08387
Q99394 Q03691
Q02908 P38992
Q03125 P33335
Q00711 P23638
P39008 P49018
P07283 P14291
P33754 P34252
P38842 P48240
P53924 Q08032
P33328 P23179
P53209 Q12310
O13565 Q07350
P47165 P53176
Q06436 Q12233
P32468 P53044
P53130 P53115
P16892 P38072
Q03213 P24871
P40013 Q12443
P53236 P33401
P38204 Q02784
P40303 P40475
P30902 P32836
P53952 P81450
P42942 Q02204
P07703 P10834
Q12224 P23776
Q04958 Q12327
Q03697 P22138
P39113 P25298
P38138 P26448
P53750 P41920
P80428 P30657
P54885 P32641
P30619 P39928
P48582 P53910
Q05933 Q02574
P50275 Q12233
P54999 P20050
Q04601 P52488
P53941 P50875
Q99186 P53253
P53971 P36053
P04819 P50945
P11075 P08539
P33759 P04051
P46964 P04912
P53093 P28834
P47176 P38251
P17505 Q08492
P32499 P15436
P32588 Q12233
P38111 Q01389
P38957 P38768
Q07986 Q04225
P36104 Q99299
P08638 P50278
P00431 P27636
P28274 Q04370
Q03834 Q06108
P08518 P53043
P43562 P39998
P38702 P33411
P28743 P25453
Q08446 P38085
Q06815 P53061
P40341 P49435
P38863 P54791
P38149 P12887
P32453 P47074
P33335 P25382
Q03690 Q05359
Q12494 P32332
P49166 P38121
P32349 P53740
P19263 P53181
P40319 P53082
Q01722 P48606
Q03213 P32325
Q12138 Q07963
Q03533 P28000
P06844 Q06168
P38523 Q03957
P40357 P31111
Q04673 Q12098
P47090 P39940
P34758 P32944
P32387 Q12691
P22007 Q03661
P08518 P22141
P21827 Q12417
P34730 P26309
Q06451 P34218
P20437 P25301
Q03750 Q06405
P87108 P40528
P22515 P09457
P53437 P07260
Q12349 P23595
P43572 P35194
P39992 Q12306
P08518 P39927
P06773 P25847
P05453 P30283
P40456 Q06410
P25376 P36000
P23291 P25569
P33338 P54862
P20457 P48232
P32854 P14064
P53091 P38147
Q12028 P10507
P46964 Q03048
P53045 P50875
O14455 P39720
P28519 Q99176
Q12349 P53905
P38817 P47134
P41800 P25579
P00410 Q99210
Q03944 P38692
Q07732 P26798
P32801 Q02336
P30822 P38068
P25298 P35191
P39702 P53252
P38298 P32767
P21691 P16661
P41912 P04046
P32855 P38960
P53691 P26449
P34730 P25441
P32563 P32332
Q03792 P21651
P48234 P53867
Q03661 P39682
P38622 P38811
P52488 Q02199
P36057 P32582
P23291 P53277
P39715 P40971
P53100 P29468
P38068 P16387
Q02630 P38304
P45818 P32793
P04817 Q12330
P06786 P15303
Q04660 P38240
P04821 P10507
Q06616 P40434
P38270 P39704
P39011 P38637
P33760 P10834
Q03792 P38736
Q05874 P23179
P36172 P43622
P18963 P38782
Q12233 Q02199
P17065 P04051
Q02256 P38968
P32494 P38153
P46655 P36160
P38156 P53858
P53914 P43612
P53096 Q03338
P46671 Q06449
Q03177 P53045
P19736 P33332
P39952 P42945
P38789 Q12019
Q05933 Q12224
Q03254 P00420
P36121 Q05931
P40335 P50106
P40078 P40355
P36036 Q04175
P07260 P52488
Q12149 P32913
P06783 P38719
P32899 Q08032
P23833 P89886
Q12443 P53086
Q08911 P47110
P36129 P32898
P42942 P32366
P38810 P43555
P38265 P47129
P25369 P38121
P38957 P14736
P40517 P39678
P01097 P40509
Q04121 P20448
P22276 P25591
P10961 P21242
P22579 P16474
P40357 Q99181
P43621 Q06697
P30605 P32450
Q03750 Q03656
P38203 Q06697
P53108 P25341
P48581 Q12035
Q02204 P40480
Q02516 Q03455
P47025 P38427
P38744 Q07084
P33204 P17898
P25579 Q07084
P46956 P22515
P07703 P48568
P47116 P47090
P19955 P28791
P47025 Q06164
P40527 P27476
P47135 Q08387
Q07896 P50104
P32914 P52490
P20484 P40462
P38811 P07274
P17106 Q12154
Q12044 Q12372
P87284 P22336
P15108 P38968
P46947 O13297
P53973 Q08746
P31377 P38860
P40095 Q99190
P47083 Q12174
P36018 P36034
P13574 Q03081
P43545 Q12255
Q08236 Q12243
P08456 P28707
Q03455 Q99383
P27476 P40484
P47012 P53959
P53337 P45819
Q12044 P42841
P41697 P18900
P36036 P25341
Q05933 P39112
P32319 P35198
P53740 O13565
P50875 P43574
Q05031 P38700
P25656 P25632
Q12082 Q08923
P53236 P38181
P54837 P32597
P35728 P39552
Q03323 P02557
P25632 P18962
P21951 P41811
P20437 P41695
P48234 Q08921
P40890 Q02784
P38262 P46680
P17629 Q08553
Q03455 Q04377
Q02208 P08153
P38883 P35718
Q12389 P40987
P11710 P38877
P46678 P53231
P32897 P39969
P07262 P38881
P26343 P11710
P35172 P22209
P53883 Q02608
P40455 P32328
P40020 P38759
Q00582 P40478
Q04964 Q07478
P53258 Q12450
Q08032 P35184
P16474 P40160
P32788 P36013
P53941 P33122
Q06339 P81450
P27351 Q02206
P22133 P38163
P38811 P11709
P35179 P10355
P07991 P48510
Q03280 P23594
P07260 P25302
Q04307 P25293
Q12063 P38262
P13259 Q12460
Q99181 Q05787
Q12256 P08638
P53388 P16474
P12683 P36022
P35206 Q05080
P39550 Q06819
P24867 Q02204
Q08683 Q6Q547
Q06169 P21691
P38264 P36017
Q07986 P53952
P48524 P25382
P33301 Q06651
Q12026 P22204
P38627 P25502
Q03656 Q03148
Q08287 P13712
P33303 P53316
P38070 P32569
Q06677 P38805
P36144 P38319
Q06488 P35182
P22082 Q06676
P39955 Q03919
Q04491 P23641
Q03322 Q99382
P36147 P53968
P32564 P39735
P38827 P19097
P48568 P37838
P33754 P33339
Q08931 P26188
P80428 P53851
Q08923 P22203
P35817 P38070
Q12158 P53168
Q03944 Q06675
P38692 P50105
P39011 Q12488
P36161 P41543
P40395 P39992
P40988 P39550
P49334 P09064
P06784 P32828
P34217 P20434
Q04491 P47061
P45818 P00729
P40187 P17898
Q12216 P38820
P46669 P21672
P53851 P43621
P40965 Q02784
P38960 P20449
P40987 P17695
P25346 Q06631
P47025 P40510
P38627 P38907
P53108 P38689
Q12754 P35180
P35189 P40327
P08431 P38717
P39534 Q12368
P43602 P07390
P49166 P21957
P36129 P50942
P07834 P32479
Q08162 P38265
P25344 P15367
Q08980 P22133
P38702 Q06324
P39517 Q08032
P32468 P53115
Q08975 P17695
Q12158 P53863
P04386 Q05022
P48566 P21304
Q01722 P52286
Q12050 P53955
Q03280 P27895
P32602 P40352
Q02775 P53900
P32909 Q01454
P38351 P40302
P38121 Q12424
P53886 P20434
Q03761 P43613
P38920 P39076
Q12223 P24813
P40970 P40018
P32499 P46949
P51601 Q12300
Q02206 P40055
P31412 Q01329
P39008 Q07986
P81449 P23594
P36036 P40963
Q03981 P39515
P48606 P41546
P25371 Q08492
P40453 P36036
Q00618 Q08387
P40496 P07272
P53337 P11745
P00830 P21538
P54861 P07248
P32793 P36009
P36012 Q08278
P04786 P19454
P25453 P25294
P54837 Q03048
P40087 P39101
P19524 P38911
P38861 Q08923
Q03690 Q08278
P38826 P32328
P25453 P32787
P53861 Q06208
Q06488 P38910
P14291 P32581
P39534 Q06245
P47027 P02557
P11747 P38962
P38723 P41815
P39704 P06701
P25346 P11433
P53010 P32387
P32492 Q08923
P45818 P53171
Q03954 P53299
P18963 P53269
P38781 P38590
P38204 Q00246
P19736 P06103
P36018 P52491
P43682 P32783
P40343 P32264
P41896 P53278
P47019 Q03860
P22140 P53203
Q03338 P38910
P25580 P48525
P07251 P39004
P30657 P23585
Q12194 P25635
P06775 P13517
P50090 P46676
P35191 P32641
P40341 P00359
P39704 P32899
P22209 P38229
Q12161 P33334
Q06675 P38194
Q06554 P39011
P53124 P35179
P53079 P38793
P25567 P54867
Q02825 Q12083
P22276 P36019
P17442 P04050
Q06815 P43603
P36145 O13530
P25582 P38272
P32480 P00128
P43545 Q03280
Q12055 P43596
P21242 P47185
P40352 Q06648
P53968 P36129
P32464 P38304
Q12083 P53252
P49956 P40856
P38727 P32499
P38837 P32494
P02294 P40167
P07170 P40527
P40018 P53231
Q12365 P14242
P46678 P12683
Q07834 P27476
Q12206 P39113
P36027 Q08966
Q99189 Q12030
P32564 Q12267
P46995 Q02784
Q12050 P54861
P81450 P20134
P52960 P40970
P53045 P40360
P43545 P50091
P24384 P22213
P35206 P38788
P39003 P06774
Q00684 P47037
P25299 P47029
P53616 Q12222
P13433 Q04603
P42846 P38811
Q02775 P32447
P40992 Q07896
Q12194 P25615
Q04226 P47187
P22276 P32379
P32912 Q99382
P34227 P39705
P46680 Q06631
P14906 P46676
P32859 P47058
P05626 P38820
P53096 P40959
P26755 P50091
Q06696 Q08387
P35179 P25515
Q05785 P28004
P53919 P32797
P32902 P26793
Q12341 Q08465
P22515 P48813
P32803 Q06217
P35206 Q08245
P29295 Q12035
P34218 P53743
P28241 P53389
P53130 P12294
P12684 Q06451
P16522 P13185
Q04636 Q06440
P09064 P20676
P51601 P26754
P25847 Q12420
P13517 P46681
P32504 Q03373
Q08956 P53108
P53181 Q06630
P20436 Q12527
P43682 P32796
P53750 Q06449
Q12159 P13259
P38962 Q07478
P47037 P43601
P40992 P41810
P11710 P12868
P40485 P38867
P39744 P54837
P25389 P40348
Q03935 P19658
P40988 Q12059
P16658 P40971
Q02932 P41695
P39704 Q03337
Q06525 P25298
P53904 P32916
P47185 P20448
P38200 P30283
Q08109 P40060
P53323 P38953
Q12692 P22147
P04819 P53924
P33760 P53171
P25454 P17106
P53965 P29055
P53142 Q06639
P33891 P25453
P38720 P32797
P07272 P02293
Q00873 Q06604
P38182 P40348
P09734 P41817
P38959 Q06632
Q07381 P53215
P06784 Q12270
P38358 P53176
P22135 P32319
Q03981 Q03103
Q08949 P38428
P27636 P22276
P47017 P41815
P36006 P09119
P43542 P38922
P40480 P14242
Q05911 P53295
P46675 Q12432
P38082 P60010
P38957 Q04693
P40565 P40475
P40991 Q01159
P27796 Q12402
P33891 P53389
P43603 P08539
P01149 Q02555
P32838 P39926
Q03690 P22139
P39524 P22276
Q07622 P40014
P40319 P41911
P46961 O13297
Q12415 P40092
P38705 P46974
P53212 P46681
P53877 P18562
P38989 P53952
P43569 Q03465
P32859 Q9URQ3
Q12216 P38708
P53011 P36100
Q12098 P48510
P12904 P47090
P40890 Q12192
P43605 P53039
P00724 P47167
P53094 Q02776
P33333 P32807
P13663 P53851
Q03834 P53894
Q04338 P46974
P32602 Q06598
P53961 P40960
P40507 P32910
P38431 Q03761
Q06340 Q05911
P32902 P40469
P28239 P06243
P00331 P38337
Q06001 P53250
Q04562 P52491
P29056 P40991
P54862 Q03308
Q12157 Q02948
P38970 P34224
P09435 P40187
Q06644 Q01939
P06102 Q08465
P31382 Q03661
P25371 Q03533
P02829 Q01159
Q08215 Q12402
P00899 P16474
P16649 P36022
Q00772 P38705
P53337 P33755
P22140 P28274
P52960 P53163
Q12306 P53973
P01149 P40003
Q12527 Q12019
P47049 Q06216
Q12021 Q08465
P32341 P38629
P47132 P40038
Q03944 P21374
P47025 P38428
P39926 P38819
P38720 P39004
P40513 P40495
P47185 Q08492
P52917 P34160
Q12018 P21339
Q04031 P35180
P29469 P39004
P53280 Q04673
P40515 P38811
P38351 P04807
P06784 P14242
P06700 P32525
Q12335 P32479
Q07904 P53845
P48566 P43572
Q12071 Q12236
P39534 P38879
P31539 P25580
P40070 P53437
P14922 P32591
P53616 P48836
Q12071 P40565
P22135 P53212
P28006 P40075
P32599 Q12019
P35207 Q12216
P57743 Q02608
Q12118 Q99344
P19263 P50095
P40885 Q01454
Q08109 Q06091
Q03254 P40510
P25569 Q03148
P38696 P38988
P38886 P53344
P43609 P38132
Q12233 Q12318
P47822 Q12336
Q08683 P53861
P25451 P43613
Q08109 P38082
P26755 Q12449
P30619 P00420
Q08214 P47134
P32558 P14907
P38072 P00546
P32529 P40483
P49686 P01119
P48524 P43594
P39107 P31378
P27476 P22336
P38910 Q02939
P53893 Q12004
P47050 Q01159
P16151 P38254
P07866 P13382
Q08144 P43132
P39925 Q02775
P16151 P25808
P23202 P53265
P39967 P24384
P18239 P38774
Q08773 P53883
Q12024 Q05359
P25632 P40003
P46954 P40475
P47166 P12684
Q04675 P43682
P15873 P38860
P07703 P37303
Q07381 P54791
Q07623 P20448
P43561 P40513
Q12021 Q04697
Q06208 Q12260
P47053 P22202
P32794 P53740
P40103 P38719
P40009 P53176
P40434 Q03373
P39875 P27705
P12754 P25382
P38837 P28274
Q02608 P34226
P25389 P47027
P40341 P25294
P53011 P32833
Q04264 P04786
P18963 P12954
P53824 P24783
Q06216 P10507
P39904 P11076
P53096 P52919
Q03944 Q05881
P34162 P20433
Q12488 P38181
P38801 Q06639
P34730 Q03465
P38886 P20050
Q07921 P53323
P10566 P08566
P38523 Q03784
Q03406 P50094
P53755 P53070
P17106 Q03940
P36017 Q02555
P13393 P36013
Q07800 P21243
P53258 Q04461
P53131 P24867
P23394 P14908
Q03900 P35817
P48234 P39540
P32895 P28241
P57743 P42944
P32494 P39730
P43562 P40518
Q06549 Q08465
Q03935 P53971
P36147 P17709
P25441 P38805
Q04964 P38911
P53152 P40496
P35201 P36161
Q12415 P25336
P00331 Q06639
P40151 P19880
P04046 Q08902
P38111 P53281
O13539 P47110
P35190 P38915
P40352 Q12018
P15646 P38337
Q01217 Q12434
Q08109 P23337
P38826 P41544
P25045 Q07688
P39944 P38811
P42846 P32334
P46956 P09733
Q03220 P39992
P38879 P07248
P05626 P46947
P38776 P36165
Q08949 Q08271
Q00582 P10834
Q03758 Q06344
P38138 P36015
P43581 P39967
P38886 P32597
P32259 P36017
Q08975 P38889
P11710 P40555
Q04958 P26448
P23833 P53286
Q08601 Q05998
P40970 Q06632
P36147 Q06525
P32898 Q02159
P53628 Q12192
Q06616 Q08553
Q02516 P06634
P36049 P40970
P28320 P40541
P38774 P27692
P40465 P33421
P32264 P35723
Q03834 Q03860
P40574 P40060
P17106 P47120
P53552 Q04225
P32505 Q02721
P14742 P38302
Q00539 P19358
P12688 P38819
Q12100 P38240
P32589 P35817
P10961 P36029
P33419 P22140
P26798 P08153
P39534 P38855
Q03697 P52891
P25575 P22214
P38152 P53599
P46673 P04912
Q12321 P38041
P32528 P43555
P53091 P38712
Q08773 P23624
P36034 Q05024
P38351 P16861
P53010 P40890
P53337 P32502
P39101 P33322
P35842 P25604
P09119 Q02776
P32598 P38992
Q05933 Q12050
P32558 Q12411
P53952 P53258
Q05471 P32807
P38781 P53971
P39073 P32641
P49956 P40892
P47017 P34162
P23255 P41815
P16649 P36107
Q03455 P38859
P38788 Q03661
P39685 Q08236
P13574 P38282
P53081 P40438
P16522 P32380
Q01080 P35728
Q07914 P38842
P10863 P31688
P25390 P38717
P00560 P43555
Q12082 P29468
P32854 P39720
Q08245 Q12082
P45976 P53297
P22515 P38272
Q07915 P38695
P23059 Q08683
P32499 P32495
Q08235 P34218
P25453 P33750
Q08235 Q04603
P06780 P38251
P40455 Q12176
Q08496 P32828
Q03944 Q03973
P40987 P35184
P18759 Q12406
P39952 P41901
P25336 P36116
P06786 P06773
Q06411 P38915
P53147 Q08235
O14455 Q08278
P32325 Q12060
P46947 P89105
Q04225 P18562
P36100 Q03081
P54837 Q02732
P47053 P38702
Q99394 P40075
Q05787 Q04792
P04786 P34162
P40475 P47124
P39534 P32801
P36165 Q05911
P40496 P23639
Q03697 P32499
P25301 Q06449
Q06005 Q06096
P04076 P38911
P45976 P38153
Q03213 Q06102
P40890 P14242
P38705 P14922
Q04004 P33296
Q07528 Q03702
P53181 Q12078
Q12216 P53755
P36084 P39935
P87284 P04386
Q12389 P38337
P32828 Q12208
P08456 P04051
P53933 Q03761
P38810 P47025
P53337 Q08492
P04817 Q08683
P40078 P22138
P17505 Q06078
P89105 Q06169
P32602 P25847
P16522 Q04964
P32803 P53316
P32783 P40510
P38523 P39713
Q04660 P34241
Q12433 Q03148
P23776 Q06677
P23337 P38333
P40965 Q03940
P39966 P38163
Q12158 Q02516
P18239 Q03018
P15646 P32597
Q03900 P53954
Q12102 P47038
Q03654 Q12004
P23285 P36121
P32558 Q12336
Q00816 P21705
P25376 P06839
P40339 Q12327
P04050 P36003
P13902 Q04894
P39534 P12611
P40518 P47185
Q03063 P32911
P13711 P46974
P33754 P57743
P06775 P39713
P38702 P00924
P53256 P40460
P12683 P47079
P32354 Q04439
P38792 P23585
P38859 Q06677
P40077 P48836
P40438 P32528
P23394 P36520
P53256 P38068
P38729 P38720
P43581 P20436
Q12343 P53253
P04050 Q12468
P47113 P12887
P52960 P38428
P06700 P32334
P31380 Q02608
P28743 P11076
P04786 Q99383
P32916 P36973
P32902 P22035
P32558 P32854
P38989 P27692
P41810 P11972
P32479 P32387
Q06488 P27895
P47135 Q12019
P38302 Q08732
P47150 P25847
Q02795 Q05580
P38920 P25604
P24004 P40187
P38872 P03069
Q12447 P39010
P48813 P43603
P38861 P00128
P33296 P02994
P53910 P32485
P53152 P22135
P23285 P15891
P38729 P32830
P08431 Q01217
P39717 Q06554
Q12390 P53115
Q08817 Q12035
P21691 Q01560
P41546 P37012
Q12006 P38615
P38627 P38902
P53211 Q12174
P26343 P53549
Q08683 Q99257
P08456 P39081
P53086 P32334
Q12262 P41805
P35842 P11075
Q06632 P38085
Q12158 P40492
P25299 Q02932
P25502 P13586
Q12157 Q08119
P25657 P16387
P18851 P35180
P00330 P32830
Q03290 P29509
P40574 P33767
