P39723 P53067
P41832 P32796
P53082 P25604
P40413 Q08732
P40988 P07272
P32558 Q12449
Q03533 P52891
P35203 Q12361
P35728 P14359
P39936 Q12267
Q12518 P36131
Q12363 P09938
P27614 P38931
P20604 P41807
P53283 Q00955
P38257 Q03898
P25441 P36131
Q08726 P38153
P08638 P50278
P38764 P38254
Q07786 P16861
P53207 Q04439
P38788 P32939
P07274 O13559
Q12102 P33400
P32457 P20433
P32349 Q06549
P53196 Q06412
P36017 P39083
Q06551 P38793
Q04005 P40014
P53939 P46949
P40518 P32783
Q06436 P36027
P53941 P48361
P53256 P54860
P53600 P32863
P40087 P01123
P38622 Q00362
P50101 P42843
P53036 P19145
P32790 Q02256
P35729 P48582
Q12055 P41697
P46655 Q03697
P54861 P43563
P40009 Q04272
P32855 P38932
P32588 P26793
P53124 P53939
P38757 Q05166
Q03973 P17709
P47089 P40368
P38862 P43612
P21306 P53250
P29295 Q12033
P14164 P06634
P37370 P09734
P22202 P46949
P40959 P32790
P40455 P39013
P33891 P34240
P43568 P53261
P40350 P12612
P31539 P19145
P04147 P26793
P38293 P38204
P38862 P14832
Q08931 P21182
Q07930 P41920
Q03096 P32832
P53313 P07251
P35197 P33201
P13663 P47116
P04147 P37012
P23394 P53840
P39715 P12753
Q06451 P09435
Q00816 P40014
P38768 Q12473
P32854 Q12452
P40555 P36068
P07251 P38194
Q12318 P47134
P53067 Q04195
P39742 Q03220
P38358 P39940
P07260 P38324
P27895 Q04493
P25360 P05986
P25604 Q12220
P38344 P23638
P38757 P54199
P38261 P39727
P24004 P28817
P18759 P05085
P33755 P36017
Q06706 P22203
P38348 Q03308
P32912 P38153
P32776 Q04894
P43563 P38623
P53011 P13099
Q06675 P22336
P39715 Q02196
P53883 P31383
Q03010 P34244
Q04673 P38358
P22141 Q08923
P25719 P39009
P36018 P25342
Q06704 P19145
Q08601 P39979
P39929 P32783
Q05947 Q06160
P80667 P36012
P46948 P40007
P14736 P25604
P43568 P14306
P53322 P38265
P53283 Q06506
Q99207 P16658
Q00776 P60010
P40565 P36145
P36018 Q03898
P12385 P33328
P10592 P15891
Q12315 P21965
P39927 P38931
Q06178 P15646
P38112 P32854
P40013 P38794
P37012 P30822
P31374 Q99257
P53965 P07866
P42073 Q06410
P47122 P33332
P19735 Q06137
P38200 P40055
P38872 P40096
P53604 P36130
P38682 P04807
P31382 P12383
P14682 P14242
P53130 P32898
P54885 P38070
P31382 P53883
Q03619 P50108
P54786 P53861
Q12230 P32491
P32639 Q12236
P25303 Q08949
P14736 P40480
P43637 P47041
Q05946 P27796
P32496 Q08962
P53738 Q08963
Q07980 P32495
Q06551 P43587
Q03735 Q12041
P10659 Q07915
P38859 Q04110
P12612 Q04601
P53067 Q03862
P19524 P22204
P38861 Q04894
P18963 Q00416
P40988 P19524
P53147 P39927
P32801 Q03337
Q05775 P40368
P39935 Q07084
P47089 P40024
P40014 P39927
P22517 Q06102
P48606 P40007
P22141 P31109
Q12186 P32581
P00330 P38249
P53142 P48412
P32873 P25491
P38705 P16521
Q05080 P53184
Q02100 Q03063
P40202 Q04087
P34217 P16140
P50105 Q08746
P40573 P38932
P40529 P10592
P32318 Q03048
P40079 P32523
P33329 P17119
P38692 P32774
P25569 P30656
P25655 P53261
P53298 P53250
P40314 P38232
P13711 P11927
P47089 P07991
Q07834 Q02630
P09624 P08679
P38310 Q12427
P06101 P33122
Q12460 Q06407
P53081 P46673
Q12390 Q02875
P40469 P39929
P80428 P11484
P53847 Q12469
Q03071 P39101
P02400 Q04439
P40479 P40151
P41808 P53159
Q07915 Q06408
P25336 Q07930
Q00245 Q12418
Q12206 P53197
Q12447 P47129
P33760 P40563
P48606 P24869
Q12328 P38903
P38903 P39551
P06844 P43321
P20438 Q04739
P38132 P32354
P43583 P38358
P43637 P38334
P32450 Q06102
P12688 P38324
P10591 Q02256
P38112 P38324
P48836 P25604
P39994 Q06604
P10961 P40009
Q12433 P40095
P40988 P40484
P38991 Q02732
P53973 Q01590
Q04217 P43574
P32794 P30619
P34162 P11938
Q03435 P21801
P08524 P33332
P32786 P32264
P23301 P39729
P30902 P49960
P15790 P43535
P53840 P32610
Q05947 P32380
Q12206 P32074
P32945 Q06708
Q12734 P39730
P22515 Q08873
P38867 P40563
P53082 P40091
P15436 Q08229
P32527 P48240
P31377 P38132
P38257 P36160
P40024 Q12199
P40350 P20053
P33419 Q03900
P26793 O13553
P07283 P42935
P38348 Q99210
P06103 P53032
P00175 Q07418
P46675 P40469
P26263 P36027
P33419 Q08817
P38781 P32642
Q12377 Q02773
P12611 Q04868
P40494 P06774
P53256 Q02199
P40563 P40335
P35190 P04046
P38182 P32802
P34161 P38821
P25649 Q03774
P38872 Q12341
P29461 P38313
P27614 P53316
P38555 P41808
P35728 P42951
Q04004 Q02199
P22517 P40512
Q03656 P10869
P10591 P32259
P25635 P46655
P32913 P02994
P38692 Q02196
P38697 Q00362
P36421 Q99189
Q00381 Q03081
P32485 P53039
Q07824 P36017
Q08215 P19735
Q12186 Q03063
P38874 P38682
P31539 P05986
P38247 P32496
Q06324 P47079
P47113 P40471
P40959 P53954
P25649 O13554
P40457 Q99210
P19097 Q06251
P43619 P38229
P39940 Q06506
P38853 P40483
P40013 Q08746
Q08601 P39935
Q04978 P32524
Q12063 P53298
Q04934 Q12038
P33755 P42843
Q04491 P27472
P38801 P21801
P47176 Q04322
P53261 P32898
P25584 P34160
P36520 Q02732
P35728 P20133
P08458 P40103
P25389 P38041
P46974 P03069
P13186 P53040
Q12276 P06169
P32867 P38200
P32790 Q05166
P38781 Q08496
P46962 P32502
P53949 P48234
P53604 P32793
P29703 P39013
P13517 P53924
P19658 P40465
P38922 P00812
P35181 P36012
P43638 P02293
P04821 P50101
P06103 P46962
Q12186 P32074
Q12186 Q99260
P38903 P33311
P32828 P35718
Q12033 P13185
P06242 P38798
Q05946 Q12055
P40091 P32495
Q02884 P37302
Q04359 P21182
P53939 P41810
P40087 P19262
P38257 P24868
P23624 P42945
P19882 P27801
Q12159 P39083
Q08236 Q02793
P53147 Q99176
P42935 P00445
P32854 Q08972
P32337 P25293
P20795 P25632
P20437 P32854
P00331 P16892
P54999 P38431
P38814 P47054
P38766 Q04272
P41814 P20081
P00044 Q06696
P33755 Q05881
P38276 P41810
P35189 P28007
P31539 P53271
P38590 P05317
P06103 P21965
P25582 P46970
P43593 P09435
P10081 P47113
P32263 P53883
P20604 P53115
P40069 P39682
Q12285 P25719
P39962 P41920
P36048 Q12060
Q06644 P33399
P47912 P38324
P52919 P36520
P53163 P36103
Q04264 P31244
P47122 Q06137
Q04792 P38011
P50275 P00724
P38293 Q04149
P43583 P18759
P06105 Q06616
P49334 P33755
P32794 P25808
P38232 P19145
P22141 P53278
P40517 P40453
P02400 P06774
P48582 P50111
Q00416 Q12473
P53739 P53599
P46985 P53316
Q12021 P15442
P38883 P00359
P40395 P38889
P10592 Q06479
Q04493 Q6Q547
P40395 Q08162
Q03818 P53267
P15442 Q12517
P32523 Q06137
Q06178 Q12236
Q06436 Q12365
Q06406 P38766
Q12063 Q04562
P37370 Q05949
P38987 Q12154
Q02825 P27637
P41834 P40302
P23624 P48240
P09798 P31385
P12612 Q04493
Q05775 P22213
P12962 P43569
Q12250 Q7LIF1
P38764 P25491
Q04412 Q06651
P50101 P41814
P25357 P00445
Q08723 P36047
Q12310 Q02895
P32773 P49573
P38149 P32776
P36421 Q02516
P39730 P27895
P38264 P07248
Q08119 P40483
Q04491 P52593
P40202 P36049
Q12276 P32327
P40339 P36018
P40479 P53212
P40055 P32849
P38111 Q06525
P43638 P10566
Q99394 Q12084
P25389 P35688
P52891 P05694
P38886 P17629
P38861 P02294
Q03690 Q04053
P41911 P32629
Q05080 P09798
P31539 P28707
P39108 P40512
P38149 P32478
P25586 P17695
P32263 P11938
P14126 Q12260
P32527 P41816
P38705 Q05881
P08964 Q08911
Q12159 P46962
P38113 P53159
P39962 P38194
P48559 Q12165
P46672 P17695
P14680 Q12433
P53267 P23255
P53865 P32523
P20967 P25293
P53290 P40036
P53196 Q02208
P30619 P60010
P22141 P54199
P28320 Q12084
P36037 P38823
P10081 P40483
P06244 P38288
Q06640 P25515
P53130 Q12260
P01120 Q06160
P50275 P39563
P22219 P10592
P40339 Q06108
Q05610 P39081
P19657 Q06675
P36037 P06787
P35177 Q12433
P53159 P46677
P46963 P22213
P00175 P38428
P16522 P38204
Q04307 P28007
P39927 Q07376
P12385 P40164
P05318 P15646
P53883 P47041
Q04792 P53297
P53196 P13185
P53865 Q02199
P54999 P48363
P38705 P53867
P52593 P53622
P32794 Q05933
P36107 P39937
P53036 Q05775
P53616 P53269
P30902 P25644
P42935 Q07930
P28007 Q12460
P07264 P40471
P38960 Q00245
P32263 Q08438
P07560 P38623
P39935 P35178
P38856 P40155
P39730 P52488
P15108 P47057
P32319 P12611
P38310 P53181
P20434 Q05949
Q04199 Q08245
P39904 P33755
P22202 P54861
P53124 P23287
P20424 P39081
Q08235 P53043
Q07657 P33328
P38431 Q12260
P40344 P34238
P16474 Q03898
Q00578 P36107
P48606 P39984
P29295 Q07508
P39929 Q08965
P53064 P50086
Q08438 P32481
Q06406 P20438
P32602 P32867
P53082 P32569
P38690 P40483
P08964 P39743
Q12380 P40096
P38729 P38814
P38814 P28707
P40087 P38623
P35190 Q07418
P38861 P38431
P01120 P07149
P43565 P53258
Q03322 P32802
P27796 P35172
Q04121 P32327
P31374 P36029
P10622 Q12449
P38861 P43682
P33313 P33307
P20967 Q03735
P53978 P36107
P52286 P17891
P38855 P13517
P18480 Q08444
P03965 P25808
P33419 P14747
P40061 P32898
Q05022 P15436
Q03096 P36029
P18410 Q06436
P25582 P12383
P34758 P38990
P38427 P53091
P53437 P52488
P38720 P38959
P06105 Q02932
P48606 P38757
Q02100 Q03956
P40479 P21192
P39108 P25357
Q04675 P40517
Q12330 Q06263
P32573 Q06177
Q04089 P10964
P32561 P41814
P53267 P38555
P38328 Q06137
Q00246 P02557
P00549 P17709
P36018 P07278
P31111 P32591
P38699 P31111
P09435 P21182
P25649 P36018
P48363 P38089
Q08245 P40468
Q03654 P07278
Q12236 Q08746
P38329 Q08685
Q06142 Q04839
P38774 Q03012
P28795 P14359
Q08215 P20424
P53840 P13099
P35691 P18410
P27636 Q01590
P47113 P47093
Q08951 Q06102
Q04921 P19735
P40561 P43321
Q07657 P14680
P38697 Q07930
Q04978 P36124
P57743 P39944
Q02793 Q12522
Q12310 P53115
P06102 P40339
P38774 P32495
P40078 P38720
P09435 P32521
Q04307 P53196
P53290 P19812
P40515 Q08204
P53290 P53082
Q02100 P07560
P36029 P41813
P12383 P38555
Q06704 P30902
P39925 Q03497
P18759 P50086
P50111 P38821
P35189 P40327
P53199 P42944
Q12276 P53830
P38785 Q02884
P43561 Q08558
Q04847 P53538
P00175 P32504
Q12344 P38339
P50277 P40335
P38959 P38070
P53941 P48562
P47822 P32849
P51996 P57744
P40991 P11927
P06242 P34218
P39008 P53196
Q12449 P25370
Q04412 Q08245
P32464 P40469
P39079 P53834
P41911 P38871
Q03792 P33891
P39998 P32628
P57743 P40956
Q06436 P06843
P38692 P20437
P40061 P17121
P06844 P41901
P38886 P12688
Q12206 Q03497
P42945 Q04089
P41805 P20435
P17695 P49955
P07270 P32328
P25491 Q03048
P32491 P25302
P20604 P38283
P40151 O13297
P41816 P32911
P32318 P53252
P38903 P38620
Q12020 P32525
P38193 Q03322
Q06696 P40465
P38863 P39990
P32900 P41834
P53955 P53267
P38590 Q12129
Q07508 P25302
Q12447 P32495
Q06001 P38237
P40103 Q02256
P02400 P40495
P38840 P39935
P25655 Q03125
P33199 Q04305
P32527 P32492
P47017 P27796
P54199 P23724
P53184 P43612
Q03758 P32639
P40485 Q03162
P23644 P38274
P40055 P15790
P19657 Q08245
P47050 P09435
P32528 Q03774
P39744 P38193
P32573 Q12517
P19955 P40360
P39968 P20604
P38042 P32350
P25694 P40009
P31377 P35197
P32573 P39998
Q03010 P38793
Q05022 P32774
P04807 P25293
P53968 P40541
P40079 Q04195
P53011 P21182
Q12250 P50108
P38293 P40092
P33331 P32597
P53100 P12962
P50113 P12383
P53738 Q08217
Q08746 P38352
P38874 P36103
P32492 P39703
P24583 P32501
P53283 P47079
Q03503 P25333
Q03630 P39678
P38249 P14306
P18410 P22213
Q03125 P25808
P18851 P54860
P31374 P17629
P00560 P32591
P29366 P23287
P13186 P32945
P38692 P53738
Q04411 Q02256
P22219 Q06543
P29340 P23287
P48606 P54199
P23394 P38853
Q12473 P53237
P31412 P31374
Q06168 Q04511
Q05568 P32490
P32264 P42944
P23624 P40510
P38313 P38328
P39996 P33334
Q04062 P22515
P14126 P10363
P33307 Q04493
P21951 P32842
P39925 P35182
P40368 P39735
Q03735 P40693
Q12168 P38853
Q06624 P25808
P37370 P53281
P46957 Q12440
Q05933 Q06665
P35178 P36037
P53168 Q12256
P19145 P40457
P32324 Q04411
P27472 P34253
Q08558 P40495
P21243 P00546
P25559 Q08387
Q08931 Q12276
Q08119 P27895
Q08931 P38990
P40555 P38077
Q06251 Q04053
P50091 P53068
P38883 Q08726
P38200 Q06137
Q12315 P42951
P38720 Q03012
Q03081 P39077
P33307 P32629
P35203 Q03619
P37296 P32786
P11710 P32790
Q06169 Q04739
P32607 P30656
P43568 P38313
P38013 Q12009
P33419 P32263
Q05610 P37302
Q03338 P32832
P15790 P38990
P28004 Q03919
P39935 Q02199
Q05080 P06738
Q08979 P32496
Q05947 Q08951
P53011 P38247
Q12447 P39682
P43565 Q08492
P33307 Q03774
Q07508 Q12260
Q06451 P53859
P53068 Q04110
P39927 Q03920
P02994 Q07468
P36118 O13559
P21672 P38853
Q12161 P07170
P39076 P38283
P22219 Q12163
P25390 Q03010
P19736 Q03308
Q01590 P32481
P36080 P40480
P29295 Q12424
P49334 P25591
P00958 P43565
P39720 P47167
Q06177 P25591
P24783 P38339
P39730 P32589
P38708 Q07376
P05453 P11484
Q12020 P38080
Q03899 Q06340
P18851 P39520
P32895 P20449
P25389 P29496
P00359 Q99207
P39107 Q12045
P54999 Q12513
P06777 Q04005
P81450 P16474
P42935 P41940
P32525 Q12009
P48361 Q12513
P38219 Q04305
P53184 P38237
Q08217 P34244
P25043 P38753
P38270 P00729
P49686 P22203
P33307 Q06648
Q12045 P38089
P28320 Q05881
P40515 P39523
P38759 P22147
P32464 Q03308
P07991 P13365
P06103 Q06525
P38622 P53540
P18410 P38149
P00330 P28795
Q12330 Q06217
Q06640 P38623
P32588 Q04894
P05318 P36145
P29366 Q06631
Q99210 P53599
P33199 Q12038
P06784 Q04651
Q12277 P42951
P43586 Q03782
Q06604 Q12256
P54999 P41834
P06103 P12383
Q99383 P23561
P28320 P41277
P52910 P38165
Q08581 P38786
P38274 Q12236
P39946 P24813
Q06648 P23644
P53905 P53549
P13663 P36149
P32524 P40495
P48232 P38283
P29703 Q12527
P38339 P43592
P38764 Q04226
P00359 P32524
Q12347 P32629
P39101 P36130
P38077 P32601
P53130 Q07508
P15108 Q07468
P38182 P36017
Q05933 Q06479
Q06178 P46655
P14736 P35817
Q05471 Q04233
Q04121 P25555
Q12050 P40005
P22543 P38990
P32898 P31383
P49687 P53159
Q08723 Q03308
P39079 P49704
Q7LIF1 P47176
P48363 P48837
Q07915 P20606
P09435 Q12514
P53924 P40565
P43568 Q04491
P42073 P38922
Q00582 P34240
P40066 Q05874
Q04978 P39678
P27636 P38838
Q12390 P40563
P53184 P53855
P38328 P38768
P53043 Q04053
P28000 P39706
Q03758 P38988
P14747 P25558
Q12328 P25357
P53847 P20053
P18410 P36013
Q00578 P53086
P48361 Q12344
P53904 P34240
P24783 Q12009
P53221 Q12363
Q12250 P23639
P33339 P38262
Q12482 Q08550
P43563 Q08278
P28817 P40573
P12962 P32854
P36018 Q06679
P32527 O13559
P24783 P49704
P41921 P43613
P32855 P36421
P38324 P47120
P39944 Q12084
P22515 Q12310
P43593 P32504
P32873 Q04894
Q06409 P49573
P38631 P41805
P38276 P27636
Q12045 P40095
P06102 Q12050
P25591 Q02866
P46985 P53197
P02400 Q06679
P53829 P53258
P22202 P12868
P06844 Q04305
P47165 P46988
P25604 P39998
P38861 P53036
P36131 P03965
P32911 P32337
P43593 P38874
P54999 P40328
P38959 P38257
P40327 Q99257
Q04934 P38871
P53184 P52286
P40529 P40480
P38013 P53865
P39966 P39927
P36224 Q99181
Q12018 Q06340
P48361 P25367
P39515 P19073
Q08204 P39729
Q12262 P25558
P07866 Q06169
P32263 P38334
P24783 P32629
P38806 P53115
P50275 O13565
P32800 P32458
P38996 P22515
P53159 P32774
P53082 Q12420
P35727 Q04110
P53738 P33298
P41805 P09938
P40518 P40335
P06103 P19454
P25390 Q02354
P15705 P02557
P53949 P53914
P53740 P23561
P40959 P27895
P25454 Q12446
P40032 P13517
P39008 P53912
P38788 Q99181
P35056 P29496
Q06819 P53959
P35497 P29056
P41895 P14359
P38872 P25584
Q05568 Q08278
Q03338 Q08729
P09032 P47117
P32842 P34223
P53130 P32598
P38042 P48524
P00330 P25584
Q03322 Q08962
Q05778 P06100
Q05947 Q08601
P21965 Q03956
P47166 Q02821
Q07657 P38339
P25567 P39940
Q08723 Q12260
P40515 Q12310
P40151 P32364
P27796 P36018
P07560 Q08921
Q12060 P10622
P09064 P36165
P38691 P53202
P25655 P50944
P53829 P38352
P19358 P39717
P39079 P32797
P53847 P33331
P38287 P32364
Q12447 Q08444
Q12315 P38867
P39704 Q08911
P38705 P40450
Q01939 P32523
P36124 P38427
P38822 P38753
Q05946 Q06408
P06103 P38063
P40462 P32796
O13565 P53043
P13517 P38631
Q04651 P29703
P38720 P26793
Q05946 Q02199
P50275 P36019
P53010 P06787
P38636 P38867
P53011 P53299
P18480 Q04004
P18410 P53124
P33307 P36029
P35197 P39523
P23624 P34758
P14832 Q03790
Q12276 Q04675
P39723 P49687
Q12276 P27801
P36149 P25293
Q05874 P47041
Q12033 P30619
Q12301 Q02732
P38313 P26793
Q08931 Q12230
P40959 P32642
P40186 P46655
Q03322 Q04411
P39929 P36107
P25646 P39013
Q12377 P38165
Q12344 P32588
P38041 P07258
P33311 Q02793
P52891 P40561
P07260 P48240
Q05568 P39729
P48232 P53040
P32528 Q04739
P53185 P80667
P38840 Q03497
P25659 P40335
P42884 P24004
P43568 Q05881
Q12310 Q04660
P32528 P43563
P40069 P46995
Q06580 P43587
P33750 P19145
P36084 P20081
P05318 P15108
P39730 P36037
Q12168 P53971
P17121 Q05874
P32527 P32264
P32380 P53974
P40314 P41318
P07262 Q08949
P28834 P32588
P35177 P36161
P53437 P38748
P43593 P40151
Q02892 Q12368
P07272 P39073
Q12194 P32337
P37296 P53278
P18480 P24583
P43638 P50095
P40103 P24583
P23585 P22204
P23394 P32529
P29056 P49686
P53221 P02293
Q04003 P53731
P40395 P07278
P32801 P33199
P10869 Q06815
Q08726 P32490
P33411 P53184
Q12186 Q08726
P32318 P38742
Q12433 P50278
P07991 P36145
P07560 P32911
P32855 P13712
P29295 Q12142
P36029 P39682
Q06568 P47176
P37296 P02829
P40013 P39523
P43593 P43603
P36024 Q12263
P47050 P48363
P39523 P35688
P32464 Q02732
P38276 P38634
P43568 P36013
Q07915 Q04359
P38862 P53248
P53086 P30656
P32350 P27801
P48566 P06701
P40517 Q06665
P39960 P47176
Q03656 P27801
P32832 P35729
P38989 Q12041
Q00381 P32610
P28817 Q12494
Q08465 P53159
P04147 P29465
P38788 P32913
P39108 P42841
P40303 P38793
P34253 P50942
P36224 P21374
P50278 P40483
Q04562 P39904
P53886 P20604
P43593 P38623
P33331 Q00246
P25454 P38794
P07251 P14359
Q03900 P30619
P25454 Q12222
P32773 Q12310
P32457 Q07418
P32561 Q08923
P36080 P50108
P36049 Q08972
P43563 Q12255
Q03532 P53256
P25569 P19735
P42843 Q06568
Q12488 P39077
Q08562 Q08902
P32380 Q04839
P33204 Q03407
P53628 Q02767
P19657 Q04062
P36080 P24871
P40009 Q12300
P25303 P38339
Q06451 P32481
P40453 P32912
Q00416 Q04739
P32468 P18963
Q03330 P38766
P12385 P53297
Q08208 P48240
P00817 P23287
P38873 P32589
P38873 P53971
P34217 P39743
P38346 P37012
Q12285 P53250
P40303 P49166
P41800 P39990
P38998 Q03898
Q05583 P39715
Q04233 Q05610
Q12513 Q12220
Q12447 P41811
Q04491 Q06103
P43638 P38208
Q12301 P25294
P21190 P36149
Q12482 P40991
P00958 P21182
P40187 P53883
P15108 P40362
P38082 P32945
P10659 P40565
P36160 Q05930
P39929 P32502
P22202 P06782
P36131 P40316
P53549 P47041
Q06616 P40484
P09064 P20133
P11709 P00812
P35169 Q06102
Q08119 Q00416
P33329 P38339
P25390 P07251
Q08649 Q06169
P53905 P38287
Q08963 Q08278
P00549 P33332
Q03758 P39998
P06103 P43609
Q08558 P27472
P28007 P39962
Q03792 P30624
P32561 Q12527
Q03900 P35177
O13563 P24870
P26449 Q12754
P40078 P38082
Q12017 P32854
Q07824 P53550
P22515 P20134
P08153 P38769
P09032 P39990
P22336 P09938
P25582 P38273
Q06677 P47041
P01123 Q06137
P47113 Q02205
P38705 P38766
P32913 P38793
P41811 P36013
P40095 P53743
P17555 Q07508
P06782 P22213
P40013 P38319
Q04749 Q12452
P23293 P24004
P49686 P32895
Q06451 P42845
P18759 P24870
P05986 Q02793
P47113 P28795
P18480 P32776
P18410 P08153
P52553 P36049
P14164 Q06224
Q03619 P18962
P40155 P19524
P38959 Q05022
P38861 P53130
P29295 P53322
Q05787 P39083
P32794 Q06436
P12385 P39718
Q02875 P20433
P32911 P40092
P32786 Q07623
P50094 P40095
P18410 P51996
P53904 P47029
Q12216 Q12168
P38682 P32502
P23394 P00546
Q12427 P50945
P13185 Q04373
P50275 Q03619
P38903 Q06604
P14741 Q08732
Q04225 P53599
P39743 P40327
P36068 P34164
P32589 P51534
P50944 Q12241
Q12248 P47110
P20604 P08153
P40395 P38431
P40155 P29509
P53261 Q04373
P89886 P16140
P32458 P17629
P50094 Q05670
P25659 P28817
Q00816 P14904
P51862 P38970
