P14747 P41940
P32288 Q00764
P38822 P35193
P19736 Q01846
P07260 P00899
Q08004 P53163
Q08641 P23493
P12887 P15873
P38629 P40339
P39014 P02829
P05150 P38257
Q12432 Q12300
P38217 Q03690
P38264 P53918
P13090 P40971
P38885 P15891
P25655 P14680
P38817 Q06389
Q04461 Q04461
P41940 P13902
Q12019 P02309
P34241 P38112
P29469 P32325
Q02199 Q02932
P25343 Q04175
P22137 Q03944
P25635 P25586
P48743 P38144
P34160 Q99177
P39940 Q12446
Q02574 P34251
P39108 P53112
Q03697 P17214
P18562 P27515
P27895 P40055
P53599 P21268
Q08208 Q06436
P13712 P19882
P32793 P40325
Q12460 P40362
Q12019 P22696
Q12461 P32366
Q04177 Q12329
P25652 Q06344
Q06538 P20107
P32641 Q08949
P47079 Q12347
Q02908 P42935
P04173 P25343
P36047 P19657
P29055 Q12373
P38249 Q99247
Q08912 P50091
P38072 P24869
P32570 P25648
P07283 P40352
P39742 P25297
P38374 P40540
P06102 P19097
P35723 Q07824
Q06053 Q02630
P30606 P38970
Q03373 Q02724
P02994 P40469
P41811 P07342
P16140 P39108
P32588 P32505
P53157 P53311
P25298 P42073
P34087 P40361
Q08965 P40991
P53039 Q02891
P25694 P12904
Q04067 Q06324
Q06208 P26793
P40048 P32485
P38842 P43682
P42951 Q12349
P53886 P14724
P07248 Q08273
P43588 P53196
P0C0W9 Q08746
P32628 P33442
P53050 P38123
P40302 P36068
P12954 P09624
P32902 P17558
P22147 Q04149
P07834 Q08273
Q99260 P53258
P46677 Q12297
P29295 P54861
P39981 P38998
P38286 Q06644
P35206 P53633
Q03677 Q00916
P06778 P26755
Q02630 Q08287
P17255 P52286
P31244 P07267
Q06159 Q99316
P32618 Q07457
P22147 P32464
P15646 Q08096
P04051 P27999
P47079 Q04437
P09624 P53082
P25584 Q12082
P34241 P37838
Q06344 P39526
P19882 P25646
P22147 Q12236
P16861 P32381
P36051 P38264
P20437 P52286
P38633 P38782
Q12034 P53039
P40054 P38265
P28519 P06777
P16370 P20434
P47103 P02829
P36062 Q08729
P49686 Q03862
P31378 P23641
P39743 P48232
P25454 P38920
P04173 P13434
P36162 P35734
Q12464 P25655
P06843 P40561
P04397 P38629
Q02630 P48560
Q08723 P38737
P06243 O13555
P43321 P38927
P17423 P17423
P12709 P08417
P38843 Q02774
P33296 P38696
P10080 Q06436
P53116 P30822
P53196 P38764
P22216 P25302
P38079 P25568
Q07657 P28241
P07260 Q07623
P15992 Q04437
P07703 P06168
P38837 P38361
P32478 P38822
P38766 P14737
P14741 P18239
P41811 P25659
Q06675 Q07865
P06774 P48235
P53048 P36057
P11076 P22214
P16861 P32911
Q08446 Q05947
P22804 P53600
P28274 P07260
P15873 P26793
P05986 P39717
Q12382 P40073
P39940 P12695
P40483 P53281
P32911 P14540
P53831 P47135
P00924 Q12343
P22216 P32797
P00358 Q99186
P43602 P39940
P11978 P12709
P33313 P31539
P29468 P53538
P35691 P33296
P09624 P32468
P39076 P14540
Q12250 P38886
P48362 Q12349
P39981 Q08646
Q12377 Q08723
O13577 Q06224
P32381 P53894
Q12066 P40582
P47128 P25808
P34217 P38633
P40089 P40070
P37303 Q02821
P34228 P38203
P30665 Q08032
P21242 Q02630
P33895 P32908
P53159 P47149
P06102 P46677
P40464 P25639
P45818 P47135
P38840 P08018
P53632 P04173
P33895 Q12263
P16649 P02309
P13393 P32628
Q06178 Q06178
P38431 P32911
P09119 P50874
Q06102 P39927
P42943 P21304
P25491 Q12300
P06168 Q99186
P38822 Q08548
P19735 P38788
P02994 P11076
P38302 P13517
P03069 P34162
Q03759 P29055
Q06543 P47122
P39744 Q04660
P31378 P25379
P50091 Q04322
P43574 P47128
P34730 P12904
P11709 P28743
P53622 P22214
P46655 P21957
P15705 Q00578
Q04373 P53861
P25491 P40348
Q12046 P28004
P39743 Q03018
P40054 P40051
P26343 P42944
P38149 Q04305
P39954 P33322
P40477 P30822
P24583 P50078
P15992 Q03957
P53877 P35191
P36108 P43563
P23641 P53541
P28004 P32854
P12695 P38920
P02293 Q05471
P25623 P32790
P34730 P34730
P40534 Q04675
P40565 P38707
Q08270 Q07442
P20676 P19524
P39743 P25694
P40016 P38310
P14284 P38927
P24482 P49956
P32264 P53843
P16387 P38204
Q12412 P04817
P40448 P39011
Q12241 P36015
P40078 Q12522
P53254 Q07897
P27801 P07251
P20485 P47093
P11972 P53039
P32569 Q04969
P53912 P32366
P02309 Q08004
P20435 P16370
Q05787 P39986
P40368 P40477
P42884 Q02821
Q04183 Q03337
P53261 P04147
P53859 P25359
P15646 P25635
P53933 P32793
P32504 P21965
P40507 P50094
Q06679 P25342
P39744 P38789
Q12168 P32793
P21242 P40054
Q07988 Q07530
Q02574 P39534
Q06410 P06774
P16140 P31378
P50875 Q12060
P21965 P39001
P53319 Q04675
P21268 P06777
P32337 P36036
P47075 Q04697
Q08649 P53930
Q02969 P39979
P32319 Q03063
P47822 P32494
P43572 Q12432
Q00362 P39079
Q08951 P38153
P29055 Q99344
P16661 P33767
P16861 P53378
P39743 Q12446
P52286 P09232
Q12072 O13329
Q04217 P25586
Q06538 P16661
P25635 P38333
P15891 P39743
P04147 P15790
P40326 P47135
P40327 P22336
Q00772 P02829
P33299 P38316
Q04660 Q07896
P47075 Q03289
P53834 P06787
P19263 P32570
P15646 P33750
P40078 P33201
Q04199 P04397
P32366 Q05791
P39940 P04050
P07236 Q04431
Q04437 P07248
P16658 P38822
P14682 P14682
P40364 Q00772
Q06218 P36160
P34077 P39685
Q03559 Q02574
P38920 P15873
P39007 P46964
P34730 Q04675
P47135 P38903
P40160 Q07381
Q08641 P32366
Q02574 P25354
P17255 P14741
Q99186 P04173
P25639 P38221
P15442 P15442
P04147 Q03957
P25651 P54786
Q08683 Q12157
P04385 Q12510
Q12245 P23639
P33895 Q07457
P32790 P39743
Q05521 Q06815
P35194 P38064
P53261 Q12024
P07259 Q12223
P23179 Q02793
P05694 P14904
P47079 Q12417
P00358 P20459
P25338 Q12349
P39081 P04050
P20053 P14742
P50104 P22579
P38996 P32588
P35999 P38862
P06774 P13434
P16661 P46961
Q06200 P06787
P52918 P27705
P10964 Q07844
Q00772 P25491
P02994 Q99260
Q05027 P35177
P43601 Q04958
P12709 P30619
Q04693 P34160
P36062 P38286
P38206 P29055
P38992 P08456
P19358 P13434
P32263 P41811
P25303 P40469
Q12006 P38993
Q04231 P21264
P38236 P25583
P38783 P33759
Q08208 P20448
Q00776 P25586
Q06538 P36147
P19812 P21965
Q00916 Q07508
P38886 P22141
P25580 P42946
P38198 Q06682
P53156 P19812
Q03973 P38151
P38264 P38358
P23639 P25451
Q05521 P41909
P28320 P36010
P40450 P11710
P28777 Q12239
Q06551 P41912
P23595 Q04372
Q06644 P38842
P46961 P38842
P25384 Q08193
P16140 P38590
Q12305 Q04947
P15790 P07278
P01120 P04821
P40055 Q12754
P06784 P32917
P25385 Q04969
P53337 Q08271
P53847 Q12745
Q12349 Q08222
P39077 P26309
P39704 P54837
P20053 Q12329
P15992 P39946
Q05580 Q05580
P12753 P47149
P31539 P22696
P33322 Q07623
P53254 P38930
P30822 P47166
P43614 P53726
P30665 P29469
P43570 P40051
P14540 P32457
P36104 Q08553
P53254 Q08162
Q00776 Q12329
P32529 P39557
Q06164 P15992
P39743 Q04934
P40960 P50277
P07260 P06774
P38264 Q06451
Q03406 Q06208
P10614 Q06541
Q08921 P41318
P48439 P33767
P40508 Q08278
P53754 Q08729
P33767 P47154
P53259 P00431
Q08729 Q99332
P12709 Q12021
P07806 P33322
Q12749 P43616
P53277 Q03654
P35206 P40970
P04173 Q12379
P33775 P38695
P38784 P26343
P53168 P38283
P53740 P47135
P23639 O13567
P09624 P28000
P35210 P35210
P02829 P40339
P36003 P38260
P38274 P53933
P20050 P14291
Q12343 P19659
P29295 P38911
Q02608 P36421
Q12134 P36108
Q02794 P19955
P33767 P28496
P53549 P43593
P07284 P06701
P38353 P35723
Q12402 P53322
P25358 P49018
Q08729 Q08214
P39715 Q04175
P04147 Q06436
Q12379 P16140
P11747 P50105
P38249 P06103
P19882 P27705
Q05022 Q06411
P30656 P23639
P53168 P32610
P40079 Q08096
P15705 P28707
Q08032 P53135
P17890 P07703
P40055 P39076
P54791 P50874
Q06245 P38261
P34252 P15019
P41800 P53083
Q12517 P39517
P23644 P47106
P38822 Q03102
P28007 Q6Q547
Q04149 P24869
P11633 P22336
Q08273 P39014
Q04305 P40362
P23201 P32490
P22133 P19882
P30902 Q06405
P36120 Q12240
P38615 P32634
Q08417 Q08754
P38129 P42943
P32628 P25694
P28708 Q06010
P47038 P53267
Q02574 Q12692
P53378 P32380
P38319 P05150
P53083 Q92328
P38354 Q06451
P53196 P33297
P40548 P38729
P02557 P39014
Q02866 Q05871
P33338 P39940
P10849 Q12473
Q01476 P53550
Q04175 Q02630
Q06436 P39730
P17255 P32350
P15992 P38254
P47028 P34162
Q06411 Q07528
Q12379 P27999
P07703 P38716
P00924 Q12154
Q12525 P50861
P28000 P38883
P54999 Q12417
P41811 P07703
P08458 P04385
P40070 P57743
P14540 P04051
P46961 Q03655
Q12377 P22141
O13553 P53910
P42840 Q08492
P38204 P38886
P42945 P25635
P53632 P38881
P31244 P06779
P40971 P20435
P10849 Q06708
P47120 P53934
P04051 P20436
P34730 P43638
P22214 Q12154
Q12420 P38129
P07834 P03069
P12904 P43639
