P32562 P02309
Q03834 P46949
Q12066 Q04461
Q04675 Q02895
P22804 P22224
P33304 P25303
P41920 P22138
P40151 P38806
Q12066 Q01560
P40565 P07248
Q12443 P53086
P35210 P07256
P40090 P06844
P43613 P25451
P39735 P16547
P54860 P25651
Q7LIF1 P32588
Q12035 P35203
P20434 P11745
Q12098 P53070
Q02608 P34226
Q04978 P07248
P40582 P38883
P32832 P20081
P40160 P07703
P39685 P32800
Q99190 P31382
P53865 P32805
P36010 P33421
Q08208 P40987
P38881 P34226
P38988 P38827
P19736 P06103
P46678 P06102
P42845 P38811
Q07478 P24813
P51601 P05626
P38181 P02829
P52491 P36018
P47053 P38702
P40077 P32381
P36006 P09119
P32790 P23291
P28320 P11709
Q00772 P54790
P43609 P35207
Q03290 P46949
Q08986 P14359
Q12102 P47038
Q03148 P54854
P39550 P34234
P53961 P38991
Q06554 P39717
Q12318 Q01852
P43609 P40038
P22141 P08518
P26449 P23594
P47134 P39992
P54791 P20053
Q03919 P06838
P53877 P40362
P54786 P41546
Q12469 P18239
P40561 P34252
Q03579 P39744
P49018 P46678
P53919 P38439
Q07904 P11914
Q03558 P40968
Q03944 P32337
Q03860 P47019
P43682 P11972
P40204 P14908
P36024 P32564
Q06676 P22082
Q08215 Q06525
P40492 P38953
P35727 P32828
P32828 P07149
P40341 P25294
P11978 P11484
P53010 P07257
P32829 P20133
Q12341 P53823
Q12343 P46682
P32379 P22276
P38181 P28834
Q99176 P39685
Q12518 P42946
P38992 P38716
P41816 P39001
Q06405 P38779
Q07442 P53061
P46682 P36009
P53824 P37302
P53259 P38993
P35210 P28834
Q12495 P38842
P38429 P32571
P39524 P38344
Q06440 Q04636
Q05900 Q03148
Q07834 P27476
Q12446 Q00873
Q12161 P32939
Q05016 P04807
P47005 P20676
P46974 P13711
P33754 P33339
P40496 P38286
P47822 P32559
P37296 P33296
Q06208 P32571
Q08749 P38729
Q08951 P53181
Q06412 P38727
P38703 P02557
Q03776 P36520
P36118 P13434
Q06644 P05085
Q08032 P53924
Q06200 P38749
Q04636 P16664
Q06490 P06704
P36012 P07249
Q04636 P27515
P54854 P47083
Q12494 P38204
P41543 P40095
Q06568 P32618
Q12262 P36172
P53851 P22276
Q12161 P39705
Q12194 P25635
Q12396 P38302
P35206 P13393
Q03834 P43574
Q12004 P32453
P38782 P18963
Q04226 P40960
P39011 P38637
Q08004 P30606
Q04305 P53901
Q08287 P53322
Q02630 P38304
P43555 P00560
P52491 P07269
Q03177 P53045
P32854 P32558
P53261 P14064
Q06135 P47176
Q12004 P53893
P32325 P25579
Q02776 P53094
P39552 P21306
Q12066 P54199
Q12450 Q02767
P38156 P32601
Q05946 P04050
Q08685 P32859
P38634 P34238
P53176 P40009
P38181 P38041
P32803 P32447
Q04958 Q03018
Q12100 P38240
P38838 P36015
Q12018 P25297
P53954 P32561
Q02775 P38801
Q12329 P38967
P33328 P23179
Q08685 P43574
P50946 P00431
P38860 P31377
Q00618 P38842
P43562 P17119
P42945 P32333
P42841 P40020
P32492 P16661
Q03308 P54862
Q06135 P38310
P38703 P32605
P53965 P40357
P53900 P32368
Q12335 P32479
Q12306 P53973
P39004 P36049
Q02555 P25303
Q04225 P32564
Q03785 P43622
P38333 P23337
Q12390 P53115
P43609 P10834
Q00362 P06777
Q06251 P32558
P54854 P23724
Q03655 P30283
Q12482 P40335
P38276 P16522
Q12349 P38328
Q99207 Q02516
P32573 P08638
Q08018 Q02554
P40095 P26754
P53973 P41805
Q12118 P14906
P46963 P40969
P38727 P35842
Q12152 P53824
Q12028 P10507
Q04964 P32499
P53628 P31380
Q12055 P06774
P40482 P34161
P34730 P25441
Q02784 P32328
Q08966 P40970
Q12224 P23776
P46671 P38920
P40348 P25389
Q92316 P33400
Q04226 P33303
P34730 P26309
P50108 P09457
P46974 P32796
Q03162 P50090
P52919 P39001
Q05933 P32389
P42944 P32767
Q12434 Q01217
P40475 P22203
P40969 P18961
P40465 P13259
P40103 P20434
P32597 P32578
Q07084 P47074
Q04307 P15303
P53265 P23202
P46682 P13574
P40352 P38348
P38194 P32387
P47027 P39904
P13433 P04912
P43621 P07149
P38860 P06784
P54784 P19145
P53176 P39563
Q08746 P11978
P38070 P35817
Q12083 P38627
P25648 P10591
Q08980 P39707
P32578 P00420
Q01389 P38111
P40471 P23833
Q12060 P37303
P35172 P31111
P29468 P13433
P39730 P32494
P41834 P33296
P40453 P39987
Q00873 P38781
Q06005 P21801
Q12223 P35184
Q03973 P36034
Q07921 P53323
Q02795 P40856
Q03697 P39730
P32657 P25358
P38792 P23585
Q06218 P32581
P39702 P23285
Q08911 P28004
Q12192 Q12100
Q99181 P33122
Q02208 P24867
Q07904 P38690
Q04636 P38821
P38785 P06783
P53091 P38712
P52918 P39875
Q00955 O74700
Q06651 P25301
Q07980 P38324
P41807 P39720
P32787 P16521
P49334 P38156
Q04636 P35691
Q03691 P08431
Q03976 P10823
Q05031 P38700
P38072 P36094
P53954 P06700
Q06208 P48837
P40316 P27476
P53093 P28834
Q07914 P07261
Q06697 P09938
P53910 P53043
Q07914 P38842
P53231 P24870
Q08204 P53599
Q06651 P28000
Q07442 Q01722
Q03208 P47012
Q03818 P25358
Q03697 P52891
P47025 P38427
P53851 P43621
P50875 P43574
P53337 P30283
P21691 P16661
Q06405 P53322
P40960 P40094
P38298 P20604
Q03976 P36012
P39707 P26188
Q12462 Q12335
Q03976 P25604
Q08204 Q05031
P80428 P30657
Q06001 P04386
Q12482 P32325
P36161 P35201
P38636 P38072
Q03976 P14682
P39987 P32912
P53036 P24719
Q12315 Q12035
Q05874 P38751
P32605 P21957
Q04958 Q03702
P47052 P43588
P53231 P39958
Q02794 P32566
Q12026 P46963
P32569 P18963
P53939 P07249
P54854 P19812
P46673 P04912
Q9URQ3 P14907
P38636 P25371
Q02776 P43638
Q12107 P39003
P38068 P30822
Q00362 P41546
Q12321 Q06604
Q12021 Q08465
Q03465 P23638
P40509 P15646
Q04601 P52488
Q07376 P38085
Q99181 Q05787
P25385 P25045
Q03957 P39515
P47150 P33767
P40187 P09435
P47152 P32855
P35179 P10355
Q03661 P38788
P32601 P11978
Q12469 P10566
Q08562 P36131
P35179 P06773
P40496 P40066
P32318 P21304
Q12349 P22082
Q12159 P39073
P38272 P38193
P36421 P32618
P21192 P13434
P25575 P25376
P25657 P16387
Q01560 P07256
Q07914 P40202
P36104 P25808
Q12030 P53094
P47165 P40496
Q03792 P38736
P38860 P36125
Q02776 P50111
P43609 P17709
Q03103 P47134
Q12019 P32599
P40965 P08678
Q03323 P32773
P53259 P32939
P40693 P32908
Q02208 P53068
P13259 P00445
Q99314 P39966
P53096 P52919
Q07688 P25045
P40582 P32573
P39952 P38620
P31378 P16661
Q07478 P36172
P38152 P20134
Q02884 P36009
P39534 P38855
P42935 P36160
Q04272 P32829
Q12417 P21827
P40360 P38970
P53685 P38911
Q04697 P38132
P40357 P04050
P38960 P34244
P40529 P36168
Q04110 P42846
Q99176 Q03860
P38523 P30771
Q05359 P06701
P53691 P26449
P12383 P07261
P39875 P27705
Q06178 P53142
Q08214 P46680
P47089 P38811
P20484 P04821
P12684 P06700
P53272 P21242
Q12098 Q06200
P40167 P28239
Q12026 P22204
P30283 P00358
Q92331 Q12335
Q08109 Q06091
Q02908 P38992
Q00711 P50623
P53044 P12383
Q01939 P36016
Q02784 P40890
P36009 P32793
P32564 P06844
P38995 P38333
Q04305 P38826
P41695 P39962
P40529 P07273
Q12063 P53337
P38805 P16370
P53100 P29468
Q12138 Q08975
P40507 P38353
P41912 P04046
P47083 P32807
P38911 P19524
Q04175 P36036
Q12443 P19358
P43682 P43568
Q04749 P04386
P39521 P38156
P39734 P28239
Q12328 P43555
Q08956 P53108
Q03213 P53840
P53096 P40513
P32570 P23639
P50104 P39548
P32830 P00330
Q07540 Q02196
P53323 P39952
P47166 P12684
P40455 P38744
P40014 P34160
P53197 P21705
Q06164 P47025
P52488 P50078
P53755 P53070
P53851 P33323
P47134 P22082
P54861 P07248
P38138 P36015
Q12138 P36104
Q03976 P32829
P32916 P10507
Q99176 Q03661
Q12365 P32558
Q08492 P17505
P41318 P22138
P32803 P32628
P36121 P07347
Q06216 P10507
P38149 P12887
Q03280 P43545
P15992 P08678
P38072 P20133
P32838 P31244
P36024 P25046
P38428 P36121
P32468 P13433
Q06408 P36104
Q12045 P53959
P28496 P06704
P80667 P38086
Q06406 P53750
Q07904 P11978
Q02795 P32468
P38264 P32801
Q03940 P20449
Q04225 P32481
P54784 P18759
P38998 P06775
Q06676 P36224
P46954 P40475
Q08217 P25580
P53824 P49960
Q02776 P07261
Q08902 Q06102
Q06177 P36027
Q03063 Q00381
Q06344 P40507
P40496 P23639
Q03063 P06104
Q12034 Q03697
P52593 P11076
P36125 P27895
P49573 P46954
P38265 P25591
Q02908 P53044
P38820 P36121
Q08949 Q08271
P49956 P40856
P53116 P39744
P40352 P28743
Q08685 P53740
P16474 P00899
P40988 P19659
Q08975 P53286
Q12071 P47011
Q12151 Q07921
Q07887 P53551
P23561 P07248
P57744 P38146
P32381 P32341
Q02629 P33122
P39904 P34227
Q12280 P22214
Q05787 Q04792
P39547 P27895
P53685 P40352
Q06001 Q03088
P47041 P40075
Q06628 P06700
Q08886 P39706
Q04062 P18239
P53910 P40014
Q03465 P43569
P53952 P06104
P17442 P11076
P43622 P40857
P38181 P21827
Q06449 P25301
P25655 P07276
Q12004 P21182
Q12233 P50275
P53209 P40960
P43563 P38784
P25453 P25294
P35189 P15424
Q08465 P40204
P40202 P28241
P53299 P48415
Q03322 P25346
P52593 P35201
Q03081 P34161
P40343 P11747
Q12335 Q02159
P53202 P29055
Q02784 P40965
P53738 P47042
Q01159 P02829
Q02100 P31111
Q12175 P32453
P53136 P10961
Q06676 P38204
P46954 P10363
P34241 P23639
Q12159 Q02948
Q05998 P14741
P47129 P38265
P46954 P06780
P40582 P34161
P48412 P39007
P53167 P39016
Q99382 Q03322
Q03785 P53740
P53203 P22140
Q08683 P32490
P48568 P07703
P36100 P04046
P60010 P34162
Q99186 P21339
P16522 P13185
P38749 P36147
Q99210 P00410
Q12044 P42841
Q00416 P38842
P43562 P40518
Q12206 P39113
Q01649 P42941
P47115 P07170
P40460 P22219
P33338 P22035
P38262 P22804
Q12349 P23595
P38774 P18239
P53045 P18852
Q12389 P40987
P47134 P38817
Q00816 P21705
P48836 P28519
Q06604 P40456
Q12055 P43596
P36145 O13530
Q12396 P40048
P38123 P38063
P48510 P13712
P52491 P38249
Q06677 P23776
Q12262 P41805
Q04958 Q00723
P48524 P38240
Q04673 P52891
P53243 P39967
Q12372 P53600
P47019 P10823
Q02608 P57743
Q07688 P10355
P39011 P32601
P50875 P39717
P40455 P38315
Q04562 P32944
P40438 P32478
Q06102 P53070
P38144 P36013
P53877 P40064
Q06632 P38959
P39101 P06704
P43604 P40529
P38871 P32559
P38720 P32797
Q12006 P25376
P36027 P25382
Q12390 P15367
P36013 P32788
Q12083 P40009
P53863 P42841
P33335 P32366
P43639 P36034
Q02199 P38727
Q06819 P39550
P39548 P38768
P40507 P39101
Q08902 P40561
P53253 P36006
P50875 P32333
Q12161 P53883
Q08465 P53281
P54784 P53145
Q03860 P38863
P12385 P07257
P48234 P39551
Q07887 P12294
P42884 P32494
P32501 P21827
Q12460 P13259
Q03919 P53973
P40857 P38147
Q04048 P39011
P40475 P40066
Q08245 P35206
P53961 P35842
Q07350 P01120
P31383 P23285
Q03940 P38705
P53130 P53115
P41921 P20676
P38156 P25646
Q05027 P05694
P53830 P34162
Q12469 P32334
P40456 P07560
P46954 P25575
P39969 P32897
P28791 P19955
P53091 P47042
P54854 P24719
P49334 P09064
P32939 P18239
P43569 P43542
Q07800 P48566
Q12134 P38988
P40496 P33332
Q05785 P26754
Q04004 P39112
Q99314 Q12363
Q05359 Q03690
P53202 P40319
P53108 P39081
P53824 P38794
Q99278 P40016
P43563 P10863
P53867 P42941
Q12107 P32807
Q03012 P08638
P40078 P25847
P39987 P26798
Q12194 Q07622
Q04110 P25346
P25719 P08518
P32494 P19454
P18239 P16474
Q06525 P25298
P33296 P31539
Q12233 Q02199
P33339 P32432
Q08962 P38960
P40328 P15938
Q12222 P53616
P53299 P04076
P43581 P39967
P38344 P14906
Q12223 P22219
Q01329 P28834
P38967 P30902
P41814 P39101
P53108 P38063
Q01852 P54786
Q92331 P39955
P40069 P38439
P38301 P21691
P38130 P23968
P40478 P32504
Q00381 P38784
P32805 P14737
Q12223 P16140
P25454 P17106
P54999 P29056
P39010 P14681
P53886 P53061
P32854 P14064
P53068 P39515
P38776 P36165
P53207 P40475
Q12309 P38692
Q12285 P18239
Q12488 P07149
P43581 P28708
P43603 P08539
Q12418 P53551
Q02208 P08153
P53265 P25367
P40395 P39992
Q01852 P39717
Q08278 P36012
Q03656 Q03148
P40462 P13434
Q03761 P43613
Q12071 P35193
P23561 P04050
P53893 P32334
Q12222 P42934
P53167 P25555
P38723 P20433
P53116 P50091
P87108 P38727
P22209 P06774
Q08018 P43535
Q12223 P26793
P12753 P04050
Q08446 P38085
P40005 P19736
Q08562 P39960
P53253 P20435
P53740 P53551
P25657 P08539
P39010 P32558
Q12368 P39534
P53549 P53045
P36036 P13259
P36129 P12383
P38850 P14242
P52910 P43621
P33335 P25382
Q06096 P00817
P32803 P15938
Q12432 P38270
Q06815 P43603
P40089 P22140
Q06697 P53254
Q12734 Q01722
P38703 P25646
Q12050 Q03071
Q06168 P38627
P53150 P32830
P41940 P40478
P42941 P39935
P53261 P47052
Q99278 Q12285
P42846 P38811
P18238 P15891
Q02939 P25344
P48562 P41695
Q01454 P07274
P32602 P25045
P47012 P32832
P38766 P16451
P40010 P04817
P39552 P35728
P38781 P36012
Q05947 P36104
P19263 P07260
P32597 P09440
Q12406 P30605
P39540 P33297
P41896 P07262
P32605 P28004
Q12518 Q12192
P48582 P31380
P06243 P00410
P10834 P08458
Q99278 P14164
Q05027 P23585
P53096 P36068
P32334 P29295
Q04477 P40355
P43682 P32783
Q12418 P38084
P47038 P33891
Q12464 Q08817
P41546 P25043
P36022 P12683
P53538 P25341
Q04930 P32529
Q12152 P07250
Q08723 P24384
Q12432 P27705
P23059 P08678
P29468 P04821
P10869 P10834
Q06406 P28320
P31378 P22214
P52491 P35179
P43565 P26343
P53231 P46678
P38774 P20095
Q02574 P17065
P53169 P38819
P40341 P40075
P50278 P08638
P47090 P40959
Q07350 Q02159
P41912 P10363
Q06673 P26309
Q12059 P40554
P29468 P23724
P39552 P13586
Q04437 P15442
P34240 P23285
P49687 P32838
Q08773 P23202
P26448 P13259
P14242 P06784
P40438 P39720
Q12018 P40352
P53032 P11978
Q06490 Q06488
P53616 P36123
P36129 P32898
Q06640 P53823
P38842 P25694
P38992 P11746
Q07824 Q06405
P38957 P38785
P47012 P38251
P23337 P06780
P53859 P40478
P53316 P24719
P38779 P38144
Q07914 Q01590
Q00711 P47104
Q04847 P16658
Q01217 P38726
Q08446 P17505
Q04958 P25515
P53878 P47134
Q07993 P38915
P26798 P08153
P38993 P32600
P40512 P32836
P38811 P07274
P47017 P34162
Q02629 P36120
P57744 P40483
Q01852 P40038
Q06639 P00331
P47132 P40038
P43321 P23337
Q01560 P40496
Q07986 P39008
Q12402 Q08215
P38760 P25371
P08431 P07257
Q02608 O14467
P32379 P00410
Q08387 P38132
P24719 P00410
Q06651 P39706
P33122 P15873
Q04868 Q04089
Q06344 Q03758
Q00873 P39994
P39551 P32389
P53389 P50101
Q07478 Q04964
P09435 P00410
P46956 P32566
P40360 P35203
Q06819 P38827
P40075 P08431
Q07688 P46669
Q12230 P40357
Q06697 P43621
P53973 P38622
P33754 P25382
Q06406 Q03323
P38827 P19097
P40468 P11972
P47166 P38232
Q05022 P48439
P08456 P04051
P38811 P38622
P38915 P36129
P43604 P40495
Q05080 P54790
P32345 P22209
Q03957 P38523
Q02805 P23595
Q12406 P18759
P53231 P40018
Q07350 P40069
Q07442 P46674
P40073 P24384
P33304 O13563
P41912 P32333
Q01080 P38274
P48581 P39729
P53048 P06774
P48813 P33339
P53124 P32838
P40456 P32610
Q07508 Q03655
P47061 P36049
Q12045 P53233
Q06675 P22204
Q12124 P32787
Q12208 P07261
Q12495 P06243
P38993 P38247
P40340 P35189
P40987 P17695
P32563 P32332
Q99207 P38265
P33339 P28791
P39520 P09119
Q03125 P33335
Q03940 P39967
P53011 P38072
Q12194 P36013
P38703 P31539
Q02784 P52919
P25346 P08679
Q12243 P28707
P32480 P25651
Q06102 Q03213
Q06631 P25376
P39010 P21304
P38191 P27801
Q99394 P40075
P35817 P06242
Q12527 P25346
P36125 P25567
P13663 P03069
P40069 P25579
Q04226 Q03337
P53912 P33301
P11747 P00958
Q06551 P14906
P30822 P11972
Q12443 P40013
P38313 P17505
P33419 P25299
Q06815 P37302
P38729 P36160
Q12424 P39001
P53108 P48606
P40319 P40303
Q12361 P41318
Q12315 P47027
P40473 P40075
P10834 P07703
P22135 P19659
Q06091 Q03213
Q06630 P54862
P39552 P32900
Q12691 Q03935
Q06490 Q02795
P53968 P40032
Q07509 P38779
P25298 P11914
P54837 P04051
Q08921 P40356
P40892 P14064
P32319 P25301
Q12024 Q05359
P50104 P22203
P39010 P00330
P32902 P22035
P39968 P07250
Q12427 P38272
Q06339 P21965
Q12363 P38191
P53973 P38261
P36103 P35817
P38776 P32336
Q06665 P33441
Q08287 Q06490
P25575 P22214
P40518 P20484
Q12216 P14306
P38351 P16861
Q06411 P38915
P39003 P06774
P41911 P40319
Q02776 P53150
Q05998 P34161
Q01217 P10863
Q08980 P38826
P25376 P20052
Q03280 P27895
P53959 P23202
P53231 P32491
Q08550 P21339
P43602 P39744
Q12035 P30606
Q12432 Q06409
Q04673 P28496
P53142 P26798
Q00711 P24869
P52917 P40038
Q02630 Q02574
P43594 P38719
Q06168 P27705
P23968 P22139
P38082 P22140
Q12243 P21957
P48240 P32914
P38782 P38219
P32597 P15646
Q03081 P36100
Q08902 P33200
Q12158 P53168
P41544 P32327
P25502 P13586
P40494 P38838
Q07993 P38085
Q12041 Q06200
P81449 P23594
P40956 P25656
Q04373 P53236
P38789 P00431
Q06632 P40970
P38967 P32610
P46947 O13297
P53115 P32468
P54867 P39705
P47027 P32588
Q08550 P14906
P50106 P38853
P40462 P39011
P43562 P19736
P32334 P31377
P41810 P40992
Q12341 Q12035
P39004 P38720
P81450 P32573
Q04673 P50946
P41817 P29703
P32259 P23201
P48361 P47171
P47090 P39940
Q06651 P27692
P46669 P32264
P25591 P22276
P53238 P07703
P38251 P38153
P53209 P40164
Q05946 P53538
Q06200 P07213
P38629 P25046
P53115 P28795
Q03661 P31382
P43581 P22137
P54862 P53941
P34162 P07250
Q99190 Q06108
P53616 P13902
P33314 P25297
Q12159 Q05958
P38774 P27692
P47037 P22202
Q12361 P40032
P32389 P02309
Q05166 P53215
P53893 P38995
P38929 P12683
P45976 P39703
P53116 P41546
Q03308 P25376
P47058 P32859
Q03691 P40555
P39077 P38811
Q03973 P23585
P53168 P42944
Q08109 P38082
P53271 P26755
P38328 P32585
P40509 P01097
P42843 P40360
P48234 P39540
P53297 P38353
P50623 P38713
P32380 P16661
Q12129 P87108
Q08278 O14455
P53233 P40087
P28241 P14747
Q04964 P53070
P53152 P40496
P38837 P02294
P53599 P38152
P32828 P06784
P50942 P36129
Q06677 P38805
P47038 P40555
Q03010 P07273
Q07442 P25632
P35718 P00431
P25615 P25301
Q03263 P40016
P52490 P01119
P38719 P32912
Q04226 P35180
Q02516 P06634
Q03263 P53191
P32525 P24719
Q08562 P27514
P53622 P25376
Q03455 Q03406
P53974 P26754
Q06032 P07390
Q05911 P53295
Q02784 P38316
P38068 P16387
Q02204 P09440
P11154 P11076
P40482 P07273
Q00245 P35177
Q99382 P19454
P53181 P38716
P48524 P47123
P40350 P38429
P47185 P14922
P53551 P31412
P50090 P38293
Q06525 P53857
P48361 P19358
P39083 P10355
P34238 P16151
Q03898 P05626
Q12418 Q08923
Q07732 P50875
P47103 P39706
P25371 P10659
Q08886 P34238
P40970 P25582
P46964 P09959
P57744 P53865
P39904 P11076
P53233 P19658
Q06137 P22135
P53044 P10834
P30619 P00854
Q06525 P05453
Q01454 P40885
P21651 P00958
P53344 P38886
Q02775 P02400
P53968 P36147
P27636 P22276
P36107 P01119
Q02932 P22214
P47185 P00899
P80428 P25644
Q12060 Q04930
P40494 P33339
P53212 P40512
Q08162 P38826
Q12450 P47165
P23776 P07272
Q08492 P53337
P38266 P26309
P35180 P18851
P40070 P38156
P53750 P41920
P40327 P35189
Q08492 P25371
P38742 P22579
Q12082 Q06091
Q12396 P53184
P53959 P40457
Q12372 P00546
Q07540 P38774
P40462 P24384
Q02516 O13539
Q03373 P32504
Q04377 Q03455
Q08975 P47160
P48524 P43594
P40103 P30606
P36168 P15442
Q12124 Q08096
Q12488 P38181
Q07896 P50104
Q08975 P17695
Q02336 P41544
P54791 P38822
P43682 P37366
P53233 P46677
Q12082 Q07921
P50874 P38149
Q03897 P38717
Q99207 P23337
P39715 P32838
Q04005 P32367
P53265 P38764
P32807 P17065
Q06205 P35056
P53142 P06773
P47037 P38138
Q06102 P54791
Q06815 P40892
P26449 P25358
P38855 P32341
Q03691 P53032
Q02732 P35056
Q12059 P05453
P32859 P24868
P53280 P38147
Q04921 P40090
Q08550 Q06344
P38080 P13259
P40554 P32499
P53337 P25575
P36008 P10507
P46675 P32618
P87108 P08431
P47027 P25515
Q03125 P39927
Q00776 P32832
P38353 P35497
Q05931 P28320
Q00711 P39016
P38751 P36172
P53313 P10863
P38316 P07256
Q02608 P07347
P49704 P38251
P40151 P01120
P07272 P02293
P36165 P29539
Q12343 P39111
P43605 P33303
Q07376 P47035
Q04894 P13902
P28743 P11076
Q03497 P37838
P39954 P16861
P38313 P05375
P38353 P32842
Q06631 P53847
Q02205 P41815
P53104 P38298
Q05580 P32944
Q04412 P47152
Q04847 P38903
Q12194 P38041
P34252 P33399
P06786 P06773
P47117 P32787
Q05931 P40565
Q12124 Q06632
P38872 P30606
P26798 P25582
Q12411 P15938
P53286 P32788
P46655 P38811
P47090 P32914
P53845 P47132
P39552 P38144
P40561 P38910
Q06628 P39987
Q05027 P43682
P46974 P25569
Q08032 P50091
Q06630 P53181
Q06632 Q03322
P36161 P32944
Q06675 Q00916
P48239 P39515
Q12297 P23644
P41695 P20437
P11747 P00854
Q12176 O13297
P43560 P33421
Q12175 Q06344
Q12396 P38759
P38820 P11710
P43604 P18410
Q06001 P50105
P53259 P35207
P28004 P07342
Q7LIF1 P40457
Q02805 P39523
P46961 O13297
P46961 P41810
Q12415 P40092
Q03935 P19658
P30283 P05453
P36520 P32898
P33335 P33329
P36139 P04386
P38194 P28000
Q07381 P54791
Q99344 P39540
P25502 P19955
Q12390 P12294
P40438 P38850
Q03373 P17442
Q04004 P21651
Q08465 P06102
P14291 P07283
Q12009 P14906
P42944 P38344
P53628 P00431
P54790 P29295
Q12306 P39992
Q06675 Q03944
P39723 P23641
P34224 P00549
Q06135 Q03957
Q12050 Q05933
P22213 P21651
P36224 P25441
P41811 P39987
P39734 P38690
Q04673 P38794
P32499 P19658
Q12174 P53211
P89105 P46947
P39955 P33891
P36094 P32902
P42073 P05626
Q04264 P47061
Q12692 Q06405
P41697 P18900
P40541 P33304
P19955 P06242
P38689 P07703
P40395 P39534
Q03406 P39729
P53437 P38702
P25360 P20436
Q12224 Q05933
P38781 P38627
P38068 P17555
Q12361 Q07084
P49166 P38121
P36016 P29461
P39936 P17505
P19812 P02294
P32776 P07256
Q03776 P38121
P46676 P38692
Q08438 P36121
Q03213 P32325
P33419 P22140
Q08018 P40038
P41800 P04386
Q12734 P46956
P57743 P33754
P32319 P06105
P53100 P41546
P39112 P38801
P40957 P25644
Q12233 Q06436
Q06616 P36125
P38957 P14736
P46947 P05626
P42941 P38077
Q12341 Q08465
P47115 P36094
P87284 P22336
Q08465 P40970
Q12343 P53253
P29311 P12753
Q08096 P40582
Q03944 P31385
Q12174 Q05947
Q01649 P38523
Q03081 P13574
P32389 P09734
Q04493 P32332
P35207 P19659
P38989 P27692
P38165 P16474
Q99299 P14906
Q12158 Q06488
Q12026 P38696
Q04511 P38298
Q12224 Q03690
P53036 P32585
P42884 P33421
Q99344 P53388
P50105 P32607
Q04338 P46974
Q12060 P35497
P39929 P38064
