P40573 P32525
P43612 P41813
Q12021 P32776
P47912 P23624
P53082 O13539
Q06708 P32500
Q12098 P32471
P47129 P36103
Q12280 P46949
P39730 P25357
Q07468 Q04002
Q04660 P39108
Q06103 P20081
Q03497 P36048
P53949 P11075
P53968 P06787
P32911 P16892
Q04217 P36124
P39926 P00044
Q12418 P43569
Q00416 O13554
P38129 P13712
Q06449 P38232
Q08746 P29295
P50108 P28006
Q05930 P53845
P40095 P39925
P25567 P15807
P33338 P04147
P25333 P19145
Q12256 P07258
Q08287 P53147
Q00246 P53865
P53064 P24869
P47050 P06169
P47068 P31374
P46949 P25659
Q12390 P38153
P30619 P25344
Q04048 P38883
P43321 P11075
P47113 P32523
P47057 P14724
P25302 P01149
Q12285 Q04199
P15891 O14455
P45976 P38751
Q06628 P38273
Q08956 O13565
P36010 P32074
Q03919 P25569
P38990 P32074
P40541 P22137
P41920 P38871
Q03338 P38274
P40567 P38070
Q12045 P53834
P33203 P18759
P40473 P36010
P43586 P24869
Q08245 P35169
P33334 P29340
Q05949 P53855
P14682 P13045
Q05881 P40991
Q05958 P36012
Q06160 P40564
P46948 P29469
P40567 P22204
P48415 P25369
Q04693 Q03558
P20604 P07269
P52593 P23642
Q12280 P38427
P40480 P18759
Q04048 P28007
Q06479 P35688
P38708 P25615
Q03503 P30619
P33311 P23201
Q12124 P22515
Q12328 P47176
P38219 P36010
Q04562 P49166
P47129 P36024
P53859 P50111
Q12315 Q04749
Q03973 P53043
Q04031 P10659
Q00955 P53280
P40413 P38042
P40167 P27796
P34077 P32571
P46672 O13565
Q07381 P32263
Q01939 P39517
Q08886 Q04562
Q08550 P38182
P32528 P20133
Q12024 P38636
P53061 P39550
Q03162 Q00684
P38751 P13902
Q08649 P32481
P53168 P34087
P53861 P53855
Q03177 P36520
P25615 P24871
Q08972 P29703
P40204 P36037
P25558 P15436
P35734 P32578
P35688 P23287
P40038 P18961
Q12055 P53067
P38696 P31109
Q08215 P25357
P47150 P25515
Q12256 P19145
P53742 P39969
P38785 P25341
P28795 P22219
P53847 P06101
P43638 P43619
Q07657 Q02554
P39744 P12385
P32571 P00950
Q06411 P47122
P38324 P38237
P47050 P38149
P53599 P07251
Q08491 P53855
Q04660 P40003
P36024 P34730
P38960 P35718
P53322 P38431
Q06708 P38615
Q12434 P43568
P53184 P50113
Q04964 P17891
P41811 P05694
P36029 P32328
Q03691 P32915
Q05947 P47165
P38624 P32642
Q12194 P49334
Q04601 P33204
Q08144 Q03497
Q08162 P32581
Q12038 P00830
P38862 P35197
Q08746 P17119
Q12518 P32581
Q03337 P18410
P25651 P00128
Q04377 Q03973
P40495 P25644
Q12175 P39081
P53082 P15873
Q08923 P34241
Q03792 P53011
P33420 P32563
Q12241 Q03782
Q06648 P07560
P39540 P10863
P42935 P38856
Q03063 P52491
P33333 P00044
P53845 P32802
Q08236 P22141
Q92331 P40457
P47165 P38249
Q04217 P33420
P32774 P09435
Q99278 P53131
Q05933 P32790
P40316 P02293
Q07915 P40963
Q06436 Q05471
Q12045 P32345
P53540 P21268
P38013 P11746
Q08285 P32590
Q06151 P53886
P38229 P32793
P40314 P40087
Q03656 P38346
P53100 P33334
Q04412 O13539
P43637 P00729
Q12018 P25341
Q08817 Q04412
Q12513 P47117
Q08723 P38217
Q06409 P08524
Q08732 P07834
P31385 P05986
P39966 P26263
Q07418 P20424
P54999 P50101
Q03338 P32602
P38911 P28274
P32939 P20967
Q99210 Q08729
Q06604 P14680
P54199 P38853
Q08558 P40541
Q12517 P28007
P38990 P38786
P40548 P19414
Q07887 P07270
P40434 P17898
P46674 P28320
Q06108 P50094
P43619 P08458
P18963 P17709
P53924 P25343
P47165 P12962
Q04749 P11938
Q12447 Q07657
Q06525 P14291
P38860 P36520
P41808 P25604
P41697 P38080
Q07732 P38636
P32805 P06777
Q07887 Q06549
Q03010 P40469
Q12176 P36144
P38959 P17695
P53221 P12612
Q12415 Q03435
P23642 P23561
P35056 P34240
P53297 P27636
Q12446 P16658
P53267 P53169
P52286 P09232
P10591 P00937
P32835 P31383
Q12318 P49166
Q08965 P14832
P34160 P16467
Q12078 P46948
P48837 P38339
Q05580 P32610
P48837 P35197
P53600 P11484
Q12522 P38063
Q03785 P15790
P40892 P31244
P42839 P32867
Q03899 P07262
P53914 P22139
Q12449 P32350
P39998 P38716
P53632 P22133
P47068 P25451
P53115 P46678
P43637 P09064
P42951 P39979
P47012 P32786
P53199 P53043
P38200 P30902
Q12222 P38631
Q06410 P06101
P40010 P38810
P30665 P28707
P53145 P52593
P40009 P38788
Q00618 P19073
Q12142 P15108
P48412 P34253
P39077 P22517
Q08729 P39563
P25644 P25605
Q12118 P48525
P39904 P25296
Q12449 P53254
P46948 P10081
Q02732 P38826
P40078 P12385
P53755 P51601
P40061 P25293
P32458 P12868
P39944 P32835
Q06108 P38555
Q12301 Q06512
P42951 P22204
P39925 P32074
Q04307 P38838
P38779 P23624
P41814 P40479
Q12098 P18962
P38113 P33204
P32523 P07834
P21374 P00044
P40529 P27801
Q03900 P11746
P42846 P38070
Q12165 P38779
Q12134 P32485
P31383 P02994
Q07376 P53604
P53616 P38988
Q04005 P00812
Q04089 P40957
Q12518 P33311
Q08558 P32495
P26793 P09734
P47012 P40457
P49686 P38324
P38623 P00830
Q04675 P19657
P38339 P06103
P38855 P38682
Q03322 P49687
P39014 P19657
P53176 P38729
Q06406 P14126
Q12488 P43132
P40484 P06704
Q06506 P35691
P52910 P38720
Q12236 P39984
P38720 P09938
Q00684 P53248
P12962 P06773
P53941 P32379
Q99181 P33419
P38872 P25659
Q06102 P39742
P38956 P38696
P53834 P50101
Q00916 P23644
P53269 P20484
P35688 P33331
P51601 P32458
P40078 P10081
Q07084 Q05580
P25694 P06782
Q06411 P38237
P40461 P04046
Q03862 P41800
P31244 P22137
Q03782 P41808
P47079 P39077
P38313 P25584
P53278 P14742
P39968 P36013
Q05568 P39729
P53203 P21576
Q07786 Q00916
P53904 P38247
P53191 P36224
Q12168 P14904
P17119 P07251
Q08215 P38697
P38987 P19454
Q00618 P32561
Q12163 Q03096
P46655 P23394
Q99385 P34730
P53104 P15436
P39994 P22515
P40328 P38282
Q06177 P32801
P25580 P25371
Q12347 P39984
P52286 P06839
P38903 P33201
P38929 P35184
Q12168 P53124
P43565 P41813
P38204 P06701
P39682 P14907
P36037 P27636
Q06676 P32368
P48363 P30822
Q12477 P18494
Q04651 P53974
Q12469 P39707
P32607 P21306
P21951 P14242
P38041 P18961
Q00539 P32800
Q12447 P28708
P53316 P38792
P25586 P22147
P38806 P25657
Q03125 P32805
P53254 P00445
Q03558 P38716
Q08649 P09734
Q00578 P39107
P36145 P25719
P50113 P38282
Q00416 P18480
Q12152 Q02821
P12962 P08431
P50091 P38883
Q03758 P47017
Q12124 P32802
P48582 P48240
Q08949 Q04087
Q08723 P20606
Q03792 P18410
Q06178 P30771
Q05881 P53081
Q04894 P27636
P38998 P31382
P38793 P32898
Q03010 P07251
Q06616 P23624
P39563 P24783
P53124 P04147
P36145 P11709
P40963 P38823
Q12149 P35187
Q12186 P25491
P48562 P40494
P13185 P09798
Q02100 P40167
Q04411 P47057
P52919 P35207
P36139 P32527
P36107 P35729
P38837 P38757
Q08921 P12754
P54999 P46677
Q06708 P34223
Q12368 P39925
Q12161 P38699
Q12276 Q03768
Q04894 P46673
Q06624 P50095
P50278 P38689
Q00582 P32345
Q03012 P53036
P53286 P13663
Q12499 P32599
P32481 P02829
Q03308 P39727
Q12033 P38757
P40515 P12611
P42884 P40069
Q08726 P38301
P32835 P15891
P53954 P16661
P50105 P50104
Q02866 P53924
P40509 P33767
P40055 P30619
P27472 P25558
P14359 P06103
Q12368 Q08723
P28708 P20606
P38873 P33307
P53855 P25604
P53261 P38810
P32496 P14747
P40892 P02829
Q06704 P32854
Q02256 P53755
P39703 P32458
Q04868 P40316
P23642 P13711
P38768 P28707
P39551 P36057
Q92317 P35728
Q12241 P46655
Q12306 P38716
Q08601 P20424
P27472 P20081
P53169 P13856
P53168 P43616
P53082 P35056
P38636 P22213
P32582 P32495
P46985 P36085
P53145 P40055
P46988 P40339
Q05874 P38431
P39940 P07264
P32905 P18494
P38346 P00331
P53199 P08458
P53254 P40087
Q06137 P31383
P40010 P38853
Q12514 P40335
P40064 P38316
P40509 P38068
P53552 P33203
Q12749 P39706
P50094 P33199
Q08119 P38249
P52553 P38427
Q08162 P38624
Q12241 P36005
P50113 P32855
P38793 P38293
Q99189 P14724
Q12241 P00175
P32776 P24813
P25657 P14904
P53147 P32836
P53011 P17555
Q00916 P38792
P12868 P00817
Q08438 P38862
P53299 P53171
P53316 P40988
P53824 P39515
P41813 P32496
P52488 P20676
P38334 P18961
Q12248 P53604
Q02199 P50277
Q12020 P15873
P23059 P06100
P38132 P36000
P53604 P18410
P53011 P32364
Q06142 P32773
P53248 P32767
P33203 P07258
P40561 P39081
Q06164 P21965
Q04412 P40316
Q04002 P38742
P53259 P40456
Q04005 P38991
P42846 P30657
Q03957 Q03220
Q12477 P38011
P53540 P48525
Q03532 P14741
Q12044 P23394
Q12433 P05318
P53202 P53091
P39531 P25491
P32597 P10961
P48232 P24869
P41832 P32786
Q04175 P53604
Q12255 Q06137
Q12265 P24867
P42846 P35728
Q05580 P53271
P48239 P25357
P38344 P23594
Q99385 Q02256
Q06673 P16861
Q99394 P53743
P41921 P25646
P32447 P23644
Q04368 P32450
Q04031 P00937
P35497 P11745
P38805 P36019
P53248 P38329
Q03619 P38814
Q03208 P20134
P40565 P40477
P53900 P21242
Q99383 Q08438
P52286 P38013
P43609 P39009
Q12018 P38999
Q03096 Q02821
Q00245 P32458
Q04493 P53847
P34234 P31539
Q03897 P19812
P53163 P22203
Q04675 P24004
Q12276 P39960
P31688 P25333
Q06406 P53930
Q03254 Q02197
Q04739 Q04199
Q12377 P38339
P53094 P19454
P38287 P32794
Q03330 P40492
Q99210 Q03654
P53221 P32336
Q05775 P27895
P46949 P40055
P53600 P00937
Q05871 P53927
P40892 P35198
P53168 P36062
Q92331 P31244
P32450 P25555
P36047 P35194
Q04792 P52286
P53840 P43612
Q00723 P25655
Q02773 P48240
P54885 P20081
Q12107 P05085
P38903 P22007
P38636 P09624
Q12134 P00812
Q00684 P32485
Q04749 P36124
P38697 P31374
P38627 P15790
P23644 P00358
Q05958 P30657
Q04673 P53131
Q06549 P23638
Q01939 P38749
Q03792 P38691
P38862 P22515
Q12038 P40469
P38786 P24870
P47912 P39994
Q00362 P22204
Q02892 P20449
P39079 P30657
P16658 P08964
Q12343 P53952
Q04935 P49334
P32854 P32607
Q12363 P39935
Q12021 Q04868
Q12038 P24871
Q02354 P35728
P33311 P15442
Q07824 Q04003
P46677 P33400
Q02932 P53978
Q12368 P42935
P53290 P28795
Q04121 P23594
Q12418 P38810
P32523 P31384
P47176 P39705
P53185 P41807
P47132 P38695
Q08923 Q08562
P32917 P28707
P48234 P40957
P38324 P34730
Q99176 P15807
Q12265 P23724
P48239 P06839
P09959 P04076
Q12330 Q00684
Q12449 Q03957
P53344 P46961
P50275 P40070
P49704 P38788
P50091 P40339
Q08245 Q04272
P53011 P12611
P32583 P32259
P39904 P38555
Q03690 P33891
P53112 P38329
P15436 P05318
P40856 P39925
P40963 P22204
Q03656 P48240
Q12250 P06169
Q02205 P28791
P40555 O13553
Q12100 P32264
P38748 P09032
P22543 P19882
P38113 P21243
Q7LIF1 P20676
P39111 P09734
P40055 P24868
Q12427 P40960
P38689 P32561
Q07471 P39962
P35056 P21182
P46675 P33419
Q12241 P40960
P53277 P35190
Q06340 P14359
P47120 P38229
Q05636 P40959
P22202 P10869
Q04233 P37012
Q00916 P09624
Q12175 Q04217
P36008 P28795
Q06263 P33760
P40339 P36068
P40991 P33329
P43583 P40339
Q04601 P33328
Q02256 P38779
P40096 P36068
P35181 P32325
P53081 P20459
P26263 P15108
P40567 P25360
Q06549 P28817
P07347 P06787
P57744 P05626
P53754 P38785
Q05670 P38193
P53867 P53112
P47912 P09938
P47120 P01120
P40959 P25369
Q04439 P53743
Q08732 P34234
Q92331 P31539
Q12377 P06103
Q05874 P07991
P39958 P38769
P50277 P38555
Q04005 P06773
P53104 P20435
P38886 P38203
Q02804 P40495
Q03337 P25808
Q12118 P23201
Q12263 P40009
P38149 P32855
Q04491 P38829
Q12248 P41901
P30771 P12753
Q12344 P39742
P89102 P12612
P48606 P33750
P53068 P36139
P46680 P08018
P38720 P38217
P53040 P04807
Q12199 P16140
P52286 P19735
Q04562 P32945
P32450 P12611
Q12045 Q07887
P36017 P00817
P53968 P11746
P40483 P11709
P41834 P12962
Q06216 P25298
Q92317 Q04004
P38766 P32350
Q04370 P38735
P39548 P32319
Q03898 P38788
P39727 P09624
Q05785 P34758
P32802 P31244
P36131 P32582
Q00955 P04147
P53389 P53388
P43638 P38266
Q02825 P12753
P32525 P23542
P38989 P09733
Q12264 P33299
P38822 P37296
Q04978 P53248
Q04921 Q00245
P53978 P36049
P32563 P18851
P39076 P36124
Q12427 P07560
Q08966 P52286
Q07913 P26755
P38757 P25515
P32337 P13185
P46655 P38348
Q07786 P40079
P32379 P07269
Q03071 P38293
Q12017 P39937
P36009 P29056
P40958 P11978
Q04412 Q04370
Q05947 P40302
P38333 P32794
Q03655 P08539
P47049 P11747
P53043 P00812
Q12277 P34077
Q02908 P14736
P53221 P38254
P51996 P38329
P40517 P39940
Q04839 P38798
Q02554 P40024
Q00246 P25342
Q12341 Q07508
Q04660 P38348
P53196 P32599
Q08949 P53250
P53163 P07170
P36029 P32324
P32801 P18962
P36080 P32505
P40096 P26793
P37012 P25333
P39515 P32453
Q12045 P40529
P38590 P08153
Q12020 Q05022
Q06708 P22213
P53855 P01123
P39940 P35197
P38077 P32800
P38696 P23644
Q02629 P21243
P38041 P27614
Q00539 P31374
P38769 P07260
Q03162 P47160
P51862 P32501
P53082 P38794
P53256 P32468
P38149 P13517
Q06406 P07274
Q99394 P53600
P40314 P29465
P41814 P38806
P53538 P38112
Q00916 P25655
Q03957 P53067
Q12021 P13712
P40064 P33298
P35178 P12945
Q06160 Q03337
Q02767 P32767
Q04894 P13712
Q03981 P25655
P53142 P17505
Q06436 P52490
P42846 P37303
Q07657 P40024
P53184 P36019
P43588 P38301
P36008 O13553
Q12309 P38699
P53163 P02557
P17629 P00830
P51862 P36172
P89886 P53691
P38690 P33328
Q03973 P19524
P40013 P35172
Q12365 P46672
P38276 P32364
P28007 P09624
P31244 P06782
Q03956 P23059
Q12343 P36100
Q12220 P53930
P39742 P36017
Q08550 P53883
Q6Q547 P46655
P40344 P38257
P53040 P32895
Q12154 P53258
P12962 P10862
Q08144 P32495
Q12045 Q07657
P33199 P24867
Q12329 P38696
Q04749 P41940
Q08773 P28004
P31109 P18494
Q07824 P04821
Q03330 P39929
P25808 P21268
Q02256 P09064
P39008 P16521
P54837 P39996
P43603 P22203
P32571 P19524
P32642 P20438
Q07657 P38149
P32864 P32264
P40507 P00729
Q06160 Q02884
Q03322 P53036
Q03956 P28817
P53136 P27705
Q08972 P40988
P38283 P23301
Q12389 P41920
P54199 P18480
Q12754 Q04511
Q02721 P34252
Q04087 Q02554
Q12098 Q07623
Q08931 P33329
P06787 P04147
P53743 P21576
Q08491 P38682
Q08962 P20435
Q05946 P32447
Q04373 P38274
Q12149 P07273
Q04272 P38855
P14306 P07260
P32491 P22213
Q03012 P39723
P34758 P02557
Q08601 P32873
P53280 P53067
Q06679 Q00246
P53049 P33313
P41800 P40563
Q12222 P21242
Q12433 P06780
Q05946 P53549
P46962 P18494
Q12328 P35728
Q12330 P39927
Q01590 P40344
Q04175 O14467
Q99385 P43587
P47079 P40518
P53829 P20606
P53900 P50942
P18898 P07262
Q12483 P43321
P39563 P09798
P34216 P11075
P38837 P02400
Q06340 P25336
P36421 P25615
Q03899 P25646
P40014 P36053
P51601 P18898
Q12469 P32588
P49435 P21182
P46675 P23561
Q12347 Q06651
P53924 P38862
Q99394 Q02256
Q07824 P33411
Q06216 P14680
P40482 P09734
Q02793 P47029
P40512 P17555
P41921 P09064
Q12260 Q08492
Q04272 P36224
P38774 P24870
Q03768 Q02629
P47176 P35193
Q12055 P25294
P40103 P38757
P38737 P13186
P25657 P08458
Q12044 P13185
P53091 P22202
P53185 P23293
P38237 P20133
Q06551 P53082
P32492 P24004
Q08963 Q06407
Q12315 P43321
P46962 P14741
P53036 P39730
Q00245 P37296
P52919 P06787
P53043 P38247
P11484 P00330
P47083 P28817
P08458 P05453
Q02884 P38310
P35691 P09938
Q12194 Q03661
P32582 P22213
Q01684 P30283
P41814 P39962
P32849 P25655
P36006 P32561
P35734 P11927
Q12009 P40335
P32629 P32598
Q03690 P32783
P50278 P50113
P30902 P06782
P40956 P15705
P39987 P38152
P53297 P16862
P32945 P28817
P38348 P20967
Q12236 P39111
P53159 P38217
P39960 P30902
Q04031 P50113
Q04121 Q03503
Q12129 P40092
P19735 P00958
P32867 P23624
Q02775 P30283
Q12468 P29461
P32855 P25604
Q12241 P38996
P40960 P38208
Q06549 P04147
P29366 P00830
Q05610 P39107
P53141 P32481
P33399 P06773
Q08911 P06169
Q08550 Q04792
P33891 P32528
Q99176 P18962
P37296 P07991
Q07915 Q04175
Q06679 Q03897
P53281 P17536
P53104 P32639
P53278 P12945
P53196 P31412
P41814 P06779
P40484 P36172
P40217 P38886
Q08245 Q07418
Q12449 P53622
Q08746 P38334
P38129 P20433
P38622 P06787
P53256 P13856
P38801 P06844
Q9URQ3 P13393
P39715 P38853
P42951 P25582
P53978 P27895
P38631 P06844
P53738 P23724
P40471 P25646
P53738 P34110
P39968 P33892
Q04264 P40413
P40016 P38810
Q08119 P21243
Q08004 P25359
P15108 P06101
P38989 P05694
P32895 P05317
P40018 P38737
Q12417 P33334
Q03897 P24783
P46988 P40480
Q05610 P03965
Q04964 P38840
Q12483 P38789
P08566 P05694
P53100 P39081
P28239 P10566
Q07468 Q03081
Q12038 Q03497
P18494 P11709
P38768 P05986
P38749 P20437
P21538 P14064
P37303 P32263
Q12527 P04807
Q03018 P38624
P32325 P08524
P16140 P12868
P38822 P32447
P53893 P09734
P07273 P07272
P31412 P25567
P39925 P32895
Q12513 P38768
Q03220 P38334
P38922 P19262
Q03012 P40009
P53904 P53865
P43568 P38682
P48606 P17123
P53743 P33201
P32905 P24870
P41818 P38699
P53886 P32642
Q12390 P20459
Q04562 P25385
Q12363 P32783
P39966 P35203
Q12230 P40483
P53883 P24868
Q12330 P38774
Q12518 P37012
Q03654 P47104
P47068 P17555
Q02825 P36139
P38697 P25491
Q04491 P47093
Q03220 O14455
Q04377 P38013
P33306 P32074
Q07844 P53893
P40003 P38879
Q04264 P53064
P39014 P33401
Q02892 P25584
P53068 P10659
P53147 P42841
Q04233 P39994
Q03898 P38990
P53115 P40460
Q12107 P53032
P53202 P47160
P40483 P32074
Q04121 P13365
P46672 P25336
Q12230 Q05568
P25341 P12688
Q08119 P36068
P39929 P13856
P39523 P18888
Q06436 P22336
P39723 P32492
Q06554 P48234
P41818 P10964
P47150 P16862
Q12449 P43569
P38146 P28817
P25296 P07149
P53091 P10081
P50095 P23301
P22141 P17536
P53171 P38111
P39730 P06787
P38232 P25298
P39927 P32855
Q08746 Q02260
Q00578 P32571
Q12427 P38748
P32864 P07834
Q12310 P28006
P39081 P16664
P48415 P06244
P40956 P04076
P48562 P36103
Q04601 P38820
Q04373 P32945
Q08956 Q02260
P31412 P06784
Q12460 P32599
P53086 P48239
P47064 P34234
Q05947 P47117
Q12433 P32607
P47117 P33755
P53125 P38931
P40561 P10363
P40061 P09734
Q00582 P38999
P50278 P38970
Q08956 P38316
P34077 P32490
P54999 P06103
P38555 P32502
P38077 P00546
P53949 P32490
P38129 P32917
P43639 P32471
Q03862 Q02260
P53238 P27614
P40202 P32873
Q05024 P53094
Q12021 P89102
Q04338 P14164
Q06696 Q03497
Q12206 P38760
P33328 P08153
P47019 P32502
Q01590 P53159
P36131 P25655
Q12427 P38853
P42951 P35197
P38785 P38622
P53840 P22219
Q12149 Q04226
P40079 P33307
Q08492 P15646
P32525 P14724
Q05947 P38760
P47822 P32838
P39729 P36149
P53094 P38822
Q00416 P22203
Q08217 P48582
P34077 P21192
Q12020 P46957
P34253 P31382
Q06409 P25655
Q08963 P06244
P53258 P38310
P43638 P38862
P21243 P18759
P53290 P19097
Q04660 P06704
Q04411 Q00416
Q12055 P07342
Q03956 P54885
P53271 P40483
Q12464 Q04477
P52488 P32585
P38805 P36017
P40564 P36103
Q12514 P25635
P39990 P38217
Q05881 P15436
Q07786 P40202
Q06651 Q05166
P33419 P22219
Q04749 P15705
P50091 P38720
Q04031 P39717
Q12277 Q06651
Q07844 P38861
Q12513 Q04930
P53254 P40103
P43561 P17442
P40959 P09959
Q12267 P38889
P24004 P09232
P38631 P05986
P32873 P27895
Q07688 P36421
Q02555 P32389
P40096 P38801
Q07915 P47104
P47074 P10961
Q99385 P17119
P38113 P30657
P53847 P40395
P21182 P19097
Q07786 P39718
P53894 P42839
P42843 P38903
P53297 P13586
Q01722 P32529
Q12341 P11709
Q12018 P40164
Q03322 P18888
Q12175 P32325
Q99176 P38990
P38805 P07260
Q12301 P20606
P32776 P20053
P36062 P36029
P40344 P39073
P34730 P25808
P40856 P17119
Q12418 P27515
Q06177 P53298
P40164 P38590
P43603 P30665
Q04005 P32905
Q03656 P38859
Q03897 P46672
P38998 P26793
Q06677 P53914
P38863 P34253
P39925 P33329
Q03860 P41544
P39998 P38113
P49166 P38237
Q12151 Q04338
P40090 P13574
P53859 P32447
P38232 P33199
P39969 P25336
Q12347 P06634
P54199 P23293
P53150 P40095
P32324 P14742
Q06216 P33891
P39926 P32450
Q12034 P34216
Q03981 P43638
P53209 P38298
P33297 P19882
P53112 P06101
P38082 P34162
Q12335 P23776
P46963 P46675
Q12028 P46682
P53604 P36118
P17629 P16892
P39723 P27351
Q07986 P40357
P36080 P09032
Q06151 Q00776
P22515 P00331
Q03162 P38310
Q03081 P37296
Q00723 P38959
P36037 P25296
Q12749 P40151
