P53171 P45818
P53124 P10961
P49956 P40892
P23301 P19659
P40484 P32902
Q12060 P39073
Q06205 P38705
Q06677 Q03177
P39707 P26188
P38904 P34162
P26798 P25582
Q03935 P38203
Q03373 P32504
P39702 P10964
Q08921 P04050
P34161 P32485
P39723 P39524
P35172 P22209
P45818 P08456
P39944 P11747
Q03976 P36012
Q08923 P32492
Q06405 P06778
Q04089 P39682
P43581 P28708
Q04195 P05626
P35198 P32641
Q08492 P38719
P33307 P18239
Q04603 P13433
P39523 P06783
P38276 P16522
P25296 P21957
Q00684 P47037
P32570 P32501
P46675 P35177
Q07914 Q06679
Q05080 P35206
Q02608 O14467
Q12329 P38967
Q12199 Q03834
P53824 P24783
Q02939 P25344
Q03897 P38717
Q08004 P38751
Q03697 P38742
P38302 P14742
P39734 P28239
P38068 P16387
Q12019 P47135
Q12449 Q06168
Q12518 P19358
Q9URQ3 P46948
Q08980 Q05568
P53115 P25376
P40518 P39928
P41814 P39101
Q06706 P08456
Q06648 P40352
P40077 P33328
Q12194 P36013
P28006 P19659
P40509 P40360
Q12060 Q04930
P25346 P11433
P38723 P00420
Q12241 P38902
P42942 P32366
P38623 P04817
P57743 P42944
P32597 P25582
Q02608 P14359
P32796 P15424
P39929 P38064
P38138 P36015
Q01684 P32917
P53176 P38358
P53298 P22579
Q03792 P21651
Q06410 P32902
P53877 P40064
P53959 P23561
P38264 P32801
Q03579 P46674
P36145 P11710
Q12328 P23337
P45976 P32368
P36121 P23285
Q07824 Q06405
P43682 P32796
P38736 P32566
Q04110 P07834
Q06616 P36125
Q06631 P47104
P33328 P23179
Q03579 P39744
P25558 P22214
P47027 P02557
Q02884 P53215
Q12071 P47011
Q08387 P53313
Q12176 P40455
Q00955 P32333
Q04307 P42941
Q04958 P40465
Q08387 Q00618
Q12060 Q06665
Q05931 P28320
P47135 P42942
P37303 P33303
Q05016 P87284
Q03697 P34227
Q04067 P32453
P40096 P23337
Q12495 P06100
P53616 P13902
Q04958 P25515
Q12495 P06243
P53124 P35179
P38337 P25649
P40529 P07273
P47041 P10823
P50106 P40335
P53313 P39010
P43542 P38922
Q04121 P11972
Q12024 P53265
P53823 P40453
Q08109 P40060
Q02516 P35178
Q07622 P40014
Q02205 P25656
P08456 P04051
P38769 P12695
P38181 P02829
Q12066 P54199
Q06224 Q04368
P54791 P43602
P32588 P25376
Q02204 P36018
P47037 P22202
P32639 P25441
P38838 P38138
P33313 P22579
Q00772 P26188
P50090 P35056
Q08109 P38082
P38781 P38627
Q04964 P53142
Q06078 P17505
P35723 P34240
P47912 P36116
P25453 P25294
Q02256 P04911
P81450 P20134
P46964 P38903
P19736 P06103
P28241 P07260
P33122 P15873
P53437 P53252
P47115 P07170
Q02608 P34226
P39111 P16387
P36121 P09119
Q08162 P25371
P49166 P38121
P53236 P38627
P40352 P28743
Q04195 P39001
P53731 P39101
P53551 P31412
P40957 P25336
P38999 P38717
P38439 P25342
Q12447 P39010
Q12199 P28241
Q12004 P19262
Q05016 P53280
Q06673 Q06598
Q03435 P47113
Q08096 P40094
P17442 P04050
Q03330 Q01217
Q12004 P15705
P46954 P25575
P39524 P38344
Q04636 P38821
Q02795 P16140
P53253 P38237
Q06005 P32499
Q06488 P22203
Q99278 O74700
P48562 P41695
P47160 P39678
P39003 P16521
P32569 P06781
P38819 P12688
P39926 P32838
P38751 P32892
P53851 P22276
P32573 P08638
Q08601 Q05998
P53108 P39081
P39523 P10507
P36116 P25336
P32325 P25579
Q04121 P20448
Q06651 P27692
Q04493 P32332
P36129 P12383
P39940 P27692
P19882 P15367
Q01939 P36016
Q12300 P33399
Q08732 P04051
P32601 P11978
Q04964 P14242
P42846 P11914
P53174 P13711
Q07980 P09959
P53176 P26755
Q03465 P43569
Q03750 P23293
P41695 P20437
P53271 P40456
P39967 P36121
Q02206 P25651
Q12034 Q03697
Q12306 P39992
P43622 P36172
P43565 P26343
Q12159 P47054
Q04175 P36036
Q07980 Q03784
P32833 P32523
P53290 P21951
P38881 P34226
Q08956 Q06598
P81449 P23594
Q06407 P06701
Q06169 P89105
P33335 P32366
P22219 P19263
P43568 P22579
Q99278 P40016
P40077 P29496
Q04693 P33296
P32600 P02294
P41544 P39925
Q12192 Q08986
Q12194 P38041
P54999 P20050
P38333 P23337
Q06407 P38811
Q12389 P45818
Q12050 Q03071
Q02767 P80428
P40069 P11978
Q12263 P53616
P25657 P08539
Q06412 P38727
Q08492 P48439
P39540 P30656
P32578 P00420
P43555 P00560
P26449 P06103
P40512 P32836
P40988 P39550
Q08491 P54837
P38957 P38742
Q06651 P33301
P38121 P25369
P40455 P38744
P49166 P11710
P50090 P25344
P13517 P06775
Q07084 P47074
P28320 P21801
P53633 P47116
P39550 P07866
P25719 P08518
P41800 P04386
P53616 P38810
Q12243 Q05998
P40885 P33306
Q02204 P09440
Q07509 P40325
Q07732 P26798
P41813 P06786
P39702 P38042
P40073 P15992
Q12306 P33759
Q08032 P35184
P16862 P10566
P47064 P34241
P53823 P35177
Q04359 P38191
P43604 P40529
Q12692 P08456
Q12223 Q08886
Q12055 P43596
P53169 P35718
Q12019 P12294
Q12243 Q08236
P46677 P33754
P23585 P19454
P42073 P05626
P32805 P28239
P51862 P25358
Q07980 P25341
P53108 P25341
P38123 P30822
P36017 P32259
P48525 P25580
P53323 P39952
Q99278 Q12285
Q12749 P06844
P81450 P53952
P38957 P38785
Q12021 Q06554
P23561 P07248
P53959 P23202
Q12328 P43555
P48524 P25502
P32564 P06844
P32318 P21304
P53269 P35187
P46681 P13517
P54791 P11154
Q12216 P38820
P40494 P38838
P47052 P33329
Q06406 P32564
Q06512 P40957
Q12270 Q02732
Q12300 P17106
P41695 P39962
Q06665 P33441
P46956 P40054
P53954 P07834
P40341 P35184
Q01454 P36125
Q05778 Q05359
P53628 P53093
P38776 P27705
Q02795 P05030
P40890 P39001
P53905 P32803
P29539 P23639
P38288 P08458
Q12224 P20435
Q06224 P38276
Q02895 P38999
P53961 P38261
P40693 P38826
P47074 P34244
P38998 P38699
P53197 P21705
P39960 P21190
Q03750 P36027
P53238 P07703
P43555 P40529
Q12059 P06777
Q01454 P40529
Q12124 P26343
P53243 P40164
Q03690 P22139
P50104 P22203
P54867 P25567
P40892 P32787
P32379 P04786
P38829 P32529
P36018 P11747
P46957 P32499
P38328 P32641
Q07963 P21538
Q12006 P29340
Q02574 P38247
P53202 P29055
P89105 P07269
Q04305 P38826
Q12192 Q12100
Q08109 P35184
Q92316 P33400
Q12418 P53551
Q06644 Q03323
Q05946 P53538
P36123 P26343
P53100 P29468
Q12434 P53215
Q12066 P12383
Q02574 P17065
Q08285 P38082
P20133 P04786
P46671 P38920
Q03691 P36130
P53082 P40319
P34226 P32657
Q04673 P53280
P36224 P23776
P53953 P43560
P22141 P08518
Q12102 P40395
P26449 P07251
Q03103 P32529
P53959 P39531
Q03213 P53840
Q06408 Q03860
Q12158 P53168
Q12063 P38262
P42945 P32333
P28743 P07273
P42935 P32838
Q04062 P23291
Q02159 P00358
Q04307 P15303
P53079 P38262
P53147 P33892
P20434 P11745
Q12301 Q02775
P46965 P40078
P53538 P35727
P40475 P13185
Q08446 P30283
P53181 P00549
Q12050 Q07732
Q01722 P40495
Q12142 P81450
P38957 P25659
P39685 P32800
P52490 P32914
Q03697 P32499
Q12372 P53600
Q12477 P04912
Q12464 P32566
P32354 P30656
Q00246 P21651
P50108 P09457
Q04868 P32529
P05317 P04786
P49334 P38156
P53168 P42944
Q02100 P38842
P39968 P36034
P38262 P22804
P40450 P35169
P38886 P32597
P38988 P38827
P53919 P32797
Q01560 P21691
Q03661 P53237
P39521 P38156
Q12267 P42941
P21705 P14724
Q08018 Q07540
P53032 P11978
Q07904 P52553
Q02336 Q00723
P33335 P33329
Q01454 P43622
P38182 P27476
P07272 P02293
P46678 P06102
P40032 P39010
P38712 P00549
P19263 P07260
Q12161 P33334
Q05610 Q04935
P17536 P00420
Q12518 Q12192
Q04958 P05030
Q12230 Q01217
Q03018 P38915
P53743 P34218
P53202 P40319
P42935 P23585
P33339 P28791
P36049 P33441
P17555 P13259
Q05900 Q03148
Q99382 Q00582
P53834 P32341
Q12050 P36129
Q02875 P47042
Q12389 P40987
P53886 P53079
Q02932 P38298
P39987 P07249
P39534 P12611
Q99344 P32838
Q02516 P14741
P47057 P13382
P38881 P07262
Q04978 P13099
P40496 P40066
Q06005 P21801
P35198 P32319
Q12161 P53905
P53231 P38261
Q08749 P40693
Q08923 P22203
Q02908 P54837
P53131 P24867
P39101 P32634
Q04322 Q00873
P38907 P38627
Q12443 P21691
P47134 P22082
P35727 P32828
P53032 P08456
P38319 P37366
P40496 P23639
Q07963 P32833
P43602 P39744
Q04053 P38699
Q08581 P06786
P38784 P32849
P25604 P25046
Q04511 P40360
Q12262 P18851
Q02794 P16522
Q06151 P53959
Q12138 P36104
P36029 P32558
P40478 P13574
Q05021 P48582
P53750 P18410
P48363 P39875
P35210 P32832
Q07904 Q04673
Q12082 P08431
Q12341 P53823
Q12411 P10566
P38085 P03965
Q08746 P53952
P35190 P35189
P38283 P35201
Q04491 P38826
P53209 P14737
P47822 P47150
Q07963 P48439
P13433 P04912
Q07921 P00331
P38089 P29468
Q02908 P23833
Q05931 P33297
P40468 P16451
P87284 P43583
Q03761 P53933
Q07442 P46674
P53971 P38995
Q02630 P43682
Q99382 P38431
Q08162 P38826
Q06624 P11914
P53905 P41912
P53010 P40890
P47123 P40453
Q12446 Q00873
P42845 P38811
P34224 P32447
Q12035 P33203
P23059 P07703
Q05911 Q02948
P53032 P32368
Q06665 P47052
P53857 P09938
Q12059 P36053
Q02732 P35056
Q03280 P38759
P53735 P14680
Q12336 P38915
Q00684 P32916
P53740 P40314
P54784 P19145
P48240 P32914
P53877 P18562
Q03455 P38859
P32598 P07272
P32558 P25333
P40352 P32602
Q02336 P38713
P38744 P30822
Q12006 P25376
Q12460 P13259
Q07980 P38324
Q01560 P23585
P25298 P11914
P36048 P35189
Q03263 P15992
P38703 P32605
P53389 P08153
Q06640 P53823
Q12100 Q04089
P16522 P13185
Q08683 P04817
Q06216 P53959
P39112 P11938
P40055 P36009
P38776 P32629
Q12006 P36123
Q12071 P38859
Q06440 P08518
P38429 P14736
Q12361 P41318
Q01590 P26755
Q08096 P25296
P40167 P02294
Q08193 P53211
Q06624 Q02774
P38229 P22209
P52891 P50104
P53150 P32830
Q06344 P40507
Q12206 P25346
Q08278 P39007
P40554 P32499
P47027 P25389
P33201 P32897
P53243 P42934
Q12083 Q02825
P47160 P41895
Q06102 P54791
Q06168 P38627
P39929 P38121
P22203 P12887
P87108 P50108
Q06451 P34218
P53731 P47132
Q06096 P36009
Q06676 P21304
Q08496 P32828
P35210 P33299
Q03533 P28000
P38920 P25604
P40422 P10862
P53754 P26449
P22336 P14242
Q12749 P40856
Q12241 P47167
Q06103 P54790
P41901 P39952
Q12060 P10863
P40563 P32486
P38251 P30771
P52488 P07260
P38805 P25441
P54861 P34227
P54885 P38902
P32605 P28004
P38792 P10961
P39969 P06783
P25502 P13586
P38960 P20449
Q08109 Q06091
P53847 P32915
P36161 P02294
Q12477 Q07540
Q05024 P36034
P43613 P25451
P47115 P39713
P38915 P23301
P40032 P17255
Q12102 P47038
Q08278 Q03690
Q06549 P53171
Q99207 P24384
Q03860 Q03834
P40186 P12695
Q9URQ3 P14907
Q12071 P10961
P20484 P04821
Q02773 P40958
Q04226 P47187
P33334 P06775
P38877 P22209
Q06440 P14291
Q12033 P09119
P46673 P32657
Q04359 P29056
P47017 P34162
Q08245 P39702
Q06631 P38697
Q02208 P33401
Q08109 P23337
Q12050 Q05933
Q05031 P89102
P49686 P21827
Q07478 P36172
P33314 P25297
Q03532 P49018
Q03148 P32910
Q04958 P21242
Q06644 P22137
P53388 P16474
P43682 P42941
Q06135 P47176
P87108 P40528
P25046 P02294
P40555 P32583
Q12024 Q05359
P39702 P23624
Q04031 P35180
P87108 P40055
Q99385 P22214
P35728 P25370
Q04231 P38077
P19736 P16658
Q08975 P38270
P53824 P37302
Q12151 Q03750
Q07800 P48566
Q03944 P32337
P36036 P13259
P39083 P10355
Q06580 P38776
Q12186 P41896
P52488 P34216
P43609 P40038
P53952 P06104
Q12505 P22214
Q04673 P38794
P39007 P38930
Q06675 P38962
P50278 P38298
Q05998 P34161
P32597 P15646
Q08921 P40356
P30822 P11972
P43581 P20436
Q12038 P34224
P40151 P19880
Q12389 P38288
P43604 P18410
P53900 P40348
P32501 P21827
P47090 P35728
P80428 P30657
P13382 P07866
P35191 P32939
P47090 P13185
P46673 P04912
P38301 P21691
Q06340 Q05911
P42841 P40496
P53965 P40357
Q01080 P36047
Q12255 P32333
P47058 P06779
Q08465 P53901
Q92317 Q04110
Q12495 P38842
P32832 P32447
Q07442 P53167
P40957 P28495
P47029 P27692
P38254 P16151
Q04003 P38112
P48836 P40077
Q08683 Q02825
P48361 P32902
Q12372 P00546
P42941 P38077
Q08773 P23624
P48837 P38351
P34224 P00549
Q12019 P32599
Q02793 P53914
P35207 P06775
Q06251 P32558
P33411 P32915
P38254 P32486
P38695 P32527
Q08773 P53883
P17891 O13530
P47061 P36049
Q08119 P29468
P47171 P40303
Q12060 P20438
P38112 P32855
Q02208 P35734
Q12368 Q07478
P39517 P31111
Q06344 P48836
Q03465 P34730
P53893 P32334
Q05911 P36165
P38719 P06783
P40956 P32334
P40515 P38992
P39101 P06704
P47166 P16151
Q03862 P11747
Q03263 P40016
P34241 P23639
P53750 P39004
Q08465 Q06549
Q03435 P53552
Q12270 P07390
Q08217 P25580
P50078 P40957
Q12216 P33892
Q06091 P07256
Q07986 P47025
P40453 P36036
Q03691 P40555
Q06200 P19735
P39524 P32629
Q12335 P39954
Q99382 P19454
P07560 P06777
Q08492 P53337
Q06631 P33421
P40991 P29056
P41811 P21951
Q06630 P21192
Q12071 Q08096
Q08465 P40204
P21538 P05317
P41277 P39954
Q06488 P25644
P32341 P21965
P54860 P38072
Q03503 P32486
Q06708 P50105
Q03308 P54862
P35179 P25333
Q12241 P42841
P40075 P08431
P32525 P27999
P39113 P32629
P53865 P40075
Q12309 P38692
Q02784 P32328
P32783 P10355
P39730 P32830
P49687 P15367
Q08683 P53861
P40003 P01149
Q04493 P38699
Q04964 P38881
Q06001 P35198
Q07904 P42846
P36010 P33421
P35723 P32264
Q12223 P26793
P28320 P11709
P54784 P32610
P32341 P09032
P32908 P32523
P46678 P36131
Q06449 P32828
Q12006 P38615
P47027 P30771
Q12194 Q06169
P38860 P06784
P46669 P39994
Q06449 P25301
Q03834 P43574
Q99394 P38877
P48510 P40064
Q03063 P53237
Q03373 P47058
Q6Q547 Q08683
P39702 P23285
P47110 P35210
P15303 P06786
P47083 P32807
P35189 P34223
P47058 P32859
P52593 P11076
P32829 P31378
Q03177 P46673
Q03337 P39734
Q02574 P38301
P47041 P40075
P53181 P38716
Q04226 Q03337
Q00684 P01097
Q12035 P48581
P38769 P36116
P41546 P37012
P40360 P35203
P27801 P27692
Q06224 P39079
P33332 P11978
Q06208 P31109
Q06160 P53269
Q12157 Q03920
P34227 P08431
Q04004 P21651
P35189 P27636
P40478 P37303
P53910 P53043
P32334 P06700
P46974 P38705
P53068 P39515
Q03655 Q03373
P38627 P25502
P47005 P20676
P53091 P38147
Q12243 P40438
P12385 P04050
Q04894 P54791
P46954 P33760
Q12223 Q08496
P04456 P00128
Q03280 P23594
P38911 P19524
Q03177 P17695
P40970 P25582
Q08601 P38953
Q07963 P38877
Q06137 P32836
Q07904 P11978
P47064 P38123
P38203 P06701
Q12157 Q08119
Q06675 P35497
P43562 P08456
P19812 P02294
Q07887 P12294
P33306 P32583
Q07471 P22139
P32945 P12954
P40971 P25651
Q00873 P25346
Q12071 P40457
P43562 P06634
Q02794 P24719
Q03337 P39704
P40003 P25632
P40319 P40303
P53298 P36009
P54885 P32641
P38351 P00724
P38717 P10834
P53142 P06773
Q06616 P53973
P53079 P38793
P42946 P25298
P32945 P21705
P53181 P43603
Q12418 Q08923
Q08956 P53108
Q00246 P13393
P36145 O13530
Q12026 P47104
P38123 P05694
Q12138 Q04651
Q01217 P38726
P32832 P23394
P53093 P40573
P34238 P00899
P39713 P33759
Q7LIF1 P18480
P53900 P32368
P41912 P38429
Q03213 P32325
P32828 P07149
P41896 P40970
Q03981 P39515
P41318 P22138
Q04601 P52488
P53933 P38910
Q99383 P04786
Q00362 P06777
Q92331 P39955
P38872 P38288
Q08949 P38130
Q08287 Q06490
P39926 P38819
Q01852 P36116
Q12321 P38041
Q04493 P80428
Q12415 P25336
P40465 P13259
P53313 P36116
P38883 P35718
P38811 P38622
P87108 P51601
Q12380 P22082
P34162 P32793
P46961 P39875
P48415 P42942
Q03981 Q03103
Q03899 P21957
Q08921 P48234
Q00539 P53115
Q12194 P32356
P53231 P24870
P53212 P40512
P43622 P26754
Q08465 P53281
Q07921 P37370
P81450 P32573
Q12469 P18239
P48606 P25847
P41912 P39718
P53253 P39875
P41810 P38915
Q03785 P53823
Q12336 P38697
P43594 P15992
P45976 P38153
P40693 P32908
Q03761 P23968
Q02804 P40582
Q02336 P53628
P38702 P33411
Q12158 Q02516
P47185 P20448
P53108 P38823
Q00873 P27705
Q03337 P25045
Q08465 P06102
Q12154 P47037
Q01939 P80428
Q08975 P18851
Q05359 P06701
P39010 P00330
Q02204 P22517
Q06411 P39101
Q04307 P23724
Q12262 P36172
Q06676 P38182
P40160 P07703
P53130 P12294
P47017 P41815
P43596 P00950
Q04673 P19882
P38111 P14126
P32899 P32838
Q12159 Q03691
P53949 P40352
P35180 P22517
P53259 P38993
Q02884 P36009
P30624 P18238
Q12151 Q07921
Q06096 Q06005
P38883 P26309
Q04307 P39946
P47166 P06775
P42941 P39935
P40151 P22543
P25360 P20436
P80667 P25045
P53176 P39563
P38070 P32569
P39927 P08518
P38717 P08431
P38313 P17505
P38261 P21538
P54861 P39734
P40090 P16892
P38727 P32499
P41695 P38744
Q12327 P50086
Q07800 P38708
P38993 P29311
Q03944 P39962
Q08966 P39992
Q08278 O14455
P25045 P07278
Q07350 P23585
Q02574 P38272
P38782 P13433
P38123 P32776
P43561 P39521
Q12262 P41805
Q12158 Q06488
P38874 P38286
P40316 P36057
Q08902 Q04231
P39954 P16861
Q00772 P25808
P53552 P38838
P25441 P22224
P39004 P29469
P48813 P33339
P47167 P04911
Q03919 P53973
P37366 P36017
Q02793 P32805
Q04062 P40455
P54885 P39996
P40355 P32521
Q12004 Q03654
Q99190 P29055
P38789 P00431
Q04048 P39011
Q03654 P14908
P38353 P13393
Q08004 P53388
Q12432 P46675
Q04921 P40090
P40092 P38156
Q99181 Q12482
P40456 P38637
Q07844 Q02939
Q04964 P53070
P53632 P49956
Q05027 P05375
Q12424 P38121
P40096 P33304
P53750 P17123
Q03010 P07273
Q12264 Q06339
P39101 P36049
Q00772 P11154
P32319 P06105
Q12443 P38735
Q99190 Q07376
P53259 P39723
P38264 P35184
Q03862 Q03323
Q00873 P38310
Q07844 P39010
Q08685 P39079
P53108 P07264
Q07478 P39990
P38682 P32334
Q12447 Q03323
Q12129 Q02721
Q04062 P14922
Q08446 P17505
Q07657 P25453
Q03208 P40343
P34252 P33399
P32597 P09440
Q05785 P26754
Q03406 P50094
P39987 P37370
P47090 P39940
P38789 P26755
P47025 P40693
P36062 P12294
P40475 P40303
Q07468 P38072
Q12082 Q08245
Q06616 P21651
Q02208 P20133
P34218 P33296
Q06673 P47042
Q12468 P04050
Q08732 P38302
Q07688 P46669
Q12174 Q08732
P43542 P39713
Q12098 Q04673
Q12174 Q04004
P39550 P25341
Q08749 P16370
Q06551 P14906
Q07528 Q03702
Q03263 P87108
Q03208 P46672
P53961 P32849
Q03018 P32859
Q06091 Q03213
Q07915 P28239
Q12154 P17106
P47027 P39904
P53551 P32480
P43592 P38744
Q06490 P31412
Q08683 P38856
Q02784 P38316
Q05947 P53233
P36049 P19659
Q02774 P00729
P32657 P25358
P53070 P32318
Q08902 P32264
Q06245 P39534
P53116 P40064
Q04958 Q03702
Q12494 Q03691
Q03776 P38121
Q06632 P38085
P53152 P22135
Q06697 P43621
P40456 P32610
Q02784 P38204
P34162 P04786
Q08553 P51534
Q06630 P38070
P53691 P07249
P36162 P32836
Q08208 P40987
P36010 P00410
P36973 P16370
P38699 P23287
P31380 P25293
Q03148 P38266
Q12100 P23776
P38723 P20433
Q03081 P34161
Q06137 P36100
Q02866 P26343
P34252 P33314
Q06091 P39552
Q05027 P05694
Q03976 P14680
P36005 P15367
Q08208 P53914
P49956 P12753
P39101 P33322
P38957 P38768
Q03897 P08539
P47090 P18238
P41817 P29703
Q04697 P32588
P49573 P32828
P36003 P04050
P47038 P00830
Q08920 P40073
Q00578 P40360
Q08886 P39706
Q04477 P40355
P89105 P31385
P10507 P04821
Q03148 P54854
P32319 P22135
Q04199 P00128
P53039 P30619
P47822 P32559
P40456 P14682
P53740 P39101
Q02804 P46965
Q04930 Q02159
P36022 P12683
P45818 P00729
P40492 P38953
P40328 P15938
P53840 P22209
Q04935 P53930
P53313 P27692
P35189 P15424
P53971 P38781
P41818 P32336
P40348 P05986
P43560 P33421
P32838 P31244
Q12243 P47025
Q06479 P38819
Q07509 P38779
P38123 P25333
P32334 P29295
Q12483 P27692
P50104 P38315
P50942 P36129
P53344 P32350
P53973 P38152
Q01649 P46956
Q12175 P32453
P38080 P13259
P40555 P12684
Q03148 P25569
P25346 P16521
P39990 P32916
P53081 P38112
Q08004 P39552
Q12063 P33200
P29468 P23724
Q07986 Q04225
P40395 P40360
Q12306 P53973
Q04461 P33201
P39987 P32912
P48566 P21304
Q06648 P28496
P41940 P40478
Q02336 P40518
P53115 P32468
P33203 P21705
Q06651 P28000
Q12021 Q08465
Q04067 P33301
P53231 P39958
Q01560 P40496
Q08271 P40020
P40469 P32902
P53904 P53389
Q05933 P39112
P39548 P32367
P38968 P38863
P53740 P39946
P39107 P31378
P47187 P47035
Q99181 P41544
Q03818 P25358
P22214 O13565
Q12071 P22139
P40453 P38727
P54862 P26263
P53599 P38152
Q05874 P33754
P50875 P25376
Q05021 P49334
P38860 P31377
P40475 P32578
Q03919 P25045
Q12309 P41834
P52917 P34160
P38070 P35817
P43622 P14680
P39073 P32641
P47176 P37838
P34730 P25441
P53939 P07249
P39515 P23561
P35207 P32334
P38339 P16151
P36027 P25382
P47176 P38251
P46949 P32499
Q06001 P04386
P53171 P38182
P36118 P32453
Q03558 P48439
P48234 P46956
P22224 P16370
P29055 P07347
P25046 P06783
Q03532 P16370
P47029 P41912
Q02866 P38920
P10863 P01123
Q06697 P09938
P40079 P32838
P38820 P34238
Q12071 Q06340
P53115 P11938
Q00955 P43545
P53851 P43621
Q06639 P00331
P32468 P13433
Q12107 P39003
Q05946 P40434
P38842 P25694
P38811 P22007
P38822 P35180
P40471 P22140
P53968 P40032
Q12527 P53142
P25294 P10507
P53851 P38822
P51601 P26754
P13433 P07258
P53540 P38630
Q06178 P43560
P35191 P12868
P39723 P35191
Q06640 P53147
Q12194 P25635
Q12309 Q03920
P39723 P38842
P33891 P25453
Q00539 P40971
Q02630 P01119
P47027 P32588
P53883 P38304
P40462 P20484
Q12330 P34162
P40515 P38811
P11978 P11484
Q12396 P38302
P53036 P24719
P40090 P06844
Q03619 P29539
Q12330 P04817
Q12060 P32325
P41805 P38302
P50091 P20484
P40561 P38910
P53851 P35182
P53108 P38689
P29469 P25346
Q12462 Q12309
P38072 P36094
P38123 P36129
Q03308 P39996
P32525 P24719
P46675 P06775
P48412 P40434
P17536 O74700
P38703 P02557
P40509 P32829
Q02260 P26754
P40325 P21827
P53236 P38181
Q04226 P35180
P40362 P38910
Q04225 P32564
P39715 P11747
Q08749 Q01560
P46675 P35189
P32911 P25382
P42841 P40020
P41544 P17065
P47025 P38810
P38766 P16451
P52960 P39014
P38130 P23968
P39717 P01149
Q06251 P38240
P40563 P02294
P42884 P32494
P38298 P24719
Q06488 P35182
P39010 P14681
Q02825 P38082
Q04477 P21339
P40010 P04817
Q08975 P38889
P53910 P32494
Q12336 Q08729
Q12158 P36037
P54784 P36118
P39107 P28320
P35189 P00359
P41815 P36120
Q02354 P40187
Q12432 P27705
P43609 P17709
Q04636 P40527
Q08726 P32583
P40957 P25644
P42942 P38631
P32830 P00330
Q08204 P35056
Q02793 P32585
Q01159 P39730
P34227 P11745
Q05080 P54790
P38198 P36057
Q04601 Q02784
Q01852 P54786
P53851 P40325
P43560 P00410
Q06339 Q05787
Q06245 P40343
Q12390 P12294
P39875 P12945
P54867 P39705
P32499 P15436
P39004 P38720
P34252 P33754
Q04739 P34224
P28519 P08018
Q03774 P53878
P40529 P36168
P06778 P00359
Q12349 P23595
P39685 P11154
P33301 P14922
Q03750 P41815
P53952 P41921
P39958 P32570
Q12060 P35497
Q03940 P40965
Q05785 P28004
Q07458 P00560
Q12223 P35184
Q05021 Q03455
P48510 P42945
P40014 P38555
P32911 P08456
Q02608 P31380
P53550 P21951
P47166 P38232
P39713 P06775
Q05471 P32807
Q08749 P32349
P52960 P38346
P40484 P39534
P50078 P38720
P47822 P32481
P47025 P38428
Q12083 P22137
P38353 P23638
Q03834 P38165
Q92331 P41817
Q00711 P39520
P47025 P38823
P53215 P01119
Q12059 P05453
P53824 P49960
P43562 P17119
