P47082 P47128
P23202 P32600
P40512 P06103
P38310 Q08271
P38166 P53244
P17157 P20437
Q12159 P39081
P38348 P30656
Q04739 Q03466
P07251 P11978
Q02821 P38744
P36049 P38789
Q03862 P53313
P35723 P23968
P47079 P26188
Q08966 P47135
P38197 P17709
P36121 P32910
P34217 Q12464
P25046 P32585
P53040 Q05021
P38331 P36108
P07991 P38316
P13517 P38350
Q03656 P40507
P41544 Q03697
Q06168 P32597
P07149 Q04437
P87108 P36046
P38120 P32902
P15705 Q00578
P46956 P38992
P17106 P35201
P25379 Q04377
Q03687 Q04432
P32445 P53083
P20434 P27999
P04387 P52286
Q12059 P51601
P02557 P26188
P25342 P14540
P36068 P25652
Q05636 Q02821
P23724 Q12250
Q12464 P53632
Q06440 Q03088
P04173 Q07800
Q07879 P47135
Q12216 Q12306
Q04305 Q04660
P39012 P49018
P25384 P38876
Q12124 Q02821
P47154 P25639
P19882 Q06479
P35191 P39108
P38861 P30771
P40567 P53935
Q02774 P13134
Q02260 P47104
P53971 Q07350
P52891 Q04491
P41811 Q12329
P38880 P53143
P47135 P53861
Q06675 Q07843
P20053 P14742
Q06410 Q03654
O13543 Q02630
P40348 P38877
P25580 P35206
P26309 P19358
Q12149 Q06208
P43597 P13517
P41832 Q12099
P17709 Q04660
P31111 P40164
Q04964 P05150
P38217 P04821
Q12300 P39990
P41940 P06701
P53040 Q02336
P57743 P33334
P28274 Q02866
Q02795 P48439
P48236 P40582
P37370 P47068
P53851 P25555
Q12429 Q03718
Q12421 P27999
Q04175 Q03900
P05694 Q04660
Q12285 Q02630
P02557 P33296
Q04697 Q12372
P11075 P11075
P27705 Q02554
P04173 P39009
P53254 Q07897
P25626 P36520
P40054 P25382
P17157 P41818
P32337 P13393
P38842 P36057
P09440 P31380
P38865 Q02574
P32569 P19659
P30822 P39723
P38333 Q08444
P11978 P12695
P53148 P47149
P38788 Q08496
P17214 P53288
P06243 P04173
P36131 P53168
P53323 P19882
P02994 Q04675
P19262 P32337
Q12125 P32618
P32319 Q12446
P48240 Q05636
P07251 P38319
P52917 P50942
P40054 Q99395
P38691 P47068
Q00539 P08468
Q12216 P39011
Q08271 Q08144
P29469 P54784
P40088 Q04121
P12904 Q00684
P15646 Q12460
Q03322 P38932
P20053 P00830
P22138 P22139
P40069 P39705
P25635 P02309
Q08723 P38886
Q12241 P27801
Q12309 P21374
P53886 P09798
P39954 P23642
P53220 P32776
P38708 P18851
P25644 P38346
Q03388 P53930
P21243 P23638
P00830 P26755
P29055 P07270
P07703 Q01080
P40971 P07284
P32605 Q03776
P36120 Q12240
P53064 P27692
Q02608 Q08004
Q03899 P02994
Q04660 P37838
P50875 P38811
P32332 P53389
P40325 P39743
P53718 P12683
P09440 P38121
P54964 P12753
P47146 P40054
Q12402 Q12164
Q99188 P23180
P43321 P39990
P32529 P28000
P17423 P17423
P19358 Q03957
P40422 P41896
P39946 P47149
P41940 P39743
P43321 P53339
Q02821 P46946
P53971 P47068
P32609 P36018
P40208 P22216
P40164 P53173
P38993 P28496
P35172 P34730
P32902 P38175
P40465 Q12318
P39520 P32605
Q04177 Q03778
P40348 P00830
P07251 P53632
P32897 P87108
P08539 P38740
P47147 P19263
P38123 Q03323
P40164 Q06091
P09624 P38822
Q12110 P39011
P14180 P25562
P39743 P40453
P04173 P40469
P25385 P00724
P53048 P40548
P38633 Q06213
P04050 Q12030
P47135 P38834
P12753 P33895
P32585 P47821
P53195 Q06208
P38968 P15303
Q03254 P25646
P47028 P34162
P38708 P41811
Q00362 P17967
P29295 P19882
P32583 Q08457
P32521 P53010
Q99207 P53254
P48412 P30771
P15938 P38692
Q04491 P49687
P38129 P34162
P34162 Q02336
P46956 P33767
P32569 P32585
P32473 P16387
P40070 P38203
P07259 P22204
Q12134 P40956
P05694 P43565
Q04477 P53278
P40090 Q12158
P15303 P29295
P25344 P25649
P49955 Q04693
P38987 P16387
Q12517 P39998
P32805 P33339
P32602 P22213
P45976 P42841
P25652 P38987
P47135 P53733
P04385 P26755
Q05930 P06777
P40040 P35691
P38523 P38523
P03871 P34221
P32917 P53298
P38708 P43612
P31384 P12695
P37303 Q02821
P14741 P32502
P23641 P34221
Q08465 P34218
P41808 P15992
Q12159 Q00362
Q12220 P53254
Q07915 Q02574
P16370 P08518
P19882 P32464
P35206 P40350
P38882 P00830
Q06178 P40971
P38862 P38182
P25454 P22138
P14724 P38042
P14904 P14904
P23293 P04050
P40089 Q12461
P19524 Q12149
P53227 P47135
P24384 Q12309
P04817 P46961
P35194 P36520
P32558 P47017
P46672 P38217
P38822 P00812
P32902 Q12365
P43574 P53847
P40054 Q04412
Q12140 P38822
P16370 P36053
P20433 Q06706
P28707 P02829
Q00684 Q00764
P47129 P47129
P04050 P19659
P14907 Q06678
P32641 P25301
P32471 P38987
P04173 Q03010
P53256 P38801
P26755 P02829
P38228 P32473
P34758 Q02630
P38987 P38276
P38863 P53378
P17157 P08431
P06786 P38251
P53096 P40480
P32386 Q04437
P02293 Q07381
P08524 P08524
P22470 P04397
P38696 P36224
P32458 P32458
P07251 P40038
Q02794 P47049
P40354 P31539
P53045 P36164
Q06451 P16661
Q02821 P41940
P36057 P12683
P46944 Q03630
Q03433 P32366
Q03898 Q03898
P22213 Q01590
P36068 Q02821
Q06604 Q08118
P38227 Q02260
P87108 O74700
P18562 P27515
Q02574 Q12155
Q00772 Q12329
P46673 Q02629
P47113 P25385
Q12460 P37838
P34252 P05150
P53196 P32565
P16661 Q99190
P54885 P25847
P32502 Q06410
Q02821 P04076
P12709 Q00772
P19358 P26755
Q06139 Q00772
P41318 P42943
P36160 P40078
P39108 P39077
P47135 P39112
P33330 Q12349
P40073 Q04746
P03962 P25367
P40548 P12683
Q04437 P09624
P34252 P53622
P40070 P40018
P40959 P38247
P25491 P32464
Q02554 P54999
P40019 Q06287
Q99395 P53935
P87270 P38962
P16649 Q06160
P32324 P17157
P11076 P22137
P40217 P41543
P06782 P25694
P23595 P21242
P48837 P32337
P32790 Q06604
P25808 P40991
P38822 Q06676
P53633 P53322
P25346 P38819
Q02574 P49334
P02829 P02829
P32591 P18888
Q02821 P38956
P31383 Q00362
P38760 Q99257
P34241 P38112
P41940 P40362
P29055 P38249
P32504 P47134
Q08581 Q08581
P53179 P47135
Q08417 P25358
P38993 P32569
P11745 P00812
P32797 P02829
P40364 P38885
P53136 P53927
Q02199 P48232
Q12513 Q06675
P08518 P42843
P27801 P02829
P36130 P12612
P23595 P40364
P15790 P38911
Q92331 Q92331
P25635 P33750
P12385 P35194
Q04149 P40991
P25694 Q00816
P16521 Q06624
P40106 Q08956
P38165 P43601
P38842 P16603
P10862 P04385
P42843 P07251
P40218 Q06208
P38930 P32497
P47135 Q12354
P31539 P40339
P89105 P38439
P53933 P00830
P38555 P53093
P18851 Q03818
P32381 P07251
P40095 P39011
P36009 P41811
P47079 Q04437
O13532 P47128
P39001 P07249
P32562 P19882
P38304 P19659
P53914 P40362
P11978 P11938
P06701 P07251
Q03497 Q08754
P39110 P46670
Q07732 P39727
P38011 P32589
Q99314 Q08961
P38828 P53297
P45819 P30822
P40348 P38251
P04817 P46965
P16474 P40339
P27351 Q12186
P32588 P40573
Q06440 P38968
P38878 Q99287
Q03860 Q02724
P41834 Q12199
P42843 P40327
P19657 P36029
P46677 Q12030
P53040 P03069
P47079 Q12417
Q05521 P41909
P25441 P36121
P21734 P07170
P53083 P22336
P22336 P07251
Q04437 P25451
P53112 P25332
P15992 P31244
P17555 P17123
Q99299 P53939
P53236 Q99181
P17065 P07560
P40971 Q03935
P32573 P25632
P16474 P08018
P15703 P14741
P33323 Q02721
P53253 Q00402
Q08686 P53923
P23542 P32911
P12887 P15873
P38351 P04050
Q06405 P00854
Q12176 P38789
P33299 P33297
P23641 P53196
P10962 P47111
Q00723 P32639
Q12030 P53040
P25298 Q12020
P53941 P25635
Q08550 P48606
P32458 Q12329
P41811 P40471
P39081 Q12102
P47079 Q04660
P54839 P40495
Q02794 Q06204
P39945 P32602
P07703 P32910
P39011 P39955
P15938 Q08226
P28274 P38217
P16661 P33767
P38779 P39744
P38789 Q06218
Q04660 P04397
P38913 Q12349
P25569 Q02630
P25694 Q08273
Q06668 P34730
P34730 P32502
P34160 Q99177
P38987 P32324
P32381 P22470
P39927 P38912
P16370 P34087
Q08960 P21304
Q99314 Q02630
P38629 P15873
P35191 P32381
P25635 Q06506
P05694 P25569
P38077 P36130
P41695 P12709
P53894 P25303
P40056 P40078
P53894 P21192
Q03012 P40971
P04397 P18851
P52286 P32324
P40032 P53168
P05694 P14747
P28817 P21771
P53011 Q04491
Q04934 P53165
P32776 P28519
P53550 P36066
P37304 P33300
Q00539 Q06217
P25371 Q06815
P40582 P06775
P32473 P32528
Q12158 P40541
P35193 P38821
P40024 P41807
P40326 P47135
P39715 P33892
P25385 P53622
Q03435 P43579
P33441 Q02821
P50101 P48234
P38264 Q06598
P38729 P38264
Q03497 P32524
P29055 Q04869
Q05080 P20676
P38987 P17423
P06168 Q12343
P10823 P53919
Q12692 P43572
P26755 P40106
Q12734 P34730
P47059 P38633
P40069 P02309
Q05024 P08468
P53271 Q01590
P40054 P40054
P40469 Q02770
P53130 P26188
P38883 P53313
P32601 P04147
P20437 P52286
Q07350 P19736
P08518 P05986
P28274 Q12379
P40495 P39743
Q12349 Q08222
P38822 P35193
P15315 P34110
P32495 P20053
Q04437 P39517
P40991 Q12532
P38249 P40512
P10080 Q04149
P25367 P38629
P32457 P04173
P40450 Q05080
P19263 P19659
P12954 P19262
P14742 Q99186
Q04437 P39077
P15992 P25644
Q12522 P26321
P33297 Q12377
P48559 P19524
P38203 P02557
Q08273 P40850
P18888 P14736
Q04660 P40007
Q12176 P40991
Q08387 P20967
Q07508 Q08920
P32944 P32562
Q02892 Q08004
P23337 P47011
P38264 Q08929
P53730 P38326
P27895 P33895
P32569 P49435
P32910 P35718
P40217 P31378
P25558 P47135
Q05541 Q08204
P40963 P32366
Q05948 P39977
P07251 P05066
P16661 P25358
Q12030 P47135
P36527 P36520
P23179 Q02721
Q12250 P38624
P25655 P53040
P10080 Q12272
P40364 P25343
P25298 Q06632
Q04031 Q04660
Q12136 P53060
P16661 P38286
P00927 P32902
P38934 Q12395
P28006 P40317
P48232 Q08269
P37838 Q02892
P31374 P32861
P53135 Q12488
P53297 P04147
P53917 P46671
Q03862 P32601
P38827 P38691
P07703 P00931
P33759 P53254
P39014 P40364
Q06103 P33299
P38328 P37838
P32333 P38144
Q06675 P40057
P47172 Q12349
P53834 P36224
P39108 P04397
P32910 P29056
P23641 Q03330
Q07468 P38959
P41811 P04385
Q07980 P38920
P40341 P00431
P22696 P19358
P48510 P33297
P14907 Q02199
P12709 P30619
P53622 P00924
P25586 P48234
Q12176 Q08208
P38348 Q12373
P32773 P29055
Q12161 P32558
P32449 P40054
Q12464 P33296
P38286 P32353
P13856 P38310
Q12309 Q04693
P36010 Q04675
P87271 Q06247
Q02793 P02557
P49687 P47054
Q07657 P19262
P33891 P41834
P06838 P28519
P53044 P47068
P38041 Q05080
P38286 P46965
P40476 Q12349
P33767 P40350
Q99190 P38822
P21691 P06701
Q12161 P38348
Q00772 P15992
P53330 P23642
P33754 P40350
Q02630 P53826
P07170 Q00684
P47054 Q05080
P06243 Q06631
P25613 P37020
P19882 P25569
P08018 Q04748
P32379 P23595
P00830 P38347
P26364 P36108
P09624 Q08273
P53197 P34730
Q08920 P32641
P19882 P08018
P36160 P32892
P21951 P21951
P39968 P47135
P53934 P38822
P36519 P36520
Q04081 P43562
P38633 P32789
P19882 P26309
P40054 P12385
Q12338 P06786
P37370 P25454
P53112 P38633
P16140 P32641
Q12379 Q03640
P32432 P38123
P53871 P38149
P04051 P15873
P07260 Q06344
P33895 P32618
Q04437 P19882
P52490 P16140
P05150 Q02574
P16140 Q12510
P32350 P00830
P57743 P47093
P13393 P33297
Q06287 P25635
Q02630 Q08287
Q03899 P52286
P46963 Q12427
P09624 P53877
P20459 P16120
P40469 P47079
P38247 P38247
Q12297 P32569
P38798 Q08491
Q12754 Q06436
Q06819 P32639
P40971 Q08920
O94742 Q06103
P32381 P40364
Q06208 Q12044
P40164 Q07732
P32324 P19735
P14724 Q12440
Q12495 Q04199
P53860 P25339
P07703 P07248
P47068 Q08273
P25491 Q00916
P53550 P40576
Q06137 P48240
Q03433 Q12464
P06787 P36006
P25441 P32910
Q03944 P53917
P15790 P38968
P40542 Q08816
Q03957 P02309
P47135 P38623
Q04031 P24869
P22141 P23724
Q02983 Q12349
P53861 Q12024
P19736 P50105
Q06410 P38523
P47095 P47095
P40073 P46674
P05150 P34221
P47128 Q12215
P38147 P25491
P53736 Q02630
P32478 P38240
O14455 P39743
P48238 Q12349
P22214 P25580
Q04364 Q03322
P02994 P32581
P06774 P53599
Q02555 P28007
P89105 P04050
P39984 P28241
P48837 P35729
P54839 P47135
P53313 P53742
P52286 P22203
Q01532 Q05946
Q12329 Q02574
P32863 P24719
P38153 P41940
P12868 P53129
Q12006 P38993
Q06142 P25293
Q04183 Q03784
P46674 O94742
Q03660 P36149
P21705 Q02794
P53011 P41811
Q05934 P32378
P40055 P39077
P38987 P32861
P32496 P38348
P32478 Q12264
P43612 P04173
P32524 P36166
P21190 P38615
Q12253 P38751
P35180 P23644
Q6WNK7 Q08231
Q12060 Q12060
P32656 Q12265
P32458 Q12216
P15315 Q02821
P43569 P31384
Q07623 P21304
P12709 P08153
Q12175 P38274
P23615 P53550
P47079 P15790
Q07804 Q12189
P38729 P25358
P33767 Q92316
Q12440 P16522
P53914 P32074
P53622 P22214
P52891 P49687
P32367 P29056
Q12464 P53115
Q04431 P40464
