P40482 P23833
Q08109 P29703
P32504 P21957
Q06412 P40073
P52917 P38082
Q05031 P38700
P53616 P36010
P32364 P23285
P48606 P25847
Q06632 P40970
P33203 P21705
P39108 P38784
P32657 P25358
Q08601 P11747
P38254 P16151
P40527 P38063
Q04264 P36104
Q04935 P53930
Q03691 P30656
Q12124 P26343
Q12262 P38623
Q12004 P21182
Q06580 P53147
Q05900 P46671
P22579 P16474
P40892 P14064
Q04477 P10834
P53551 P32480
P53910 P32494
P38068 P16387
P33411 P31380
Q08271 P38702
P40456 P25632
P38695 P32350
P39520 P32381
P53231 P47074
P53912 P36016
Q06490 P41814
P39523 P28241
P15442 P08518
P40462 P20484
P46676 P14906
P40693 P32908
P32341 P09032
P39720 P32381
P42846 P32334
Q12233 P31382
Q12527 P25651
P22209 P06774
Q08144 P43132
Q03322 P54867
Q12194 P34730
P43682 P32783
P50875 P25376
Q06208 P11076
P38879 P07248
Q06644 P25605
Q04601 P52488
P33328 P23179
P36129 P33301
P49435 P23285
Q12159 P13259
Q02205 P41815
P35180 P06780
P50104 P36168
P26343 P11710
P37302 P13902
P39550 P35193
Q12138 Q04651
Q05946 P25580
P19454 P08678
Q04048 Q03935
P25376 P06839
P40020 P38759
P47012 P32832
Q06554 P39011
P38111 P07264
Q03010 P38111
P34252 P33314
P39101 P32634
Q04225 P53552
Q07471 P22139
P43588 P36104
P23776 P07272
P40096 P33304
Q07478 P40005
Q12224 Q05933
Q06103 Q01329
Q04005 P32367
Q12102 Q05580
P54885 P53176
Q05022 P04386
P87108 P40096
P43637 P33304
P39112 P11938
P15992 P08678
P32793 P15938
P40069 P38439
P38086 P32571
P40555 P12684
P53823 P40453
P39952 P38620
Q12186 P38272
P39550 P07866
Q9URQ3 P14907
P25657 P13902
Q12336 P38915
P42884 P04817
Q04673 P38794
P39707 P26188
P53181 P19263
Q06406 P32564
Q92331 P41817
P39678 P19812
P28274 P22140
Q99344 P38822
P38871 P32559
Q12264 P26755
P53272 P32496
Q12161 Q12055
P38703 P19812
Q08773 P17157
P43682 P11972
Q12243 P40438
Q06135 P40325
P53691 P26449
P40565 P07248
P38744 P30822
P17065 P04051
Q12270 P36224
P53823 P53152
P53209 P40164
P41544 P39925
Q12174 P53277
P47025 P38810
Q08773 P23202
P47089 P38811
Q06598 P32602
P27692 P18962
Q06091 P40509
P40438 P32528
P40958 P06839
P53124 P25297
P38298 P32767
P39073 P32641
P53286 P23833
Q12018 P25297
P35169 P13434
P11747 P00854
P49956 P38254
Q03656 P07257
P38351 P00724
P38911 P31539
P27476 P22336
P38967 P32610
P53949 P04050
P87108 P38727
Q02574 P38272
Q03785 P12887
P36009 P05318
Q12152 P53824
Q00772 P54790
P34238 P00899
Q12335 P32479
Q06216 P10507
Q12372 P53600
P41277 P39954
Q04493 P32332
Q12483 P40513
P38068 P32909
P05317 P04786
P38810 P04912
P06243 P00410
Q04675 Q02895
P41817 P09734
Q04439 Q04307
P40204 P14908
P40357 P31111
P48581 P39729
P40960 O74700
P10507 P04821
P33199 P21339
P50104 P38998
Q03323 P02557
P47089 P38967
P38723 P07560
P38068 P28707
P54837 P25655
Q08278 O14455
Q99278 O74700
Q00711 P23638
P47027 P32491
P42944 P32767
P36013 P34218
Q05027 P53100
P36147 P17709
P53269 P35187
Q06135 P47176
Q12176 O13297
Q03177 P46673
Q00772 P40155
P43594 P09938
P47166 P06775
P32912 P26343
P80667 P53116
Q06032 P07390
Q12406 P30605
Q03220 P54862
Q06411 P04786
P28007 P08518
P60010 P34162
P40348 P32471
P53298 P22579
P38907 P38627
Q12336 P35203
P41920 P04050
Q12336 P38697
P53130 P53115
P40413 P40355
Q02908 P38992
Q05016 P87284
P53163 P38988
Q05021 P38872
Q03792 P38736
P53919 P32797
Q03750 P00175
Q06411 P32559
Q08096 P14682
P53855 P53093
P38165 P16474
P54861 P07248
P41912 P12904
Q00772 P38705
P53685 P38911
P50874 P35206
Q06630 P02829
P43622 P40857
P25303 P10961
Q06339 P22543
Q02721 P25559
P40438 P21268
Q03776 P38121
P40991 P29056
P32571 P16649
P32897 P22137
Q03697 P39730
Q12432 P38113
P39994 P07256
P43596 P00950
Q12527 P20436
Q12055 Q12019
Q02608 P40094
P40032 P06782
P39904 P34227
Q02908 P23833
Q02206 P53552
Q02256 P04911
P53952 P28496
P53851 P43621
Q02574 P17065
P38261 P21538
Q12464 P32566
Q12060 P39073
Q06449 P53750
P36123 P26343
P35179 P10355
Q02100 P32641
P34758 P32897
Q12469 P18239
Q04935 P36130
Q07914 Q02197
Q08601 P07256
Q12418 Q08923
P39713 P06775
P47187 P31688
P40103 P38719
P47029 P32387
P38138 P26448
P36008 P10507
Q02794 P32481
Q03330 P40890
P52490 P32914
P36129 P12383
P53886 P20434
Q08975 P36016
Q12100 P53824
P39682 P17505
P38837 P32494
Q06440 Q04636
Q12243 P38636
Q02932 P26755
P36034 P32914
Q00711 P39520
Q03148 P54854
P37838 P22007
P39704 P32628
P53299 P25045
P35191 P32939
Q02555 P47025
P32319 P22135
P36107 P16649
Q06339 P13185
Q04673 P50946
Q04697 P25584
Q08923 P38861
P32350 P00854
P29539 P26448
Q06675 Q03944
P53389 P28241
Q01329 P00420
P53181 P14064
P38138 P25454
P33333 P32807
P53851 P48566
P36013 P13393
P38723 P00420
Q06676 P53691
P15938 P10659
Q03018 P32859
P53116 P38821
Q12262 P36172
Q08683 P53861
Q12060 P10863
P43605 P33303
P40482 P34161
Q06217 P32803
P40478 P13574
Q06200 P19735
Q6Q547 P29056
P54791 P11154
Q06108 P40527
Q03785 P43622
Q08550 Q06344
Q05931 P28320
Q03338 P53096
Q08004 P32618
Q02794 P32561
P38077 P10961
Q12050 P53955
Q12024 P33754
Q07084 P19358
Q05911 P38821
P26570 P25648
Q12071 P47011
Q06628 P53212
Q02908 P43542
Q00578 P53147
P53061 P23776
Q12082 P08431
P53091 P38992
Q12285 P32529
Q12224 P39962
P39960 P32559
P32494 P13186
P36009 P32793
