P53863 P38855
Q92331 P53865
Q12165 P33760
P39729 P36149
P41921 P25646
P40473 P33333
Q08931 P36068
Q08236 P39718
Q06263 P53067
P39744 P12385
Q05583 P32598
P38690 P22216
P40327 P38735
P47012 P04046
Q99207 Q02196
P50278 P25808
Q12341 P38806
P50275 P29496
Q06479 P00830
Q12152 Q02821
Q04964 P25644
Q00955 P00546
Q12028 P32591
P40339 P38431
Q08729 P39563
Q03920 P36149
P12688 P09938
Q03897 P20433
P53184 P32495
P47166 P21657
P38785 P25341
Q12434 P43568
Q02793 P53743
P24870 P24004
P32867 P12754
P39935 P25567
P48559 P10081
P18888 P11745
P38555 P25294
P46655 P38182
Q12176 P36144
Q02804 P39107
Q12044 P31109
Q04004 P14306
P53316 P38792
Q02260 P15442
Q04307 P06778
Q06616 P13663
P38315 P22517
Q08492 P09798
P20967 P19097
P50094 P29509
Q04964 P38840
Q03619 P53941
Q12045 P40529
P36013 P34164
Q06632 Q02208
Q04651 P37370
P39929 P35734
P47176 P25615
Q12078 P46948
Q04439 P54860
P38129 P27514
P53199 P38798
Q12098 P10591
Q12134 P00812
Q07381 P38358
Q04217 P46673
P53129 P39958
P36139 P32527
Q06177 P32801
P53847 P34253
P38339 P06103
P41810 P38873
P47150 P25515
P48559 P07264
Q12280 P38427
Q05610 P03965
P32505 P18494
P38810 P20081
P38636 P25694
Q12220 P53930
P25333 P22147
Q12129 P40164
P38742 P38132
P47064 P34234
Q04792 P39707
Q06665 P38690
P38837 P38757
P40070 P21801
P33199 P00044
P53600 P07270
Q06551 P38874
P52919 P38193
P36131 P32582
P43603 P29509
P38806 P25591
P40010 P38287
Q12402 P38703
P80667 P25333
Q12194 P49334
P36062 P36029
Q07688 P36421
Q12098 P32471
Q03956 P16467
P48412 P47050
P54784 P46954
P38555 P32502
Q06169 P38789
Q06178 P30771
P32905 P24870
P53599 P39083
P47093 P32783
Q07381 P32263
Q03018 P38624
P46948 P10081
P53082 P38794
P47113 P25342
Q06108 P06243
P49435 P33297
P38798 P11927
P51862 P40155
Q99278 P41895
P53755 P38348
Q04491 P25586
P32605 P13711
Q08217 P48582
Q12009 Q08729
P40202 P32450
Q12518 P53886
P32629 P25635
P40509 P33767
Q02866 P47083
Q05785 P38165
Q02908 P14736
Q03690 P53859
Q04217 Q02199
P38903 P27796
P40991 P32504
P39551 P11710
P38132 P25582
Q12033 P40507
P41805 P36048
P43637 P25360
P34160 P25390
P40013 P29465
P47057 P14724
P47129 P36024
P39729 P38623
P48566 P25343
P15303 P06843
P33311 P18961
P41911 O14455
Q07458 P32354
P41811 P18888
P38310 P38228
P38182 P30619
Q06142 P53622
P53277 P36068
Q04601 P35194
Q06151 P53886
P42073 P40988
P53168 P27705
Q12241 P36005
Q08245 P46949
Q06696 P53685
Q04005 P06773
Q02732 P38838
Q99189 P40965
P32324 P25558
P53280 P36080
Q04868 P39904
P54860 P40395
P53068 P17709
P39743 P00899
P38821 P32450
Q04031 P31539
Q06251 P05453
Q06679 P46949
Q12018 Q05670
P14306 P07260
P52593 P35197
Q12084 P18759
Q02100 P28707
P43639 P32471
P29469 P09938
P53100 P25454
Q04087 P36131
P53550 P34253
Q02825 P40061
P53100 P33334
Q02825 P53011
P38270 P12383
P53082 P40960
Q06525 P40455
P53299 P53171
Q04964 P32629
P32776 P24813
P53865 P40103
Q08446 Q04693
P48525 P11709
Q07786 P23293
P34161 O13297
P38339 P09798
P38989 P05694
Q04894 P53298
Q08920 Q03862
P53281 P38716
P25569 P11484
P40483 P11709
Q99257 P23594
Q05775 P27895
P38615 P27472
Q02554 P40024
P49435 P21182
P39111 P09734
P39967 P32899
P38886 P38203
P38793 P38237
P39520 P26754
P38690 P33328
Q12018 P14904
Q05947 P32628
Q12424 P38276
P53965 P10659
Q04121 P40013
Q06449 P25559
P48239 P20438
P53141 P12612
P40561 P39073
Q03818 P40518
P13663 P02994
Q03338 P40302
P41911 P37302
P25555 P25357
P38801 P06104
P39111 P32318
Q12168 P40565
P47093 P32855
P11484 P00330
Q03954 P47150
P50278 P38970
P47104 P17891
Q02199 P10363
Q12159 Q06525
P15646 P02829
Q06665 P17065
Q07963 P38070
P36080 P09032
P41834 P12962
P40507 P38788
P31385 P05986
Q07471 P39962
P50944 P50942
Q05610 Q04921
P31377 P29469
Q08923 Q08562
P53124 P32639
P38276 P33418
P38872 P25659
P47093 P37370
P50104 P07261
Q03220 O14455
Q04964 P32328
P53082 P27514
P53168 P40512
Q06506 P35691
Q04121 P35184
P53252 P50277
P42951 P35197
P32854 P32607
P43561 P32600
P53290 P33332
Q02884 P38310
Q07508 P21801
P36130 P23287
Q08004 P48232
P52488 P10964
Q03973 P35203
Q12347 P54999
P04387 P02400
Q12473 P32447
Q12009 Q03690
P28817 P13185
P38801 P06844
P34077 P32490
Q12420 P40468
P38149 P32855
P38273 P33299
Q06616 Q00582
Q04359 P43583
P43637 P28707
Q99189 Q12734
P53185 P53112
Q03956 P54885
P46947 P13712
Q99189 Q04839
P53082 P24583
Q04067 Q03048
Q06696 P23624
P49435 P19658
Q06616 P51534
P32565 P17891
P53939 P40070
Q08446 Q07824
Q03081 P39073
P37296 P32324
P41318 P38344
Q12330 P38820
P52910 P38720
Q12522 P38063
P46672 P15790
P47041 P11746
P35203 P32318
Q12230 P40483
Q02608 P19955
P38768 P24004
P22219 P08018
Q12440 P40494
P32899 P24279
Q08965 P38959
P53112 P34758
P41832 P32786
P47124 P33892
P39984 P33891
P38922 P18962
P42846 P30619
Q12163 Q03735
Q12024 P47120
Q06679 P17123
P38334 P00330
Q08931 Q06340
Q99210 Q08729
P52910 P36029
P38786 P24870
P53927 P32491
P53221 P43592
P38208 P06242
P53949 P32490
P27472 P07262
P34226 P14904
Q12427 P02293
Q12365 P46672
Q00381 P25043
Q12044 Q12021
P52919 P19658
P43574 P43321
P40339 P28007
P33895 P11484
Q06479 P40066
P40036 P38011
Q12306 P36124
P53604 P36118
Q08119 P38249
P39702 P35210
P53277 P35203
P38922 P30902
P39954 P02309
Q06604 P53323
P38283 P32909
P40890 P40527
P34227 P32559
P38084 P23337
Q03071 P53064
P32917 P28707
P42846 P30657
Q04233 P29509
Q04089 P25301
Q05785 P36103
Q07824 P00175
P53258 P06169
P39523 P18888
Q00723 P32528
P43588 P36131
P38749 P20437
P53886 P53283
Q08966 P52286
Q03018 P50942
Q04002 Q03012
Q08119 P21243
Q04272 P36224
Q06160 P00931
Q99260 Q12063
Q08287 P39720
P32634 P32501
P14747 P07347
P48524 P20053
P11154 O13559
P50113 P38339
Q04894 P46673
Q08438 P22515
Q12518 P23561
Q08972 P29703
Q12280 P39935
P53212 P27999
Q08873 P07262
Q01722 P49956
Q06216 P14680
Q03010 P02293
P47176 P32939
P52286 P19735
P41808 P25604
P40963 P38823
P53277 P22141
Q06819 Q04675
Q03691 P40319
Q99314 P40151
Q03322 P38273
P41921 P27636
P29340 P06784
Q08215 P41816
Q04149 P32349
P48524 P35729
Q04493 P33328
Q03322 P49687
P32912 P25390
Q12449 P00812
Q99189 P19812
P47150 P16862
Q12411 P38805
Q08911 P42884
Q12411 P09032
P40468 P36049
P42951 P22204
P39954 P04786
P09032 P05085
P19358 P06700
P53924 P25343
P23202 P07258
Q03899 P19414
Q04217 P36124
P39929 P32561
Q06406 P14126
P39968 P36013
Q03656 P48240
P29340 P00359
P35197 P15108
P53840 P43612
P38229 P38208
P38748 P22213
P23287 P10363
P40567 P38070
P38339 P31109
Q08235 Q02100
P39703 P32773
Q05947 P38959
P38346 P32492
P38856 P03965
P42951 P25582
P40473 P24871
P43321 P19262
Q07915 P47104
Q03630 P53322
P53049 P09435
P32571 P00546
P02293 P00560
P38801 P32835
Q99181 P50101
P22543 P22203
P38959 P16892
Q04601 P38820
Q05947 P09624
P40092 P27705
P41832 P38930
Q00578 P16658
P40573 P32525
P25567 P15807
P34234 P31539
Q04868 P38801
P40484 P15992
Q12222 P14164
P38902 P21190
Q03750 P21957
Q06706 P38283
P36029 P32324
P32835 P31383
P47150 P38705
P40005 P32521
Q12222 P54199
P32468 P25584
P40495 P35198
Q12691 P46949
Q04562 P25385
P43569 P22147
P37296 P22202
P39703 P24004
Q02256 P38789
P50275 P07170
P53628 P47050
Q06568 Q04322
P40314 P29465
P21538 P14064
Q08966 P15807
P38697 P33334
P42945 P40965
P41814 P36037
P48562 P36103
Q12256 P48836
Q12494 P39723
Q03532 P07866
P34253 P31382
P39990 P38153
P40155 P36062
Q03018 P38871
Q12377 P22137
Q08215 Q00578
Q06648 P36047
P49435 P18851
Q08550 P38182
P53855 P24869
P46948 P29469
Q12315 P53604
P47068 P17555
P40457 P35497
Q12021 P38859
P53754 P00560
P40456 P27692
P38987 P38766
P38431 P18852
Q08746 P36013
P49704 P25657
P51996 P32790
Q00245 P40473
P43587 P28791
Q03981 P39994
Q03899 P07262
Q03322 P09032
P50275 P25303
P38987 P38333
P47064 P40991
Q02895 P38988
P39523 P09734
Q99299 Q07657
P47103 P39944
P38904 P21192
P39107 P32873
P12612 O13559
P39076 P27614
Q05024 P04840
P34077 P32571
Q08920 P48582
Q92317 Q06324
P52286 P06839
Q12220 Q07930
P53221 P32336
Q02892 P25584
Q03330 P38696
P38957 P07213
Q99189 P14724
P40471 P38903
P38334 P18961
P53861 P53855
P53861 P53124
Q04338 P27637
Q03208 P26755
Q12460 Q04411
P53845 P07270
P28007 P09624
Q08963 Q04002
Q06525 P14291
P11745 P07170
Q12517 P42846
Q00381 P21306
Q12021 P13712
P39936 P34909
P39534 P35177
P46962 P18494
Q08965 P37012
P53743 P15992
Q12280 P53855
Q02948 P10659
Q12154 P53258
P25298 P07991
P34253 P23287
Q05027 P13574
P40350 P32591
P40328 P38282
P40061 P09734
P50094 P43593
P25635 P19735
P38873 P33307
P36149 P21801
Q08558 P53036
P38801 P36162
P39531 P25491
P53924 P34087
P50086 P38713
P48240 P32336
P40095 P26793
P41940 P30624
Q04636 P21538
P39723 P34077
Q03758 P07991
Q06163 P38301
Q03254 P52553
P23394 P15790
Q12199 P40512
P33322 P23542
Q06177 P22224
P40095 P34253
Q03785 P35182
Q12175 Q04217
P53968 P25333
Q12078 P34160
Q12280 P38757
P32505 P14747
Q12390 P43321
P53185 P32835
Q12427 P32571
P53256 P12611
Q04601 P18759
Q04493 P36018
Q06673 P32264
P50275 P40302
P53168 P34087
P32591 P32380
P32911 P16892
Q12174 Q02795
Q03322 P00724
P47124 P25491
Q12098 P18962
P50944 P23293
P39703 P32458
P39979 P37302
Q08886 P14832
Q06324 P41277
Q12236 P39111
Q02629 P46949
P20606 P09435
Q04307 P38838
P40457 P33328
Q12527 P38042
Q08119 P38217
Q07508 P38590
Q06628 P40092
P36047 P35194
P53738 P46655
Q12285 P12385
P38068 P25045
Q06412 P53169
P39008 P16521
Q08438 P50095
P39563 P38182
Q04272 P21965
Q06436 P36012
P40078 P39008
Q01389 P24813
Q01649 P27796
P40303 P33399
Q12330 P12753
Q05636 Q04660
Q06251 Q00816
Q06549 P23638
P25343 P06242
Q04439 P53743
P40465 P30771
P40548 P19414
P46680 P08018
P39742 P36029
P41832 P38903
P53628 P39926
Q7LIF1 P20676
Q12035 P81450
P53968 P25649
P39707 P08524
P32601 P00359
P48363 P32501
P53124 P25582
P53855 P53199
Q12468 P27515
P47822 P32354
P33755 P20606
P37302 P32563
P25584 P00358
P15303 P08964
P07258 P07149
Q06648 P36029
Q01560 P32491
P52553 P38769
P40573 P27614
P53184 P36019
Q08236 P22141
P40204 P04076
P30771 P12753
Q08236 P53691
P16658 P08964
P32776 P18759
Q03920 P39998
P53949 P47135
P33891 P25584
Q92331 Q06340
P53043 P38247
Q12118 P53258
P46988 P40339
Q05785 P12753
P28795 P22219
Q12020 P46957
P53248 P38329
Q03862 P41832
Q03338 P38274
Q03010 Q00955
P38247 P05694
Q12389 P53599
Q00816 P38276
Q08949 P38089
P48361 P32450
P36162 P20604
P53254 P40087
Q04412 Q04370
P47116 P38153
P25389 P11484
P38146 P27514
Q08562 P53750
P36003 P22517
Q04048 P35181
P52286 P41834
Q06679 P38165
P38283 P23301
Q04368 P32450
Q08438 P29496
P38779 P23624
P41940 P25357
P38823 P38310
Q04660 P36130
P30771 P17157
Q04004 P36017
P32786 P00817
P38627 P15790
P41817 P16522
P38748 P09032
P36107 P35729
P23059 P06100
P53252 P32581
P53202 P53091
Q12165 P38805
Q06616 P29366
P40036 P31374
P87284 P40438
Q07986 P40357
P38697 P25491
P43638 P38862
P17119 P07251
P29539 P06838
Q04062 P53290
P38615 P23202
P38764 P12688
P25333 P19145
Q06604 P30619
Q08685 P36084
Q08979 Q08144
P47150 P41810
P38200 P31688
P46995 P40061
Q08193 P38723
P34758 P06787
P53159 P46970
P53010 P43612
P49955 P24814
P53049 O13563
P34238 P29056
Q03954 P32521
P40362 P40010
P40151 P34218
Q12513 Q03957
P25555 P07170
P53272 P53243
P40507 P16862
P50113 P38291
P25644 P15303
P38793 P38293
Q12263 P36003
P38149 P32350
P53250 P41277
Q08923 P34241
Q03558 P40328
P53953 P32800
Q04749 P11938
P39969 P22137
P53941 P32913
P32263 P00830
Q06675 Q04225
P38165 P21374
P50101 P30656
Q06217 P41808
P40314 P40087
Q12100 P38823
Q9URQ3 P13393
P41814 P32450
Q12017 P34087
P35688 P23287
P53830 P21801
Q03782 P25390
P32504 P27614
P51996 P09959
Q08746 P33411
Q12363 Q08162
P37303 P32263
Q06410 P06101
P19657 P06787
P32864 P00359
Q00245 P37296
P38932 P33895
Q08956 O13565
P31109 P28834
P40005 P38113
Q05874 Q00816
Q00916 P40517
Q12020 P46988
P05318 P00899
P39730 P00899
P40160 P18851
P29366 P10081
Q03338 P53685
Q12464 Q04477
P40167 P29703
Q03280 P53131
Q12310 P32381
P53855 P25604
P38063 P11154
Q07657 P36018
Q12518 P38346
Q00245 P32458
Q04272 P40079
Q12447 P36224
Q04338 P14164
Q08144 P53152
P33307 P32573
P36149 P12904
P46985 P36085
P53685 P32898
P39077 P00175
P25302 P01149
Q08962 P40693
P51601 P33891
P48415 P11484
P27351 P17536
Q04693 Q03558
Q00723 P33329
Q12004 P19263
Q99207 P21306
Q03782 P41808
Q06568 Q03862
Q12527 Q07528
P30665 P28707
P47113 P35207
P40013 P35172
Q05874 P50113
P40507 P27515
P47050 P36421
Q04411 P47057
P40092 P38768
Q06440 P33329
Q12265 P04456
Q04004 P25294
Q07471 P06242
P35182 P20437
P53176 P39547
P40055 P24868
Q12176 P40066
P41814 P38806
Q02354 P10592
P29468 P15938
P49686 P38324
Q07887 P07270
Q08726 P40555
P40328 P32491
Q06251 P53968
Q06640 Q03088
Q06708 P19735
P41921 P09064
P53100 P05986
P89886 P39904
Q03785 P53859
Q04370 P38735
Q12264 P34758
Q07657 P02400
P53552 P53196
Q12063 P32573
P12754 P05085
Q03697 P54867
P40064 P35691
Q04839 P38798
P47045 P26263
Q03774 P40453
P50108 P45819
P50094 P15790
P39534 P29311
Q12411 P33755
P47120 P01120
P35193 P17121
P39958 P09232
Q6Q547 P52593
Q08581 P47041
P41814 P00359
Q04264 P53064
Q08444 P36162
Q02932 P53978
P35178 P12945
Q07468 P40009
P47117 P33755
P38988 P25579
P42073 P38720
Q99189 Q08558
P53048 P17536
P39984 P32895
Q04062 Q03792
P53238 P40087
P48606 P17123
P33334 P29340
Q12347 Q06651
Q12018 P40091
P53953 P50094
Q12063 Q07887
P53136 P27801
P38768 P05986
Q03337 P18410
Q12220 P23561
P53271 P40483
Q04377 P50108
P41814 P33401
Q08550 P32895
P53082 P31384
P40554 P27637
P41834 P36130
P22141 P18898
Q07657 P39713
P38877 P25453
P38871 P27796
P49687 P32589
Q03897 P29465
Q06631 Q02775
Q99385 P38690
P32523 P10869
Q12186 P47017
Q12276 P25389
Q08214 P46681
Q08723 Q06673
Q05958 P30657
P33419 P32327
Q12277 P38793
Q07623 P49435
Q00362 P53152
Q05778 P53965
Q03503 P14742
P46673 P36049
Q12175 P38692
P29461 P07274
Q06525 P13434
Q03081 P15873
Q05930 P53845
P40462 P16658
Q06479 P32524
Q08215 P42846
P53184 P38149
P47116 P40016
P38129 P32917
P38871 P33328
P36010 P25604
P39743 P19735
P38288 P23776
P35688 P00812
P53829 P00330
Q04048 Q00381
Q12050 Q04307
P46957 P38273
P47041 P18410
P33307 P06100
P53250 P36018
P47054 P38705
P32525 P23542
P24004 P09232
Q06102 P15646
P14724 P12962
P38249 P10659
P52490 P43565
Q12327 Q03063
Q04493 P53847
Q08236 P46957
P38708 P36003
Q12199 P16521
P40963 P32854
P38555 P00729
Q04373 P32366
P53221 P23594
Q06216 P33891
P53743 P09798
Q12368 P28707
P24583 P06242
P47083 P28817
P40066 P07251
Q04651 P53974
Q05947 P40563
P38959 P17695
P40484 P11433
P47822 P32838
Q02884 P47017
Q03956 P28817
P53152 P18410
Q02199 P32905
P38889 P16521
P47041 P34164
P53941 P32379
P38257 P04807
P40069 P36017
P39730 P32590
Q08923 P39001
P43612 P15992
P53011 P12611
Q12151 P40956
Q99210 P15108
P41695 P28274
P53043 P38692
Q02804 P40554
Q12277 Q04373
P34730 P25808
P32873 P27895
Q00764 P38753
P33333 P00044
P47104 P25343
P25655 P25615
P38283 P08524
Q03900 P40164
Q04491 P47093
P06787 P04147
Q12347 Q04792
P26793 P09734
P53549 P06782
P53939 P07149
P17157 P08458
P23644 P00358
P53904 P38748
Q08387 P32908
P46985 P20433
P53322 P38970
Q02100 P38759
P53859 P38886
Q06679 P02400
P38254 P20133
P47104 P33338
Q12310 P38922
Q02629 P21243
P23624 P18898
P40573 P26793
P24004 P00724
P53248 P32767
P53082 P35178
Q12020 Q05022
P38265 P31111
Q08217 P04821
Q08491 P53855
Q07844 P53893
Q12163 P40573
Q06704 P32854
P12868 P00817
Q12163 P33892
P43583 P33411
P43561 P17442
Q07376 Q04370
P38991 P32855
P53930 P23642
P38871 P02829
P38261 P36015
Q06677 P32259
P32561 P25569
P51534 P20053
Q07623 P32328
Q12220 P38198
Q06551 P53900
Q12260 P51862
P40010 P38810
P50091 P38883
Q08873 P11746
P40217 P39969
P43321 P36124
Q03774 P36131
P38708 P38283
Q12165 Q04411
Q12020 P39563
Q07786 P07560
P25558 P15436
Q03048 Q01939
Q08438 P28795
P33122 P21705
P53829 P43593
P43603 P22203
Q12041 P25357
Q08746 P29295
Q05947 P38760
Q04693 P34253
P47041 P32786
P36121 P34218
P38871 P23724
Q99176 P15807
P33400 P30771
Q03081 P38203
P32074 P00724
P53152 P27636
Q12206 P38862
Q12446 Q03818
P40507 P39073
P40461 P32867
P39927 P32855
P40541 P20437
Q05022 P53628
Q08817 P32501
P53064 P38132
P38113 P21243
Q12315 P36139
P53829 P33750
P52553 P38427
P53082 P35056
P35734 P13712
Q12265 P24867
P40565 P38783
P40555 P40303
Q07376 Q06628
P53313 P38261
P36015 P32861
Q08162 P06105
Q03088 Q00723
Q07844 P33892
P36172 P06101
Q08965 P14832
P23638 P21192
Q04004 P14747
Q12276 P32610
P46985 P32599
Q12483 P36172
P24870 P07347
P43612 P13856
P42935 P40202
Q08601 P33750
Q12483 P53150
P38240 P33304
Q00916 P25655
P38822 P37296
Q04411 P32504
P41277 P18898
P48363 P30822
P36149 P19262
Q12206 P38760
P28834 P17891
Q12469 Q02197
Q06708 P38590
P52286 P09232
Q02100 P38346
P43638 P31382
Q08911 P39723
Q12186 P38261
Q12199 P16140
P47045 P13856
P38346 P20449
Q04411 P17065
Q08746 P30656
P40567 P25360
P53955 P36005
P38194 P32783
P14904 P13186
Q12473 P54199
Q12315 P32345
P35817 P25502
Q08956 P41911
Q05775 P53104
P32597 P10961
P40857 P38301
P38764 P19882
Q06108 P38749
Q08726 P38229
Q12152 P40965
P39969 P25336
Q08601 P32873
Q08446 P09938
Q12230 Q05568
Q03071 P38615
P42839 P13517
Q07913 P26755
P35197 P27801
P33760 P32364
Q04195 P14747
Q03899 P25646
P23642 P23561
P39540 P10863
P39723 P17255
Q12417 Q12377
Q12440 P41834
P39703 P32581
P32491 P20967
P39523 P08018
Q12118 P32601
P34077 P21192
P89102 P39984
P39077 P38328
P39925 P39073
P47005 P40413
Q12009 P53550
P14737 P07149
