P49435 P23285
P43562 P06634
P46674 P36116
P32380 P22209
P53322 P32915
P49956 P40892
Q04964 P38911
P46672 P46669
Q12223 P22219
Q06490 P41814
P53755 P23337
P38257 P05626
Q03579 P46674
P47027 P25389
Q03785 P43622
Q03919 P39955
P38872 P30606
P52491 P36018
Q07350 Q02159
P53965 P29055
Q06549 P38699
P52960 P38428
Q04412 P47152
Q04749 P32797
P49018 P47176
P53181 P14064
P22213 P21651
P35817 P31385
P40355 P21951
P38877 P11710
Q02199 P52488
Q12517 P23179
P40007 P38968
P53236 P33401
Q12028 P32832
P26343 P17629
Q06616 P40434
P41813 P06786
P53750 P17123
P46655 P40971
Q06324 P35718
Q08004 P38751
Q06151 P53959
Q00873 P06169
P39713 P33759
P32598 P07272
P53552 P07703
P38181 P21827
P41546 P38960
Q03213 P53840
P53181 P39954
P39011 P32601
P39702 P32478
P36017 P32259
Q02794 P32566
P53886 P53079
Q12060 P10863
P39524 P38344
P34758 P32897
Q05610 P46674
P32908 P32523
Q06405 P06778
P52917 P38082
P32854 P14064
P38072 P20133
P53171 P38153
P38930 P32529
Q12241 P35842
Q03208 P26263
Q01649 P38523
Q03263 P46673
Q08109 P35184
P40496 P33332
P40089 P22140
P40478 P32504
P53115 P38968
P53061 P16661
P53091 P38712
P87108 P40055
P40348 P25389
Q03406 P09119
P38860 P06784
P43604 P38819
Q06696 P53616
P38204 P20486
Q02793 P32805
Q04930 P32529
P38957 P38742
P40090 P06844
P47187 P40302
P32492 P16661
P46682 P40187
P36019 P22276
Q12004 P32453
Q08975 P36016
Q06490 P06704
P38254 P16151
Q08273 P39706
P39073 P32641
P36116 P28006
P43563 P10863
P53091 P47042
P53538 P25341
Q12363 P38191
P35189 P34223
Q12142 P21957
P47011 P40090
Q04673 P38794
P50875 P32333
P47110 P39008
P53855 P07250
P40969 P25567
Q12063 P33200
P53437 P38702
P36162 P32836
Q08732 P38302
Q12050 Q07732
Q12692 P47038
Q04697 P07250
P25390 P10961
Q05933 P32389
P32319 P06105
Q12418 P38084
Q06091 P39552
P40360 P23202
Q02721 P25559
P39517 P38147
Q12050 Q05933
P38264 P00958
P48568 P37838
P35189 P15424
Q12161 P33334
Q08956 P53108
P50108 P15367
P40527 P27476
P36022 P12683
P40456 P32610
P53061 P23776
P43602 P39744
P46655 P38811
P40527 P38063
Q07800 P48566
Q08723 P24384
P38692 P12695
P40413 P40355
Q04636 P09959
Q12021 Q04697
Q12336 Q06405
P53108 P40992
P40077 P02994
Q08902 Q04231
P32776 P07256
P54791 P43602
P40475 P22216
P27999 P10355
P32602 P25045
P41818 P16862
P53011 P32833
P46954 P40565
Q02784 P38316
P14291 P07283
Q05022 P48439
Q04121 P25358
P53115 P40480
P32790 P23291
Q08902 P32264
Q06651 P28000
P25369 P25301
P53211 P46985
Q06411 P38915
Q06697 P38203
P40509 P15646
Q00873 P38310
P43682 P11972
Q03263 P50277
P39112 P06169
P38351 P16861
Q12494 P03069
P30619 P18900
P40095 P26754
Q06708 P50105
P38953 P04786
Q08278 Q03690
Q07914 P32605
P49018 P39008
Q05931 P28320
P23179 P07250
Q06177 P36036
P38077 P32641
P53259 P35207
Q03280 P17255
P53039 P30619
P47185 P14922
Q12349 P38328
Q03071 P41544
P53272 P32496
P40992 P36068
Q12264 Q06490
P53176 P39563
P41912 P19657
P48813 P23594
P38316 P07256
P46677 P33754
P32525 P24719
Q07914 Q06679
P39960 P32559
P40327 P35189
Q02884 P53215
P47115 P40340
P32319 P30656
P53061 P46676
P46970 P32319
Q06135 P32892
P46956 P35178
Q07442 P53167
P07390 P00358
Q99189 Q08193
P53115 P40963
P38077 P10961
P38720 P07249
P36172 P22135
P28707 P23255
Q03533 P21651
P15891 P00410
P25346 P11433
P39723 P35191
P80428 P12611
P43563 P32618
Q08109 P34238
P47117 P32787
P46678 P36131
Q12692 P53168
Q99207 P23337
P53168 P42944
P38757 P06783
Q12035 Q05778
P43609 P40038
P53244 P31377
Q03081 P13574
P53163 P35842
P38989 P27692
P25453 P19454
P35723 P34240
P35206 P13393
Q99344 P39540
P53142 P41805
Q00711 P49435
P38911 P07250
P45818 P38068
P53389 P33891
P38712 P00549
P47166 P25451
P38229 P22209
P38194 P32387
Q99394 P40075
Q07540 Q07376
P53091 P38992
Q07834 P38086
Q00245 P35177
P39552 P38883
P42841 P40496
P38703 P31539
P40069 P11978
Q12315 Q12035
P47089 P38967
Q00772 P38904
P36049 P33441
P46974 P13711
P53272 P38904
P23561 P07248
P27636 P22276
P45976 P39703
Q05958 P08638
Q06488 P38156
Q12142 Q08986
P53250 P47061
Q03920 P46678
P53207 P40475
Q08553 Q08229
P47083 P38960
Q12341 P40992
Q12460 Q03103
P40362 P36009
P54885 P26343
Q05874 P38152
Q12432 Q06409
Q03308 P54862
Q02775 P39966
P35842 P00724
P38998 P38699
P40341 P25294
P41901 P39952
Q12059 P38273
P33419 P25299
P48566 P36009
P23776 P07272
Q12343 P46682
Q08773 P28791
Q03944 P32337
P36034 P36018
P43604 P40457
P36121 P18963
P46674 P38690
Q99176 Q12270
P38727 P14291
Q02775 P32486
P38068 P32909
Q08144 P43132
Q00684 P47037
P39534 P38879
Q08492 P40352
Q02908 P53044
Q03558 P48439
Q06525 P25298
P40693 P32908
P38313 P05375
Q12691 Q03935
Q12452 P53061
Q02204 P24867
P53269 P33895
P23059 P07703
Q12518 Q03661
Q12335 Q02159
Q12154 P06777
Q08986 P14359
P38329 P11978
P43321 P23337
Q99344 Q12118
P38992 P38337
P40438 P38759
Q12450 P53258
Q02629 P36120
P40187 P17898
P39928 P30619
P38439 P25342
P50874 P35206
Q02555 P47025
Q12321 P27351
Q01454 P07274
Q99299 P14906
P38705 P33339
Q06200 P02309
Q08749 Q01560
Q04225 P38288
P53740 P40003
P53093 P40573
P39706 P36015
P42846 P38181
Q06001 Q03088
P47052 P43588
Q02895 P38999
Q12518 Q12192
P40471 P22140
Q00816 P21705
P32479 P32387
Q03691 P40555
Q05080 P47052
Q12100 P38240
P17536 P00420
P53079 P38793
P22219 P19263
Q12692 P22147
Q03935 P38203
Q12154 P33441
Q12343 P20606
Q07921 P00331
P19955 P06242
P38719 P32912
P47037 P38138
P33892 P13393
Q12019 P47135
Q03834 P46949
Q06624 Q02774
Q12124 P32787
Q04067 P33301
P38957 P38768
P39113 P25298
Q12004 P48415
P38757 P32910
P39966 P38163
Q08562 P36131
P53299 P38991
Q12692 Q00873
Q12417 P21827
Q07986 Q04225
P81450 P36094
Q06568 P32618
Q06449 P25301
Q07921 P38111
Q02932 P26755
Q12223 P38705
P38692 P16370
Q02825 P32559
P13433 P07258
P32642 P10961
Q02196 P07213
P40450 P35169
P41816 P39001
Q06451 P12684
Q08109 P38082
P43604 P40495
Q12310 P32387
Q99385 P22214
P53973 P38622
Q03630 P38911
Q08902 P04046
P20436 P11914
P33335 P25382
Q12402 P27796
P50091 P26755
Q04673 P52891
P54862 P53941
P40217 P32367
Q07458 P00560
Q12402 P32074
P52491 P35179
Q01852 P40038
P32911 P25382
P54860 P25651
Q08923 P38990
P38929 P33335
Q12206 P39113
P47025 P38810
Q06665 P33441
P38873 P26755
Q06676 P38182
P40992 P35497
P38967 P27895
P40482 P07273
P43621 P16521
Q03012 P30605
Q06815 P43603
P38123 P32776
Q06135 P40325
P53254 P39735
Q03862 Q03323
Q03691 P20795
Q08601 P38953
P47025 P40510
P53096 P00817
P39702 P38042
Q08032 Q04749
P33339 P28791
Q99344 P53388
P38072 P36094
Q07824 P43622
P38086 P32337
P35181 P34224
P38881 P07262
P53152 P40496
P53968 P36129
P38915 P35190
P48412 P40434
P43561 P40513
Q12527 P25651
Q06200 P38749
P40327 P25346
Q08032 P38156
Q12365 P07261
P39101 P32634
Q03532 P49018
Q08273 P38086
P39550 P07866
P48239 P39515
P40096 P23337
P38784 P36053
P53313 P27692
P46671 P33301
P38805 P25441
P38820 P11710
Q08109 P40060
Q03785 P40187
Q99278 P40016
P25569 P23291
P28320 P21801
P41912 P12904
P24482 P19736
Q08746 P53952
P40482 P38860
P39944 P11747
Q06488 P27895
Q01159 P43592
Q05471 P38319
Q06630 P02829
P47005 P29056
Q06096 P47052
P41816 P35206
P43596 P00950
Q02208 P53068
P43682 P37366
P39001 P13517
Q08773 P17157
P53136 P10961
P20676 P18961
P39678 P30902
Q03790 Q03661
P42941 P38077
Q03655 Q00381
P48568 P39994
P31384 P20095
P39744 P32902
P53299 P25045
Q00539 P53115
Q12175 Q06344
P48524 P43594
Q12175 P32453
Q04868 P32529
Q08683 P32490
P38784 P32849
P39960 P04786
Q03373 P39682
P47049 P32801
Q07442 P46674
Q03860 P10081
Q12142 P81450
P38695 P32527
P38265 P25591
P53961 P25648
Q12222 P20434
P40328 P15938
Q06208 P48837
Q01560 P23585
P39523 P28241
P35728 P25370
P38779 P07272
Q03691 P53032
P21242 P10961
P40450 P40048
P38811 P11709
Q03208 P40343
P47035 P38910
P53061 P23179
P38630 P18962
P48361 P40450
Q06512 P40957
P39996 P38257
Q07540 Q02196
Q12083 P22137
P40077 P33328
P33306 P32583
P38902 P38138
P57743 P42944
P32641 P32628
P53437 P53252
Q01159 P39730
P43609 P17709
Q99190 Q12280
P47090 P43561
Q02208 P33401
Q04964 P14242
Q06412 P38727
Q06102 Q03213
Q06005 P32499
P53735 P05986
Q12206 Q03750
Q08980 P22133
Q06644 Q01939
P47052 P11154
P38286 P03965
Q00873 P39994
P38264 P29539
Q04439 P23291
Q12522 P50874
P52593 P35201
P53878 P40314
Q12327 P25651
P25657 P13902
Q06490 P04147
Q08204 P08964
Q12216 P14737
Q12233 Q06436
Q02100 P31111
Q05021 P49334
P45818 P35210
P26188 P17214
P53961 P35842
Q08683 Q00816
Q12186 P41896
Q06137 P22135
P53344 P32350
Q06631 P47104
P47113 P12887
P53298 P36009
Q99186 Q01080
P39967 P36121
Q08980 Q05568
P38915 P23301
P38272 P32502
P46974 P38705
P35056 P08518
P38111 P14126
Q06405 P20436
Q06676 P36224
Q06405 Q03750
P35691 P23595
P33203 P21705
P32571 P21951
Q02516 P14741
Q08004 P23179
Q08966 P28496
Q12082 Q08923
P38788 P35206
Q12389 P45818
P32354 P30656
Q06411 P39101
Q12236 Q12071
P53044 P40167
Q12060 P37303
P19263 P07260
P53209 P14737
Q03208 P47012
Q12389 P38288
P53901 P53168
Q12004 Q03654
Q03162 P50090
P53108 P38823
Q12377 P20436
Q12060 Q06665
P53685 P40352
Q04264 P89105
Q12449 Q06168
P54867 P25567
Q08921 P40356
Q07350 P23585
P40087 P39101
Q07980 P38324
P32829 P20133
Q07844 P39010
P36147 P17709
Q03954 P38827
P53277 P23291
Q06091 P38817
P38198 P36057
P53740 P32794
P39551 P25385
P60010 P04386
P38883 P35718
Q99181 P40357
P43562 P17119
Q12285 P18239
P40090 P16892
P43596 P33299
P53632 P49956
P38967 P32354
P52488 P34216
P53691 P26449
Q07084 P25579
Q12107 P32807
Q02732 P36103
P38817 P38329
Q08204 P17214
Q08975 P38889
Q00711 P24869
Q03323 P36008
P25358 P07256
P53202 P29055
Q06096 Q06005
P43555 P00560
Q06411 P25441
Q03954 P40438
P53181 P38251
Q01722 P33411
P36049 P19659
P46974 P32796
P38784 P00950
P46956 P32566
P24719 P00410
P47134 P41817
P39702 P10964
P38301 P21691
P38931 P07278
Q02821 P25580
P39720 P21192
Q07844 Q02939
Q12330 P04817
Q12159 Q03691
P32569 P18963
P53893 P32334
Q08119 P10834
P37838 P22007
Q12224 Q03103
Q02884 P36009
Q02732 P54837
Q06525 P32500
P53231 P46678
Q08193 P53211
P53952 P38989
Q12495 P09440
Q99257 Q08683
Q12450 P47165
P47053 P41832
P53141 P20050
Q12306 P39992
P40564 P39547
Q03081 P39955
P50945 P13433
P32859 P24868
Q03435 P39073
Q08119 P29468
P80428 P32521
P43609 P35207
Q12224 P39968
P40478 P13574
P53740 P53171
Q04964 P53142
Q12343 P38077
P38970 P34224
P40515 P38811
Q06177 P21957
Q12691 P32387
Q03897 P08539
Q03455 P23644
P39004 P38720
P46675 P32807
P40077 P32381
Q99176 P28519
P50078 P38720
Q07986 P47025
P40060 P34226
Q04272 P32829
P40316 P27476
Q06217 P32803
P53337 P11745
P47115 P36094
P39003 P16521
P36062 P12294
Q12161 P47165
Q08465 P40204
Q12102 Q06324
Q02608 P57743
Q12158 P36024
Q99344 P53600
P47037 P24004
Q01852 P54786
P39004 P29469
P40005 P19736
Q08980 P25559
Q12513 P43132
P43612 P40319
Q03940 P16387
Q12443 P53191
P45976 P38203
Q04511 P38298
Q12224 P23776
P39954 P16861
Q02795 P07347
P38064 P17123
Q07688 P46669
Q12306 P45976
P53261 P50105
P43572 P32581
Q06164 P47025
P50090 P38293
P40456 P38637
P47027 P19097
Q02784 P40965
P40462 P39011
Q12368 Q07478
Q06412 P40073
P42839 P25580
P53174 P42942
P38181 P38041
Q05166 Q03125
P40187 P24482
P53070 P21190
Q02795 P40856
P53939 P35187
P39735 P32564
P40885 P32855
P25302 P13574
Q00362 P41546
P39540 P30656
Q03656 Q03148
P38288 P08458
P39998 P36034
Q05080 P20134
P53184 P28000
P43545 P33311
P38304 P32464
Q12124 P53272
P43638 P40438
P53176 P26755
P32479 P29496
Q05022 P38121
Q03750 P00175
Q05933 Q05016
P38351 P06782
P53628 P11914
Q06408 Q03860
P26448 P13259
Q12396 P38302
P32832 P23394
Q06324 P38702
P39524 P22276
P36057 P32582
P36036 P13259
Q02256 P04911
Q12102 P47038
Q04477 P10834
Q12343 P35180
Q07350 P15891
Q12199 P43609
P38742 P22579
Q02895 P41810
P43587 P38911
P41544 P38826
P47185 P40518
P47017 P34162
Q12124 P43572
P39004 P07251
P15992 P08678
P38779 P38144
P40969 P19524
P38123 P05694
Q06631 P38697
P32379 P22276
Q08109 P23337
P33339 P13365
P46655 P36160
P38428 P36121
Q12038 P47027
Q12059 P40988
P31688 P10863
P41697 P39009
P51601 P26754
P38249 P10964
P51996 P40357
P87108 P38759
P38920 P25604
P87284 P48837
P53974 P16151
P40343 P32264
P40341 P00359
Q02196 P24384
Q06640 P53823
Q00711 P40465
P34218 P22804
P53081 P40438
P46676 P36973
Q02159 P00358
Q12174 P47083
Q03750 P39723
P53108 P07264
P40341 P35184
P49956 P12753
Q07986 P53952
Q99382 Q03935
Q12495 P06243
Q12083 P38627
Q08949 P38130
Q12349 O14467
Q12464 P11914
P50091 P20484
P34162 P07250
P41815 P06774
P40422 P10862
P38702 P38163
Q08601 P07256
Q03373 P17442
P40020 P38759
Q03435 P23968
P53974 P47822
P40970 P15790
Q02206 Q00776
Q06406 P53750
P53740 P39101
P48240 P38842
Q06339 Q05787
P25453 P25294
P87108 P08431
P32832 P32447
Q03973 P23585
Q06644 Q06631
Q12124 Q08096
Q03063 P06104
P36107 P16649
P39935 P36084
Q12019 P12294
Q12222 P42934
Q12161 P39705
Q12066 P12383
P53941 P38130
Q01560 P40496
P38265 P23337
Q12434 P53215
P35207 P19659
P53389 P08153
P53044 P12383
P36013 P13393
P33304 P25303
P32911 P08456
Q12443 P38735
P53253 P20435
P32319 P17442
Q02159 P38783
P39010 P21304
Q12427 P38272
P40561 P38910
Q06697 P53254
Q06091 P40509
P39926 P32838
P46675 P35189
Q05778 P14906
Q12004 P19262
P42946 P38867
P43568 P40527
P21657 P01123
Q12059 P36053
P52488 P36034
Q06135 P47176
P25046 P10834
Q04264 P46956
P16522 P09959
Q7LIF1 P39682
Q04636 P27614
Q12390 P12294
P38842 P25559
Q07904 P53845
Q08773 Q03976
P32897 P18759
P16474 P00899
P36121 P07347
P38960 P32855
P39552 P21306
P49166 P38121
P53313 P10863
P43581 P39967
Q03018 P38915
P24384 P22213
P53551 P40073
Q05998 P34161
Q02895 P38814
Q08975 P18851
Q03690 P39987
Q06168 P38627
Q02793 P53914
P53851 P22276
Q08980 P38826
Q03957 P39515
Q04217 P32341
P47115 P07170
Q06178 P35210
P33333 P32807
P39081 P08456
Q04048 P39011
P53968 P36147
P38344 P14906
P36129 P27614
Q02805 P39523
P36161 P32944
Q06616 P21651
Q12159 Q05958
P49573 P32828
P53045 P50875
Q12494 P32332
Q12691 P02294
P41896 P07262
P54999 P29056
Q06001 P04386
P37296 P33296
Q08683 P23059
P36057 P31111
P23624 P10823
Q12380 P32494
P36520 P23394
P40987 P35184
P33767 P32773
P38152 P20134
Q99190 P38700
P39727 P38439
P38070 P28000
Q06440 P46669
P38288 P04076
P81449 P23594
P47103 P39706
Q04636 P35691
Q08683 P53861
P53181 P00549
P25385 P25045
P50104 P39548
P38727 P32499
Q12309 P41834
Q08004 P39552
Q02206 P40055
Q04062 P40455
P39704 P32899
P43572 P35194
P54854 P23724
P38744 P30822
Q08004 P40969
Q02794 P32481
P50106 P41810
P32571 P16649
P40355 P40327
P36116 P00924
Q12102 P40395
P39875 P12945
Q08902 P25648
Q12159 P13259
P38988 P38827
P45976 P32368
Q03834 P43562
P36120 P29496
Q02630 Q02574
P32504 P21957
Q05900 P46671
Q12216 P53755
Q06676 P38204
P39520 P09119
Q08902 P40561
P46674 P33299
Q03697 P39730
Q06005 P50108
Q03691 P30656
P39994 P07256
Q02336 P38240
P41815 P38723
P50945 P25648
Q04958 Q03018
P34730 P26309
P53824 P38753
P40507 P32910
Q03533 P28000
Q03263 P87108
Q12443 P40013
Q12206 P22140
Q12402 Q02890
Q01329 P53552
P47027 P32588
P53316 P24719
Q05933 Q02574
P38080 P13259
P47132 P40038
Q06665 Q01852
P38249 P35177
Q04697 P53147
P53316 P33303
Q03177 P53045
P40473 P40075
Q6Q547 P38240
Q07887 P12294
Q04195 P32805
P36010 P33421
Q06091 Q03213
Q08214 P32803
Q12138 Q08975
P36027 P09734
Q03330 P25579
P53933 P38910
P38251 P38153
P54786 P41546
Q12082 P08431
Q12168 P32453
Q12527 P20436
P53269 P38817
Q06102 P53070
Q03455 Q02516
Q08032 P50113
P53337 P32527
P38960 P18239
P38837 P02294
P49956 P40856
Q12692 P32350
Q12380 P22082
Q03503 P32486
P35191 P12945
Q03125 P39927
P50623 P38713
P43560 P32366
P39996 P35172
P38254 P32486
Q06405 P53196
P39702 P23624
Q12277 P53108
P80428 P48415
P41811 P39987
Q12224 Q05933
Q12021 Q06554
P53256 P38068
Q06451 P34218
P40693 P38826
Q03761 P38431
Q92316 Q02908
Q12157 Q02948
Q08923 P32492
P53039 P47064
Q02795 P53248
P43622 P39735
P38736 P32566
P25648 P10591
Q07084 P19358
P57744 P31412
P31539 P25580
P38789 P00431
P53754 P26449
Q12327 P50086
P32836 P30902
P45818 P23287
Q07084 P47074
P39704 P38270
Q03063 P32911
P36084 P32564
P38272 P38265
Q12262 P40555
P52910 P23255
P38720 P10961
Q12443 P34161
Q07084 P22276
Q12389 P40987
P46963 P40969
P28274 O13559
Q04461 P32610
P35189 P11746
Q08465 Q06549
P40341 P15436
Q06102 P26798
P47041 P40075
Q12264 Q06339
Q02574 P38247
P17891 O13530
P38163 P33411
Q12734 Q01722
Q08217 P25580
P38993 P38247
P38877 P22209
P53840 P11747
P38156 P32601
P17065 P04051
Q12321 P25491
Q12241 P47167
Q05016 P53280
Q04660 P34241
P47185 P20448
Q03071 P54862
Q08287 P53322
Q01454 P32909
Q03790 P32803
Q06405 P53322
P47123 P11484
P50091 P21339
Q03497 P32833
P38717 P25046
Q06624 P38744
Q04231 P38077
Q03940 P40965
P80428 P38273
Q03900 Q03323
Q12406 P46947
P53834 P32341
Q03834 P43574
P38429 P24867
Q00578 P53147
P38907 P32767
P40032 P39010
Q03280 P43545
Q12018 P40352
Q04307 P15303
Q12098 Q04673
P53540 P38630
Q02793 P32585
Q04921 P40090
P32897 O14467
Q12206 P25346
Q06005 P21801
Q03944 P33297
P38144 P32629
P32916 P14242
Q07478 P36172
P42846 P38811
Q7LIF1 Q08986
P53286 P32788
Q04003 P53901
Q05775 P11710
Q03337 P00854
Q12233 P53628
P53253 P36006
P53244 P14741
P38068 P07866
P47027 P30771
Q04305 Q02721
Q05947 P53233
Q08496 P39004
Q03177 P39990
Q03337 P39704
P32453 P24384
P25644 P12294
Q02908 P23833
P32334 P31377
P39723 P33335
Q12194 P25635
P32318 P21304
P39904 P34227
Q03956 P18239
P50278 P08638
P54837 P33418
Q07442 P53061
P38717 P25390
P40096 P33304
P39952 P30665
Q99382 P38431
P52490 P48234
Q04359 P04817
Q03655 P39009
Q12262 P18851
Q12243 P21957
P39927 P08518
P38429 P14736
P57744 P34226
P80428 P30657
Q01080 P38274
Q9URQ3 P32859
Q99278 P38968
Q05027 P40018
Q06208 P31109
Q03063 Q00381
P53272 P21242
P47038 P00830
P53250 P38819
P40151 P06100
Q03406 P50094
P35201 P32328
Q03290 P08524
Q01939 P36016
P40563 P32486
P39517 P07272
P39994 P35201
P37366 P32471
Q12199 P28241
P53265 P25367
P34110 P01149
P40485 P38867
Q07824 P41544
P47152 P20967
P38988 P32529
Q03697 P34227
P53754 P43572
P20457 P06775
P39101 P33322
P41318 P22138
Q12236 Q08096
P53959 P39531
Q12241 P42841
P38121 P25649
Q07963 P48439
Q04894 P54791
P50105 P32607
P40890 P39001
P35172 P31111
Q07915 P38911
P23291 P13586
P43622 P38953
P52960 P32464
P38744 P21306
P39713 P38272
Q12343 P53253
P35191 P25389
P47045 P16547
Q00772 P38705
Q04233 Q02516
P46682 P36009
P22515 P09457
Q06208 P11076
Q12297 Q12264
Q06604 Q00873
P39713 P06775
P38283 P35201
P53738 P53231
Q02774 P13434
P53549 P53045
P19659 P00410
P40032 P06782
Q99382 P32912
P31244 P10863
Q12402 P32588
Q06815 P21827
P43621 P34241
P32368 P30657
P53147 P33892
P38717 P08431
P30283 P00358
Q12222 P52488
P32341 P08018
P48581 P34164
P40455 P19880
P32529 P11746
P53877 P38627
P38811 P13712
P53115 P46682
P35723 P29703
P25303 P10961
P32478 P07273
Q12060 Q04930
Q05024 P36034
P36048 P35189
Q99344 P47129
P38204 P21304
P32828 P06784
P22517 P01119
P39969 P06783
P38871 P32559
P41695 P20437
Q04005 P32367
Q04603 P13433
P39987 P32912
Q12154 P17106
P46671 P40343
P38744 P02400
Q07381 P53215
P38204 P12294
Q06218 P36018
Q02196 P20050
P38874 P38286
Q08278 P39007
Q12327 Q04958
P47012 P43560
P53202 P40319
Q02794 P16522
P53845 P47132
Q02732 P38063
P38068 P30822
P32563 P32332
Q12149 P32913
P53971 P38781
Q99260 P39113
Q05874 P38751
P47821 P38883
Q04225 P53552
P38123 P38063
Q06406 Q03323
Q7LIF1 P34240
P53973 P33298
P20676 P09064
P46965 P38636
Q12473 P28241
P40465 P33421
Q03735 P10863
P53116 P41546
Q08749 P32349
Q03697 P38742
Q00776 P32832
P53919 P38439
Q03792 P21827
Q12309 Q02892
Q12464 P07278
P53865 P53045
Q04370 P53108
P40479 P38931
P89105 P46947
Q08683 Q03758
Q02776 P51996
P41921 P20676
Q12396 P53184
P32504 P05375
P32334 P06700
P40073 P24384
P53039 P40217
Q02555 P06780
Q04217 P39515
Q05946 P53538
Q03323 P53389
Q06819 P20050
P50874 P38149
P47821 P22213
P38194 P13259
Q12066 P54199
Q03768 P46671
Q12157 P06169
Q05946 P25580
P40527 P25367
Q06251 P32558
Q07904 P42846
Q12336 Q08729
P46678 P38274
Q12285 P32529
Q12361 Q08278
P38902 P38627
Q07528 Q06005
P38820 P34238
P23337 P06780
Q08949 P38428
Q03162 P53740
Q01852 P39717
P25659 P25376
P03069 P00830
Q06651 P33301
P38729 P32528
P19454 P07250
Q03010 P32787
Q12161 P32447
Q06108 P38428
P53685 P47123
P40075 P08431
P19736 P06103
Q06675 P07270
Q06216 P10507
Q07732 P32832
Q12102 P33418
Q12028 P32805
P39702 P38867
P40360 P38970
P38766 P16451
Q08236 P39685
P53215 P01119
P36013 P34218
P38781 P04076
Q04477 P21339
P25575 P25376
P47115 P14736
Q04359 P29056
Q03455 P35207
Q99176 Q03661
P38720 P34161
P47035 P09064
Q01590 P26755
Q06604 P40456
Q12082 Q08245
Q08271 P38702
P32563 P01119
P34758 P32944
Q06410 P32902
Q03656 P04911
Q02555 P36017
Q12361 P40032
P47123 P40453
P53044 P53032
P42935 P36160
P57744 P38146
Q12389 P38337
Q12464 P32566
Q04089 P22140
Q06644 P25605
P53616 P13902
P53039 P06786
P33200 P10834
P20438 P12887
P32787 P16521
P38682 P21705
P47061 P36049
Q03373 P47005
Q07508 Q03655
Q06200 P07261
Q03213 P24871
Q02516 P53049
P53181 P38620
Q02336 P11075
P40507 P32499
P41817 P29509
Q03330 P40890
P47135 P39702
P40007 P07272
P36145 O13530
Q06679 P35191
P53551 P39936
P35191 P25298
P36013 P32788
P87284 P81450
Q03406 Q02630
P42935 P23585
Q06245 P38337
Q04493 P32332
Q12100 Q04089
P53036 P32585
P32341 P21965
P53238 P07703
P40032 P05986
P53115 P11938
P20484 P06100
Q06568 P53973
P39685 P32800
P38636 P25371
Q03697 P25376
P33401 P25302
Q02204 P40480
P32499 P15436
P53281 P22140
Q05949 P32529
P10869 P10834
Q06819 P39550
P47160 P41895
P40395 P39534
P34218 P33296
Q12434 Q12415
Q06628 P53212
P39929 P38121
Q06640 P53147
P54854 P19812
P38798 P25045
Q04958 P26448
P29468 P23724
P40319 P40303
